================================================================================
STDOUT:
================================================================================
[Train Wrapper] Repository: repos/MRT-OAST
[Train Wrapper] Training script: ./train.sh
[Train Wrapper] Log file: results/run_20251213_203552/MRT-OAST_default_028/training.log
[Train Wrapper] Energy directory: results/run_20251213_203552/MRT-OAST_default_028/energy
[Train Wrapper] Arguments: --dropout 0.288280
[Train Wrapper] Changed to directory: /home/green/energy_dl/nightly/repos/MRT-OAST
[Train Wrapper] Starting GPU monitoring...
[Train Wrapper] GPU monitoring PID: 1541916
[Train Wrapper] Starting training with integrated energy monitoring...
[Train Wrapper] Command: ./train.sh --dropout 0.288280
========================================
[0;34m[INFO][0m ====== 训练配置 ======
数据集: OJClone
AST类型: OAST
训练轮数: 10
批次大小: 64
学习率: 0.0001
最大序列长度: 256
Transformer层数: 2
模型维度: 128
前馈维度: 512
注意力头数: 8
Dropout: 0.288280
权重衰减: 0.0
随机种子: 1334
GPU: 启用
模型保存路径: model/BTransfrom_MRT_len256_batch64_OJClone_OAST
日志文件: logs/train_OJClone_20251214_122730.log
======================
[0;34m[INFO][0m 开始训练...

Dict Size: 113
---------------------------------------
Start Processed Data
---------------------------------------
Processed Amount 1000
Processed Amount 2000
Processed Amount 3000
Processed Amount 4000
Processed Amount 5000
Processed Amount 6000
Processed Amount 7000
---------------------------------------
Finish Processed Data, Total:  7500  avg code line:  35.921866666666666
max len:  2984  min len:  1  avg len:  61.001733333333334
max depth:  108  min depth:  2 avg depth:  11.049333333333333
avg selection nodes:  2.9629333333333334
avg loop nodes:  3.9336
---------------------------------------
Process -> origindata/OJClone_train.csv Pair Amount: 40000
Analyze -> | Pair Amount[0,1]: [19983, 20017] {0.9983:1} | Out of [8,256]: 989
  0%|          | 14/6250 [00:04<20:24,  5.09it/s, loss=0.844336, lr=0.000001]
  0%|          | 15/6250 [00:04<20:19,  5.11it/s, loss=0.844336, lr=0.000001]
  0%|          | 15/6250 [00:04<20:19,  5.11it/s, loss=0.784799, lr=0.000001]
  0%|          | 16/6250 [00:04<20:13,  5.14it/s, loss=0.784799, lr=0.000001]
  0%|          | 16/6250 [00:04<20:13,  5.14it/s, loss=0.793230, lr=0.000001]
  0%|          | 17/6250 [00:04<20:09,  5.15it/s, loss=0.793230, lr=0.000001]
  0%|          | 17/6250 [00:04<20:09,  5.15it/s, loss=0.986423, lr=0.000001]
  0%|          | 18/6250 [00:04<20:06,  5.17it/s, loss=0.986423, lr=0.000001]
  0%|          | 18/6250 [00:05<20:06,  5.17it/s, loss=0.903125, lr=0.000002]
  0%|          | 19/6250 [00:05<20:02,  5.18it/s, loss=0.903125, lr=0.000002]
  0%|          | 19/6250 [00:05<20:02,  5.18it/s, loss=0.889795, lr=0.000002]
  0%|          | 20/6250 [00:05<20:02,  5.18it/s, loss=0.889795, lr=0.000002]
  0%|          | 20/6250 [00:05<20:02,  5.18it/s, loss=0.928933, lr=0.000002]
  0%|          | 21/6250 [00:05<20:02,  5.18it/s, loss=0.928933, lr=0.000002]
  0%|          | 21/6250 [00:05<20:02,  5.18it/s, loss=0.891195, lr=0.000002]
  0%|          | 22/6250 [00:05<20:01,  5.18it/s, loss=0.891195, lr=0.000002]
  0%|          | 22/6250 [00:05<20:01,  5.18it/s, loss=0.719180, lr=0.000002]
  0%|          | 23/6250 [00:05<20:01,  5.18it/s, loss=0.719180, lr=0.000002]
  0%|          | 23/6250 [00:05<20:01,  5.18it/s, loss=0.912577, lr=0.000002]
  0%|          | 24/6250 [00:05<20:00,  5.18it/s, loss=0.912577, lr=0.000002]
  0%|          | 24/6250 [00:06<20:00,  5.18it/s, loss=0.867627, lr=0.000002]
  0%|          | 25/6250 [00:06<19:59,  5.19it/s, loss=0.867627, lr=0.000002]
  0%|          | 25/6250 [00:06<19:59,  5.19it/s, loss=0.873844, lr=0.000002]
  0%|          | 26/6250 [00:06<20:01,  5.18it/s, loss=0.873844, lr=0.000002]
  0%|          | 26/6250 [00:06<20:01,  5.18it/s, loss=0.922812, lr=0.000002]
  0%|          | 27/6250 [00:06<19:59,  5.19it/s, loss=0.922812, lr=0.000002]
  0%|          | 27/6250 [00:06<19:59,  5.19it/s, loss=0.796535, lr=0.000002]
  0%|          | 28/6250 [00:06<19:59,  5.19it/s, loss=0.796535, lr=0.000002]
  0%|          | 28/6250 [00:06<19:59,  5.19it/s, loss=0.755249, lr=0.000002]
  0%|          | 29/6250 [00:06<20:00,  5.18it/s, loss=0.755249, lr=0.000002]
  0%|          | 29/6250 [00:07<20:00,  5.18it/s, loss=0.749667, lr=0.000002]
  0%|          | 30/6250 [00:07<19:58,  5.19it/s, loss=0.749667, lr=0.000002]
  0%|          | 30/6250 [00:07<19:58,  5.19it/s, loss=0.750879, lr=0.000002]
  0%|          | 31/6250 [00:07<20:00,  5.18it/s, loss=0.750879, lr=0.000002]
  0%|          | 31/6250 [00:07<20:00,  5.18it/s, loss=0.752352, lr=0.000003]
  1%|          | 32/6250 [00:07<20:00,  5.18it/s, loss=0.752352, lr=0.000003]
  1%|          | 32/6250 [00:07<20:00,  5.18it/s, loss=0.842564, lr=0.000003]
  1%|          | 33/6250 [00:07<19:58,  5.19it/s, loss=0.842564, lr=0.000003]
  1%|          | 33/6250 [00:07<19:58,  5.19it/s, loss=0.872301, lr=0.000003]
  1%|          | 34/6250 [00:07<19:59,  5.18it/s, loss=0.872301, lr=0.000003]
  1%|          | 34/6250 [00:08<19:59,  5.18it/s, loss=0.845102, lr=0.000003]
  1%|          | 35/6250 [00:08<19:58,  5.18it/s, loss=0.845102, lr=0.000003]
  1%|          | 35/6250 [00:08<19:58,  5.18it/s, loss=0.841600, lr=0.000003]
  1%|          | 36/6250 [00:08<19:57,  5.19it/s, loss=0.841600, lr=0.000003]
  1%|          | 36/6250 [00:08<19:57,  5.19it/s, loss=0.746059, lr=0.000003]
  1%|          | 37/6250 [00:08<19:59,  5.18it/s, loss=0.746059, lr=0.000003]
  1%|          | 37/6250 [00:08<19:59,  5.18it/s, loss=0.782766, lr=0.000003]
  1%|          | 38/6250 [00:08<19:59,  5.18it/s, loss=0.782766, lr=0.000003]
  1%|          | 38/6250 [00:08<19:59,  5.18it/s, loss=0.800238, lr=0.000003]
  1%|          | 39/6250 [00:08<19:59,  5.18it/s, loss=0.800238, lr=0.000003]
  1%|          | 39/6250 [00:09<19:59,  5.18it/s, loss=0.809938, lr=0.000003]
  1%|          | 40/6250 [00:09<19:59,  5.18it/s, loss=0.809938, lr=0.000003]
  1%|          | 40/6250 [00:09<19:59,  5.18it/s, loss=0.717165, lr=0.000003]
  1%|          | 41/6250 [00:09<19:57,  5.18it/s, loss=0.717165, lr=0.000003]
  1%|          | 41/6250 [00:09<19:57,  5.18it/s, loss=0.768272, lr=0.000003]
  1%|          | 42/6250 [00:09<19:58,  5.18it/s, loss=0.768272, lr=0.000003]
  1%|          | 42/6250 [00:09<19:58,  5.18it/s, loss=0.877269, lr=0.000003]
  1%|          | 43/6250 [00:09<19:59,  5.17it/s, loss=0.877269, lr=0.000003]
  1%|          | 43/6250 [00:09<19:59,  5.17it/s, loss=0.751440, lr=0.000004]
  1%|          | 44/6250 [00:09<19:57,  5.18it/s, loss=0.751440, lr=0.000004]
  1%|          | 44/6250 [00:10<19:57,  5.18it/s, loss=0.668298, lr=0.000004]
  1%|          | 45/6250 [00:10<19:56,  5.19it/s, loss=0.668298, lr=0.000004]
  1%|          | 45/6250 [00:10<19:56,  5.19it/s, loss=0.688187, lr=0.000004]
  1%|          | 46/6250 [00:10<19:56,  5.19it/s, loss=0.688187, lr=0.000004]
  1%|          | 46/6250 [00:10<19:56,  5.19it/s, loss=0.772037, lr=0.000004]
  1%|          | 47/6250 [00:10<19:56,  5.18it/s, loss=0.772037, lr=0.000004]
  1%|          | 47/6250 [00:10<19:56,  5.18it/s, loss=0.763617, lr=0.000004]
  1%|          | 48/6250 [00:10<19:56,  5.18it/s, loss=0.763617, lr=0.000004]
  1%|          | 48/6250 [00:10<19:56,  5.18it/s, loss=0.746379, lr=0.000004]
  1%|          | 49/6250 [00:10<19:57,  5.18it/s, loss=0.746379, lr=0.000004]
  1%|          | 49/6250 [00:11<19:57,  5.18it/s, loss=0.785348, lr=0.000004]
  1%|          | 50/6250 [00:11<19:55,  5.18it/s, loss=0.785348, lr=0.000004]
  1%|          | 50/6250 [00:11<19:55,  5.18it/s, loss=0.834715, lr=0.000004]
  1%|          | 51/6250 [00:11<19:56,  5.18it/s, loss=0.834715, lr=0.000004]
  1%|          | 51/6250 [00:11<19:56,  5.18it/s, loss=0.819988, lr=0.000004]
  1%|          | 52/6250 [00:11<19:56,  5.18it/s, loss=0.819988, lr=0.000004]
  1%|          | 52/6250 [00:11<19:56,  5.18it/s, loss=0.756502, lr=0.000004]
  1%|          | 53/6250 [00:11<19:55,  5.18it/s, loss=0.756502, lr=0.000004]
  1%|          | 53/6250 [00:11<19:55,  5.18it/s, loss=0.723874, lr=0.000004]
  1%|          | 54/6250 [00:11<19:56,  5.18it/s, loss=0.723874, lr=0.000004]
  1%|          | 54/6250 [00:11<19:56,  5.18it/s, loss=0.690288, lr=0.000004]
  1%|          | 55/6250 [00:11<19:56,  5.18it/s, loss=0.690288, lr=0.000004]
  1%|          | 55/6250 [00:12<19:56,  5.18it/s, loss=0.781259, lr=0.000004]
  1%|          | 56/6250 [00:12<19:54,  5.19it/s, loss=0.781259, lr=0.000004]
  1%|          | 56/6250 [00:12<19:54,  5.19it/s, loss=0.747778, lr=0.000005]
  1%|          | 57/6250 [00:12<19:54,  5.18it/s, loss=0.747778, lr=0.000005]
  1%|          | 57/6250 [00:12<19:54,  5.18it/s, loss=0.739045, lr=0.000005]
  1%|          | 58/6250 [00:12<19:54,  5.19it/s, loss=0.739045, lr=0.000005]
  1%|          | 58/6250 [00:12<19:54,  5.19it/s, loss=0.725969, lr=0.000005]
  1%|          | 59/6250 [00:12<19:53,  5.19it/s, loss=0.725969, lr=0.000005]
  1%|          | 59/6250 [00:12<19:53,  5.19it/s, loss=0.795443, lr=0.000005]
  1%|          | 60/6250 [00:12<19:54,  5.18it/s, loss=0.795443, lr=0.000005]
  1%|          | 60/6250 [00:13<19:54,  5.18it/s, loss=0.765012, lr=0.000005]
  1%|          | 61/6250 [00:13<19:54,  5.18it/s, loss=0.765012, lr=0.000005]
  1%|          | 61/6250 [00:13<19:54,  5.18it/s, loss=0.734926, lr=0.000005]
  1%|          | 62/6250 [00:13<19:53,  5.18it/s, loss=0.734926, lr=0.000005]
  1%|          | 62/6250 [00:13<19:53,  5.18it/s, loss=0.694157, lr=0.000005]
  1%|          | 63/6250 [00:13<19:55,  5.17it/s, loss=0.694157, lr=0.000005]
  1%|          | 63/6250 [00:13<19:55,  5.17it/s, loss=0.684633, lr=0.000005]
  1%|          | 64/6250 [00:13<19:55,  5.18it/s, loss=0.684633, lr=0.000005]
  1%|          | 64/6250 [00:13<19:55,  5.18it/s, loss=0.694862, lr=0.000005]
  1%|          | 65/6250 [00:13<19:54,  5.18it/s, loss=0.694862, lr=0.000005]
  1%|          | 65/6250 [00:14<19:54,  5.18it/s, loss=0.701296, lr=0.000005]
  1%|          | 66/6250 [00:14<19:54,  5.18it/s, loss=0.701296, lr=0.000005]
  1%|          | 66/6250 [00:14<19:54,  5.18it/s, loss=0.711585, lr=0.000005]
  1%|          | 67/6250 [00:14<19:52,  5.18it/s, loss=0.711585, lr=0.000005]
  1%|          | 67/6250 [00:14<19:52,  5.18it/s, loss=0.740002, lr=0.000005]
  1%|          | 68/6250 [00:14<19:52,  5.18it/s, loss=0.740002, lr=0.000005]
  1%|          | 68/6250 [00:14<19:52,  5.18it/s, loss=0.761161, lr=0.000006]
  1%|          | 69/6250 [00:14<19:54,  5.17it/s, loss=0.761161, lr=0.000006]
  1%|          | 69/6250 [00:14<19:54,  5.17it/s, loss=0.834918, lr=0.000006]
  1%|          | 70/6250 [00:14<19:52,  5.18it/s, loss=0.834918, lr=0.000006]
  1%|          | 70/6250 [00:15<19:52,  5.18it/s, loss=0.791278, lr=0.000006]
  1%|          | 71/6250 [00:15<19:53,  5.18it/s, loss=0.791278, lr=0.000006]
  1%|          | 71/6250 [00:15<19:53,  5.18it/s, loss=0.763960, lr=0.000006]
  1%|          | 72/6250 [00:15<19:54,  5.17it/s, loss=0.763960, lr=0.000006]
  1%|          | 72/6250 [00:15<19:54,  5.17it/s, loss=0.682874, lr=0.000006]
  1%|          | 73/6250 [00:15<19:54,  5.17it/s, loss=0.682874, lr=0.000006]
  1%|          | 73/6250 [00:15<19:54,  5.17it/s, loss=0.744680, lr=0.000006]
  1%|          | 74/6250 [00:15<19:56,  5.16it/s, loss=0.744680, lr=0.000006]
  1%|          | 74/6250 [00:15<19:56,  5.16it/s, loss=0.752043, lr=0.000006]
  1%|          | 75/6250 [00:15<19:57,  5.15it/s, loss=0.752043, lr=0.000006]
  1%|          | 75/6250 [00:16<19:57,  5.15it/s, loss=0.760458, lr=0.000006]
  1%|          | 76/6250 [00:16<19:57,  5.16it/s, loss=0.760458, lr=0.000006]
  1%|          | 76/6250 [00:16<19:57,  5.16it/s, loss=0.688300, lr=0.000006]
  1%|          | 77/6250 [00:16<19:54,  5.17it/s, loss=0.688300, lr=0.000006]
  1%|          | 77/6250 [00:16<19:54,  5.17it/s, loss=0.704805, lr=0.000006]
  1%|          | 78/6250 [00:16<19:54,  5.17it/s, loss=0.704805, lr=0.000006]
  1%|          | 78/6250 [00:16<19:54,  5.17it/s, loss=0.694484, lr=0.000006]
  1%|▏         | 79/6250 [00:16<19:54,  5.17it/s, loss=0.694484, lr=0.000006]
  1%|▏         | 79/6250 [00:16<19:54,  5.17it/s, loss=0.732136, lr=0.000006]
  1%|▏         | 80/6250 [00:16<19:54,  5.16it/s, loss=0.732136, lr=0.000006]
  1%|▏         | 80/6250 [00:17<19:54,  5.16it/s, loss=0.736242, lr=0.000006]
  1%|▏         | 81/6250 [00:17<19:55,  5.16it/s, loss=0.736242, lr=0.000006]
  1%|▏         | 81/6250 [00:17<19:55,  5.16it/s, loss=0.683854, lr=0.000007]
  1%|▏         | 82/6250 [00:17<19:55,  5.16it/s, loss=0.683854, lr=0.000007]
  1%|▏         | 82/6250 [00:17<19:55,  5.16it/s, loss=0.644672, lr=0.000007]
  1%|▏         | 83/6250 [00:17<19:53,  5.17it/s, loss=0.644672, lr=0.000007]
  1%|▏         | 83/6250 [00:17<19:53,  5.17it/s, loss=0.725951, lr=0.000007]
  1%|▏         | 84/6250 [00:17<19:56,  5.15it/s, loss=0.725951, lr=0.000007]
  1%|▏         | 84/6250 [00:17<19:56,  5.15it/s, loss=0.717844, lr=0.000007]
  1%|▏         | 85/6250 [00:17<19:58,  5.15it/s, loss=0.717844, lr=0.000007]
  1%|▏         | 85/6250 [00:17<19:58,  5.15it/s, loss=0.712753, lr=0.000007]
  1%|▏         | 86/6250 [00:17<19:55,  5.15it/s, loss=0.712753, lr=0.000007]
  1%|▏         | 86/6250 [00:18<19:55,  5.15it/s, loss=0.704413, lr=0.000007]
  1%|▏         | 87/6250 [00:18<19:53,  5.16it/s, loss=0.704413, lr=0.000007]
  1%|▏         | 87/6250 [00:18<19:53,  5.16it/s, loss=0.736835, lr=0.000007]
  1%|▏         | 88/6250 [00:18<19:54,  5.16it/s, loss=0.736835, lr=0.000007]
  1%|▏         | 88/6250 [00:18<19:54,  5.16it/s, loss=0.693742, lr=0.000007]
  1%|▏         | 89/6250 [00:18<19:53,  5.16it/s, loss=0.693742, lr=0.000007]
  1%|▏         | 89/6250 [00:18<19:53,  5.16it/s, loss=0.753184, lr=0.000007]
  1%|▏         | 90/6250 [00:18<19:53,  5.16it/s, loss=0.753184, lr=0.000007]
  1%|▏         | 90/6250 [00:18<19:53,  5.16it/s, loss=0.725177, lr=0.000007]
  1%|▏         | 91/6250 [00:18<19:55,  5.15it/s, loss=0.725177, lr=0.000007]
  1%|▏         | 91/6250 [00:19<19:55,  5.15it/s, loss=0.716941, lr=0.000007]
  1%|▏         | 92/6250 [00:19<19:54,  5.16it/s, loss=0.716941, lr=0.000007]
  1%|▏         | 92/6250 [00:19<19:54,  5.16it/s, loss=0.698231, lr=0.000007]
  1%|▏         | 93/6250 [00:19<19:52,  5.16it/s, loss=0.698231, lr=0.000007]
  1%|▏         | 93/6250 [00:19<19:52,  5.16it/s, loss=0.686098, lr=0.000008]
  2%|▏         | 94/6250 [00:19<19:50,  5.17it/s, loss=0.686098, lr=0.000008]
  2%|▏         | 94/6250 [00:19<19:50,  5.17it/s, loss=0.733241, lr=0.000008]
  2%|▏         | 95/6250 [00:19<19:52,  5.16it/s, loss=0.733241, lr=0.000008]
  2%|▏         | 95/6250 [00:19<19:52,  5.16it/s, loss=0.665272, lr=0.000008]
  2%|▏         | 96/6250 [00:19<19:52,  5.16it/s, loss=0.665272, lr=0.000008]
  2%|▏         | 96/6250 [00:20<19:52,  5.16it/s, loss=0.707604, lr=0.000008]
  2%|▏         | 97/6250 [00:20<19:51,  5.16it/s, loss=0.707604, lr=0.000008]
  2%|▏         | 97/6250 [00:20<19:51,  5.16it/s, loss=0.702643, lr=0.000008]
  2%|▏         | 98/6250 [00:20<19:51,  5.16it/s, loss=0.702643, lr=0.000008]
  2%|▏         | 98/6250 [00:20<19:51,  5.16it/s, loss=0.693759, lr=0.000008]
  2%|▏         | 99/6250 [00:20<19:51,  5.16it/s, loss=0.693759, lr=0.000008]
  2%|▏         | 99/6250 [00:20<19:51,  5.16it/s, loss=0.685616, lr=0.000008]
  2%|▏         | 100/6250 [00:20<19:52,  5.16it/s, loss=0.685616, lr=0.000008]
  2%|▏         | 100/6250 [00:20<19:52,  5.16it/s, loss=0.708660, lr=0.000008]
  2%|▏         | 101/6250 [00:20<19:53,  5.15it/s, loss=0.708660, lr=0.000008]
  2%|▏         | 101/6250 [00:21<19:53,  5.15it/s, loss=0.691152, lr=0.000008]
  2%|▏         | 102/6250 [00:21<19:53,  5.15it/s, loss=0.691152, lr=0.000008]
  2%|▏         | 102/6250 [00:21<19:53,  5.15it/s, loss=0.694753, lr=0.000008]
  2%|▏         | 103/6250 [00:21<19:51,  5.16it/s, loss=0.694753, lr=0.000008]
  2%|▏         | 103/6250 [00:21<19:51,  5.16it/s, loss=0.677376, lr=0.000008]
  2%|▏         | 104/6250 [00:21<19:51,  5.16it/s, loss=0.677376, lr=0.000008]
  2%|▏         | 104/6250 [00:21<19:51,  5.16it/s, loss=0.694487, lr=0.000008]
  2%|▏         | 105/6250 [00:21<19:50,  5.16it/s, loss=0.694487, lr=0.000008]
  2%|▏         | 105/6250 [00:21<19:50,  5.16it/s, loss=0.686580, lr=0.000008]
  2%|▏         | 106/6250 [00:21<19:49,  5.16it/s, loss=0.686580, lr=0.000008]
  2%|▏         | 106/6250 [00:22<19:49,  5.16it/s, loss=0.699833, lr=0.000009]
  2%|▏         | 107/6250 [00:22<19:50,  5.16it/s, loss=0.699833, lr=0.000009]
  2%|▏         | 107/6250 [00:22<19:50,  5.16it/s, loss=0.701522, lr=0.000009]
  2%|▏         | 108/6250 [00:22<19:51,  5.15it/s, loss=0.701522, lr=0.000009]
  2%|▏         | 108/6250 [00:22<19:51,  5.15it/s, loss=0.664921, lr=0.000009]
  2%|▏         | 109/6250 [00:22<19:49,  5.16it/s, loss=0.664921, lr=0.000009]
  2%|▏         | 109/6250 [00:22<19:49,  5.16it/s, loss=0.699699, lr=0.000009]
  2%|▏         | 110/6250 [00:22<19:48,  5.17it/s, loss=0.699699, lr=0.000009]
  2%|▏         | 110/6250 [00:22<19:48,  5.17it/s, loss=0.702466, lr=0.000009]
  2%|▏         | 111/6250 [00:22<19:50,  5.16it/s, loss=0.702466, lr=0.000009]
  2%|▏         | 111/6250 [00:23<19:50,  5.16it/s, loss=0.689198, lr=0.000009]
  2%|▏         | 112/6250 [00:23<19:49,  5.16it/s, loss=0.689198, lr=0.000009]
  2%|▏         | 112/6250 [00:23<19:49,  5.16it/s, loss=0.692492, lr=0.000009]
  2%|▏         | 113/6250 [00:23<19:48,  5.16it/s, loss=0.692492, lr=0.000009]
  2%|▏         | 113/6250 [00:23<19:48,  5.16it/s, loss=0.690131, lr=0.000009]
  2%|▏         | 114/6250 [00:23<19:49,  5.16it/s, loss=0.690131, lr=0.000009]
  2%|▏         | 114/6250 [00:23<19:49,  5.16it/s, loss=0.702297, lr=0.000009]
  2%|▏         | 115/6250 [00:23<19:49,  5.16it/s, loss=0.702297, lr=0.000009]
  2%|▏         | 115/6250 [00:23<19:49,  5.16it/s, loss=0.679233, lr=0.000009]
  2%|▏         | 116/6250 [00:23<19:49,  5.16it/s, loss=0.679233, lr=0.000009]
  2%|▏         | 116/6250 [00:23<19:49,  5.16it/s, loss=0.685803, lr=0.000009]
  2%|▏         | 117/6250 [00:23<19:49,  5.16it/s, loss=0.685803, lr=0.000009]
  2%|▏         | 117/6250 [00:24<19:49,  5.16it/s, loss=0.693272, lr=0.000009]
  2%|▏         | 118/6250 [00:24<19:50,  5.15it/s, loss=0.693272, lr=0.000009]
  2%|▏         | 118/6250 [00:24<19:50,  5.15it/s, loss=0.699815, lr=0.000010]
  2%|▏         | 119/6250 [00:24<19:48,  5.16it/s, loss=0.699815, lr=0.000010]
  2%|▏         | 119/6250 [00:24<19:48,  5.16it/s, loss=0.722673, lr=0.000010]
  2%|▏         | 120/6250 [00:24<19:46,  5.16it/s, loss=0.722673, lr=0.000010]
  2%|▏         | 120/6250 [00:24<19:46,  5.16it/s, loss=0.695242, lr=0.000010]
  2%|▏         | 121/6250 [00:24<19:50,  5.15it/s, loss=0.695242, lr=0.000010]
  2%|▏         | 121/6250 [00:24<19:50,  5.15it/s, loss=0.690012, lr=0.000010]
  2%|▏         | 122/6250 [00:24<19:50,  5.15it/s, loss=0.690012, lr=0.000010]
  2%|▏         | 122/6250 [00:25<19:50,  5.15it/s, loss=0.692837, lr=0.000010]
  2%|▏         | 123/6250 [00:25<19:49,  5.15it/s, loss=0.692837, lr=0.000010]
  2%|▏         | 123/6250 [00:25<19:49,  5.15it/s, loss=0.675332, lr=0.000010]
  2%|▏         | 124/6250 [00:25<19:49,  5.15it/s, loss=0.675332, lr=0.000010]
  2%|▏         | 124/6250 [00:25<19:49,  5.15it/s, loss=0.703600, lr=0.000010]
  2%|▏         | 125/6250 [00:25<19:48,  5.15it/s, loss=0.703600, lr=0.000010]
  2%|▏         | 125/6250 [00:25<19:48,  5.15it/s, loss=0.684891, lr=0.000010]
  2%|▏         | 126/6250 [00:25<19:46,  5.16it/s, loss=0.684891, lr=0.000010]
  2%|▏         | 126/6250 [00:25<19:46,  5.16it/s, loss=0.696682, lr=0.000010]
  2%|▏         | 127/6250 [00:25<19:46,  5.16it/s, loss=0.696682, lr=0.000010]
  2%|▏         | 127/6250 [00:26<19:46,  5.16it/s, loss=0.679695, lr=0.000010]
  2%|▏         | 128/6250 [00:26<19:47,  5.15it/s, loss=0.679695, lr=0.000010]
  2%|▏         | 128/6250 [00:26<19:47,  5.15it/s, loss=0.685345, lr=0.000010]
  2%|▏         | 129/6250 [00:26<19:46,  5.16it/s, loss=0.685345, lr=0.000010]
