energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,hyperparam_dropout,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,hyperparam_l2_regularization,perf_accuracy,perf_precision,perf_recall,hyperparam_dropout_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel
-0.1187970144780341,0.21261043093531565,-0.10022184532595567,0.2646461575848626,1.0335361379328345,0.008566843702382249,0.4673815272366242,-0.2359728428159747,-0.26037782196165515,-0.15242567377316543,0.7962975928727897,0,2025-11-26T23:32:14.385068,0.4730005930249255,0.21740970697344822,0.7238042875929545,1334.0,-0.6809037243844261,-0.41753644847929994,-0.31512518294561287,0.07229438234153944,0.0,0.0,0.0,-0.0
-0.6375316251613886,-0.42673059347513914,-0.6273720102783801,-0.09605537655764718,-0.6687121259979136,0.023632672282432616,-0.3307305597547333,-0.8399541749360223,-0.26037782196165515,-0.24536978505899223,0.7962975928727897,0,2025-11-26T23:55:07.223177,0.4730005930249255,-0.41799825793186185,0.014771516073325396,1334.0,-0.6809037243844261,-0.41756429245209487,-0.3438267327189188,-0.11497220198800967,0.0,-0.0,0.0,-0.0
-0.655233298920983,-0.4381733775674415,-0.6447684193748991,0.2518785279322614,-0.512019817184188,0.011225519334155398,-0.29844214935205804,0.0800608569840752,-0.26037782196165515,-0.19903492862383773,-1.5280305160532053,0,2025-11-27T00:17:51.991618,0.4730005930249255,0.8568549814726345,0.014771516073325396,1334.0,-0.6809037243844261,-0.4175403493257302,0.5585953103902966,0.7765828630035204,0.0,0.0,0.0,-0.0
-0.6562866712055904,-0.41943307627399434,-0.6446945688719692,0.06287593625252799,0.7628857863454865,0.017429095808294007,-0.31992128794050434,-0.301601539021226,-0.26037782196165515,-0.31080827519130033,-0.7532544797445403,0,2025-11-27T00:40:39.697491,0.4730005930249255,0.21740970697344822,0.014771516073325396,2339.0,-0.6809037243844261,-0.4175618712370692,0.5093645994896632,-0.18142163513720408,0.0,0.0,0.0,-0.0
-0.6585335400826846,-0.4296172695831871,-0.6474013216802625,0.45399493026649745,-0.47640792881742855,0.008566843702382249,-0.268913477598341,0.24868053559673564,-0.26037782196165515,-0.21094454345070596,-1.5280305160532053,0,2025-11-27T01:03:23.512587,0.4730005930249255,0.21740970697344822,0.014771516073325396,4162.0,-0.6809037243844261,-0.4175505722336162,-0.4873344815854483,0.2822141825174059,0.0,0.0,0.0,-0.0
-0.6507730236880799,-0.43692633348876436,-0.6404784964100373,0.3468579047169238,0.15036130643739304,0.012997969755338129,-0.28616526280665056,-0.0246216289022354,-0.26037782196165515,-0.21863309422587648,-1.5280305160532053,0,2025-11-27T01:26:07.887870,-0.5914641704221889,0.21740970697344822,0.014771516073325396,1334.0,-0.6809037243844261,-0.41752878129838544,-0.0749385295795279,0.7096048548179101,-0.0,0.0,0.0,-0.0
-0.650096801903785,-0.43751521541480637,-0.6398725266583144,0.4894176616004838,0.9124557174858683,0.011225519334155398,-0.2662570582160888,0.2683756439590313,-0.26037782196165515,-0.25069219178044516,-1.5280305160532053,0,2025-11-27T01:48:51.027370,-0.6168873993995941,0.21740970697344822,0.014771516073325396,1334.0,-0.6809037243844261,-0.41752931934616894,-0.04170515615780581,0.6144613482633813,-0.0,0.0,0.0,-0.0
-0.6235700852912172,-0.3967322553603051,-0.6124535493069685,0.2105642359899252,0.8554766960990774,-0.00428342185119081,-0.2810046173737776,-0.7486767297747705,-0.26037782196165515,-0.1860589725044062,0.7962975928727897,0,2025-11-27T02:11:44.734547,0.4730005930249255,0.21740970697344822,0.014771516073325396,1334.0,1.4746120307914965,-0.4175716906091177,-0.27282816222705675,0.023967521869397896,0.0,0.0,0.0,0.0
-0.63797151788911,-0.389654125543372,-0.6256708111930211,0.2552529593549983,1.1118822923396567,-0.00162474621941703,-0.2797925152409739,-0.18234644773895245,-0.26037782196165515,-0.3055966483618686,-1.5280305160532053,0,2025-11-27T02:34:35.446016,0.4730005930249255,0.21740970697344822,0.014771516073325396,1334.0,0.8997946609138523,-0.4175676552507416,-0.23808418092252925,0.048130952105469506,0.0,0.0,0.0,0.0
-0.663709076708048,-0.4064199403789143,-0.6509718616210447,1.4640277414236045,1.6033263518008247,-0.3472525783499951,-0.1157884999396128,-2.243647380989976,-0.26037782196165515,-0.7074216381312298,-0.7532544797445403,0,2025-12-02T19:20:10.686027,-1.7463373506211952,0.21740970697344822,0.014771516073325396,1334.0,-0.6809037243844261,-0.41750403110034545,0.7713644306834605,2.282432733171562,-0.0,0.0,0.0,-0.0
-0.18063505667625893,0.18973640945514392,-0.1600170150378445,2.2555704000582932,1.3896550216003485,-0.35655794306120336,0.7609004217320289,-2.2577018182757094,-0.26037782196165515,-0.1940978234060221,-1.5280305160532053,0,2025-12-03T23:20:40.746427,0.4730005930249255,0.21740970697344822,0.7238042875929545,1334.0,-0.6809037243844261,-0.41753644847929994,0.5756953916236559,0.945288912482987,0.0,0.0,0.0,-0.0
-1.3320044262732695,-1.6275763077186451,-1.352807478701215,-0.15886651107199634,-1.3239708719461105,0.6617148239081158,-1.811436576382877,1.9988897492676105,-0.26037782196165515,0.14601602590158805,0.7962975928727897,1,2025-12-04T18:41:35.839824,0.4730005930249255,0.21740970697344822,-1.7578104127257472,1334.0,-0.6809037243844261,-0.4176038389641804,-0.08249156899355656,0.1855604615731228,0.4730005930249255,0.21740970697344822,-1.7578104127257472,-0.6809037243844261
0.6334049100726569,0.5577183330046616,0.6309489059048061,-0.0830155559914594,-1.2954813612527352,0.6089844238779379,0.444739413813773,1.6612751695903216,-0.26037782196165515,1.0652675241172989,0.7962975928727897,1,2025-12-04T19:09:19.172066,0.4730005930249255,-0.35343675463697105,0.014771516073325396,1334.0,-0.6809037243844261,-0.41756254379679864,-0.35137977213294747,0.030008379428416637,0.4730005930249255,-0.35343675463697105,0.014771516073325396,-0.6809037243844261
0.6527525215979414,0.5707430156041735,0.6499924449684674,-0.24217291929976084,0.4637459240648038,0.5965772709296607,0.42250627248837025,0.7464719926835124,-0.26037782196165515,1.1311020443698008,0.7962975928727897,1,2025-12-04T19:37:05.321991,-0.19689783700276917,0.21740970697344822,0.014771516073325396,1334.0,-0.6809037243844261,-0.4175406183496219,-0.15046892371980614,0.5359301999961511,-0.19689783700276917,0.21740970697344822,0.014771516073325396,-0.6809037243844261
0.6629899617034724,0.6217332623767325,0.6625872526155364,-0.12319399143058839,-2.271247102501727,0.643990319696291,0.45767470745104805,1.336962092407351,2.0830225756931746,0.9105260735133572,0.7962975928727897,1,2025-12-04T20:04:55.925369,0.4730005930249255,0.21740970697344822,0.014771516073325396,1334.0,0.665306316980541,-0.41756429245209487,-0.2486584361021687,0.08437609745957525,0.4730005930249255,0.21740970697344822,0.014771516073325396,0.665306316980541
0.6387937702712099,0.5493354255868902,0.6355671998559119,-0.13239695262318943,-0.9678519882785963,0.5819545549549056,0.43805962063311854,1.3719725548799564,-0.26037782196165515,1.0645084995190592,0.7962975928727897,1,2025-12-04T20:32:40.749435,0.4730005930249255,0.21740970697344822,0.014771516073325396,4777.0,-0.6809037243844261,-0.4176552225275025,-5.307684235618001,-2.6264587321496307,0.4730005930249255,0.21740970697344822,0.014771516073325396,-0.6809037243844261
-1.7302209780064166,-1.7938257581333414,-1.7389506583800736,3.198071357895924,-0.09892191212988302,-0.1757680001005933,-1.5475148533020857,-0.9343365844480626,-0.26037782196165515,-0.9602927275551588,-0.7532544797445403,0,2025-12-05T21:40:59.101497,0.39437967714751626,-0.03901194781700136,-1.4032940269659329,3775.0,1.0252340911816131,-0.417587832042622,0.0076161912157952745,-1.0291653806819574,0.0,-0.0,-0.0,0.0
-0.0278159047842958,0.335213338596327,-0.007166914736321988,-1.117706968315717,0.15748368411073685,0.016099757992407118,0.3221706028223398,0.3282185141038496,2.0830225756931746,-0.840673825613535,-0.7532544797445403,0,2025-12-10T15:31:44.764030,-1.5415049497675906,0.4116117543667446,0.7238042875929545,1980.0,-0.4351051172477193,-0.417503493052562,-0.09608703993880681,0.2942958976354417,-0.0,0.0,0.0,-0.0
0.5012321338133401,1.0287199534981935,0.5328312595875041,-1.674260473897318,0.3212983705978063,0.2376560606402137,0.8931702281386231,0.2644170329337791,2.0830225756931746,0.06277665031109499,0.7962975928727897,0,2025-12-10T16:02:46.817760,-1.1558844664329317,0.9262797790196826,1.4328370591125836,7543.0,-0.30324865076644253,-0.41749286660883833,-0.1670856104306672,0.7458500001720175,-0.0,0.0,0.0,-0.0
0.7819743217614654,1.3649830799724807,0.8175711049481523,-1.726150661850605,-0.07043240143646731,0.2394285110613964,1.2406172216621736,-0.126554317828487,2.0830225756931746,0.14498471612191446,0.02152155656412469,0,2025-12-10T16:36:01.137767,0.2959204213115859,0.6401694358848206,1.7873534448723982,8290.0,1.9396567811333096,-0.4175431740765934,-0.7320529585999495,-0.3686882194667549,0.0,0.0,0.0,0.0
0.5214093370121408,1.027103414877687,0.5518233670509104,-1.7057572274944977,0.21446270549752777,0.25626679006262953,0.9025178362088756,-0.5994257721462161,2.0830225756931746,0.04823836568507912,0.7962975928727897,0,2025-12-10T17:07:09.126477,0.19282546473967505,-1.842029260880005,1.4328370591125836,220.0,-0.5680297554842108,-0.4175731702405222,-1.109704929301339,-1.517961370069877,0.0,-0.0,0.0,-0.0
-1.3882493474659323,-1.3638495784873863,-1.3909459884287927,-1.838928675923687,0.28568648223104676,0.2376560606402137,-1.5952087234873487,-0.7553912868105408,2.0830225756931746,-0.5305496119951402,0.02152155656412469,0,2025-12-10T17:22:56.674363,0.40246881915660365,1.9669945111242075,-1.0487776412061183,6234.0,2.4623990922044454,-0.4175882355784596,-0.2577220833990011,0.5359301999961511,0.0,0.0,-0.0,0.0
-1.9454282122902207,-2.076050307864971,-1.958618979346259,-1.0777327434965445,0.3925221473312848,0.22657824550782335,-2.258182375019501,1.160915996068072,2.0830225756931746,-0.8609747409537757,-1.5280305160532053,0,2025-12-10T17:34:13.400761,0.413351206921847,-1.5919054235942582,-1.7578104127257472,8700.0,-0.5513939306679396,-0.4176494385138301,-0.7139256640062813,-0.8685691824754705,0.0,-0.0,-0.0,-0.0
-0.5700669994363179,-0.3381442770713646,-0.5585024600189297,-1.8301658523130786,0.21446270549752777,0.262913479142064,-0.540424608580568,-0.2885395755615474,2.0830225756931746,-0.2251255569441859,-1.5280305160532053,0,2025-12-10T17:56:33.722663,1.7157862690082237,0.940451979162685,0.014771516073325396,6691.0,-0.5327171052783727,-0.4175737082883057,-0.5371845417180314,-0.3505656467897003,0.0,0.0,0.0,-0.0
-0.9187813280156648,-0.7572781012554912,-0.912265491060303,1.392831060056093,0.385399769657941,-0.21121700852424222,-0.5099370681909282,-0.8778719916570966,-0.26037782196165515,-0.4418169349535984,0.7962975928727897,0,2025-12-13T00:56:10.836826,1.3968973985718136,1.401887695326149,-0.33974486968648915,5923.0,-0.6090328187725101,-0.4175776091347359,0.46746033682063765,-0.9042102420736756,0.0,0.0,-0.0,-0.0
-0.6540558364532785,-0.4413140811729974,-0.6438340786369329,1.3021758923499043,0.20734032782418396,-0.14740879336167403,-0.13233477662562856,-1.7551212432070895,-2.6037782196164847,-0.8142000658100202,0.7962975928727897,0,2025-12-14T12:04:38.576574,,0.7915606494511989,,,,-0.4175441156602145,-0.17765986561030664,0.4271947639338322,,0.0,,
-0.6408520832630327,-0.42332431566764284,-0.6303181178417068,0.008058863638281896,-0.1345338004966425,0.1937879127159482,-0.3287762302425853,-0.278072805427147,-0.26037782196165515,-0.20763582506603917,-1.5280305160532053,0,2025-12-14T12:26:27.011723,,-1.0851314088032322,,,,-0.41757666755111483,-0.4616541475777532,-0.2599527834044343,,-0.0,,
-0.6348316179752315,-0.4345823524890297,-0.625266611565376,0.007867540157880187,-0.7399359027313922,0.012554857150042288,-0.31984898977713877,-0.8853030104988148,-0.26037782196165515,-0.18443527486863565,0.7962975928727897,0,2025-12-14T12:49:18.456359,1.7185828297338088,,,,,-0.4175739773121975,-0.4586329318121424,0.04209009454645076,0.0,,,
-0.6316157302526016,-0.4124126799792219,-0.6209588853542717,-0.3660630195824426,-0.7755477910981518,0.25360811443085574,-0.37158066807012935,-0.5825404055657253,-0.26037782196165515,-0.22647613261572863,-0.7532544797445403,0,2025-12-14T13:11:12.008186,0.9743973442930027,,,,,-0.4175645614759866,-0.35440098789855823,0.1327029579317168,0.0,,,
0.6284280571674211,0.42988476823586713,0.6189416053837276,0.33301174237111836,-0.4977750618375004,0.5983497213508427,0.5108832434978317,1.2336574633934292,-0.26037782196165515,0.9624663691060286,0.7962975928727897,1,2025-12-14T13:38:50.509943,,-0.4089360852494296,,,,-0.41756429245209487,0.5217515841286694,-0.31885114460485736,,-0.4089360852494296,,
0.6469809338121945,0.49939592891766105,0.6404591362955537,-0.05321077073080933,0.798497674712246,0.5846132305866794,0.4535407972312623,0.5544362164287735,-0.26037782196165515,0.989004018196627,0.7962975928727897,1,2025-12-14T14:06:34.663941,,-1.758275689500994,,,,-0.41759173288905216,0.3978817377386134,-1.524002227628894,,-1.758275689500994,,
0.6496809409983522,0.4587168892030496,0.640689919117211,0.047599804443544565,1.0833927816462816,0.6134155499308938,0.46427625148116214,1.133791416572773,-0.26037782196165515,1.016516099068294,0.7962975928727897,1,2025-12-14T14:34:16.631664,1.4360619705035182,,,,,-0.41756792427463335,0.4643484845820576,-0.44419893895447654,1.4360619705035182,,,
0.6277253442204428,0.42140948718263826,0.6177929663113648,0.0901570085440498,0.8625990737724212,0.5912599196661131,0.4725800310772921,0.8539095447401237,-0.26037782196165515,1.039944039126669,0.7962975928727897,1,2025-12-14T15:01:58.142669,-0.9962239813124665,,,,,-0.41752568752363045,0.6924502748856978,1.3469153272942809,-0.9962239813124665,,,
-0.5958115296138567,-0.8767864921286754,-0.6136120790716876,2.4041746496050447,-3.581764594398161,0.41401487754786787,-0.6297550037057735,0.5001039395268685,-0.26037782196165515,0.3785003747736452,0.7962975928727897,1,2025-12-15T09:27:34.188368,,,-1.0487776412061183,,,-0.41757411182414333,0.4719015239960846,-0.743221388125853,,,-1.0487776412061183,
2.1946023262885976,2.214035350280401,2.202177699901137,0.13576233745390637,-1.6017436012068023,0.6005652843773214,2.297918730761425,0.9524775812086553,-0.26037782196165515,1.2126154902504824,0.7962975928727897,1,2025-12-15T10:05:36.796330,,,1.4328370591125836,,,-0.4175268981311433,0.6788548039404475,1.3031191099914021,,,1.4328370591125836,
1.421001119376355,1.348136438205913,1.4210266426738218,0.08306886728759516,-1.2883589835793914,0.6537387970127945,1.3758837932708146,1.086935474707769,-0.26037782196165515,1.124583873664014,0.7962975928727897,1,2025-12-15T10:38:27.835821,,,0.7238042875929545,,,-0.41753644847929994,0.5761334679096687,0.948218728399111,,,0.7238042875929545,
1.7827693169360272,1.7454931778309264,1.7858929649548676,-0.045053509291237644,-2.4920408103755873,0.6298107163268317,1.7809200091036501,0.7730218533478052,-0.26037782196165515,1.2079549344979752,0.7962975928727897,1,2025-12-15T11:13:48.916209,,,1.078320673352769,,,-0.41753416177622016,0.6335365674562805,1.0040966608200255,,,1.078320673352769,
0.6359675814943747,0.5549817640542323,0.6332165119724606,-0.1594599277303871,-1.0248310096654278,0.5739785280595842,0.4268393508534415,0.7532715019505317,-0.26037782196165515,1.164555640892021,0.7962975928727897,1,2025-12-15T11:41:32.949713,,,,1238.0,,-0.41754196346908057,0.6078562334485854,0.6612779943457686,,,,
0.6452018430972261,0.5401904356765943,0.6411059875756846,-0.30661328828786394,0.47086830173814764,0.6036670726143903,0.40399971530302137,0.23929079434746522,2.0830225756931746,1.0401522152215072,0.7962975928727897,1,2025-12-15T12:09:19.595635,,,,6283.0,,-0.4175609296534481,0.5187303683630586,-0.15725820490113415,,,,
0.6343383749893273,0.5333316932438729,0.6304392055586888,-0.11885520294584206,-0.7541806580781203,0.6275951533003538,0.4288276136541836,0.6181908544367134,-0.26037782196165515,1.09783146933117,0.7962975928727897,1,2025-12-15T12:37:00.075925,,,,4230.0,,-0.4175539350322629,0.5036242895350029,0.18707067596287708,,,,
0.640409034059056,0.5334009734704659,0.6361850384384625,-0.1406260461830625,-0.7043240143646327,0.5846132305866794,0.4275495441954518,0.7216576712367826,-0.26037782196165515,1.0555626658322277,0.7962975928727897,1,2025-12-15T13:04:43.203984,,,,3938.0,,-0.41754290505270164,0.5141985447146408,0.6990333540896303,,,,
0.649160877646719,0.6104059453287525,0.6488602903833663,0.03419072200967069,0.057770396683842616,0.5695474020066283,0.46763868585270824,1.1124818250383193,-0.26037782196165515,0.8839383305413843,0.7962975928727897,1,2025-12-15T13:32:28.547333,,,,,-0.6029006424815031,-0.41755232088891253,0.5126879368318353,0.25503032350182575,,,,-0.6029006424815031
0.6284280571674211,0.42988476823586713,0.6189416053837276,0.33301174237111836,-0.4977750618375004,0.5983497213508427,0.5108832434978317,1.2336574633934292,-0.26037782196165515,0.9624663691060286,0.7962975928727897,1,2025-12-15T14:00:13.339026,,-0.4089360852494296,,,-0.001972807514148501,-0.41756429245209487,0.5217515841286694,-0.31885114460485736,,-0.4089360852494296,,-0.001972807514148501
0.6469809338121945,0.49939592891766105,0.6404591362955537,-0.05321077073080933,0.798497674712246,0.5846132305866794,0.4535407972312623,0.5544362164287735,-0.26037782196165515,0.989004018196627,0.7962975928727897,1,2025-12-15T14:28:09.569087,,-1.758275689500994,,,2.811016174401065,-0.41759173288905216,0.3978817377386134,-1.524002227628894,,-1.758275689500994,,2.811016174401065
0.6496809409983522,0.4587168892030496,0.640689919117211,0.047599804443544565,1.0833927816462816,0.6134155499308938,0.46427625148116214,1.133791416572773,-0.26037782196165515,1.016516099068294,0.7962975928727897,1,2025-12-15T14:56:05.268245,1.4360619705035182,,,,2.353229454096996,-0.41756792427463335,0.4643484845820576,-0.44419893895447654,1.4360619705035182,,,2.353229454096996
-1.9352723370803209,-2.038962293228771,-1.9468952120060734,-0.5370370749442309,0.22158508317087156,-0.031313290774223186,-2.178374572310899,-1.8893742126667228,-0.26037782196165515,-2.7606551613205554,-1.5280305160532053,0,2026-01-01T17:27:19.021640,-1.1334618745412073,0.311255211285101,-1.7578104127257472,7501.0,0.9366929022323227,2.5377418477826437,-0.1610431788994456,0.30033675519445874,-0.0,0.0,-0.0,0.0
-0.09147835152839554,0.28671717998112184,-0.07015084366402284,-0.12517564696973657,1.104759914666313,0.15390777823934276,0.4216570539565852,0.04413076865827188,-0.26037782196165515,-0.12956496627242325,-0.7532544797445403,0,2026-01-01T17:53:34.289626,-0.0896913465965398,1.0872772591708217,0.7238042875929545,5232.0,-0.5394948870905141,2.4852821888936543,-0.44352685298408673,0.07833523990055818,-0.0,0.0,0.0,-0.0
0.7070377938878701,1.2874931465280415,0.7422679890003903,-0.18720992113243926,-0.22712471025019296,0.15302155302875173,1.5200034079303222,0.051091570492064295,-0.26037782196165515,0.024882296742613216,0.7962975928727897,0,2026-01-01T18:26:13.575701,-2.2555783013574047,0.11682968261941258,1.7873534448723982,2478.0,-0.5222695897249602,2.5659893564151766,0.16373751590375002,0.25805075228133595,-0.0,0.0,0.0,-0.0
-1.958135604748077,-2.0908878230603376,-1.9714854513433928,-0.23187756665507261,-1.1744009408057692,0.20043460179538267,-2.2028592126570428,-0.28855459088165375,-0.26037782196165515,-1.0660937769145469,0.7962975928727897,0,2026-01-01T18:37:24.275980,0.5861466902908488,-1.1606252600269278,-1.7578104127257472,1876.0,0.5188357563785615,2.382380550303713,-0.5900558176162254,-0.7900380342082404,0.0,-0.0,-0.0,0.0
-0.35951663269796474,-0.04761764685298882,-0.34276470019531186,-0.13864540045764276,1.254329845806695,0.22037466903368474,0.036247193832288915,0.00788061209853796,-0.26037782196165515,-0.12137385896825349,-1.5280305160532053,0,2026-01-01T19:01:27.091653,-0.9602503072303588,-1.3713622288976168,0.3692879018331399,4676.0,1.9149952058259092,2.3931415059732495,-0.7380953901311711,-0.5302811591704781,-0.0,-0.0,0.0,0.0
-0.12456372231276032,-0.3557645480348889,-0.13813352850881888,0.07185489249071099,-0.8325268124849426,0.6417747566698131,-0.42626276983523975,0.4219339726012667,-0.26037782196165515,0.8868661679014496,0.7962975928727897,1,2026-01-01T19:24:01.752645,-1.5468375715208054,1.610028695029081,-0.6942612554463037,312.0,-0.6017800126086434,-0.4175228627727671,0.6259835280422535,1.5402227691828487,-1.5468375715208054,1.610028695029081,-0.6942612554463037,-0.6017800126086434
2.265846822647118,2.3379545822466823,2.276640106998576,0.03051857573225639,-0.839649190158327,0.5642300507430807,2.3051200583288973,0.8403834862296309,2.0830225756931746,1.0749073270993326,0.7962975928727897,1,2026-01-01T20:02:16.040544,-0.12559718463229455,-1.8341160539502617,1.4328370591125836,6922.0,-0.6310748515171842,-0.4175747843838727,0.5519637417847807,-0.8368546802906276,-0.12559718463229455,-1.8341160539502617,1.4328370591125836,-0.6310748515171842
0.27548071964556237,0.13321529125956572,0.26816820095205085,0.30236495740609,-0.8823834561983898,0.6160742255626676,0.08160346560786846,0.9167603665318698,-0.26037782196165515,0.7841477953398956,0.7962975928727897,1,2026-01-01T20:27:30.227806,-1.778126371664539,-1.2722068414324557,-0.33974486968648915,4067.0,0.2851629881638485,-0.41755945002204353,0.5429000944879466,-0.10591091564948239,-1.778126371664539,-1.2722068414324557,-0.33974486968648915,0.2851629881638485
-0.1356551538469107,-0.273655932817574,-0.14393540864528065,0.29166592994363233,-1.0604428980321468,0.5859425684025655,-0.4008326822284986,0.5111922702063803,-0.26037782196165515,0.7852519788340557,0.7962975928727897,1,2026-01-01T20:50:01.803220,1.7675869636191321,0.6748476476156826,-0.6942612554463037,1451.0,-0.6131295322014033,-0.417587832042622,0.2906285780594185,-1.2551840662526064,1.7675869636191321,0.6748476476156826,-0.6942612554463037,-0.6131295322014033
2.2495254778905154,2.4335382015363662,2.2666610577901194,0.26292629193688927,0.3996445250046286,0.5956910457190696,2.3476483450281056,0.699362986620056,-0.26037782196165515,1.1056031788205418,0.7962975928727897,1,2026-01-01T21:28:08.928342,-1.0977916297808525,0.5354036020638459,1.4328370591125836,3084.0,-0.409816265396159,-0.41749542233580983,0.784597355736837,2.6698631327191635,-1.0977916297808525,0.5354036020638459,1.4328370591125836,-0.409816265396159
