energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,hyperparam_l2_regularization,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel
-0.05554296792204227,-0.029354111391008308,-0.05431136761097395,2.2660378782197537,0.06018787038910837,1.2811309210843165,0.2064285381872741,1.846147040799833,0.0,0.9123099650709208,0.0,1,2025-12-15T05:40:23.697751,,,8020.0,,-0.5748049387994457,-0.09524370824392886,-0.21982794416626866,,,
-0.029780472131212814,0.013386193935408153,-0.027493944393920167,1.9084719124934881,0.2345251501370121,1.2638746036233761,0.17729931100319432,1.213682559879788,0.0,0.9140649675136121,0.0,1,2025-12-15T06:44:34.129122,,,3683.0,,-0.3939817013316821,1.2100062339439868,-1.3635701274327574,,,
3.005437021736304,2.394644271136844,2.983813791136785,0.16161912633756054,0.8322529664156201,-0.7750825637972057,2.1924619063514137,1.0514828448389901,0.0,-1.3770577732586669,0.0,1,2025-12-16T20:06:58.877972,,1.332914277000845,,,2.0724872436108774,-0.23788559381793278,0.75535583761844,,1.332914277000845,
0.916747193660639,0.329673616152653,0.8877750058646354,0.3208309826463156,0.20961982445876037,-0.7758221202598174,0.26281114486324975,1.1715632809225296,0.0,-1.5094465654862594,0.0,1,2025-12-16T21:16:25.354286,,-0.15627270833803017,,,-0.4456603016603259,0.03819547503497572,0.7058185180672277,,-0.15627270833803017,
0.5997401721670109,0.012015938580468118,0.5694152802709627,-0.6744281822886858,-0.18886538639369216,-0.7782873084685233,-0.18433491548281147,0.9404334306149901,0.0,-1.513516102456703,0.0,1,2025-12-16T22:20:32.067841,,-0.4044705392278427,,,-0.4185264433036634,-0.27776397043001855,0.6751316829470075,,-0.4044705392278427,
3.36366344796891,2.8771282577416653,3.3504656216134885,0.041472428861016625,-0.3632026661415959,-0.7755756014389469,2.5050347896949585,1.4022210893658071,0.0,-1.3997097513356684,0.0,1,2025-12-17T00:08:52.199003,,1.5811121078906578,,,-0.17033126534684775,-0.5170342301025399,0.6858720752390844,,1.5811121078906578,
-0.09408948215073315,-0.6483929986718386,-0.12542947825805792,-1.4045231538663516,1.6292233881203837,-0.7750825637972057,-0.8975222355047425,0.001076253858119734,2.449489742783178,-1.532915527458014,0.0,1,2025-12-17T01:01:53.850683,,-0.9008662010074678,,,2.2092894009293564,1.685479185857329,0.6444448478267873,,-0.9008662010074678,
0.26907271841132285,-0.23300154554033975,0.2421569541030329,-1.4454439050629835,-1.2846997162377596,-0.7775477520059115,-0.5780511372532088,0.3474616720829718,2.449489742783178,-1.507129298321802,0.0,1,2025-12-17T02:00:45.344593,0.09811572394513896,,,,-0.42202063179453714,-0.196473433489996,0.6744741079087171,0.09811572394513896,,
0.2703954313849447,-0.27370104501897385,0.24113886824838146,-1.436800638996789,-0.3632026661415959,-0.777301233185041,-0.5741426724173857,0.4368831772374736,0.0,-1.5800224422512719,0.0,1,2025-12-17T02:59:40.429430,1.2621604199339136,,,,-0.5067018220807841,-0.2946355913043628,0.6558428151571563,1.2621604199339136,,
0.2674714362982801,-0.2891986747324401,0.2375006879843286,-1.4805031956273182,-0.512634620211248,-0.7755756014389469,-0.590870551842677,0.2536471555082495,2.449489742783178,-1.4660468387490975,0.0,1,2025-12-17T03:58:22.328502,1.3438360530092357,,,,-0.4399858046349838,-0.24862207982887802,0.651239789889123,1.3438360530092357,,
0.2656288583813738,-0.34037292259305973,0.23289604705057923,-1.5633429465022939,0.35905177852841236,-0.7775477520059115,-0.6009001613658645,0.07389350849886565,2.449489742783178,-1.4842867687159875,0.0,1,2025-12-17T04:57:04.144282,1.7270092170053575,,,,0.68718184400266,-0.2256153240911365,0.6946397424162916,1.7270092170053575,,
0.26837629556277165,-0.28347608853886236,0.23867830031140866,-1.4164363259990498,-1.2846997162377596,-0.780259459035488,-0.5773910270068521,0.1794687612389258,2.449489742783178,-1.484196488734621,0.0,1,2025-12-17T05:55:53.242351,0.7019983107042412,,,,-0.48492110930501775,-0.191872082342448,0.6306357720226893,0.7019983107042412,,
0.26983314350053283,-0.25542542040658656,0.2416260518631583,-1.308823634055951,0.8322529664156201,-0.7736034508719822,-0.5633809185884379,0.42144897823434774,0.0,-1.4943128710776181,0.0,1,2025-12-17T06:54:43.256103,,,1019.0,,-0.6782038337897152,0.83883057470841,0.6788579414973206,,,
0.25737551196810154,-0.2938133948943646,0.22766888080095482,-1.1490194829869769,0.48357840691981263,-0.7809990154980997,-0.5555546087807005,0.4087355660074281,0.0,-1.5050186324812889,0.0,1,2025-12-17T07:53:21.581650,,,4473.0,,-0.6449114173711402,1.4354724401738626,0.7404508034171907,,,
0.1955714172295501,-0.3249169419785272,0.1673222952309518,0.5180141380517272,-0.11414940935879538,-0.777301233185041,-0.4011348590702707,0.585571086074555,0.0,-1.572899191233666,0.0,1,2025-12-17T08:51:11.394021,,,5642.0,,-1.0481607011430012,1.395594063561775,0.7430811035703526,,,
0.19038895227135083,-0.312601303423644,0.1630953088033589,0.6868077000028214,-0.18886538639369216,-0.7753290826180763,-0.3799812608936588,0.45001072672340453,0.0,-1.5816580476207762,0.0,1,2025-12-17T09:49:02.496052,,,9032.0,,-0.6539072239457236,1.0366886740529946,0.7540406875418592,,,
0.21412127737092848,-0.3255333486427552,0.1848790439414303,0.6492864567173634,-0.4130133174980994,-0.777301233185041,-0.3669648634464857,0.8857271042574415,0.0,-1.6162143375911884,0.0,1,2025-12-17T10:47:11.050779,,,7680.0,,-0.38517606159289414,-0.2961693750202121,0.7610548212836246,,,
0.25931519673290493,-0.25234338708544585,0.23182377800631324,-0.30115049813367056,0.18471449878050863,-0.7740964885137234,-0.44410611520087856,0.5417416955672061,0.0,-1.470918941072815,0.0,1,2025-12-17T11:45:57.763344,,,,-0.7399419585521322,-0.3156888964062235,0.3541549204999717,0.7457114037235144,,,-0.7399419585521322
0.2457631514071339,-0.3117266723460228,0.2156564909179315,-0.25411404818816213,0.5333890582763161,-0.7765616767224293,-0.44936096617221455,0.4183589905667758,0.0,-1.3907852438995543,0.0,1,2025-12-17T12:44:33.329322,,,,0.524385520529584,-0.3156888964062235,0.3541549204999717,0.7590820961687531,,,0.524385520529584
0.23574814945020228,-0.3338798280691966,0.2049221731813601,0.06884150113260551,0.5084837325980643,-0.7706452250215352,-0.4204199700442391,0.45647825302257217,0.0,-1.395362258003604,0.0,1,2025-12-17T13:42:59.325498,,,,-0.787985480030607,-0.3156888964062235,0.3541549204999717,0.7538214958624295,,,-0.787985480030607
0.24653681833923904,-0.290364849502602,0.2175829009727356,-0.04342476453975161,0.3092411271717673,-0.7681800368128294,-0.42290220538527556,0.16780934489075938,0.0,-1.4109362785101265,0.0,1,2025-12-17T14:41:35.398688,,,,-0.39266657930167553,-0.3156888964062235,0.3541549204999717,0.7472457454795249,,,-0.39266657930167553
0.2549086056806273,-0.2553088029295709,0.2274793559102421,-0.05068469528110887,1.0564008975200274,-0.7753290826180763,-0.42076927913095485,0.36921815191883217,0.0,-1.468870892591318,0.0,1,2025-12-17T15:40:15.136506,,,,2.486182234043865,-0.3156888964062235,0.3541549204999717,0.735628586469728,,,2.486182234043865
0.4620701264126789,1.266745022896077,0.508917539880145,1.510041397804363,1.305454154302828,-0.7861759107363818,1.7484154648485317,-1.3182304613951557,-2.449489742783178,0.29778553232654753,0.0,0,2025-12-17T22:26:33.012398,,0.34012295344159493,,,1.5594466117481556,1.032087322905445,0.7849467143415105,,0.0,
-1.5015894853905487,-1.3711381422991669,-1.5005411593050442,-0.48423023242528546,1.4050754570158348,-0.7721243379467588,-1.269284091691944,-1.8179003804796896,0.0,-0.0897894165915431,0.0,0,2025-12-18T00:13:27.448508,,1.8293099387804703,,,-0.4737277063018027,-0.28389910529341755,0.789988122968403,,0.0,
-1.2764597647272469,-1.069190504845014,-1.270187491123301,-0.906193454105143,-0.03943343232404016,-0.7733569320511117,-1.003620505916234,-1.4246291260351873,0.0,0.009806765441475148,0.0,0,2025-12-18T01:19:01.647077,,-0.15627270833803017,,,-0.4456603016603259,0.03819547503497572,0.7858234810592306,,-0.0,
0.760135917741588,1.627438714397111,0.8117178533109873,-1.1889468417961946,-1.035646459454959,-0.7681800368128294,1.6485255878542988,-1.5272965660643631,0.0,0.23031228688257305,0.0,0,2025-12-18T02:50:52.404328,,1.0847164461110326,,,4.436407451182018,-0.25168964726057835,0.773329555331712,,0.0,
1.2171984784651493,2.2304093793090742,1.2788250847877358,-1.105145746023241,-1.1352677621681078,-0.7686730744545707,2.272706187907602,-1.1006256342679002,0.0,0.25696346979635243,0.0,0,2025-12-18T03:24:45.387449,,-1.6454596936769055,,,-0.3804422293970219,0.6148981521943836,0.7785901556380357,,-0.0,
-1.04656224496381,-0.800153985368774,-1.0371500109615366,-1.205901330654279,0.03528254471085663,-0.7748360449763352,-0.7441453863786931,-1.5817761155422974,0.0,0.05672968327008589,0.0,0,2025-12-18T04:19:21.470088,-0.8284041119028301,,,,0.26055017490755705,-1.4511085130548789,0.7362861615080184,-0.0,,
-1.0382738321887974,-0.7652437106420132,-1.0273407607283462,-1.0808415884005842,0.9816849204852721,-0.7684265556337,-0.7173279812499801,-1.130474285064395,0.0,0.09521334160721902,0.0,0,2025-12-18T05:14:03.640448,-1.404614745135733,,,,0.6136798196303173,-1.874432818629339,0.7720144052551311,-0.0,,
-1.042628681966059,-0.7698001220654296,-1.0317249481695852,-1.0911201679268954,0.06018787038910837,-0.7718778191258882,-0.7233329289406254,-1.3591277536640096,0.0,0.06544686649452455,0.0,0,2025-12-18T06:09:10.310202,-0.07984297147029992,,,,-0.2249386383337326,0.32347924618298185,0.7867002477769507,-0.0,,
-1.0637435361200598,-0.8083880122280922,-1.0539030811170418,-0.40437088239927366,1.2556435029461828,-0.7699056685589235,-0.6745468860599433,-1.0314450288190669,0.0,0.03975916892383696,0.0,0,2025-12-18T07:04:03.262318,1.38938253073864,,,,-0.4399858046349838,-0.24862207982887802,0.7788093473174669,0.0,,
-1.0793689107361484,-0.8263887527875126,-1.0697259677598456,1.1983906393559935,-0.0643387580022919,-0.7760686390806881,-0.518252096515911,-0.5569866117983848,-2.449489742783178,0.06418144132996989,0.0,0,2025-12-18T07:59:05.521796,0.4409347752331453,,,,-0.444752178749281,-0.2394193775337821,0.779686114035187,0.0,,
-1.0644149465986985,-0.8117740839714538,-1.0547288515304425,0.07069690596546337,-0.03943343232404016,-0.7795199025728763,-0.6086648046330411,-0.9502313544922836,0.0,0.007329085103206812,0.0,0,2025-12-18T08:54:17.706628,,,6502.0,,0.29565375247346787,0.7437359843257418,0.7814396474706271,,,
-1.0524445658409398,-0.8099373587084496,-1.0432745717550396,-0.41674116745681167,-0.8613091797070553,-0.771384781484147,-0.6620855772398596,-0.8354340021295678,0.0,0.05846635600742705,0.0,0,2025-12-18T09:49:20.744513,,,2376.0,,-0.9331901033478273,-0.254757214692277,0.7774941972408859,,,
-1.0600976153763055,-0.7997583189288979,-1.0499637539407523,0.010189581578626003,1.2556435029461828,-0.7785338272893939,-0.6165475747814059,-0.7237104029560506,0.0,0.0033573955132477685,0.0,0,2025-12-18T10:43:47.595548,,,5426.0,,-0.14639668434533332,1.55817513744182,0.7704800634991206,,,
-1.0508702578523132,-0.7804248072035789,-1.040133807124404,-0.38610267602115234,1.9280872962596876,-0.7787803461102645,-0.6595923011644867,-1.1196435676688004,0.0,0.06008972426670264,0.0,0,2025-12-18T11:38:39.460591,,,1907.0,,-0.5018561270403262,-0.2056761357850936,0.7943719565570065,,,
-1.0547410447059695,-0.7873094032574246,-1.044188942148025,-0.3097600524668725,-0.16396006071544042,-0.7721243379467588,-0.6409723719937349,-0.40762077062264357,0.0,-0.029560923649640067,0.0,0,2025-12-18T12:33:22.297341,,,7178.0,,-0.9207377348755489,-0.19954100092169463,0.7763982388437346,,,
-1.0438400653716378,-0.7773844229813722,-1.0332971908519284,-1.0669112778194267,-0.6371612486026482,-0.7785338272893939,-0.7031685087508056,-1.9181607062650283,0.0,0.21701675106720528,0.0,0,2025-12-18T13:28:36.740827,,,,-0.8511032381280144,-0.3156888964062235,0.3541549204999717,0.7823164141883487,,,-0.0
-1.041878801307302,-0.7842648541253248,-1.0318214547090279,-0.7323224022207305,-0.31339201478509243,-0.7731104132302411,-0.6676381241089437,-0.9471135506889483,0.0,0.17700248444264183,0.0,0,2025-12-18T14:23:58.092965,,,,-0.910433133223005,-0.3156888964062235,0.3541549204999717,0.7735487470111432,,,-0.0
-1.038064905334232,-0.7712661703479183,-1.027478892979982,-1.0294792916080002,0.9816849204852721,-0.7758221202598174,-0.6969293718253573,-1.138118347341791,0.0,0.18073373365942763,0.0,0,2025-12-18T15:19:13.089136,,,,-0.7853610281160966,-0.3156888964062235,0.3541549204999717,0.7772750055614547,,,-0.0
-1.0425217663456476,-0.7506373716457412,-1.030553614581216,-0.8349827895335055,0.7326316637024716,-0.7745895261554645,-0.6813792604912751,-1.6235574511198856,0.0,0.20450346768477604,0.0,0,2025-12-18T16:14:43.363858,,,,0.3147614636965158,-0.3156888964062235,0.3541549204999717,0.7965638733513076,,,0.0
-1.0287186164434974,-0.7250398354406979,-1.0160346126773412,-0.641743970271677,0.5084837325980643,-0.7768081955432998,-0.6601804222325,-1.3109995784491384,-2.449489742783178,0.18148008166736831,0.0,0,2025-12-18T17:10:06.878266,,,,2.0292653749137393,-0.3156888964062235,0.3541549204999717,0.7731103636522824,,,0.0
-0.9658684161162413,-1.1222681165269324,-0.9786117021402243,0.06440784232721608,-1.0107411337767074,1.2688049800407875,-1.120244680323602,0.5326927764730067,2.449489742783178,0.7842273581309598,0.0,1,2025-12-23T09:25:58.873138,,-1.397261862787093,,,-0.41839932643481614,-0.17193289403640344,-1.3339792507096886,,-1.397261862787093,
-0.6614715525676498,-0.7708080302596405,-0.6703230734385668,0.7271033319924443,-0.3632026661415959,1.2932103433069753,-0.7063548826324741,1.837022999716883,0.0,0.8936538209655678,0.0,1,2025-12-23T10:18:11.079448,,-1.1490640318972805,,,-0.42491787946930404,-0.191872082342448,-1.377379203236857,,-1.1490640318972805,
1.2909418111087247,1.5669517280147742,1.3117133507004346,0.3713683885500078,-0.8862145053853071,1.3129318489766217,1.4610323759399713,1.2035152161735816,0.0,1.0193929330495086,0.0,1,2025-12-23T11:47:23.680922,,0.34012295344159493,,,1.5594466117481556,1.032087322905445,-1.4019286713330334,,0.34012295344159493,
-0.00920583612346438,0.06723431394761144,-0.0049760619184491825,-0.0432454412910078,-1.259794390559508,1.3099736231261747,-0.06455587367958131,0.9092114884741059,0.0,0.9860388804143092,0.0,1,2025-12-23T12:51:55.957766,-0.8859250902523108,,,,0.26055017490755705,-1.4511085130548789,-1.4137650220222602,-0.8859250902523108,,
-0.01426152269690945,0.08685520445557761,-0.008674936656705478,0.3124665220587526,-1.708090252768464,1.3094805854844336,-0.018984120683626985,0.843147816088441,0.0,0.9712916922974703,0.0,1,2025-12-23T13:56:26.421681,-0.14332247828422856,,,,0.4039603755361927,1.2682900151462677,-1.503195227229759,-0.14332247828422856,,
-0.0005088879732107652,0.12366884300363741,0.006422406846191491,-0.029141266412339994,-3.451463050247643,1.3072619160965981,-0.04961340666324779,0.5205707603086502,0.0,0.9346988112269926,0.0,1,2025-12-23T15:01:12.371010,-1.0517828140350018,,,,1.3129720877280564,-1.2563179811419947,-1.447520540654503,-1.0517828140350018,,
0.03875121445593323,0.12759218812325193,0.043872525251054846,-0.14443115922555058,-0.03943343232404016,1.308494510200951,-0.020095689249849263,0.43966515951823565,0.0,1.0852060899453255,0.0,1,2025-12-23T16:06:44.196660,,,,1.4265944959263885,-0.3156888964062235,0.3541549204999717,-1.4146417887399818,,,1.4265944959263885
0.060925906480158956,0.10496006776233341,0.06363752962068582,-0.4926923489926279,1.828465993546539,1.303317614962669,-0.055589271443931894,0.06582146134764554,0.0,1.097215961461855,0.0,1,2025-12-23T17:12:27.868444,,,,0.30894057996887486,-0.3156888964062235,0.3541549204999717,-1.424067030955478,,,0.30894057996887486
0.03646160173166436,0.04491456182870043,0.03708497615887403,-0.5187240615801398,-0.960930482420204,1.31219229251401,-0.08281361290686651,0.7134342912006224,0.0,0.9794665651828304,0.0,1,2025-12-23T18:17:46.779528,,,9895.0,,0.1940456799315187,-0.19493964977414666,-1.4025862463713241,,,
0.012379103453308107,0.011037184755511058,0.012355582381955789,-0.00918124273741447,-0.2635813634284474,1.3065223596339866,-0.035878284339451054,0.9856150154948122,0.0,0.9371854822709991,0.0,1,2025-12-23T19:22:43.333806,,,3166.0,,0.38508504591479953,0.9446616511020252,-0.015979682296235125,,,
-0.5858880942002961,-0.11539698487945417,-0.5620513403812937,0.820771213366066,1.0314955718417755,-0.7822316096024526,0.13077958080954255,-0.7768403201532634,-2.449489742783178,0.039862225063350396,0.0,0,2026-01-01T22:33:40.495223,0.7375656533277646,-0.15627270833803017,2622.0,-0.8083594337966202,-0.6850417043987473,-0.2762301867141692,0.7823164141883487,0.0,-0.0,-0.0
-1.060575057378464,-0.8057058102567211,-1.050748596279594,0.4223331096653103,0.8322529664156201,-0.7701521873797941,-0.5870700707743629,-1.6859387127409406,-2.449489742783178,0.09066461802358865,0.0,0,2026-01-01T23:26:59.356189,-0.3850180493748135,-0.6526683701176552,7532.0,2.2674495441436338,-0.05044378706466142,-1.5830139126179357,0.7987557901456086,-0.0,-0.0,0.0
-1.5102310139760942,-1.4124748729914958,-1.5110440938928318,0.8748272520215752,1.0065902461635239,-0.7703987062006648,-1.1747779191173109,-0.9224104527510906,0.0,0.1217110645385397,0.0,0,2026-01-02T00:09:46.124108,-1.3275945822878796,-1.1490640318972805,7104.0,-0.20142763413257989,-1.332892318011374,-1.0431220446389151,0.7858234810592306,-0.0,-0.0,-0.0
-1.0433564928866577,-0.7839858051624647,-1.0332071955970743,-0.3219739708546798,1.3552648056593313,-0.7585658027988768,-0.6483269372543196,-2.2190502573145623,-2.449489742783178,0.13815919269699026,0.0,0,2026-01-02T01:03:25.710316,-1.1971511650700535,-0.6526683701176552,357.0,-0.34095131121545935,-0.6517075936471906,-1.3146017623442738,0.7959062983130171,-0.0,-0.0,-0.0
0.961799866698402,1.896900054682482,1.0180046509227338,-0.6275596730812428,0.01037721903246332,-0.7558540957693004,2.0235967470749827,-1.0805833720553581,0.0,0.4031174260455258,0.0,0,2026-01-02T02:44:14.873469,-1.1989546305556187,1.5811121078906578,5443.0,-0.902156617485461,-1.0633150657794972,-4.854574578524899,0.7728911719728527,-0.0,0.0,-0.0
0.7106138775074526,0.8526738462007967,0.7214965638635591,-0.2350588863854186,-1.5088476473421668,1.2700375741451406,0.6991906939907738,0.25472752878170785,0.0,1.1359781493122496,0.0,1,2026-01-02T04:02:20.235074,1.5051146918262117,-0.15627270833803017,9773.0,-0.3967717218706443,-0.5335061935133945,-0.2532234309764277,-1.4648366833294846,1.5051146918262117,-0.15627270833803017,-0.3967717218706443
1.0194141442572537,1.2068911028175415,1.0341149642709622,-0.012549299592267082,-2.181291440655672,1.31219229251401,1.0760106875777844,0.8760356812406686,0.0,1.086871542335237,0.0,1,2026-01-02T05:26:13.657944,-1.0435070731574163,0.0919251225517824,643.0,-0.18206497922459294,-0.8519349669107519,-2.802371966718281,-1.5156891529572778,-1.0435070731574163,0.0919251225517824,-0.18206497922459294
1.382908126549623,1.7345185477572904,1.408282677530292,-0.30320685167449196,-0.7616878769939068,1.308494510200951,1.4248565571498255,-0.15280385002893337,0.0,1.188599214052299,0.0,1,2026-01-02T06:56:58.733758,0.0020678435609958246,0.34012295344159493,3537.0,-0.6507798042330503,-0.24878677986443087,-0.27776397043001855,-1.359405485523585,0.0020678435609958246,0.34012295344159493,-0.6507798042330503
-0.9459095258031106,-1.0322477540902577,-0.9546580814128993,-0.11928938311229759,-0.11414940935879538,1.310959698409657,-1.1197210533012603,-0.15780647885622495,0.0,0.937254408534907,0.0,1,2026-01-02T07:43:39.688619,0.7508784180270236,-1.397261862787093,1057.0,0.49243649851420934,-0.6109183327714791,-0.1473923545828126,-1.3920650457586767,0.7508784180270236,-1.397261862787093,0.49243649851420934
0.6852385830116448,0.8136069914003893,0.6952514360526943,0.38289012022138347,-0.6371612486026482,1.3001128702913516,0.7629886797282133,0.9301189445573323,0.0,1.110383867058174,0.0,1,2026-01-02T09:01:07.168595,-0.4129459257854737,-0.15627270833803017,3295.0,0.259875990357425,2.4868556941345465,-0.1259193825609187,-1.4931124099759727,-0.4129459257854737,-0.15627270833803017,0.259875990357425
