energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy,hyperparam_l2_regularization,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,model_hrnet18,model_pcb,hyperparam_dropout,perf_map,perf_rank1,perf_rank5,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,perf_accuracy,perf_precision,perf_recall,perf_best_val_accuracy,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel,hyperparam_dropout_x_is_parallel,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
1.642012741994363,1.8034540166398187,1.6541149541711626,0.0877999105595435,0.8908625769058475,1.3381352723297373,0.4136539124248142,-0.274001214492421,0.0100799337449185,1.0655324351316626,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,3.5824798387788976,-0.7698310860544334,0.4183299158804187,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.4555623111994545,0.0,1.1665342552120495,0.0,-0.010673302472121182,0.0,0.0,0.0,0.0
0.2664602025396101,0.3669698677220375,0.2734504161252526,0.081798928730202,0.8880245152907528,0.965675685778082,-0.2698061677421988,-0.2802336888177422,0.0100799337449185,1.062273161112871,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,1.2668753514950115,-0.7698310860544334,0.420286752494532,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5503465971284633,0.0,1.1665342552120495,0.0,-0.010673302472121182,0.0,0.0,0.0,0.0
1.0869830705292192,1.2228011484565964,1.096952434711736,0.0803356665483692,0.8943555758167333,0.4890180220156251,0.1358756257281802,-0.2813936372164553,0.0100799337449185,1.062745818990875,0.7720054094864554,False,0.0,0.0,0.0,0.0,4.078511252158863,2.564961570689338,-0.7698310860544334,0.4258311229011874,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8189020739273775,0.0,0.0,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.0919912020079616,1.239459117834669,1.102752148735037,0.1050717558873411,0.8919541390654989,1.0218196807969455,0.1469682625209478,-0.2503873405668929,0.0100799337449185,1.0629559084125184,0.7720054094864554,False,0.0,0.0,0.0,0.0,1.5210066089579706,2.564961570689338,-0.7698310860544334,0.4049581990173083,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.1921303093155843,0.0,0.0,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.082427945174324,1.2221130278401604,1.092655586475133,0.096884465300802,0.8855139223235533,0.4744561789271589,0.1405820389721668,-0.2793810956627388,0.0977968039932546,1.057931796423248,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.7698310860544334,0.4414858158140969,0.5494328439527043,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.5771763613596044,0.0,1.1665342552120495,1.5116379815526777,0.0,0.0,0.0,0.0,0.0
1.0840513097195266,1.215361270108598,1.0937136408549748,0.115738601429252,0.8918449828495338,1.1792493844089178,0.1473956204168457,-0.2562383026699953,0.0100799337449185,1.0657760672688044,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.7698310860544334,0.382128438519316,-0.7246184857777833,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.2979469784875548,0.0,1.1665342552120495,1.5116379815526777,-0.0,0.0,0.0,0.0,0.0
1.154545927441804,1.2987635327432314,1.1651320810817571,0.1106858463423077,0.8928273887932209,1.2928317604989537,0.1790538055693817,-0.2637544261813219,0.0977968039932546,1.0657500528837058,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,0.955031567187166,0.4121332666023917,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.171209453412361,0.0,1.1665342552120495,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.155278589839981,1.2966685120545782,1.1656740113738713,0.0969288603502894,0.8876970466428569,0.9350958152923032,0.1743468602066107,-0.2644230060574975,0.0977968039932546,1.063060845153292,0.7720054094864554,False,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.2158559349670221,0.4150685215235623,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.3133858823059078,0.0,1.1665342552120495,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
0.9695849716569072,1.1110411626956302,0.9798511372013028,0.0932630310868609,0.8830033293563538,1.0435006471731063,0.0727168069254815,-0.2496050877166616,0.0100799337449185,1.0644601147720054,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.364643404725891,-0.7698310860544334,0.4062627567600509,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.1289407853628894,0.0,1.1665342552120495,2.364643404725891,-0.010673302472121182,0.0,0.0,0.0,0.0
1.2000976748649688,1.3398037957457536,1.2104114860093316,0.0710202445366685,0.8999225428309576,1.2353933794277816,0.1803349037059737,-0.2730717633826345,0.0100799337449185,1.0648791983170705,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.7591537988557384,-0.7698310860544334,0.4026752229675093,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.3027119762327724,0.0,1.1665342552120495,2.7591537988557384,-0.010673302472121182,0.0,0.0,0.0,0.0
1.148262983145202,1.2842891540341452,1.1582905567626258,0.0610329876332967,0.8908625769058475,1.2722833819185624,0.15250976967669,-0.2487913678199999,0.0100799337449185,1.0654417433015808,0.7720054094864554,True,0.0,0.0,0.0,0.0,1.869231140480984,2.564961570689338,-0.7698310860544334,0.4098502905525927,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0448304055069936,0.0,1.869231140480984,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.1677985481311763,1.3083427167700497,1.1781457812937488,0.060476150380158,0.884094891516006,1.2624136882697137,0.159472056149007,-0.2314227563212139,0.0100799337449185,1.0662397807124948,0.7720054094864554,True,0.0,0.0,0.0,0.0,1.1369332791168127,2.564961570689338,-0.7698310860544334,0.4075673145027931,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0657512614102169,0.0,1.1369332791168127,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.1661601204224117,1.2970074625562384,1.175850296372326,0.0588791747179227,0.892063295281464,1.2925081639858764,0.1559265043687462,-0.211855050935742,0.0100799337449185,1.0674922957418094,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.7698310860544334,0.4447472101709528,1.2580865444838671,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.7351501712413082,0.0,1.1665342552120495,1.5116379815526777,1.2580865444838671,0.0,0.0,0.0,0.0
1.1567895980012368,1.2898469203000604,1.1666225045913408,0.0582084575744592,0.8843132039479361,1.055959112926572,0.1497784483176464,-0.2028371580904013,0.0100799337449185,1.063594489037558,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.7698310860544334,0.384411414569115,-0.7802601081036307,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.1873653115703668,0.0,1.1665342552120495,1.5116379815526777,-0.7802601081036307,0.0,0.0,0.0,0.0
1.2159260965234628,1.340388016962183,1.2252202151076816,0.0482050938537331,0.8988309806713055,1.1087053445581267,0.175047394581639,-0.2098414775104699,0.0977968039932546,1.0666549416594937,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,1.6169903405741997,0.4082195933741647,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0499538804220375,0.0,1.1665342552120495,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
1.2216234294694492,1.3372897709193694,1.2303267330069072,0.0620605277039181,0.8939189509528723,0.7653694441834039,0.1820025196220356,-0.1796034485103607,0.0977968039932546,1.0648596017215477,0.7720054094864554,True,0.0,0.0,0.0,0.0,2.0606732518200936,2.564961570689338,-0.6902810211058951,0.4124594060380775,-0.04346122820259197,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.171209453412361,0.0,1.1665342552120495,1.5116379815526777,-0.010673302472121182,0.0,0.0,0.0,0.0
-0.6418164584320638,-0.6280780926768138,-0.6413494605357483,0.3742605655075752,-0.0117501729102671,-0.2272628596803684,-0.598147689123772,0.0833767554960748,0.1855136742415908,-0.2769749679958737,-0.1216404401892821,False,0.0,0.0,0.0,0.0,2.4279246208386933,1.0438912156824889,-0.7698310860544334,0.3958262948181112,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.6344569769843815,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3510875241989015,-0.3743642742054852,-0.3529147813780842,0.5604910534433697,0.0585464301713119,-0.1093119306637929,-0.3161656418865334,0.4973178670921152,0.3609474147382631,-0.2375916580226942,-0.2054197385963825,False,0.0,0.0,0.0,0.0,2.4279246208386933,2.7591537988557384,-0.7698310860544334,0.4140901032165054,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.2501963583532128,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.373004921055997,-0.4011788357513953,-0.3751791994187078,0.636352284849037,0.1224028165109453,-0.0929703067534033,-0.3250607611439496,0.5790352586897957,0.4486642849865992,-0.2153598647744562,-0.1774933057940157,False,0.0,0.0,0.0,0.0,3.465693378283942,2.6562380438653435,-0.7698310860544334,0.4193083341874756,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.5029544541639701,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3723410306422797,-0.3988657966496137,-0.3744032851930724,0.6343461069161318,0.1202196921916415,-0.0978242544495587,-0.3243739288275239,0.5920949449004488,0.5363811552349353,-0.2202567767593317,-0.0937140073869153,False,0.0,0.0,0.0,0.0,3.7259747294800474,2.6562380438653435,-0.7698310860544334,0.403001362403195,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.286914595244593,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3637681150785745,-0.391100593950776,-0.3658788276878858,0.684356812179234,0.1568961807559437,-0.096368070140712,-0.3099271921575286,0.6170531123946487,0.5363811552349353,-0.0756593865135658,0.0459181566249186,False,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,1.8508483628325527,0.4091980116812216,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0132356435306573,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3663719434094064,-0.3973277448757488,-0.3687296068286943,0.7013500748226827,0.1758893623338857,-0.0936174997795573,-0.3086485994135284,0.639171632045166,0.5363811552349353,-0.0645460496565828,0.0459181566249186,False,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,1.642868072545411,0.418656055316104,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.4713596921876115,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3726474795927811,-0.4051150900696699,-0.3751119189572718,0.639062752786225,0.1194555986798852,-0.1008984213237904,-0.3235956385956327,0.5934891822755107,0.5363811552349353,-0.2184346978188727,-0.1774933057940157,False,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.3870205300545998,-0.6901293736130827,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.0609862636649994,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.3681364325115884,-0.3973720298659154,-0.3703790149903009,0.6076578794011095,0.0975151992708832,-0.0986332457322512,-0.3237318610035392,0.5798011338995306,0.4486642849865992,-0.2410435402735212,-0.1216404401892821,False,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.4362675848431272,1.4043245715595902,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3244182655488697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0263558441267819,-0.138648897699197,-0.0339701410532681,0.7455037098435469,0.2597213361951482,0.0869493545174222,-0.0448712447065812,0.7046830000202233,0.6240980254832715,0.1372821322213201,0.3251824846485865,True,0.0,0.0,0.0,0.0,2.4279246208386933,3.8912271037500825,-0.7698310860544334,0.4297447961294149,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0084706457854398,0.0,2.4279246208386933,3.8912271037500825,-0.3656825951445135,0.0,0.0,0.0,0.0
-0.2688247482094431,-0.3395188000197374,-0.2737999863118711,0.7376346894563887,0.2552459313405753,0.1204415936208943,-0.2622421214435488,0.8477686940580985,0.6240980254832715,0.1398589714918003,0.3251824846485865,True,0.0,0.0,0.0,0.0,1.6430451088750495,2.6562380438653435,-0.7698310860544334,0.4232220074157026,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6925230260220101,0.0,1.6430451088750495,2.6562380438653435,-0.3656825951445135,0.0,0.0,0.0,0.0
-0.2738970833361553,-0.3468309332037932,-0.2790274707941578,0.7399206555846903,0.2581931491716351,0.1155876459247388,-0.2670814091814506,0.8519010303926279,0.6240980254832715,0.1494201609362643,0.3531089174509533,True,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.3935433187683121,-0.7179970155962584,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.7450386439015696,0.0,2.4279246208386933,2.6562380438653435,-0.7179970155962584,0.0,0.0,0.0,0.0
-0.2614078687148535,-0.3388323826721542,-0.2668330023651645,0.7186024513807681,0.2417105605608923,0.117852821516278,-0.262502238840939,0.8793541636494431,0.7118148957316076,0.3013785925584427,0.4648146486604205,True,0.0,0.0,0.0,0.0,2.4279246208386933,2.6562380438653435,1.6080449517446451,0.4242004257227594,-0.3656825951445135,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.7241177879983463,0.0,2.4279246208386933,2.6562380438653435,-0.3656825951445135,0.0,0.0,0.0,0.0
-0.579962540509521,-0.5840996909036196,-0.5806600649888751,0.6104843194239894,0.1731604569347561,-0.163676144860733,-0.5207222558584111,0.4777407213523593,0.4486642849865992,-0.0813660521394566,0.0738445894272854,False,0.0,0.0,0.0,0.0,3.288479771448616,1.4040963581488717,1.6796080623810812,0.3958262948181112,-0.5899658352525777,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.6344569769843815,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
0.1953929376648646,0.2143893406405302,0.1968185465810726,0.5837637545139307,0.1564595558920828,-0.0971770614234045,0.028476517997634,0.7388023832622138,0.6240980254832715,-0.2272109344607058,-0.0099347089798149,False,0.0,0.0,0.0,0.0,2.389603504464005,4.320042749543395,-0.3008371288477899,0.3837591356977439,-0.7341461027064092,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.218960073546703,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.2852177915644091,-0.257080587555655,-0.2835200544827805,0.5576405526906498,0.0909658263129718,-0.0028486778614519,-0.3559173758679305,0.7996182861791186,0.6240980254832715,-0.1983601034561158,-0.0378611417821817,False,0.0,0.0,0.0,0.0,0.9939170257350398,2.210269772240298,-0.6177594759520068,0.4369198637144983,1.6246020749936765,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3876077895015422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.048364855254546,0.0635205987558494,0.0494247973404582,0.5529797382080521,0.1185823489521636,0.0112277704573986,-0.1065233026663584,0.864925970505214,0.7118148957316076,-0.2014131493830683,-0.0099347089798149,False,0.0,0.0,0.0,0.0,1.487362263259703,3.651090342105828,1.476100466508716,0.3729965343201188,-0.6134696702665744,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1.6928815031918365,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
