================================================================================
STDOUT:
================================================================================
[Train Wrapper] Repository: repos/MRT-OAST
[Train Wrapper] Training script: ./train.sh
[Train Wrapper] Log file: results/run_20251230_204245/MRT-OAST_default_088_parallel/training.log
[Train Wrapper] Energy directory: results/run_20251230_204245/MRT-OAST_default_088_parallel/energy
[Train Wrapper] Arguments: --dropout 0.040453 --epochs 9 --lr 0.000065 --weight-decay 0.000200 --seed 4067
[Train Wrapper] Changed to directory: /home/green/energy_dl/nightly/repos/MRT-OAST
[Train Wrapper] Starting GPU monitoring...
[Train Wrapper] GPU monitoring PID: 3016796
[Train Wrapper] Starting training with integrated energy monitoring...
[Train Wrapper] Command: ./train.sh --dropout 0.040453 --epochs 9 --lr 0.000065 --weight-decay 0.000200 --seed 4067
========================================
[0;34m[INFO][0m ====== 训练配置 ======
数据集: OJClone
AST类型: OAST
训练轮数: 9
批次大小: 64
学习率: 0.000065
最大序列长度: 256
Transformer层数: 2
模型维度: 128
前馈维度: 512
注意力头数: 8
Dropout: 0.040453
权重衰减: 0.000200
随机种子: 4067
GPU: 启用
模型保存路径: model/BTransfrom_MRT_len256_batch64_OJClone_OAST
日志文件: logs/train_OJClone_20260101_200349.log
======================
[0;34m[INFO][0m 开始训练...

Dict Size: 113
---------------------------------------
Start Processed Data
---------------------------------------
Processed Amount 1000
Processed Amount 2000
Processed Amount 3000
Processed Amount 4000
Processed Amount 5000
Processed Amount 6000
Processed Amount 7000
---------------------------------------
Finish Processed Data, Total:  7500  avg code line:  35.921866666666666
max len:  2984  min len:  1  avg len:  61.001733333333334
max depth:  108  min depth:  2 avg depth:  11.049333333333333
avg selection nodes:  2.9629333333333334
avg loop nodes:  3.9336
---------------------------------------
Process -> origindata/OJClone_train.csv Pair Amount: 40000
Analyze -> | Pair Amount[0,1]: [19983, 20017] {0.9983:1} | Out of [8,256]: 989
  0%|          | 13/5625 [00:04<22:52,  4.09it/s, loss=1.089373, lr=0.000001]
  0%|          | 14/5625 [00:04<22:39,  4.13it/s, loss=1.089373, lr=0.000001]
  0%|          | 14/5625 [00:05<22:39,  4.13it/s, loss=1.229055, lr=0.000001]
  0%|          | 15/5625 [00:05<22:29,  4.16it/s, loss=1.229055, lr=0.000001]
  0%|          | 15/5625 [00:05<22:29,  4.16it/s, loss=1.152334, lr=0.000001]
  0%|          | 16/5625 [00:05<21:26,  4.36it/s, loss=1.152334, lr=0.000001]
  0%|          | 16/5625 [00:05<21:26,  4.36it/s, loss=1.136631, lr=0.000001]
  0%|          | 17/5625 [00:05<20:37,  4.53it/s, loss=1.136631, lr=0.000001]
  0%|          | 17/5625 [00:05<20:37,  4.53it/s, loss=1.566360, lr=0.000001]
  0%|          | 18/5625 [00:05<20:01,  4.67it/s, loss=1.566360, lr=0.000001]
  0%|          | 18/5625 [00:05<20:01,  4.67it/s, loss=1.374522, lr=0.000001]
  0%|          | 19/5625 [00:05<19:35,  4.77it/s, loss=1.374522, lr=0.000001]
  0%|          | 19/5625 [00:06<19:35,  4.77it/s, loss=1.328975, lr=0.000001]
  0%|          | 20/5625 [00:06<19:18,  4.84it/s, loss=1.328975, lr=0.000001]
  0%|          | 20/5625 [00:06<19:18,  4.84it/s, loss=1.415697, lr=0.000001]
  0%|          | 21/5625 [00:06<19:05,  4.89it/s, loss=1.415697, lr=0.000001]
  0%|          | 21/5625 [00:06<19:05,  4.89it/s, loss=1.299938, lr=0.000001]
  0%|          | 22/5625 [00:06<18:55,  4.93it/s, loss=1.299938, lr=0.000001]
  0%|          | 22/5625 [00:06<18:55,  4.93it/s, loss=0.967998, lr=0.000001]
  0%|          | 23/5625 [00:06<18:50,  4.96it/s, loss=0.967998, lr=0.000001]
  0%|          | 23/5625 [00:06<18:50,  4.96it/s, loss=1.340237, lr=0.000001]
  0%|          | 24/5625 [00:06<18:46,  4.97it/s, loss=1.340237, lr=0.000001]
  0%|          | 24/5625 [00:07<18:46,  4.97it/s, loss=1.313927, lr=0.000001]
  0%|          | 25/5625 [00:07<19:53,  4.69it/s, loss=1.313927, lr=0.000001]
  0%|          | 25/5625 [00:07<19:53,  4.69it/s, loss=1.274660, lr=0.000002]
  0%|          | 26/5625 [00:07<20:37,  4.52it/s, loss=1.274660, lr=0.000002]
  0%|          | 26/5625 [00:07<20:37,  4.52it/s, loss=1.448912, lr=0.000002]
  0%|          | 27/5625 [00:07<21:09,  4.41it/s, loss=1.448912, lr=0.000002]
  0%|          | 27/5625 [00:07<21:09,  4.41it/s, loss=1.145975, lr=0.000002]
  0%|          | 28/5625 [00:07<21:33,  4.33it/s, loss=1.145975, lr=0.000002]
  0%|          | 28/5625 [00:08<21:33,  4.33it/s, loss=1.007066, lr=0.000002]
  1%|          | 29/5625 [00:08<21:49,  4.27it/s, loss=1.007066, lr=0.000002]
  1%|          | 29/5625 [00:08<21:49,  4.27it/s, loss=1.019071, lr=0.000002]
  1%|          | 30/5625 [00:08<21:58,  4.24it/s, loss=1.019071, lr=0.000002]
  1%|          | 30/5625 [00:08<21:58,  4.24it/s, loss=1.052178, lr=0.000002]
  1%|          | 31/5625 [00:08<22:07,  4.22it/s, loss=1.052178, lr=0.000002]
  1%|          | 31/5625 [00:08<22:07,  4.22it/s, loss=1.066699, lr=0.000002]
  1%|          | 32/5625 [00:08<22:10,  4.20it/s, loss=1.066699, lr=0.000002]
  1%|          | 32/5625 [00:09<22:10,  4.20it/s, loss=1.214932, lr=0.000002]
  1%|          | 33/5625 [00:09<22:09,  4.20it/s, loss=1.214932, lr=0.000002]
  1%|          | 33/5625 [00:09<22:09,  4.20it/s, loss=1.304324, lr=0.000002]
  1%|          | 34/5625 [00:09<22:11,  4.20it/s, loss=1.304324, lr=0.000002]
  1%|          | 34/5625 [00:09<22:11,  4.20it/s, loss=1.245874, lr=0.000002]
  1%|          | 35/5625 [00:09<22:18,  4.18it/s, loss=1.245874, lr=0.000002]
  1%|          | 35/5625 [00:09<22:18,  4.18it/s, loss=1.189294, lr=0.000002]
  1%|          | 36/5625 [00:09<22:20,  4.17it/s, loss=1.189294, lr=0.000002]
  1%|          | 36/5625 [00:10<22:20,  4.17it/s, loss=1.028988, lr=0.000002]
  1%|          | 37/5625 [00:10<22:21,  4.17it/s, loss=1.028988, lr=0.000002]
  1%|          | 37/5625 [00:10<22:21,  4.17it/s, loss=1.087719, lr=0.000002]
  1%|          | 38/5625 [00:10<22:22,  4.16it/s, loss=1.087719, lr=0.000002]
  1%|          | 38/5625 [00:10<22:22,  4.16it/s, loss=1.205452, lr=0.000002]
  1%|          | 39/5625 [00:10<22:23,  4.16it/s, loss=1.205452, lr=0.000002]
  1%|          | 39/5625 [00:10<22:23,  4.16it/s, loss=1.179073, lr=0.000002]
  1%|          | 40/5625 [00:10<22:23,  4.16it/s, loss=1.179073, lr=0.000002]
  1%|          | 40/5625 [00:10<22:23,  4.16it/s, loss=0.955280, lr=0.000002]
  1%|          | 41/5625 [00:10<22:24,  4.15it/s, loss=0.955280, lr=0.000002]
  1%|          | 41/5625 [00:11<22:24,  4.15it/s, loss=1.097690, lr=0.000002]
  1%|          | 42/5625 [00:11<22:24,  4.15it/s, loss=1.097690, lr=0.000002]
  1%|          | 42/5625 [00:11<22:24,  4.15it/s, loss=1.272477, lr=0.000002]
  1%|          | 43/5625 [00:11<22:24,  4.15it/s, loss=1.272477, lr=0.000002]
  1%|          | 43/5625 [00:11<22:24,  4.15it/s, loss=1.072846, lr=0.000003]
  1%|          | 44/5625 [00:11<22:24,  4.15it/s, loss=1.072846, lr=0.000003]
  1%|          | 44/5625 [00:11<22:24,  4.15it/s, loss=0.902032, lr=0.000003]
  1%|          | 45/5625 [00:11<22:23,  4.15it/s, loss=0.902032, lr=0.000003]
  1%|          | 45/5625 [00:12<22:23,  4.15it/s, loss=0.852930, lr=0.000003]
  1%|          | 46/5625 [00:12<22:28,  4.14it/s, loss=0.852930, lr=0.000003]
  1%|          | 46/5625 [00:12<22:28,  4.14it/s, loss=1.085839, lr=0.000003]
  1%|          | 47/5625 [00:12<22:26,  4.14it/s, loss=1.085839, lr=0.000003]
  1%|          | 47/5625 [00:12<22:26,  4.14it/s, loss=1.069447, lr=0.000003]
  1%|          | 48/5625 [00:12<22:29,  4.13it/s, loss=1.069447, lr=0.000003]
  1%|          | 48/5625 [00:12<22:29,  4.13it/s, loss=1.037273, lr=0.000003]
  1%|          | 49/5625 [00:12<22:30,  4.13it/s, loss=1.037273, lr=0.000003]
  1%|          | 49/5625 [00:13<22:30,  4.13it/s, loss=1.153383, lr=0.000003]
  1%|          | 50/5625 [00:13<22:28,  4.13it/s, loss=1.153383, lr=0.000003]
  1%|          | 50/5625 [00:13<22:28,  4.13it/s, loss=1.271642, lr=0.000003]
  1%|          | 51/5625 [00:13<22:24,  4.15it/s, loss=1.271642, lr=0.000003]
  1%|          | 51/5625 [00:13<22:24,  4.15it/s, loss=1.210255, lr=0.000003]
  1%|          | 52/5625 [00:13<22:22,  4.15it/s, loss=1.210255, lr=0.000003]
  1%|          | 52/5625 [00:13<22:22,  4.15it/s, loss=1.028288, lr=0.000003]
  1%|          | 53/5625 [00:13<22:22,  4.15it/s, loss=1.028288, lr=0.000003]
  1%|          | 53/5625 [00:14<22:22,  4.15it/s, loss=1.079145, lr=0.000003]
  1%|          | 54/5625 [00:14<22:22,  4.15it/s, loss=1.079145, lr=0.000003]
  1%|          | 54/5625 [00:14<22:22,  4.15it/s, loss=0.933413, lr=0.000003]
  1%|          | 55/5625 [00:14<22:23,  4.15it/s, loss=0.933413, lr=0.000003]
  1%|          | 55/5625 [00:14<22:23,  4.15it/s, loss=1.155107, lr=0.000003]
  1%|          | 56/5625 [00:14<22:18,  4.16it/s, loss=1.155107, lr=0.000003]
  1%|          | 56/5625 [00:14<22:18,  4.16it/s, loss=1.074030, lr=0.000003]
  1%|          | 57/5625 [00:14<22:21,  4.15it/s, loss=1.074030, lr=0.000003]
  1%|          | 57/5625 [00:15<22:21,  4.15it/s, loss=1.098171, lr=0.000003]
  1%|          | 58/5625 [00:15<22:21,  4.15it/s, loss=1.098171, lr=0.000003]
  1%|          | 58/5625 [00:15<22:21,  4.15it/s, loss=1.023920, lr=0.000003]
  1%|          | 59/5625 [00:15<22:21,  4.15it/s, loss=1.023920, lr=0.000003]
  1%|          | 59/5625 [00:15<22:21,  4.15it/s, loss=1.206575, lr=0.000003]
  1%|          | 60/5625 [00:15<22:21,  4.15it/s, loss=1.206575, lr=0.000003]
  1%|          | 60/5625 [00:15<22:21,  4.15it/s, loss=1.122350, lr=0.000004]
  1%|          | 61/5625 [00:15<22:22,  4.14it/s, loss=1.122350, lr=0.000004]
  1%|          | 61/5625 [00:16<22:22,  4.14it/s, loss=0.979714, lr=0.000004]
  1%|          | 62/5625 [00:16<22:24,  4.14it/s, loss=0.979714, lr=0.000004]
  1%|          | 62/5625 [00:16<22:24,  4.14it/s, loss=0.856780, lr=0.000004]
  1%|          | 63/5625 [00:16<22:27,  4.13it/s, loss=0.856780, lr=0.000004]
  1%|          | 63/5625 [00:16<22:27,  4.13it/s, loss=0.893879, lr=0.000004]
  1%|          | 64/5625 [00:16<22:23,  4.14it/s, loss=0.893879, lr=0.000004]
  1%|          | 64/5625 [00:16<22:23,  4.14it/s, loss=0.882080, lr=0.000004]
  1%|          | 65/5625 [00:16<22:22,  4.14it/s, loss=0.882080, lr=0.000004]
  1%|          | 65/5625 [00:17<22:22,  4.14it/s, loss=0.912400, lr=0.000004]
  1%|          | 66/5625 [00:17<22:22,  4.14it/s, loss=0.912400, lr=0.000004]
  1%|          | 66/5625 [00:17<22:22,  4.14it/s, loss=0.879826, lr=0.000004]
  1%|          | 67/5625 [00:17<22:21,  4.14it/s, loss=0.879826, lr=0.000004]
  1%|          | 67/5625 [00:17<22:21,  4.14it/s, loss=1.016890, lr=0.000004]
  1%|          | 68/5625 [00:17<22:20,  4.15it/s, loss=1.016890, lr=0.000004]
  1%|          | 68/5625 [00:17<22:20,  4.15it/s, loss=1.149589, lr=0.000004]
  1%|          | 69/5625 [00:17<22:15,  4.16it/s, loss=1.149589, lr=0.000004]
  1%|          | 69/5625 [00:17<22:15,  4.16it/s, loss=1.228092, lr=0.000004]
  1%|          | 70/5625 [00:17<22:15,  4.16it/s, loss=1.228092, lr=0.000004]
  1%|          | 70/5625 [00:18<22:15,  4.16it/s, loss=1.210976, lr=0.000004]
  1%|▏         | 71/5625 [00:18<22:12,  4.17it/s, loss=1.210976, lr=0.000004]
  1%|▏         | 71/5625 [00:18<22:12,  4.17it/s, loss=1.122015, lr=0.000004]
  1%|▏         | 72/5625 [00:18<22:11,  4.17it/s, loss=1.122015, lr=0.000004]
  1%|▏         | 72/5625 [00:18<22:11,  4.17it/s, loss=0.843908, lr=0.000004]
  1%|▏         | 73/5625 [00:18<22:12,  4.17it/s, loss=0.843908, lr=0.000004]
  1%|▏         | 73/5625 [00:18<22:12,  4.17it/s, loss=1.125646, lr=0.000004]
  1%|▏         | 74/5625 [00:18<21:47,  4.25it/s, loss=1.125646, lr=0.000004]
  1%|▏         | 74/5625 [00:19<21:47,  4.25it/s, loss=1.095698, lr=0.000004]
  1%|▏         | 75/5625 [00:19<20:47,  4.45it/s, loss=1.095698, lr=0.000004]
  1%|▏         | 75/5625 [00:19<20:47,  4.45it/s, loss=1.139426, lr=0.000004]
  1%|▏         | 76/5625 [00:19<20:05,  4.60it/s, loss=1.139426, lr=0.000004]
  1%|▏         | 76/5625 [00:19<20:05,  4.60it/s, loss=0.876898, lr=0.000004]
  1%|▏         | 77/5625 [00:19<19:37,  4.71it/s, loss=0.876898, lr=0.000004]
  1%|▏         | 77/5625 [00:19<19:37,  4.71it/s, loss=1.015236, lr=0.000005]
  1%|▏         | 78/5625 [00:19<19:18,  4.79it/s, loss=1.015236, lr=0.000005]
  1%|▏         | 78/5625 [00:19<19:18,  4.79it/s, loss=0.904621, lr=0.000005]
  1%|▏         | 79/5625 [00:19<19:04,  4.85it/s, loss=0.904621, lr=0.000005]
  1%|▏         | 79/5625 [00:20<19:04,  4.85it/s, loss=0.983958, lr=0.000005]
  1%|▏         | 80/5625 [00:20<18:54,  4.89it/s, loss=0.983958, lr=0.000005]
  1%|▏         | 80/5625 [00:20<18:54,  4.89it/s, loss=0.997269, lr=0.000005]
  1%|▏         | 81/5625 [00:20<18:46,  4.92it/s, loss=0.997269, lr=0.000005]
  1%|▏         | 81/5625 [00:20<18:46,  4.92it/s, loss=0.814058, lr=0.000005]
  1%|▏         | 82/5625 [00:20<18:40,  4.95it/s, loss=0.814058, lr=0.000005]
  1%|▏         | 82/5625 [00:20<18:40,  4.95it/s, loss=0.695772, lr=0.000005]
  1%|▏         | 83/5625 [00:20<19:27,  4.75it/s, loss=0.695772, lr=0.000005]
  1%|▏         | 83/5625 [00:20<19:27,  4.75it/s, loss=1.004604, lr=0.000005]
  1%|▏         | 84/5625 [00:20<20:14,  4.56it/s, loss=1.004604, lr=0.000005]
  1%|▏         | 84/5625 [00:21<20:14,  4.56it/s, loss=0.900656, lr=0.000005]
  2%|▏         | 85/5625 [00:21<20:45,  4.45it/s, loss=0.900656, lr=0.000005]
  2%|▏         | 85/5625 [00:21<20:45,  4.45it/s, loss=0.975608, lr=0.000005]
  2%|▏         | 86/5625 [00:21<21:10,  4.36it/s, loss=0.975608, lr=0.000005]
  2%|▏         | 86/5625 [00:21<21:10,  4.36it/s, loss=0.870192, lr=0.000005]
  2%|▏         | 87/5625 [00:21<21:24,  4.31it/s, loss=0.870192, lr=0.000005]
  2%|▏         | 87/5625 [00:21<21:24,  4.31it/s, loss=1.108519, lr=0.000005]
  2%|▏         | 88/5625 [00:21<21:35,  4.27it/s, loss=1.108519, lr=0.000005]
  2%|▏         | 88/5625 [00:22<21:35,  4.27it/s, loss=0.826903, lr=0.000005]
  2%|▏         | 89/5625 [00:22<21:45,  4.24it/s, loss=0.826903, lr=0.000005]
  2%|▏         | 89/5625 [00:22<21:45,  4.24it/s, loss=1.127554, lr=0.000005]
  2%|▏         | 90/5625 [00:22<21:47,  4.23it/s, loss=1.127554, lr=0.000005]
  2%|▏         | 90/5625 [00:22<21:47,  4.23it/s, loss=0.951288, lr=0.000005]
  2%|▏         | 91/5625 [00:22<21:52,  4.22it/s, loss=0.951288, lr=0.000005]
  2%|▏         | 91/5625 [00:22<21:52,  4.22it/s, loss=0.955428, lr=0.000005]
  2%|▏         | 92/5625 [00:22<21:58,  4.20it/s, loss=0.955428, lr=0.000005]
  2%|▏         | 92/5625 [00:23<21:58,  4.20it/s, loss=0.817819, lr=0.000005]
  2%|▏         | 93/5625 [00:23<21:57,  4.20it/s, loss=0.817819, lr=0.000005]
  2%|▏         | 93/5625 [00:23<21:57,  4.20it/s, loss=0.861328, lr=0.000005]
  2%|▏         | 94/5625 [00:23<21:59,  4.19it/s, loss=0.861328, lr=0.000005]
  2%|▏         | 94/5625 [00:23<21:59,  4.19it/s, loss=1.061994, lr=0.000005]
  2%|▏         | 95/5625 [00:23<22:04,  4.18it/s, loss=1.061994, lr=0.000005]
  2%|▏         | 95/5625 [00:23<22:04,  4.18it/s, loss=0.828693, lr=0.000006]
  2%|▏         | 96/5625 [00:23<22:09,  4.16it/s, loss=0.828693, lr=0.000006]
  2%|▏         | 96/5625 [00:24<22:09,  4.16it/s, loss=0.901292, lr=0.000006]
  2%|▏         | 97/5625 [00:24<22:15,  4.14it/s, loss=0.901292, lr=0.000006]
  2%|▏         | 97/5625 [00:24<22:15,  4.14it/s, loss=0.847702, lr=0.000006]
  2%|▏         | 98/5625 [00:24<22:17,  4.13it/s, loss=0.847702, lr=0.000006]
  2%|▏         | 98/5625 [00:24<22:17,  4.13it/s, loss=0.812228, lr=0.000006]
  2%|▏         | 99/5625 [00:24<22:17,  4.13it/s, loss=0.812228, lr=0.000006]
  2%|▏         | 99/5625 [00:24<22:17,  4.13it/s, loss=0.705591, lr=0.000006]
  2%|▏         | 100/5625 [00:24<22:15,  4.14it/s, loss=0.705591, lr=0.000006]
  2%|▏         | 100/5625 [00:25<22:15,  4.14it/s, loss=0.888684, lr=0.000006]
  2%|▏         | 101/5625 [00:25<22:14,  4.14it/s, loss=0.888684, lr=0.000006]
  2%|▏         | 101/5625 [00:25<22:14,  4.14it/s, loss=0.817019, lr=0.000006]
  2%|▏         | 102/5625 [00:25<22:11,  4.15it/s, loss=0.817019, lr=0.000006]
  2%|▏         | 102/5625 [00:25<22:11,  4.15it/s, loss=0.731573, lr=0.000006]
  2%|▏         | 103/5625 [00:25<22:05,  4.17it/s, loss=0.731573, lr=0.000006]
  2%|▏         | 103/5625 [00:25<22:05,  4.17it/s, loss=0.722871, lr=0.000006]
  2%|▏         | 104/5625 [00:25<22:03,  4.17it/s, loss=0.722871, lr=0.000006]
  2%|▏         | 104/5625 [00:26<22:03,  4.17it/s, loss=0.762154, lr=0.000006]
  2%|▏         | 105/5625 [00:26<22:03,  4.17it/s, loss=0.762154, lr=0.000006]
  2%|▏         | 105/5625 [00:26<22:03,  4.17it/s, loss=0.821022, lr=0.000006]
  2%|▏         | 106/5625 [00:26<22:01,  4.18it/s, loss=0.821022, lr=0.000006]
  2%|▏         | 106/5625 [00:26<22:01,  4.18it/s, loss=0.850225, lr=0.000006]
  2%|▏         | 107/5625 [00:26<21:59,  4.18it/s, loss=0.850225, lr=0.000006]
  2%|▏         | 107/5625 [00:26<21:59,  4.18it/s, loss=0.837636, lr=0.000006]
  2%|▏         | 108/5625 [00:26<22:03,  4.17it/s, loss=0.837636, lr=0.000006]
  2%|▏         | 108/5625 [00:26<22:03,  4.17it/s, loss=0.643595, lr=0.000006]
  2%|▏         | 109/5625 [00:26<22:02,  4.17it/s, loss=0.643595, lr=0.000006]
  2%|▏         | 109/5625 [00:27<22:02,  4.17it/s, loss=0.976285, lr=0.000006]
  2%|▏         | 110/5625 [00:27<22:06,  4.16it/s, loss=0.976285, lr=0.000006]
  2%|▏         | 110/5625 [00:27<22:06,  4.16it/s, loss=0.827431, lr=0.000006]
  2%|▏         | 111/5625 [00:27<22:09,  4.15it/s, loss=0.827431, lr=0.000006]
  2%|▏         | 111/5625 [00:27<22:09,  4.15it/s, loss=0.794231, lr=0.000006]
  2%|▏         | 112/5625 [00:27<22:14,  4.13it/s, loss=0.794231, lr=0.000006]
  2%|▏         | 112/5625 [00:27<22:14,  4.13it/s, loss=0.804498, lr=0.000007]
  2%|▏         | 113/5625 [00:27<22:16,  4.12it/s, loss=0.804498, lr=0.000007]
  2%|▏         | 113/5625 [00:28<22:16,  4.12it/s, loss=0.764404, lr=0.000007]
  2%|▏         | 114/5625 [00:28<22:20,  4.11it/s, loss=0.764404, lr=0.000007]
  2%|▏         | 114/5625 [00:28<22:20,  4.11it/s, loss=0.945832, lr=0.000007]
  2%|▏         | 115/5625 [00:28<22:20,  4.11it/s, loss=0.945832, lr=0.000007]
  2%|▏         | 115/5625 [00:28<22:20,  4.11it/s, loss=0.673522, lr=0.000007]
  2%|▏         | 116/5625 [00:28<22:19,  4.11it/s, loss=0.673522, lr=0.000007]
  2%|▏         | 116/5625 [00:28<22:19,  4.11it/s, loss=0.659132, lr=0.000007]
  2%|▏         | 117/5625 [00:28<22:17,  4.12it/s, loss=0.659132, lr=0.000007]
  2%|▏         | 117/5625 [00:29<22:17,  4.12it/s, loss=0.824339, lr=0.000007]
  2%|▏         | 118/5625 [00:29<22:16,  4.12it/s, loss=0.824339, lr=0.000007]
  2%|▏         | 118/5625 [00:29<22:16,  4.12it/s, loss=0.873354, lr=0.000007]
  2%|▏         | 119/5625 [00:29<22:14,  4.12it/s, loss=0.873354, lr=0.000007]
  2%|▏         | 119/5625 [00:29<22:14,  4.12it/s, loss=0.879133, lr=0.000007]
  2%|▏         | 120/5625 [00:29<22:17,  4.12it/s, loss=0.879133, lr=0.000007]
  2%|▏         | 120/5625 [00:29<22:17,  4.12it/s, loss=0.677400, lr=0.000007]
  2%|▏         | 121/5625 [00:29<22:18,  4.11it/s, loss=0.677400, lr=0.000007]
  2%|▏         | 121/5625 [00:30<22:18,  4.11it/s, loss=0.690828, lr=0.000007]
  2%|▏         | 122/5625 [00:30<22:18,  4.11it/s, loss=0.690828, lr=0.000007]
  2%|▏         | 122/5625 [00:30<22:18,  4.11it/s, loss=0.691216, lr=0.000007]
  2%|▏         | 123/5625 [00:30<22:19,  4.11it/s, loss=0.691216, lr=0.000007]
  2%|▏         | 123/5625 [00:30<22:19,  4.11it/s, loss=0.716164, lr=0.000007]
  2%|▏         | 124/5625 [00:30<22:17,  4.11it/s, loss=0.716164, lr=0.000007]
  2%|▏         | 124/5625 [00:30<22:17,  4.11it/s, loss=0.778584, lr=0.000007]
  2%|▏         | 125/5625 [00:30<22:17,  4.11it/s, loss=0.778584, lr=0.000007]
  2%|▏         | 125/5625 [00:31<22:17,  4.11it/s, loss=0.722527, lr=0.000007]
  2%|▏         | 126/5625 [00:31<22:17,  4.11it/s, loss=0.722527, lr=0.000007]
  2%|▏         | 126/5625 [00:31<22:17,  4.11it/s, loss=0.715919, lr=0.000007]
  2%|▏         | 127/5625 [00:31<22:17,  4.11it/s, loss=0.715919, lr=0.000007]
