experiment_id,repository,model,timestamp,hyperparam_learning_rate,hyperparam_batch_size,training_duration,is_mnist,is_cifar10,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_test_accuracy
mutation_1x__examples_mnist_010_parallel,examples,mnist,2025-11-20T20:14:49.560339,,,-0.39114184178693195,1,0,0.30957488978409176,0.5918067047611872,0.5261455632662958,2.0283466451549996,2.550505932677199,-0.4803322817916622,-0.4842939995227645,0.5976808307612006
mutation_1x__examples_mnist_011_parallel,examples,mnist,2025-11-20T20:19:39.646415,-0.3163725575761732,,,1,0,0.9121000390249172,0.6936101338934664,0.3279124303244156,2.0932566090987947,0.4717839973150493,-0.4120200023809015,-0.27071261395557417,0.5348835081028354
mutation_1x__examples_mnist_012_parallel,examples,mnist,2025-11-20T20:24:29.017589,,,,1,0,0.9169221411054611,0.6936101338934664,0.5236016427176406,2.10477085221553,0.12121386022615029,-0.4126129343786672,-0.2698769489290413,0.5976808307612006
mutation_1x__examples_mnist_rnn_013,examples,mnist_rnn,2025-11-20T20:28:54.613474,,,-0.37453586839714226,1,0,-1.5609077067667292,-1.240655019619838,1.9866263293433437,-0.3863546256118342,2.049540963015428,-0.38551728965349896,-0.6555306548898527,0.4720861854444702
mutation_1x__examples_mnist_rnn_014,examples,mnist_rnn,2025-11-20T20:35:10.892706,-0.3147391971946686,,,1,0,-1.5606288728461253,-2.25868931094263,1.8231355117068497,-0.4264646813041986,1.9843893942066604,-0.2778920466226994,-0.6528566724334749,-0.46987365443100837
mutation_1x__examples_mnist_rnn_015,examples,mnist_rnn,2025-11-20T20:41:25.066048,,,,1,0,-1.5606270323582005,-2.869509885736305,1.9806558902203513,-0.4616400613751053,1.3535464559325117,-0.28015215067327354,-0.6534811760969278,0.5034848467736528
mutation_1x__examples_mnist_rnn_016_parallel,examples,mnist_rnn,2025-11-20T20:47:45.598823,,,-0.3247179482277732,1,0,1.2266569606022124,0.9990204212903039,1.791874444972063,-0.5731131183624024,0.12216293670496368,-0.2713650781427495,0.033664355213242396,0.4720861854444702
mutation_1x__examples_mnist_rnn_017_parallel,examples,mnist_rnn,2025-11-20T20:54:52.170037,-0.0854137729230882,,,1,0,1.2258767372463952,1.2026272795548623,1.6849222075857495,-0.0842006414056302,-0.40705064331425533,-0.2213034252995786,0.09169368221542804,-0.18728570246836482
mutation_1x__examples_mnist_rnn_018_parallel,examples,mnist_rnn,2025-11-20T21:01:59.029453,,,,1,0,1.2164273654926026,1.2026272795548623,1.7213856688871783,-0.13962084453892834,-0.4260598885235399,-0.22027343054891446,0.05102966701786111,0.4720861854444702
mutation_1x__examples_siamese_019,examples,siamese,2025-11-20T21:10:04.961966,,,-0.29150600144819383,1,0,-0.12881308978509964,0.38819984649662886,-0.8197589909826696,-0.04105386225390662,-0.8851110943331437,-0.26109253128145954,-0.07450810957036662,0.6290794920903833
mutation_1x__examples_siamese_020,examples,siamese,2025-11-20T21:18:11.243574,-0.5068188161206234,,,1,0,-0.13025451937466137,0.38819984649662886,-0.6255299800465337,-0.029160028704751213,-0.7620478237879682,-0.2606197578514229,-0.0649713828139002,0.566282169432018
mutation_1x__examples_siamese_021,examples,siamese,2025-11-20T21:26:17.650648,,,,1,0,-0.13348057607510877,0.2863964173643497,-0.6138758710493556,-0.03156410144341026,-1.0710340210560687,-0.2607075746738192,-0.06827083979057254,0.6290794920903833
mutation_1x__examples_siamese_022_parallel,examples,siamese,2025-11-20T21:33:39.154416,,,-0.39114184178693195,1,0,1.2539275159267558,1.2026272795548623,0.37610078298639316,-0.7445614636720367,-0.7670492592436724,-0.2722737913484161,0.11727325194858376,0.6290794920903833
mutation_1x__examples_siamese_023_parallel,examples,siamese,2025-11-20T21:45:22.735178,-0.39636794742089126,,,1,0,1.2554324343851204,1.2026272795548623,0.30565781641857204,-0.6577617847920298,-0.9361572222802566,-0.03822848393491424,0.6358322434506812,0.566282169432018
mutation_1x__examples_siamese_024_parallel,examples,siamese,2025-11-20T21:57:07.128804,,,,1,0,1.2561743961140608,1.2026272795548623,0.26416854758800445,-0.6013293405056115,-0.9717033871996099,-0.03577882132141803,0.6190347210890121,0.6290794920903833
mutation_1x__pytorch_resnet_cifar10_resnet20_025,pytorch_resnet_cifar10,resnet20,2025-11-20T22:13:53.350128,,,2.265813900579418,0,1,-0.019865785980298013,0.9990204212903039,1.4979948336121203,0.8061919829072082,-0.17042997511864977,0.3691811558071173,1.0242523250773092,0.3782041880702143
mutation_1x__pytorch_resnet_cifar10_resnet20_026,pytorch_resnet_cifar10,resnet20,2025-11-20T22:33:28.814974,1.2706850071993647,,,0,1,-0.014127643179577848,0.8972169921580248,1.4093412629171058,0.7821512555206177,-0.5130565869557977,0.543900921698721,1.3393298356416354,0.3565391117530779
mutation_1x__pytorch_resnet_cifar10_resnet20_027,pytorch_resnet_cifar10,resnet20,2025-11-20T22:52:56.710105,,,,0,1,-0.0018932190897703845,0.8972169921580248,1.524958325924454,0.7850614488358364,-0.45658077897119426,0.5364656892040118,1.3256947176324794,0.38982169276201156
mutation_1x__pytorch_resnet_cifar10_resnet20_028,pytorch_resnet_cifar10,resnet20,2025-11-20T23:12:43.086269,,,,0,1,0.1438955542083009,0.8972169921580248,1.4627514401360342,0.8436449055726339,-0.6937740219986832,0.5589310740557192,1.3904231995569178,0.37851817468350585
mutation_1x__pytorch_resnet_cifar10_resnet20_029_parallel,pytorch_resnet_cifar10,resnet20,2025-11-20T23:28:36.848523,,,1.9835123529529932,0,1,-0.018756721355687834,0.8972169921580248,1.5037065709527948,0.7593758295754263,-0.32925441100994,0.33902764397983565,0.8606295335868768,0.37129648257779413
mutation_1x__pytorch_resnet_cifar10_resnet20_030_parallel,pytorch_resnet_cifar10,resnet20,2025-11-20T23:49:06.435029,2.812307319260781,,,0,1,-0.026706685423230927,0.8972169921580248,1.5982154091537748,0.776457399034319,-0.332730307523886,0.6380252828167596,1.3582352500162096,0.3772622282303388
mutation_1x__pytorch_resnet_cifar10_resnet20_031_parallel,pytorch_resnet_cifar10,resnet20,2025-11-21T00:09:38.408199,,,,0,1,-0.021204449145309456,0.7954135630257456,1.5576347479381805,0.7643105051968843,-0.6297095245508046,0.639753769428428,1.3542229414034879,0.37946013452338134
mutation_1x__pytorch_resnet_cifar10_resnet20_032_parallel,pytorch_resnet_cifar10,resnet20,2025-11-21T00:30:13.824595,,,,0,1,0.14000465605718332,0.8972169921580248,1.6482069871695924,0.8307388308703587,-0.6365748827553883,0.6467438537339053,1.4195508465229685,0.36721465660500013
mutation_2x_safe__examples_mnist_013,examples,mnist,2025-11-22T20:39:49.786554,,,-0.3081119748379835,1,0,1.268959380662798,0.1845929882320705,-0.5015943896541588,0.6543558099392665,0.3870891801870158,-0.013120284379529428,-0.15934060954525453,0.5976808307612006
mutation_2x_safe__examples_mnist_014,examples,mnist,2025-11-22T20:43:40.671003,,,-0.4243537885665113,1,0,1.273903819371178,-0.3244241574293254,-0.47647008854262923,-1.379110136533893,-1.3508037584105685,-0.312653358778072,-0.42788786425524017,0.5976808307612006
mutation_2x_safe__examples_mnist_015,examples,mnist,2025-11-22T20:51:08.073543,-0.056075454648743556,,,1,0,1.271471809482803,0.1845929882320705,-0.5039339961454665,0.5241562916192565,0.12747458264324757,0.03446677575478469,-0.11623618386648722,0.566282169432018
mutation_2x_safe__examples_mnist_016,examples,mnist,2025-11-22T20:58:34.288596,-0.3654518645610676,,,1,0,1.2568339865256164,0.2863964173643497,-0.44613597222838763,0.9978851512792347,0.40863354366902244,0.0324148716897896,-0.10817588765210474,0.5348835081028354
mutation_2x_safe__examples_mnist_017,examples,mnist,2025-11-22T21:05:58.922712,,,,1,0,1.2734441202047773,0.1845929882320705,-0.4868053252582505,0.2907081756810455,0.2521198669525476,0.029775875108825033,-0.11954154688894691,0.5976808307612006
mutation_2x_safe__examples_mnist_018,examples,mnist,2025-11-22T21:13:23.871992,,,,1,0,1.2676212640970346,0.1845929882320705,-0.4398772853543518,0.6432211572549511,0.4566853357874218,0.029644935959318493,-0.11815176531998729,0.5976808307612006
mutation_2x_safe__examples_mnist_019_parallel,examples,mnist,2025-11-22T21:21:26.043580,,,-0.29150600144819383,1,0,1.2519471889830545,0.1845929882320705,-0.3767474315613252,0.9325955969030197,0.35620213998984135,0.060383743538939966,-0.10142584365039556,0.5976808307612006
mutation_2x_safe__examples_mnist_020_parallel,examples,mnist,2025-11-22T21:28:06.178962,,,-0.34132392161756286,1,0,1.2610615523903521,0.2863964173643497,-0.3953559597058262,0.524535882051676,0.7608772322515343,-0.07425786202187201,-0.2221598205856669,0.5976808307612006
mutation_2x_safe__examples_mnist_021_parallel,examples,mnist,2025-11-22T21:36:09.233758,-0.18621185066958354,,,1,0,1.266854288062793,0.1845929882320705,-0.39577530075192535,0.47797278900817414,0.4629284963269699,0.06198847805562014,-0.11092608237055986,0.5348835081028354
mutation_2x_safe__examples_mnist_022_parallel,examples,mnist,2025-11-22T21:44:12.356610,-0.4889965208773489,,,1,0,1.2633295224086,0.1845929882320705,-0.4064812785712918,0.9143752561468668,0.46583046793454935,0.06195344116484305,-0.10529252373685775,0.4720861854444702
mutation_2x_safe__examples_mnist_023_parallel,examples,mnist,2025-11-22T21:52:16.213232,,,,1,0,1.2475055744716925,0.2863964173643497,-0.41965035037294635,0.9986443321440744,0.7811780492915875,0.06384970058042465,-0.10317540858395768,0.5976808307612006
mutation_2x_safe__examples_mnist_024_parallel,examples,mnist,2025-11-22T22:00:19.146203,,,,1,0,1.2538051556408878,0.2863964173643497,-0.3850894390021614,0.8661672712295453,0.7821453731607771,0.062101000377923356,-0.10825315167576059,0.5976808307612006
mutation_2x_safe__examples_mnist_rnn_025,examples,mnist_rnn,2025-11-22T22:09:01.413147,,,-0.3247179482277732,1,0,1.271075585133964,0.1845929882320705,-0.4222385123406353,0.44849126542356565,0.35272763947949265,0.12491540767758359,-0.025281541552288074,0.4720861854444702
mutation_2x_safe__examples_mnist_rnn_026,examples,mnist_rnn,2025-11-22T22:18:09.088781,,,-0.3081119748379835,1,0,1.268545714069027,0.08278955909979131,-0.40553281802855445,1.0593788013312508,0.21947540130952647,0.15458828523394919,0.00023378981983750285,0.4720861854444702
mutation_2x_safe__examples_mnist_rnn_027,examples,mnist_rnn,2025-11-22T22:28:06.434898,-0.39390802736412894,,,1,0,1.2660953564848105,0.08278955909979131,-0.51074827993041,0.9090609900929887,0.09938269990671529,0.2397741964856705,0.07518943952470032,-0.6582656224061041
mutation_2x_safe__examples_mnist_rnn_028,examples,mnist_rnn,2025-11-22T22:38:04.606839,-0.359164492753528,,,1,0,1.25540115731435,0.08278955909979131,-0.4529032408321061,0.9425914782900762,0.13222537259130743,0.23986964955349263,0.08181311032751006,-0.5954682997477388
mutation_2x_safe__examples_mnist_rnn_029,examples,mnist_rnn,2025-11-22T22:48:01.850854,,,,1,0,1.2625645732666262,0.08278955909979131,-0.4329536799892653,0.4812625727558128,0.23611039547851523,0.23837451761821765,0.07460401284912714,0.5034848467736528
mutation_2x_safe__examples_mnist_rnn_030,examples,mnist_rnn,2025-11-22T22:58:01.004087,,,,1,0,1.2538003750822315,0.1845929882320705,-0.476391856942622,0.9170323891738055,0.4876357207309519,0.24114041063052208,0.08406032029720334,0.5034848467736528
mutation_2x_safe__examples_mnist_rnn_031_parallel,examples,mnist_rnn,2025-11-22T23:07:12.933431,,,-0.3247179482277732,1,0,1.2673112344266717,0.08278955909979131,-0.42883208898565145,0.5416174515105697,0.10413682529118777,0.12277568679019214,-0.019653403535952595,0.4720861854444702
mutation_2x_safe__examples_mnist_rnn_032_parallel,examples,mnist_rnn,2025-11-22T23:17:41.937257,,,-0.29150600144819383,1,0,1.2615932832616548,0.1845929882320705,-0.4656476394091756,0.9490445156412133,0.5306103361308528,0.24135355171608264,0.08330936253011342,0.4720861854444702
mutation_2x_safe__examples_mnist_rnn_033_parallel,examples,mnist_rnn,2025-11-22T23:28:09.655174,-0.39324316652589036,,,1,0,1.2651900274545065,0.08278955909979131,-0.5143738689847349,0.9825750038383004,0.20301957815586508,0.2398218107218546,0.0772726555928762,-0.6582656224061041
mutation_2x_safe__examples_mnist_rnn_034_parallel,examples,mnist_rnn,2025-11-22T23:38:32.187455,-0.5251837250630268,,,1,0,1.2656165679338796,0.1845929882320705,-0.471820487243234,0.8293469992848195,0.48849627036956267,0.22916790078018354,0.0768129548783095,-1.003650897027113
mutation_2x_safe__examples_mnist_rnn_035_parallel,examples,mnist_rnn,2025-11-22T23:48:42.337982,,,,1,0,1.2597589866015826,0.08278955909979131,-0.4565721325438467,0.8500979429237713,0.08766467506388122,0.20148763408903655,0.06352467547586417,0.5034848467736528
mutation_2x_safe__examples_mnist_rnn_036_parallel,examples,mnist_rnn,2025-11-22T23:58:55.798056,,,,1,0,1.2635056377486642,0.08278955909979131,-0.35572492736292877,1.0605175726285105,0.14400895264967747,0.2067806751463635,0.06386301908521186,0.5034848467736528
mutation_2x_safe__examples_siamese_037,examples,siamese,2025-11-23T00:10:17.984959,,,-0.37453586839714226,1,0,1.2640600664924349,0.38819984649662886,-0.2598241418491051,0.5909642077251509,0.9816547100084484,0.41991277688867257,0.26225405488750303,0.6290794920903833
mutation_2x_safe__examples_siamese_038,examples,siamese,2025-11-23T00:18:17.633775,,,-0.4243537885665113,1,0,1.2512393608825016,0.38819984649662886,-0.20630848485238343,0.5670500104827002,0.7743014301026687,0.0922064487781134,-0.03706669184950155,0.6290794920903833
mutation_2x_safe__examples_siamese_039,examples,siamese,2025-11-23T00:35:29.133767,-0.1131299425364171,,,1,0,1.2594268972612004,0.38819984649662886,-0.2285982272425562,0.708257651342886,0.9423118830406793,0.9856911843021051,0.7833412385102466,0.5976808307612006
mutation_2x_safe__examples_siamese_040,examples,siamese,2025-11-23T00:52:43.493050,-0.5297051162871579,,,1,0,1.2686149918970397,0.38819984649662886,-0.2164301086613386,0.49404211731394776,1.0606047084612622,0.9892817918203927,0.7740541028668465,0.5348835081028354
mutation_2x_safe__examples_siamese_041,examples,siamese,2025-11-23T01:09:41.533078,,,,1,0,1.2704639613979658,0.38819984649662886,-0.22238882345480565,0.6392987227866119,0.9607439616424538,0.9580771732697992,0.7571122464546997,0.6290794920903833
mutation_2x_safe__examples_siamese_042,examples,siamese,2025-11-23T01:26:47.368120,,,,1,0,1.2625340914222596,0.38819984649662886,-0.1981733579428401,0.6019723302653264,0.9512086222991534,0.974912623883631,0.7724326910363918,0.6290794920903833
mutation_2x_safe__examples_siamese_043_parallel,examples,siamese,2025-11-23T01:44:15.186755,,,-0.29150600144819383,1,0,1.267269807565698,0.38819984649662886,-0.20884978296309756,0.5928621598872502,0.9647054830135785,0.9632992421637575,0.7608238321606929,0.6290794920903833
mutation_2x_safe__examples_siamese_044_parallel,examples,siamese,2025-11-23T02:02:54.284030,,,-0.27490002805840413,1,0,1.2669526669912434,0.38819984649662886,-0.233754019809844,0.4745564751163953,0.9482429832047239,1.0755774292088414,0.8714283742376119,0.6290794920903833
mutation_2x_safe__examples_siamese_045_parallel,examples,siamese,2025-11-23T02:20:33.021874,-0.1216614114126119,,,1,0,1.2664293966977593,0.38819984649662886,-0.2756691561232967,1.1108765699962113,1.0954743268936746,0.9778215841999419,0.7679482223796341,0.5976808307612006
mutation_2x_safe__examples_siamese_046_parallel,examples,siamese,2025-11-23T02:38:04.885414,-0.4806209020336161,,,1,0,1.2628217267959954,0.38819984649662886,-0.2859268037750653,0.5764132411490563,0.968260156995512,0.9698756216435211,0.7744261837514433,0.566282169432018
mutation_2x_safe__examples_siamese_047_parallel,examples,siamese,2025-11-23T02:55:27.690305,,,,1,0,1.2664925474074193,0.38819984649662886,-0.2640471725743205,0.6437272778315101,0.9745290203221143,0.9555012880113242,0.7608211623043777,0.6290794920903833
mutation_2x_safe__examples_siamese_048_parallel,examples,siamese,2025-11-23T03:12:59.611049,,,,1,0,1.2654024428418755,0.38819984649662886,-0.2536588747323756,0.5642663473116206,0.958658500553879,0.9693410844637173,0.7725491938574047,0.6290794920903833
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_049,pytorch_resnet_cifar10,resnet20,2025-11-23T04:06:31.337579,,,3.693927612101331,0,1,1.2668494927323046,0.38819984649662886,-0.6732831922731471,0.5652785884647408,1.0879772168118313,4.50993456414443,4.042565179518055,0.3747503353240042
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_050,pytorch_resnet_cifar10,resnet20,2025-11-23T04:32:18.924804,,,1.4521212044797234,0,1,1.2635900148661656,0.38819984649662886,-0.6479961064436843,0.8532611965272708,1.1134929776782279,1.8183190865008778,1.548603610306741,0.3766342550037548
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_051,pytorch_resnet_cifar10,resnet20,2025-11-23T05:14:39.684302,4.173999617165753,,,0,1,1.2640627023059843,0.38819984649662886,-0.661163505597562,1.233357749523684,1.1182418084658137,3.423742212842073,3.0289458155114843,0.3819720274297159
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_052,pytorch_resnet_cifar10,resnet20,2025-11-23T05:57:05.362359,1.7188379035988472,,,0,1,1.2642728048674163,0.38819984649662886,-0.7271958572613437,0.813910321699745,0.9913019753647739,3.435048797172194,3.069423102576475,0.361876884179039
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_053,pytorch_resnet_cifar10,resnet20,2025-11-23T06:39:23.009354,,,,0,1,1.259248378651144,0.49000327562890805,-0.6846815438818439,1.2344965208209437,1.4756508823548857,3.4153654762054573,3.0461196258040495,0.39704338486772367
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_054,pytorch_resnet_cifar10,resnet20,2025-11-23T07:21:40.148278,,,,0,1,1.2670931401071237,0.38819984649662886,-0.6357368427053607,0.6906699613074325,1.0152558245213714,3.41742816085223,3.0709825413785308,0.3398978212486115
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_055,pytorch_resnet_cifar10,resnet20,2025-11-23T08:05:18.525426,,,,0,1,1.267067124094987,0.49000327562890805,-0.6925555221162966,0.6029845714184465,1.411675269971516,3.5566589253184757,3.186503987930475,0.36878458967145916
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_056,pytorch_resnet_cifar10,resnet20,2025-11-23T08:48:57.677410,,,,0,1,1.2643777481713314,0.49000327562890805,-0.6765433312384485,0.8767958033373009,1.4144124371622855,3.5577154223326763,3.169328235924213,0.3716104691910857
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_057_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T09:29:04.788813,,,2.514903501426263,0,1,1.265777105305669,0.38819984649662886,-0.7255656407506673,0.7865798105655155,0.9880994308179853,3.195452388525065,2.7984778314673826,0.3631328306322065
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_058_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T10:13:53.761133,,,2.896840889391426,0,1,1.266196215061807,0.38819984649662886,-0.6568229781163444,0.656127231957226,1.0841720423311332,3.644931451890384,3.191178744528209,0.35967897788599645
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_059_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T10:57:44.246243,2.0531276339392965,,,0,1,1.2667587952300123,0.38819984649662886,-0.6480871993850016,0.6167763571297012,0.984768060127681,3.5433213243005546,3.0896441897810902,0.3665866833784166
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_060_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T11:41:52.605457,1.3501339260185827,,,0,1,1.2675568825532102,0.38819984649662886,-0.6688617076502847,0.616649826985561,0.9136609340567634,3.582029227768327,3.115049733425359,0.36438877708537354
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_061_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T12:25:53.465469,,,,0,1,1.2688094759195607,0.38819984649662886,-0.6152063371322851,0.6023519206977462,0.8335507137400401,3.5775541633533727,3.1021119333427873,0.4001832510006418
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_062_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T13:09:39.651688,,,,0,1,1.264911425431708,0.38819984649662886,-0.6295465310139239,0.7783553511964186,0.7966314445461565,3.5595645167029817,3.079677535253212,0.3420957275416541
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_063_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T13:54:37.471566,,,,0,1,1.2679720694659475,0.49000327562890805,-0.5702486356359282,0.753935033377408,1.1909555631451458,3.6738011761043214,3.1718845019885094,0.3650167503119575
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_064_parallel,pytorch_resnet_cifar10,resnet20,2025-11-23T14:39:39.819979,,,,0,1,1.2661766172406388,0.49000327562890805,-0.5213810756400544,1.0167381427560875,1.067161019154274,3.683756369589535,3.197263913402808,0.3690985762847511
examples_mnist_059,examples,mnist,2025-11-28T15:18:25.275123,-0.37385196012781813,-0.13692402407228063,-0.34132392161756286,1,0,-1.232879515885057,-0.3244241574293254,-0.8249874870956047,-1.1218743534973719,-1.0278934631671137,-0.4609420578920032,-0.5518130476293295,0.5976808307612006
examples_mnist_060,examples,mnist,2025-11-28T15:20:42.280777,-0.37385196012781813,-0.13692402407228063,-0.440959761956301,1,0,-1.2296397312837566,-0.5280310156938838,-0.4165951386012183,-1.1302253430106088,-0.9015785535571748,-0.5270494837337997,-0.6179090623201062,0.5976808307612006
examples_mnist_061,examples,mnist,2025-11-28T15:25:02.526119,-0.0981134698855445,-0.13692402407228063,-0.35792989500735256,1,0,-1.2183431139239587,-0.6298344448261629,-0.821314018706422,-1.1222539439297918,-1.204544389388531,-0.4309608107777087,-0.5243644166663406,0.566282169432018
examples_mnist_062,examples,mnist,2025-11-28T15:29:23.250269,-0.5081582191643998,-0.13692402407228063,-0.35792989500735256,1,0,-1.2213271260567355,-0.6298344448261629,-0.7326552759082584,-1.1541395402530594,-0.8908565321439054,-0.4310405421637719,-0.5251599529434143,0.4720861854444702
examples_mnist_063,examples,mnist,2025-11-28T15:33:26.024170,-0.37385196012781813,-0.09201646633796352,-0.35792989500735256,1,0,-1.2877498562423424,-0.7316378739584422,-0.919626800652585,-1.1302253430106088,-1.1373327140286944,-0.4505455343402713,-0.5400367159484293,0.5976808307612006
examples_mnist_064,examples,mnist,2025-11-28T15:37:24.902768,-0.37385196012781813,-0.061246473075561046,-0.35792989500735256,1,0,-1.3280841329040418,-0.7316378739584422,-1.100529817204663,-1.1419926464156243,-0.8250489259792915,-0.45474367256081505,-0.543820873203343,0.5976808307612006
examples_mnist_065,examples,mnist,2025-11-28T15:41:47.859369,-0.37385196012781813,-0.13692402407228063,-0.35792989500735256,1,0,-1.2310120234659137,-0.8334413030907213,-0.651787481008211,-1.1260498482539902,-1.1405085516560882,-0.4291328283800517,-0.5249123844487692,0.5976808307612006
examples_mnist_066,examples,mnist,2025-11-28T15:46:08.596740,-0.37385196012781813,-0.13692402407228063,-0.35792989500735256,1,0,-1.2229683327297627,-0.8334413030907213,-0.6479133680870616,-1.116560087443494,-1.0929253972401414,-0.43053542698840264,-0.5270745635400735,0.5976808307612006
examples_mnist_ff_083,examples,mnist_ff,2025-11-28T17:23:30.661525,-0.37385196012781813,8.15267848510685,-0.35792989500735256,1,0,-0.41564385020701466,0.5918067047611872,-1.798955482417914,1.6722908195451758,1.5743836220301366,-0.5715780029796393,-0.6499330988640317,0.3584230350261207
examples_mnist_ff_084,examples,mnist_ff,2025-11-28T17:24:51.428815,-0.37385196012781813,8.15267848510685,-0.35792989500735256,1,0,-0.4080843528039805,0.38819984649662886,-1.9413632020523712,1.6841846530943312,1.403747691504428,-0.571755882578969,-0.64984127198775,0.36972655729680004
examples_mnist_ff_085,examples,mnist_ff,2025-11-28T17:26:06.165274,-0.37385196012781813,-0.13692402407228063,-0.3081119748379835,1,0,-1.5388591726745453,-0.9352447322230005,-2.190081101115347,-1.0989723974080405,-0.9039001308432388,-0.5761761457032212,-0.665543101498775,-2.1544118377360655
examples_mnist_ff_086,examples,mnist_ff,2025-11-28T17:27:20.931728,-0.37385196012781813,-0.13692402407228063,-0.34132392161756286,1,0,-1.5388591726745453,-1.138851590487559,-2.4576843881976203,-1.0949234327955624,-0.9445277333493582,-0.5761563813032957,-0.6656535364645235,-2.1544118377360655
examples_mnist_ff_087,examples,mnist_ff,2025-11-28T17:28:41.678414,-0.475699528598792,-0.13692402407228063,-0.35792989500735256,1,0,-0.41942359890853187,-0.019013870032487872,-1.8209644634391504,1.6698867468065168,1.6718898680448289,-0.5717996786924403,-0.6500585012060904,0.1436561118832139
