source,target,weight
energy_cpu_pkg_joules,energy_cpu_ram_joules,0.699999988079071
energy_cpu_pkg_joules,energy_cpu_total_joules,0.5
energy_cpu_pkg_joules,energy_gpu_min_watts,0.429999977350235
energy_cpu_pkg_joules,energy_gpu_total_joules,0.6599999666213989
energy_cpu_pkg_joules,is_parallel,0.429999977350235
energy_cpu_pkg_joules,hyperparam_kfold,0.4899999797344208
energy_cpu_pkg_joules,hyperparam_kfold_x_is_parallel,0.3400000035762787
energy_cpu_ram_joules,energy_gpu_total_joules,0.6499999761581421
energy_cpu_ram_joules,energy_gpu_util_max_percent,0.6499999761581421
energy_cpu_total_joules,energy_cpu_pkg_joules,0.5
energy_cpu_total_joules,energy_cpu_ram_joules,0.7099999785423279
energy_cpu_total_joules,energy_gpu_min_watts,0.4699999988079071
energy_cpu_total_joules,energy_gpu_total_joules,0.7299999594688416
energy_cpu_total_joules,is_parallel,0.4099999964237213
energy_cpu_total_joules,hyperparam_kfold,0.4699999988079071
energy_gpu_avg_watts,energy_gpu_max_watts,0.5799999833106995
energy_gpu_avg_watts,energy_gpu_min_watts,0.4399999976158142
energy_gpu_avg_watts,energy_gpu_total_joules,0.3100000023841858
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.4699999988079071
energy_gpu_avg_watts,energy_gpu_temp_max_celsius,0.3700000047683716
energy_gpu_avg_watts,energy_gpu_util_max_percent,0.4399999976158142
energy_gpu_max_watts,energy_gpu_avg_watts,0.429999977350235
energy_gpu_max_watts,energy_gpu_total_joules,0.4599999785423279
energy_gpu_max_watts,energy_gpu_temp_avg_celsius,0.3199999928474426
energy_gpu_max_watts,energy_gpu_util_max_percent,0.44999998807907104
energy_gpu_min_watts,energy_gpu_avg_watts,0.550000011920929
energy_gpu_min_watts,energy_gpu_temp_avg_celsius,0.35999998450279236
energy_gpu_total_joules,energy_cpu_ram_joules,0.32999998331069946
energy_gpu_total_joules,energy_gpu_max_watts,0.5199999809265137
energy_gpu_total_joules,energy_gpu_util_max_percent,0.5299999713897705
energy_gpu_temp_avg_celsius,energy_gpu_avg_watts,0.5299999713897705
energy_gpu_temp_avg_celsius,energy_gpu_max_watts,0.5899999737739563
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.6399999856948853
energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,0.4899999797344208
energy_gpu_temp_avg_celsius,energy_gpu_util_max_percent,0.3700000047683716
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.5099999904632568
energy_gpu_util_avg_percent,energy_cpu_ram_joules,0.7799999713897705
energy_gpu_util_avg_percent,energy_gpu_avg_watts,0.4099999964237213
energy_gpu_util_avg_percent,energy_gpu_max_watts,0.7199999690055847
energy_gpu_util_avg_percent,energy_gpu_total_joules,0.7799999713897705
energy_gpu_util_avg_percent,energy_gpu_temp_avg_celsius,0.5699999928474426
energy_gpu_util_avg_percent,energy_gpu_temp_max_celsius,0.5299999713897705
energy_gpu_util_avg_percent,energy_gpu_util_max_percent,0.7299999594688416
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.4599999785423279
energy_gpu_util_max_percent,energy_gpu_max_watts,0.5299999713897705
energy_gpu_util_max_percent,energy_gpu_total_joules,0.4699999988079071
is_parallel,energy_gpu_avg_watts,0.6100000143051147
is_parallel,energy_gpu_max_watts,0.7299999594688416
is_parallel,energy_gpu_temp_avg_celsius,0.5799999833106995
is_parallel,energy_gpu_temp_max_celsius,0.5600000023841858
is_parallel,energy_gpu_util_max_percent,0.7400000095367432
hyperparam_l2_regularization,hyperparam_l2_regularization_x_is_parallel,0.4599999785423279
hyperparam_kfold,is_parallel,0.3199999928474426
hyperparam_kfold,hyperparam_kfold_x_is_parallel,0.3700000047683716
perf_top1_accuracy,perf_top5_accuracy,0.47999998927116394
perf_top1_accuracy,perf_top20_accuracy,0.429999977350235
perf_top5_accuracy,perf_top1_accuracy,0.5199999809265137
perf_top5_accuracy,perf_top10_accuracy,0.44999998807907104
perf_top10_accuracy,perf_top1_accuracy,0.3199999928474426
perf_top10_accuracy,perf_top5_accuracy,0.550000011920929
perf_top10_accuracy,perf_top20_accuracy,0.5299999713897705
perf_top20_accuracy,perf_top10_accuracy,0.4699999988079071
hyperparam_l2_regularization_x_is_parallel,hyperparam_l2_regularization,0.5399999618530273
hyperparam_kfold_x_is_parallel,energy_gpu_min_watts,0.4399999976158142
hyperparam_kfold_x_is_parallel,hyperparam_kfold,0.6299999952316284
