================================================================================
STDOUT:
================================================================================
[Train Wrapper] Repository: repos/MRT-OAST
[Train Wrapper] Training script: ./train.sh
[Train Wrapper] Log file: results/run_20251214_160925/MRT-OAST_default_031_parallel/training.log
[Train Wrapper] Energy directory: results/run_20251214_160925/MRT-OAST_default_031_parallel/energy
[Train Wrapper] Arguments: --weight-decay 0.000724
[Train Wrapper] Changed to directory: /home/green/energy_dl/nightly/repos/MRT-OAST
[Train Wrapper] Starting GPU monitoring...
[Train Wrapper] GPU monitoring PID: 3618168
[Train Wrapper] Starting training with integrated energy monitoring...
[Train Wrapper] Command: ./train.sh --weight-decay 0.000724
========================================
[0;34m[INFO][0m ====== 训练配置 ======
数据集: OJClone
AST类型: OAST
训练轮数: 10
批次大小: 64
学习率: 0.0001
最大序列长度: 256
Transformer层数: 2
模型维度: 128
前馈维度: 512
注意力头数: 8
Dropout: 0.2
权重衰减: 0.000724
随机种子: 1334
GPU: 启用
模型保存路径: model/BTransfrom_MRT_len256_batch64_OJClone_OAST
日志文件: logs/train_OJClone_20251215_140146.log
======================
[0;34m[INFO][0m 开始训练...

Dict Size: 113
---------------------------------------
Start Processed Data
---------------------------------------
Processed Amount 1000
Processed Amount 2000
Processed Amount 3000
Processed Amount 4000
Processed Amount 5000
Processed Amount 6000
Processed Amount 7000
---------------------------------------
Finish Processed Data, Total:  7500  avg code line:  35.921866666666666
max len:  2984  min len:  1  avg len:  61.001733333333334
max depth:  108  min depth:  2 avg depth:  11.049333333333333
avg selection nodes:  2.9629333333333334
avg loop nodes:  3.9336
---------------------------------------
Process -> origindata/OJClone_train.csv Pair Amount: 40000
Analyze -> | Pair Amount[0,1]: [19983, 20017] {0.9983:1} | Out of [8,256]: 989
  7%|▋         | 459/6250 [01:49<19:17,  5.00it/s, loss=0.653737, lr=0.000037]
  7%|▋         | 459/6250 [01:49<19:17,  5.00it/s, loss=0.569941, lr=0.000037]
  7%|▋         | 460/6250 [01:49<19:20,  4.99it/s, loss=0.569941, lr=0.000037]
  7%|▋         | 460/6250 [01:49<19:20,  4.99it/s, loss=0.628780, lr=0.000037]
  7%|▋         | 461/6250 [01:49<19:21,  4.98it/s, loss=0.628780, lr=0.000037]
  7%|▋         | 461/6250 [01:50<19:21,  4.98it/s, loss=0.617452, lr=0.000037]
  7%|▋         | 462/6250 [01:50<19:36,  4.92it/s, loss=0.617452, lr=0.000037]
  7%|▋         | 462/6250 [01:50<19:36,  4.92it/s, loss=0.596231, lr=0.000037]
  7%|▋         | 463/6250 [01:50<19:46,  4.88it/s, loss=0.596231, lr=0.000037]
  7%|▋         | 463/6250 [01:50<19:46,  4.88it/s, loss=0.600309, lr=0.000037]
  7%|▋         | 464/6250 [01:50<20:14,  4.76it/s, loss=0.600309, lr=0.000037]
  7%|▋         | 464/6250 [01:50<20:14,  4.76it/s, loss=0.654608, lr=0.000037]
  7%|▋         | 465/6250 [01:50<21:03,  4.58it/s, loss=0.654608, lr=0.000037]
  7%|▋         | 465/6250 [01:51<21:03,  4.58it/s, loss=0.622452, lr=0.000037]
  7%|▋         | 466/6250 [01:51<21:46,  4.43it/s, loss=0.622452, lr=0.000037]
  7%|▋         | 466/6250 [01:51<21:46,  4.43it/s, loss=0.557241, lr=0.000037]
  7%|▋         | 467/6250 [01:51<22:30,  4.28it/s, loss=0.557241, lr=0.000037]
  7%|▋         | 467/6250 [01:51<22:30,  4.28it/s, loss=0.608164, lr=0.000037]
  7%|▋         | 468/6250 [01:51<22:58,  4.19it/s, loss=0.608164, lr=0.000037]
  7%|▋         | 468/6250 [01:51<22:58,  4.19it/s, loss=0.622900, lr=0.000038]
  8%|▊         | 469/6250 [01:51<23:13,  4.15it/s, loss=0.622900, lr=0.000038]
  8%|▊         | 469/6250 [01:52<23:13,  4.15it/s, loss=0.713982, lr=0.000038]
  8%|▊         | 470/6250 [01:52<23:22,  4.12it/s, loss=0.713982, lr=0.000038]
  8%|▊         | 470/6250 [01:52<23:22,  4.12it/s, loss=0.586329, lr=0.000038]
  8%|▊         | 471/6250 [01:52<23:21,  4.12it/s, loss=0.586329, lr=0.000038]
  8%|▊         | 471/6250 [01:52<23:21,  4.12it/s, loss=0.601903, lr=0.000038]
  8%|▊         | 472/6250 [01:52<23:36,  4.08it/s, loss=0.601903, lr=0.000038]
  8%|▊         | 472/6250 [01:52<23:36,  4.08it/s, loss=0.619022, lr=0.000038]
  8%|▊         | 473/6250 [01:52<23:44,  4.06it/s, loss=0.619022, lr=0.000038]
  8%|▊         | 473/6250 [01:53<23:44,  4.06it/s, loss=0.657475, lr=0.000038]
  8%|▊         | 474/6250 [01:53<23:41,  4.06it/s, loss=0.657475, lr=0.000038]
  8%|▊         | 474/6250 [01:53<23:41,  4.06it/s, loss=0.570814, lr=0.000038]
  8%|▊         | 475/6250 [01:53<23:40,  4.06it/s, loss=0.570814, lr=0.000038]
  8%|▊         | 475/6250 [01:53<23:40,  4.06it/s, loss=0.598639, lr=0.000038]
  8%|▊         | 476/6250 [01:53<23:36,  4.08it/s, loss=0.598639, lr=0.000038]
  8%|▊         | 476/6250 [01:53<23:36,  4.08it/s, loss=0.629617, lr=0.000038]
  8%|▊         | 477/6250 [01:53<23:43,  4.05it/s, loss=0.629617, lr=0.000038]
  8%|▊         | 477/6250 [01:54<23:43,  4.05it/s, loss=0.581405, lr=0.000038]
  8%|▊         | 478/6250 [01:54<23:47,  4.04it/s, loss=0.581405, lr=0.000038]
  8%|▊         | 478/6250 [01:54<23:47,  4.04it/s, loss=0.619210, lr=0.000038]
  8%|▊         | 479/6250 [01:54<23:43,  4.05it/s, loss=0.619210, lr=0.000038]
  8%|▊         | 479/6250 [01:54<23:43,  4.05it/s, loss=0.516814, lr=0.000038]
  8%|▊         | 480/6250 [01:54<23:44,  4.05it/s, loss=0.516814, lr=0.000038]
  8%|▊         | 480/6250 [01:54<23:44,  4.05it/s, loss=0.582870, lr=0.000038]
  8%|▊         | 481/6250 [01:54<23:37,  4.07it/s, loss=0.582870, lr=0.000038]
  8%|▊         | 481/6250 [01:55<23:37,  4.07it/s, loss=0.565452, lr=0.000039]
  8%|▊         | 482/6250 [01:55<23:45,  4.05it/s, loss=0.565452, lr=0.000039]
  8%|▊         | 482/6250 [01:55<23:45,  4.05it/s, loss=0.594623, lr=0.000039]
  8%|▊         | 483/6250 [01:55<23:47,  4.04it/s, loss=0.594623, lr=0.000039]
  8%|▊         | 483/6250 [01:55<23:47,  4.04it/s, loss=0.635720, lr=0.000039]
  8%|▊         | 484/6250 [01:55<23:39,  4.06it/s, loss=0.635720, lr=0.000039]
  8%|▊         | 484/6250 [01:55<23:39,  4.06it/s, loss=0.607476, lr=0.000039]
  8%|▊         | 485/6250 [01:55<23:32,  4.08it/s, loss=0.607476, lr=0.000039]
  8%|▊         | 485/6250 [01:56<23:32,  4.08it/s, loss=0.641682, lr=0.000039]
  8%|▊         | 486/6250 [01:56<23:28,  4.09it/s, loss=0.641682, lr=0.000039]
  8%|▊         | 486/6250 [01:56<23:28,  4.09it/s, loss=0.617913, lr=0.000039]
  8%|▊         | 487/6250 [01:56<23:38,  4.06it/s, loss=0.617913, lr=0.000039]
  8%|▊         | 487/6250 [01:56<23:38,  4.06it/s, loss=0.599736, lr=0.000039]
  8%|▊         | 488/6250 [01:56<23:43,  4.05it/s, loss=0.599736, lr=0.000039]
  8%|▊         | 488/6250 [01:56<23:43,  4.05it/s, loss=0.641903, lr=0.000039]
  8%|▊         | 489/6250 [01:56<23:35,  4.07it/s, loss=0.641903, lr=0.000039]
  8%|▊         | 489/6250 [01:57<23:35,  4.07it/s, loss=0.625647, lr=0.000039]
  8%|▊         | 490/6250 [01:57<23:33,  4.08it/s, loss=0.625647, lr=0.000039]
  8%|▊         | 490/6250 [01:57<23:33,  4.08it/s, loss=0.558003, lr=0.000039]
  8%|▊         | 491/6250 [01:57<23:29,  4.08it/s, loss=0.558003, lr=0.000039]
  8%|▊         | 491/6250 [01:57<23:29,  4.08it/s, loss=0.606803, lr=0.000039]
  8%|▊         | 492/6250 [01:57<23:37,  4.06it/s, loss=0.606803, lr=0.000039]
  8%|▊         | 492/6250 [01:57<23:37,  4.06it/s, loss=0.576302, lr=0.000039]
  8%|▊         | 493/6250 [01:57<23:43,  4.04it/s, loss=0.576302, lr=0.000039]
  8%|▊         | 493/6250 [01:58<23:43,  4.04it/s, loss=0.538761, lr=0.000040]
  8%|▊         | 494/6250 [01:58<23:36,  4.06it/s, loss=0.538761, lr=0.000040]
  8%|▊         | 494/6250 [01:58<23:36,  4.06it/s, loss=0.626653, lr=0.000040]
  8%|▊         | 495/6250 [01:58<23:31,  4.08it/s, loss=0.626653, lr=0.000040]
  8%|▊         | 495/6250 [01:58<23:31,  4.08it/s, loss=0.578499, lr=0.000040]
  8%|▊         | 496/6250 [01:58<23:26,  4.09it/s, loss=0.578499, lr=0.000040]
  8%|▊         | 496/6250 [01:58<23:26,  4.09it/s, loss=0.629601, lr=0.000040]
  8%|▊         | 497/6250 [01:58<23:35,  4.07it/s, loss=0.629601, lr=0.000040]
  8%|▊         | 497/6250 [01:58<23:35,  4.07it/s, loss=0.663426, lr=0.000040]
  8%|▊         | 498/6250 [01:58<23:38,  4.06it/s, loss=0.663426, lr=0.000040]
  8%|▊         | 498/6250 [01:59<23:38,  4.06it/s, loss=0.705884, lr=0.000040]
  8%|▊         | 499/6250 [01:59<23:33,  4.07it/s, loss=0.705884, lr=0.000040]
  8%|▊         | 499/6250 [01:59<23:33,  4.07it/s, loss=0.618398, lr=0.000040]
  8%|▊         | 500/6250 [01:59<23:33,  4.07it/s, loss=0.618398, lr=0.000040]
  8%|▊         | 500/6250 [01:59<23:33,  4.07it/s, loss=0.630802, lr=0.000040]
  8%|▊         | 501/6250 [01:59<23:29,  4.08it/s, loss=0.630802, lr=0.000040]
  8%|▊         | 501/6250 [01:59<23:29,  4.08it/s, loss=0.611605, lr=0.000040]
  8%|▊         | 502/6250 [01:59<23:28,  4.08it/s, loss=0.611605, lr=0.000040]
  8%|▊         | 502/6250 [02:00<23:28,  4.08it/s, loss=0.523990, lr=0.000040]
  8%|▊         | 503/6250 [02:00<23:29,  4.08it/s, loss=0.523990, lr=0.000040]
  8%|▊         | 503/6250 [02:00<23:29,  4.08it/s, loss=0.588970, lr=0.000040]
  8%|▊         | 504/6250 [02:00<23:36,  4.06it/s, loss=0.588970, lr=0.000040]
  8%|▊         | 504/6250 [02:00<23:36,  4.06it/s, loss=0.613809, lr=0.000040]
  8%|▊         | 505/6250 [02:00<23:42,  4.04it/s, loss=0.613809, lr=0.000040]
  8%|▊         | 505/6250 [02:00<23:42,  4.04it/s, loss=0.585911, lr=0.000040]
  8%|▊         | 506/6250 [02:00<23:37,  4.05it/s, loss=0.585911, lr=0.000040]
  8%|▊         | 506/6250 [02:01<23:37,  4.05it/s, loss=0.563268, lr=0.000041]
  8%|▊         | 507/6250 [02:01<23:36,  4.05it/s, loss=0.563268, lr=0.000041]
  8%|▊         | 507/6250 [02:01<23:36,  4.05it/s, loss=0.538568, lr=0.000041]
  8%|▊         | 508/6250 [02:01<23:40,  4.04it/s, loss=0.538568, lr=0.000041]
  8%|▊         | 508/6250 [02:01<23:40,  4.04it/s, loss=0.590265, lr=0.000041]
  8%|▊         | 509/6250 [02:01<23:42,  4.04it/s, loss=0.590265, lr=0.000041]
  8%|▊         | 509/6250 [02:01<23:42,  4.04it/s, loss=0.631271, lr=0.000041]
  8%|▊         | 510/6250 [02:01<23:35,  4.06it/s, loss=0.631271, lr=0.000041]
  8%|▊         | 510/6250 [02:02<23:35,  4.06it/s, loss=0.520238, lr=0.000041]
  8%|▊         | 511/6250 [02:02<23:29,  4.07it/s, loss=0.520238, lr=0.000041]
  8%|▊         | 511/6250 [02:02<23:29,  4.07it/s, loss=0.531500, lr=0.000041]
  8%|▊         | 512/6250 [02:02<23:31,  4.07it/s, loss=0.531500, lr=0.000041]
  8%|▊         | 512/6250 [02:02<23:31,  4.07it/s, loss=0.595199, lr=0.000041]
  8%|▊         | 513/6250 [02:02<23:12,  4.12it/s, loss=0.595199, lr=0.000041]
  8%|▊         | 513/6250 [02:02<23:12,  4.12it/s, loss=0.555063, lr=0.000041]
  8%|▊         | 514/6250 [02:02<22:11,  4.31it/s, loss=0.555063, lr=0.000041]
  8%|▊         | 514/6250 [02:03<22:11,  4.31it/s, loss=0.557896, lr=0.000041]
  8%|▊         | 515/6250 [02:03<21:26,  4.46it/s, loss=0.557896, lr=0.000041]
  8%|▊         | 515/6250 [02:03<21:26,  4.46it/s, loss=0.544944, lr=0.000041]
  8%|▊         | 516/6250 [02:03<20:54,  4.57it/s, loss=0.544944, lr=0.000041]
  8%|▊         | 516/6250 [02:03<20:54,  4.57it/s, loss=0.614260, lr=0.000041]
  8%|▊         | 517/6250 [02:03<20:31,  4.66it/s, loss=0.614260, lr=0.000041]
  8%|▊         | 517/6250 [02:03<20:31,  4.66it/s, loss=0.649392, lr=0.000041]
  8%|▊         | 518/6250 [02:03<20:16,  4.71it/s, loss=0.649392, lr=0.000041]
  8%|▊         | 518/6250 [02:03<20:16,  4.71it/s, loss=0.678566, lr=0.000042]
  8%|▊         | 519/6250 [02:03<20:04,  4.76it/s, loss=0.678566, lr=0.000042]
  8%|▊         | 519/6250 [02:04<20:04,  4.76it/s, loss=0.654744, lr=0.000042]
  8%|▊         | 520/6250 [02:04<19:57,  4.79it/s, loss=0.654744, lr=0.000042]
  8%|▊         | 520/6250 [02:04<19:57,  4.79it/s, loss=0.572482, lr=0.000042]
  8%|▊         | 521/6250 [02:04<19:51,  4.81it/s, loss=0.572482, lr=0.000042]
  8%|▊         | 521/6250 [02:04<19:51,  4.81it/s, loss=0.606145, lr=0.000042]
  8%|▊         | 522/6250 [02:04<20:30,  4.66it/s, loss=0.606145, lr=0.000042]
  8%|▊         | 522/6250 [02:04<20:30,  4.66it/s, loss=0.592104, lr=0.000042]
  8%|▊         | 523/6250 [02:04<21:22,  4.47it/s, loss=0.592104, lr=0.000042]
  8%|▊         | 523/6250 [02:05<21:22,  4.47it/s, loss=0.581659, lr=0.000042]
  8%|▊         | 524/6250 [02:05<21:58,  4.34it/s, loss=0.581659, lr=0.000042]
  8%|▊         | 524/6250 [02:05<21:58,  4.34it/s, loss=0.632271, lr=0.000042]
  8%|▊         | 525/6250 [02:05<22:28,  4.24it/s, loss=0.632271, lr=0.000042]
  8%|▊         | 525/6250 [02:05<22:28,  4.24it/s, loss=0.622444, lr=0.000042]
  8%|▊         | 526/6250 [02:05<22:51,  4.17it/s, loss=0.622444, lr=0.000042]
  8%|▊         | 526/6250 [02:05<22:51,  4.17it/s, loss=0.603213, lr=0.000042]
  8%|▊         | 527/6250 [02:05<22:59,  4.15it/s, loss=0.603213, lr=0.000042]
  8%|▊         | 527/6250 [02:06<22:59,  4.15it/s, loss=0.661288, lr=0.000042]
  8%|▊         | 528/6250 [02:06<23:04,  4.13it/s, loss=0.661288, lr=0.000042]
  8%|▊         | 528/6250 [02:06<23:04,  4.13it/s, loss=0.550998, lr=0.000042]
  8%|▊         | 529/6250 [02:06<23:05,  4.13it/s, loss=0.550998, lr=0.000042]
  8%|▊         | 529/6250 [02:06<23:05,  4.13it/s, loss=0.581440, lr=0.000042]
  8%|▊         | 530/6250 [02:06<23:22,  4.08it/s, loss=0.581440, lr=0.000042]
  8%|▊         | 530/6250 [02:06<23:22,  4.08it/s, loss=0.573285, lr=0.000042]
  8%|▊         | 531/6250 [02:06<23:31,  4.05it/s, loss=0.573285, lr=0.000042]
  8%|▊         | 531/6250 [02:07<23:31,  4.05it/s, loss=0.591320, lr=0.000043]
  9%|▊         | 532/6250 [02:07<23:30,  4.05it/s, loss=0.591320, lr=0.000043]
  9%|▊         | 532/6250 [02:07<23:30,  4.05it/s, loss=0.636248, lr=0.000043]
  9%|▊         | 533/6250 [02:07<23:29,  4.06it/s, loss=0.636248, lr=0.000043]
  9%|▊         | 533/6250 [02:07<23:29,  4.06it/s, loss=0.567008, lr=0.000043]
  9%|▊         | 534/6250 [02:07<23:27,  4.06it/s, loss=0.567008, lr=0.000043]
  9%|▊         | 534/6250 [02:07<23:27,  4.06it/s, loss=0.517346, lr=0.000043]
  9%|▊         | 535/6250 [02:07<23:33,  4.04it/s, loss=0.517346, lr=0.000043]
  9%|▊         | 535/6250 [02:08<23:33,  4.04it/s, loss=0.561956, lr=0.000043]
  9%|▊         | 536/6250 [02:08<23:40,  4.02it/s, loss=0.561956, lr=0.000043]
  9%|▊         | 536/6250 [02:08<23:40,  4.02it/s, loss=0.663137, lr=0.000043]
  9%|▊         | 537/6250 [02:08<23:37,  4.03it/s, loss=0.663137, lr=0.000043]
  9%|▊         | 537/6250 [02:08<23:37,  4.03it/s, loss=0.560296, lr=0.000043]
  9%|▊         | 538/6250 [02:08<23:30,  4.05it/s, loss=0.560296, lr=0.000043]
  9%|▊         | 538/6250 [02:08<23:30,  4.05it/s, loss=0.561886, lr=0.000043]
  9%|▊         | 539/6250 [02:08<23:22,  4.07it/s, loss=0.561886, lr=0.000043]
  9%|▊         | 539/6250 [02:08<23:22,  4.07it/s, loss=0.585489, lr=0.000043]
  9%|▊         | 540/6250 [02:08<23:20,  4.08it/s, loss=0.585489, lr=0.000043]
  9%|▊         | 540/6250 [02:09<23:20,  4.08it/s, loss=0.565500, lr=0.000043]
  9%|▊         | 541/6250 [02:09<23:16,  4.09it/s, loss=0.565500, lr=0.000043]
  9%|▊         | 541/6250 [02:09<23:16,  4.09it/s, loss=0.707618, lr=0.000043]
  9%|▊         | 542/6250 [02:09<23:16,  4.09it/s, loss=0.707618, lr=0.000043]
  9%|▊         | 542/6250 [02:09<23:16,  4.09it/s, loss=0.615922, lr=0.000043]
  9%|▊         | 543/6250 [02:09<23:21,  4.07it/s, loss=0.615922, lr=0.000043]
  9%|▊         | 543/6250 [02:09<23:21,  4.07it/s, loss=0.623665, lr=0.000044]
  9%|▊         | 544/6250 [02:09<23:24,  4.06it/s, loss=0.623665, lr=0.000044]
  9%|▊         | 544/6250 [02:10<23:24,  4.06it/s, loss=0.618149, lr=0.000044]
  9%|▊         | 545/6250 [02:10<23:28,  4.05it/s, loss=0.618149, lr=0.000044]
  9%|▊         | 545/6250 [02:10<23:28,  4.05it/s, loss=0.541357, lr=0.000044]
  9%|▊         | 546/6250 [02:10<23:29,  4.05it/s, loss=0.541357, lr=0.000044]
  9%|▊         | 546/6250 [02:10<23:29,  4.05it/s, loss=0.544953, lr=0.000044]
  9%|▉         | 547/6250 [02:10<23:18,  4.08it/s, loss=0.544953, lr=0.000044]
  9%|▉         | 547/6250 [02:10<23:18,  4.08it/s, loss=0.581869, lr=0.000044]
  9%|▉         | 548/6250 [02:10<23:13,  4.09it/s, loss=0.581869, lr=0.000044]
  9%|▉         | 548/6250 [02:11<23:13,  4.09it/s, loss=0.594753, lr=0.000044]
  9%|▉         | 549/6250 [02:11<23:12,  4.09it/s, loss=0.594753, lr=0.000044]
  9%|▉         | 549/6250 [02:11<23:12,  4.09it/s, loss=0.527586, lr=0.000044]
  9%|▉         | 550/6250 [02:11<23:18,  4.08it/s, loss=0.527586, lr=0.000044]
  9%|▉         | 550/6250 [02:11<23:18,  4.08it/s, loss=0.629506, lr=0.000044]
  9%|▉         | 551/6250 [02:11<23:21,  4.07it/s, loss=0.629506, lr=0.000044]
  9%|▉         | 551/6250 [02:11<23:21,  4.07it/s, loss=0.638424, lr=0.000044]
  9%|▉         | 552/6250 [02:11<23:25,  4.06it/s, loss=0.638424, lr=0.000044]
  9%|▉         | 552/6250 [02:12<23:25,  4.06it/s, loss=0.566148, lr=0.000044]
  9%|▉         | 553/6250 [02:12<23:29,  4.04it/s, loss=0.566148, lr=0.000044]
  9%|▉         | 553/6250 [02:12<23:29,  4.04it/s, loss=0.670340, lr=0.000044]
  9%|▉         | 554/6250 [02:12<23:20,  4.07it/s, loss=0.670340, lr=0.000044]
  9%|▉         | 554/6250 [02:12<23:20,  4.07it/s, loss=0.543503, lr=0.000044]
  9%|▉         | 555/6250 [02:12<23:26,  4.05it/s, loss=0.543503, lr=0.000044]
  9%|▉         | 555/6250 [02:12<23:26,  4.05it/s, loss=0.556869, lr=0.000044]
  9%|▉         | 556/6250 [02:12<23:33,  4.03it/s, loss=0.556869, lr=0.000044]
  9%|▉         | 556/6250 [02:13<23:33,  4.03it/s, loss=0.559836, lr=0.000045]
  9%|▉         | 557/6250 [02:13<23:37,  4.02it/s, loss=0.559836, lr=0.000045]
  9%|▉         | 557/6250 [02:13<23:37,  4.02it/s, loss=0.572728, lr=0.000045]
  9%|▉         | 558/6250 [02:13<23:31,  4.03it/s, loss=0.572728, lr=0.000045]
  9%|▉         | 558/6250 [02:13<23:31,  4.03it/s, loss=0.495213, lr=0.000045]
  9%|▉         | 559/6250 [02:13<23:38,  4.01it/s, loss=0.495213, lr=0.000045]
  9%|▉         | 559/6250 [02:13<23:38,  4.01it/s, loss=0.578238, lr=0.000045]
  9%|▉         | 560/6250 [02:13<23:39,  4.01it/s, loss=0.578238, lr=0.000045]
  9%|▉         | 560/6250 [02:14<23:39,  4.01it/s, loss=0.511193, lr=0.000045]
  9%|▉         | 561/6250 [02:14<23:33,  4.03it/s, loss=0.511193, lr=0.000045]
  9%|▉         | 561/6250 [02:14<23:33,  4.03it/s, loss=0.610149, lr=0.000045]
  9%|▉         | 562/6250 [02:14<23:28,  4.04it/s, loss=0.610149, lr=0.000045]
  9%|▉         | 562/6250 [02:14<23:28,  4.04it/s, loss=0.581183, lr=0.000045]
  9%|▉         | 563/6250 [02:14<23:22,  4.05it/s, loss=0.581183, lr=0.000045]
  9%|▉         | 563/6250 [02:14<23:22,  4.05it/s, loss=0.579178, lr=0.000045]
  9%|▉         | 564/6250 [02:14<23:32,  4.02it/s, loss=0.579178, lr=0.000045]
  9%|▉         | 564/6250 [02:15<23:32,  4.02it/s, loss=0.495653, lr=0.000045]
  9%|▉         | 565/6250 [02:15<23:39,  4.01it/s, loss=0.495653, lr=0.000045]
  9%|▉         | 565/6250 [02:15<23:39,  4.01it/s, loss=0.566921, lr=0.000045]
  9%|▉         | 566/6250 [02:15<23:40,  4.00it/s, loss=0.566921, lr=0.000045]
  9%|▉         | 566/6250 [02:15<23:40,  4.00it/s, loss=0.597856, lr=0.000045]
  9%|▉         | 567/6250 [02:15<23:42,  4.00it/s, loss=0.597856, lr=0.000045]
  9%|▉         | 567/6250 [02:15<23:42,  4.00it/s, loss=0.583887, lr=0.000045]
  9%|▉         | 568/6250 [02:15<23:23,  4.05it/s, loss=0.583887, lr=0.000045]
  9%|▉         | 568/6250 [02:16<23:23,  4.05it/s, loss=0.514821, lr=0.000046]
  9%|▉         | 569/6250 [02:16<23:23,  4.05it/s, loss=0.514821, lr=0.000046]
  9%|▉         | 569/6250 [02:16<23:23,  4.05it/s, loss=0.523661, lr=0.000046]
  9%|▉         | 570/6250 [02:16<23:28,  4.03it/s, loss=0.523661, lr=0.000046]
  9%|▉         | 570/6250 [02:16<23:28,  4.03it/s, loss=0.572175, lr=0.000046]
  9%|▉         | 571/6250 [02:16<22:35,  4.19it/s, loss=0.572175, lr=0.000046]
  9%|▉         | 571/6250 [02:16<22:35,  4.19it/s, loss=0.598045, lr=0.000046]
  9%|▉         | 572/6250 [02:16<21:35,  4.38it/s, loss=0.598045, lr=0.000046]
  9%|▉         | 572/6250 [02:17<21:35,  4.38it/s, loss=0.578695, lr=0.000046]
  9%|▉         | 573/6250 [02:17<20:55,  4.52it/s, loss=0.578695, lr=0.000046]
  9%|▉         | 573/6250 [02:17<20:55,  4.52it/s, loss=0.601742, lr=0.000046]
  9%|▉         | 574/6250 [02:17<20:27,  4.62it/s, loss=0.601742, lr=0.000046]
  9%|▉         | 574/6250 [02:17<20:27,  4.62it/s, loss=0.543627, lr=0.000046]
  9%|▉         | 575/6250 [02:17<20:08,  4.70it/s, loss=0.543627, lr=0.000046]
  9%|▉         | 575/6250 [02:17<20:08,  4.70it/s, loss=0.624162, lr=0.000046]
  9%|▉         | 576/6250 [02:17<19:52,  4.76it/s, loss=0.624162, lr=0.000046]
  9%|▉         | 576/6250 [02:17<19:52,  4.76it/s, loss=0.599915, lr=0.000046]
  9%|▉         | 577/6250 [02:17<19:44,  4.79it/s, loss=0.599915, lr=0.000046]
  9%|▉         | 577/6250 [02:18<19:44,  4.79it/s, loss=0.530809, lr=0.000046]
  9%|▉         | 578/6250 [02:18<19:37,  4.82it/s, loss=0.530809, lr=0.000046]
  9%|▉         | 578/6250 [02:18<19:37,  4.82it/s, loss=0.651085, lr=0.000046]
  9%|▉         | 579/6250 [02:18<19:39,  4.81it/s, loss=0.651085, lr=0.000046]
  9%|▉         | 579/6250 [02:18<19:39,  4.81it/s, loss=0.584134, lr=0.000046]
  9%|▉         | 580/6250 [02:18<20:43,  4.56it/s, loss=0.584134, lr=0.000046]
  9%|▉         | 580/6250 [02:18<20:43,  4.56it/s, loss=0.565992, lr=0.000046]
  9%|▉         | 581/6250 [02:18<21:24,  4.41it/s, loss=0.565992, lr=0.000046]
  9%|▉         | 581/6250 [02:19<21:24,  4.41it/s, loss=0.597805, lr=0.000047]
  9%|▉         | 582/6250 [02:19<22:04,  4.28it/s, loss=0.597805, lr=0.000047]
  9%|▉         | 582/6250 [02:19<22:04,  4.28it/s, loss=0.603001, lr=0.000047]
  9%|▉         | 583/6250 [02:19<22:34,  4.19it/s, loss=0.603001, lr=0.000047]
  9%|▉         | 583/6250 [02:19<22:34,  4.19it/s, loss=0.544200, lr=0.000047]
  9%|▉         | 584/6250 [02:19<22:50,  4.13it/s, loss=0.544200, lr=0.000047]
  9%|▉         | 584/6250 [02:19<22:50,  4.13it/s, loss=0.620677, lr=0.000047]
  9%|▉         | 585/6250 [02:19<22:59,  4.11it/s, loss=0.620677, lr=0.000047]
  9%|▉         | 585/6250 [02:19<22:59,  4.11it/s, loss=0.575730, lr=0.000047]
  9%|▉         | 586/6250 [02:19<23:00,  4.10it/s, loss=0.575730, lr=0.000047]
  9%|▉         | 586/6250 [02:20<23:00,  4.10it/s, loss=0.581920, lr=0.000047]
  9%|▉         | 587/6250 [02:20<23:12,  4.07it/s, loss=0.581920, lr=0.000047]
  9%|▉         | 587/6250 [02:20<23:12,  4.07it/s, loss=0.548729, lr=0.000047]
  9%|▉         | 588/6250 [02:20<23:21,  4.04it/s, loss=0.548729, lr=0.000047]
  9%|▉         | 588/6250 [02:20<23:21,  4.04it/s, loss=0.525851, lr=0.000047]
  9%|▉         | 589/6250 [02:20<23:22,  4.04it/s, loss=0.525851, lr=0.000047]
  9%|▉         | 589/6250 [02:20<23:22,  4.04it/s, loss=0.548658, lr=0.000047]
  9%|▉         | 590/6250 [02:20<23:18,  4.05it/s, loss=0.548658, lr=0.000047]
  9%|▉         | 590/6250 [02:21<23:18,  4.05it/s, loss=0.640108, lr=0.000047]
  9%|▉         | 591/6250 [02:21<23:07,  4.08it/s, loss=0.640108, lr=0.000047]
  9%|▉         | 591/6250 [02:21<23:07,  4.08it/s, loss=0.569765, lr=0.000047]
  9%|▉         | 592/6250 [02:21<23:03,  4.09it/s, loss=0.569765, lr=0.000047]
  9%|▉         | 592/6250 [02:21<23:03,  4.09it/s, loss=0.605989, lr=0.000047]
  9%|▉         | 593/6250 [02:21<23:02,  4.09it/s, loss=0.605989, lr=0.000047]
  9%|▉         | 593/6250 [02:21<23:02,  4.09it/s, loss=0.594239, lr=0.000048]
 10%|▉         | 594/6250 [02:21<23:06,  4.08it/s, loss=0.594239, lr=0.000048]
 10%|▉         | 594/6250 [02:22<23:06,  4.08it/s, loss=0.540769, lr=0.000048]
 10%|▉         | 595/6250 [02:22<23:11,  4.06it/s, loss=0.540769, lr=0.000048]
