hyperparam_learning_rate,training_duration,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_eval_loss
,,2.105460670631932,-2.099419459259435,0.1000215127366778,-1.4880523884501362,-0.6092080866560914,-1.9242997825076729,-2.0405431911769343,
,,2.0291567371717374,-2.349400787405361,0.055504071556843,-1.112490088119371,-1.3999214228818004,-1.924128545589301,-2.040104119084848,
,,2.1181779928752937,-3.099344771843142,0.1413691540105295,-3.3025711572563394,-3.156040576592392,-1.924444935859844,-2.041012076984813,
,,1.8638315480079988,-1.849438131113508,0.1152609496337787,-1.6258221121586125,0.2366712962830489,-1.92418376145022,-2.040612544247845,
,1.7412961285841388,1.8333099746239307,-1.849438131113508,-0.2413795081348019,-0.9467597193778085,0.1011289126914641,-1.9119868148965125,-2.03584999129488,
,-1.269231193469257,2.1181779928752937,-3.349326099989069,-0.3110378609949288,-3.3021898757331605,-3.9099765483424944,-1.9092715834045044,-2.035421397421354,
-0.408541927475972,,2.1181779928752937,-3.099344771843142,-0.289558886047054,-3.2902430546735704,-3.1864302935538285,-1.909823572639889,-2.035127659957414,
-0.5622768385174991,,1.9472571819244744,-1.849438131113508,-0.2152036614889748,-1.269069700304651,-0.2272074088001628,-1.91004375858834,-2.034250384133896,
,,2.1181779928752937,-2.8493634436972157,-0.2371545994587018,-3.2898617731503914,-3.6173061531470783,-1.909719238375085,-2.033204038491017,
,,1.9363473429276123,-1.849438131113508,-0.2217714805262953,-1.2808894275231824,-0.1222992559124498,-1.9119871536441253,-2.035334242957034,
,,2.1181779928752937,-3.099344771843142,-0.2468084037769107,-3.3011731250046856,-3.235208692753057,-1.909796472830849,-2.0363468383158216,
,,2.1181779928752937,-1.849438131113508,-0.2644179223408817,-1.38917338010586,0.0492035199955034,-1.9095186997881883,-2.035265353011805,
0.2488934888586533,0.5834010047174482,-0.2828679084619064,0.1504124940539064,-0.7914370021400996,0.6796601646603638,-0.4543016039141885,0.4822276222966414,1.1001962743034683,
0.2488934888586533,-1.0376521686959188,-0.4231809524868419,0.1504124940539064,-0.783806963621039,0.6711448773093784,-0.326190360880425,-0.6745731187587098,-0.3499094299345072,
-1.0586109308904124,-0.5744941191492425,-0.361853543212205,0.4003938221998331,-0.8749494070731629,0.6773724755212931,0.6409176197467402,-0.3475266951799679,0.0018187504823363,
2.021758545755116,-0.5744941191492425,-0.3828604199424435,0.4003938221998331,-0.9573641358147772,0.6759744432696394,0.5764235277064542,-0.3437279794477767,0.0004032068346708,
0.2488934888586533,-0.5744941191492425,-0.3737972896084385,0.4003938221998331,-1.000554688608553,0.6712719711504386,0.5394798963441163,-0.3487278942156688,0.0121810428949165,
0.2488934888586533,-0.5744941191492425,-0.3548324905693877,0.4003938221998331,-0.9194663049220022,0.6722887218789142,0.7660981748933667,-0.3511108142993231,-0.0135061072872125,
0.2488934888586533,-0.5744941191492425,-0.2301378034535744,0.4003938221998331,-1.064185403365684,0.6776266632034126,0.8937049127857418,-0.3315164667467101,-0.015706851583698,
0.2488934888586533,-0.5744941191492425,-0.2382690205892262,0.1504124940539064,-1.0928565867058346,0.6768641001570557,0.128735553355692,-0.3306353842052949,-0.0236214958204709,
0.2488934888586533,0.1202429551707719,0.3086774329839765,0.4003938221998331,0.4513055094909076,-0.4114404608352764,-0.4010659360789248,1.1521201662459029,1.0820569728178024,
-1.4474892453680652,-0.5744941191492425,0.2659530836967047,0.4003938221998331,0.382812655884949,-0.4031793611664101,-0.5303715021684707,0.402164623963897,0.3674243182943481,
0.2488934888586533,-0.5744941191492425,0.3651012817943411,0.4003938221998331,0.3704242999253541,-0.3837340034843096,-0.2682454968957546,0.4404783339847423,0.3788054293170699,
0.2488934888586533,-0.5744941191492425,0.3133190772387874,0.4003938221998331,0.2848866567619127,-0.4043232057359447,-0.2072135527598252,0.4282818955524543,0.3614608225567097,
0.8830657843232483,0.8149800294907864,-0.0556063321037823,0.4003938221998331,-0.9238999475065568,0.6919882672431338,1.078580185797814,0.6860960982289267,1.1272148239858857,
-0.5484283722129087,0.1202429551707719,-0.1362979873371149,0.4003938221998331,-0.9198044383607866,0.6625024961173344,0.7974350038067254,0.1603154269143468,0.5008504510482539,
-0.9175055286598216,1.0465590542641243,-0.1138678128550392,0.4003938221998331,-0.8454801925546723,0.6701281265809028,0.5884241261250305,0.8156318304499894,1.3431744977296292,
-1.3661996241431005,1.5097171038108008,-0.0805051382247187,0.4003938221998331,-0.8914975496104383,0.6683488128060703,0.6867780203543365,1.141025165677287,1.7074626755932691,
1.014192993960822,-0.3429150943759044,-0.2376887870916181,0.4003938221998331,-0.91492441310784,0.6618670269120368,0.5383444340749275,-0.1596420253671267,0.1566678326448195,
-0.9504684078628384,1.2781380790374626,-0.1602651677139349,0.1504124940539064,-0.8545214374148711,0.668730094329249,-0.301476275570359,0.9832475368389262,1.564629331364905,
-0.507992871810918,0.1202429551707719,-0.1892742031968511,0.4003938221998331,-0.8024847422005321,0.6633921530047506,0.398873006812804,0.168619824647062,0.5865438985677933,
-1.5448634929472194,1.2781380790374626,-0.095200063065288,0.4003938221998331,-0.8867844595128149,0.6871587012828736,1.0373784815510518,0.973204347608678,1.591435740539494,
,,-0.2613050622957628,0.1504124940539064,-0.9573113349550548,0.6869045136007541,0.4107915781276713,-0.3628394422780571,0.0830581735893214,
,,-0.4165875451703366,0.1504124940539064,-0.883413466718816,0.6788976016140069,-0.0264574763569196,-0.3417429184355919,0.0058060310432875,
,,-0.3783762246085277,0.1504124940539064,-0.9186901548072328,0.6761015371106988,-0.0693213685564882,-0.3480461646445046,0.016267895477544,
,-1.500810218242595,-0.605274208815078,0.1504124940539064,-0.8384797162568597,0.6778808508855313,-0.2258849721996513,-1.0035399025555531,-0.7936718563127433,
,-1.7323892430159331,-0.6715405013483008,0.1504124940539064,-0.7754323368749013,0.660341900819323,-0.5223804560896201,-1.1691285432282932,-1.0093349559477605,
-1.540471311044218,,-0.3827343121195687,0.4003938221998331,-0.7918159269387206,0.6665694990312377,0.6116652206296357,-0.350070689753604,0.0333611986645951,
-0.4791084980061464,,-0.3973993621808183,0.1504124940539064,-0.8646933770933731,0.6689842820113678,-0.1772415501972984,-0.3458622587834883,0.0279947877127447,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,0.283076723281519,0.4003938221998331,0.358008853458718,-0.3781418744776925,-0.4075348314584765,0.4118551769290117,0.4540926743202904,
0.5949346044449568,,0.2949488760618177,0.4003938221998331,0.3808359040833704,-0.4000020151399231,-0.3373168522429983,0.4124122473785913,0.4311056047561238,
-1.377553981124768,,0.2637434334263534,0.4003938221998331,0.3418779240004993,-0.4024167981200532,-0.4111150366374817,0.3991836449694897,0.4217279175439159,
,0.8149800294907864,0.3924868610344358,0.4003938221998331,0.547238467398439,-0.2779919277228219,0.1604589399300369,1.8092961248031136,1.9375280866388656,-0.0948103889250444
,-1.0376521686959188,0.2411630143161883,0.4003938221998331,0.5986366281743233,-0.4105508039478601,0.0631699847234951,-0.0564718667349506,-0.139200993574503,-0.552900055944623
,0.5834010047174482,0.3650252678716772,0.4003938221998331,0.574794548682309,-0.407119270239254,-0.3791485528656311,1.6178063335189112,1.5777452822478126,-0.5301584708995364
,1.2781380790374626,0.381542813154295,0.4003938221998331,0.5904041211417856,-0.3888177571266888,-0.3030473211801929,2.3304428981456486,2.3554507918680283,1.7648766878752786
,,0.3870332756390084,0.4003938221998331,0.4925347840838579,-0.4029251734842907,-0.0126689996048239,0.4376199816262412,0.3773490437733043,-0.451527477521119
,,0.35522411467559,0.4003938221998331,0.3722129807505016,-0.3974601383187336,-0.14005243764577,0.428185013735136,0.4522924179574803,-0.451527477521119
,,0.3499736626445189,0.4003938221998331,0.438130399819168,-0.3909783524246999,-0.0141721981422981,0.4218827837690622,0.4509077879491123,-0.451527477521119
,,0.3557896120055577,0.4003938221998331,0.4792922608260013,-0.3963162937491983,-0.1792450791196355,0.4175237794849674,0.4671790719955983,-0.451527477521119
,,0.2885526728490463,0.4003938221998331,0.4557389321773598,-0.3946640738154251,-0.41233700513813,0.3926229505746967,0.4633363155928591,0.8874909341686763
,,0.277289661447248,0.4003938221998331,0.321338341082117,-0.3893261324909263,-0.4272135498851109,0.3990533965122914,0.4643060428806867,2.552657991641411
,,0.2817868971543723,0.4003938221998331,0.3881815938630485,-0.3879281002392726,-0.7118282279352128,0.392322820189578,0.4728791360561213,-0.6920063375424134
,,0.2630149024233569,0.4003938221998331,0.3893494363623631,-0.4000020151399231,-0.1945485761941686,0.4058825483903877,0.4456864511172092,-0.5241889935833771
,1.0465590542641243,,,,,,,,3.958769553201316
,-1.0376521686959188,,,,,,,,-0.552900055944623
,-0.8060731439225807,,,,,,,,1.891839212219785
,1.2781380790374626,,,,,,,,1.7648766878752786
,1.7412961285841388,,,,,,,,-0.5981991868131912
-1.0641459678669218,,,,,,,,,0.4810775929939961
0.322765569370001,,,,,,,,,0.309214217532292
1.8581520780559733,,,,,,,,,0.4792107746333063
-1.3452551405454536,,,,,,,,,0.6249670067717541
1.3766087252383483,,,,,,,,,-0.6288016060980075
,,,,,,,,,0.355286313131601
,,,,,,,,,-0.4891639702347629
,,,,,,,,,0.5173427575589634
,,,,,,,,,-0.6705350950218406
,,,,,,,,,1.3574808603944923
,,,,,,,,,-0.451527477521119
,,,,,,,,,-0.451527477521119
,,,,,,,,,-0.451527477521119
,,,,,,,,,-0.451527477521119
,,,,,,,,,-0.451527477521119
,1.2781380790374626,-1.4007670706998372,0.4003938221998331,1.785302991853772,0.6761015371106988,-0.3294967697391455,2.605128425687628,1.7537418119286392,1.7648766878752786
,-0.1113360696025662,-1.498065239068581,0.4003938221998331,1.8083487375224587,0.6733054726073898,-0.3872702650872371,1.0784874444769466,0.5092422594644734,-0.5721505585244965
,-0.3429150943759044,-1.5010561153102218,0.4003938221998331,1.8225471327353384,0.6725429095610329,-0.2760683094059796,0.8466114852755603,0.2208620597450014,-0.5469683302636648
,1.5097171038108008,-1.4174149752523029,0.4003938221998331,1.6310733042130965,0.6702552204219622,-0.498245110430305,2.872177735163535,1.9553310430978468,-0.3166248405029608
,-0.8060731439225807,-1.5153135799208928,0.65037515034576,1.778102774826293,0.680168540024602,0.9482029667927652,0.3405242451903958,-0.2390974926798713,1.891839212219785
0.077493870029273,,-1.4963621806228544,0.65037515034576,1.6503457473202092,0.6665694990312377,0.7815488722445216,0.6082542679946288,-0.0330593604260065,-0.5502111957274313
1.3471545071289823,,-1.5499344602066425,0.4003938221998331,1.742575243976063,0.6711448773093784,-0.0337985511516243,0.6075127494697701,-0.0305386541738283,-0.6288016060980075
1.436240722360477,,-1.4661689293570268,0.65037515034576,1.770293863566564,0.6694926573756053,0.8266852217922747,0.6048628962670709,-0.0413270511594023,-0.566884205413956
1.8541799004653003,,-1.4795742316268867,0.65037515034576,1.8789675166097648,0.6749576925411638,0.9131688891406716,0.6015091255245562,-0.0477954986174134,0.4792107746333063
0.7361678474805445,,-1.479507881019109,0.65037515034576,1.7596732384810347,0.6679675312828914,0.8623741754305367,0.6057206052231893,-0.032633632142649,-0.6085874930296283
,,-1.4869428417580766,0.4003938221998331,1.7012233196235589,0.6753389740643418,-0.026372798436267,0.6078675875943881,-0.0235980211374511,-0.7879681628507329
,,-1.4948109622994228,0.4003938221998331,1.7585511015466408,0.6773724755212939,-0.0202560796258912,0.5977019411020399,-0.0185505590538648,-0.7570703370204688
,,-1.544699279303622,0.4003938221998331,1.691642722921978,0.6724158157199736,-0.1053357681179294,0.5537487608199575,0.0810401613198317,-1.1313155098403709
,,-1.5511365363337006,0.4003938221998331,1.652444720337481,0.6710177834683191,-0.0401145210455847,0.5506700531391993,0.0946828597755345,-0.7654191111451715
,,-1.5765334272877336,0.4003938221998331,1.7341585880439496,0.6708906896272597,-0.249747821286414,0.5665361444631253,0.1030775916726214,-0.5160167083532392
,,-1.469749645097585,0.4003938221998331,1.6714409895258118,0.6722887218789142,-0.0842484272389837,0.600728142902783,0.0533264889337871,-0.451527477521119
,,-1.4108559742030722,0.4003938221998331,1.7728459738589857,0.6753389740643418,-0.0248861333810707,0.5889527677534547,0.0499374509728194,-0.451527477521119
,,-1.414219817028652,0.4003938221998331,1.8001278480661067,0.6721616280378548,-0.0432261986239263,0.5811344728453961,0.0686025158892066,-0.451527477521119
,,-1.42566582876367,0.4003938221998331,1.7272974955053553,0.6698739388987833,0.0956591382804947,0.590355860366504,0.0670016351326037,-0.451527477521119
,,-1.4682444469412526,0.4003938221998331,1.6682937583304236,0.6773724755212931,-0.0012433310593568,0.5975639014497421,0.0683772341901731,-0.451527477521119
,0.3518219799441101,-0.183211719158033,0.1504124940539064,-0.8849143200008783,0.6808040092298996,0.1633195424528062,0.3026612388686484,0.82729089823851,1.2887370202752186
,1.7412961285841388,-0.1463431845374159,0.4003938221998331,-1.0928490705804472,0.6777537570444719,0.703873708009052,1.342089658242958,1.8858579647450835,-0.5981991868131912
,-0.1113360696025662,-0.2624237505217104,0.4003938221998331,-0.9466846197451348,0.6710177834683191,0.8917967647109949,0.0306907734448715,0.2382205892211791,-0.5721505585244965
,1.0465590542641243,-0.1538269915527215,0.4003938221998331,-1.097618308333955,0.6677133436007734,0.7420204251692745,0.8713229542701637,1.1964918265029048,3.958769553201316
,-1.500810218242595,-0.5267011269984708,0.4003938221998331,-1.314727116539819,0.6691113758524272,1.1173893621675115,-0.9771214843390386,-0.9087807025922408,-0.511623361806722
-0.933090834425748,,-0.3029270385621402,0.4003938221998331,-1.367810179761194,0.6661882175080596,0.7121236340089038,-0.3206926336423013,-0.1381940136146122,0.0832650181089853
-1.5615821305204207,,-0.2977481427732612,0.4003938221998331,-1.1308827495144989,0.6710177834683191,0.9826447046717957,-0.3185991733939561,-0.1600191876781845,0.4109954574068468
-0.1166113489345683,,-0.2937992471290987,0.4003938221998331,-1.0804379688003565,0.6675862497597134,1.0393556122561671,-0.3073127804239947,-0.1479913216402693,-0.3673045231785526
1.4859197167589195,,-0.2658140654304032,0.4003938221998331,-1.1783915569218073,0.6748305987001036,0.8713147117988549,-0.3132681328343557,-0.1480719055089656,-0.566884205413956
0.451417531696338,,-0.2899683408682307,0.4003938221998331,-1.058685635156945,0.6712719711504386,1.0748722091818563,-0.3032476396941784,-0.1507993973782527,-0.5713077532686339
,,-0.3403960179482744,0.4003938221998331,-1.1146562181415345,0.6692384696934865,1.0409101681477977,-0.3026153672745124,-0.1470672701228412,0.1158437354965743
,,-0.374394594081044,0.4003938221998331,-1.1429171335901784,0.6689842820113678,0.895816671020599,-0.3093547510351638,-0.1374123153537561,-1.024614288108245
,,-0.2660960800508037,0.4003938221998331,-1.1201722097886524,0.6678404374418327,0.6412665232502259,-0.3293161316264632,-0.1173052507351117,-0.2944117783506883
,,-0.3147525389556819,0.4003938221998331,-1.0906491436312475,0.6682217189650109,1.0504406711160827,-0.3201213357929754,-0.1143808436148223,-0.6243044425546875
,,-0.2708287965509453,0.4003938221998331,-1.0841392822238631,0.6678404374418321,0.8626695510857945,-0.3256395344087589,-0.1169826547520999,-1.0130575687823369
,,-0.1952049509833081,0.4003938221998331,-1.1297655486611384,0.67343256644845,1.3767637868520404,-0.3086277986576641,-0.1360364557879899,-0.451527477521119
,,-0.2350141462281134,0.4003938221998331,-1.1687427725049884,0.6767370063159963,1.3302413593270273,-0.3021773666109023,-0.12817463682435,-0.451527477521119
,,-0.2235477891858297,0.4003938221998331,-1.267931018408983,0.6716532526736166,0.8781435743595312,-0.3016470572227495,-0.1276551834810456,-0.451527477521119
,,-0.208072512972578,0.4003938221998331,-1.1112657486922697,0.6735596602895093,1.3239129725683174,-0.3001206604785679,-0.1499204137787806,-0.451527477521119
,,-0.2142854516827105,0.4003938221998331,-1.266039754423191,0.6707635957862004,1.343047358072884,-0.3036451600180349,-0.1335929467979614,-0.451527477521119
,-1.269231193469257,0.187653527966081,0.65037515034576,0.507705038423759,-0.387038443351856,0.6924298725404006,-0.2808874178814136,-0.3827390201690389,-0.5468503564036616
,-1.0376521686959188,0.2680757013670913,0.4003938221998331,0.499359465329608,-0.3963162937491983,-0.7074384392048079,-0.0563466994919468,-0.1158069523171061,-0.552900055944623
,0.3518219799441101,0.3604867362607971,0.4003938221998331,0.3316546877183219,-0.4091527716962053,-0.4026430855299032,1.3872611443151983,1.282017217290534,1.2887370202752186
-0.995830798165512,,0.3359734207869274,0.4003938221998331,0.28826276761697,-0.4095340532193842,-0.2610467056554739,0.4282559813600597,0.2981117708812001,0.0832650181089853
-0.1858504695129118,,0.3251350834306125,0.4003938221998331,0.2286019183827955,-0.4115675546763358,-0.2292619337664399,0.4255619215938642,0.3275025950346517,0.2163602955918954
-1.1767371018250663,,0.2982414148383955,0.4003938221998331,0.180807894117267,-0.4193202789809643,-0.074062597060752,0.4365580078594839,0.3077486926940344,1.0599904246835177
,,0.4088556314881163,0.4003938221998331,0.2788698866214849,-0.4025438919611125,-0.0351370276395366,0.4638346431535362,0.3267857054239483,-0.451527477521119
,,0.4176821981576981,0.4003938221998331,0.3901306246946556,-0.3903428832194027,0.1447278850940114,0.4782304004632317,0.3038946476027805,-0.451527477521119
,,0.3311431460846282,0.4003938221998331,0.4631128779933666,-0.4091527716962057,-0.1668537349697807,0.4588909604894021,0.286336713575058,0.021543925927979
,,0.3000689754184593,0.4003938221998331,0.47742508196787,-0.4026709858021723,-0.2978062224999809,0.4408794111585352,0.3166069555082978,0.1988425930677481
