================================================================================
STDOUT:
================================================================================
[Train Wrapper] Repository: repos/MRT-OAST
[Train Wrapper] Training script: ./train.sh
[Train Wrapper] Log file: results/run_20251213_203552/MRT-OAST_default_029/training.log
[Train Wrapper] Energy directory: results/run_20251213_203552/MRT-OAST_default_029/energy
[Train Wrapper] Arguments: --dropout 0.235536
[Train Wrapper] Changed to directory: /home/green/energy_dl/nightly/repos/MRT-OAST
[Train Wrapper] Starting GPU monitoring...
[Train Wrapper] GPU monitoring PID: 1572648
[Train Wrapper] Starting training with integrated energy monitoring...
[Train Wrapper] Command: ./train.sh --dropout 0.235536
========================================
[0;34m[INFO][0m ====== 训练配置 ======
数据集: OJClone
AST类型: OAST
训练轮数: 10
批次大小: 64
学习率: 0.0001
最大序列长度: 256
Transformer层数: 2
模型维度: 128
前馈维度: 512
注意力头数: 8
Dropout: 0.235536
权重衰减: 0.0
随机种子: 1334
GPU: 启用
模型保存路径: model/BTransfrom_MRT_len256_batch64_OJClone_OAST
日志文件: logs/train_OJClone_20251214_124921.log
======================
[0;34m[INFO][0m 开始训练...

Dict Size: 113
---------------------------------------
Start Processed Data
---------------------------------------
Processed Amount 1000
Processed Amount 2000
Processed Amount 3000
Processed Amount 4000
Processed Amount 5000
Processed Amount 6000
Processed Amount 7000
---------------------------------------
Finish Processed Data, Total:  7500  avg code line:  35.921866666666666
max len:  2984  min len:  1  avg len:  61.001733333333334
max depth:  108  min depth:  2 avg depth:  11.049333333333333
avg selection nodes:  2.9629333333333334
avg loop nodes:  3.9336
---------------------------------------
Process -> origindata/OJClone_train.csv Pair Amount: 40000
Analyze -> | Pair Amount[0,1]: [19983, 20017] {0.9983:1} | Out of [8,256]: 989
  0%|          | 14/6250 [00:04<20:27,  5.08it/s, loss=0.908418, lr=0.000001]
  0%|          | 15/6250 [00:04<20:22,  5.10it/s, loss=0.908418, lr=0.000001]
  0%|          | 15/6250 [00:04<20:22,  5.10it/s, loss=0.852441, lr=0.000001]
  0%|          | 16/6250 [00:04<20:15,  5.13it/s, loss=0.852441, lr=0.000001]
  0%|          | 16/6250 [00:04<20:15,  5.13it/s, loss=0.850385, lr=0.000001]
  0%|          | 17/6250 [00:04<20:11,  5.14it/s, loss=0.850385, lr=0.000001]
  0%|          | 17/6250 [00:04<20:11,  5.14it/s, loss=1.106741, lr=0.000001]
  0%|          | 18/6250 [00:04<20:08,  5.16it/s, loss=1.106741, lr=0.000001]
  0%|          | 18/6250 [00:05<20:08,  5.16it/s, loss=0.999348, lr=0.000002]
  0%|          | 19/6250 [00:05<20:04,  5.17it/s, loss=0.999348, lr=0.000002]
  0%|          | 19/6250 [00:05<20:04,  5.17it/s, loss=0.984072, lr=0.000002]
  0%|          | 20/6250 [00:05<20:04,  5.17it/s, loss=0.984072, lr=0.000002]
  0%|          | 20/6250 [00:05<20:04,  5.17it/s, loss=1.039403, lr=0.000002]
  0%|          | 21/6250 [00:05<20:04,  5.17it/s, loss=1.039403, lr=0.000002]
  0%|          | 21/6250 [00:05<20:04,  5.17it/s, loss=0.982875, lr=0.000002]
  0%|          | 22/6250 [00:05<20:02,  5.18it/s, loss=0.982875, lr=0.000002]
  0%|          | 22/6250 [00:05<20:02,  5.18it/s, loss=0.769575, lr=0.000002]
  0%|          | 23/6250 [00:05<20:02,  5.18it/s, loss=0.769575, lr=0.000002]
  0%|          | 23/6250 [00:06<20:02,  5.18it/s, loss=1.006466, lr=0.000002]
  0%|          | 24/6250 [00:06<20:02,  5.18it/s, loss=1.006466, lr=0.000002]
  0%|          | 24/6250 [00:06<20:02,  5.18it/s, loss=0.953509, lr=0.000002]
  0%|          | 25/6250 [00:06<20:02,  5.18it/s, loss=0.953509, lr=0.000002]
  0%|          | 25/6250 [00:06<20:02,  5.18it/s, loss=0.950954, lr=0.000002]
  0%|          | 26/6250 [00:06<20:04,  5.17it/s, loss=0.950954, lr=0.000002]
  0%|          | 26/6250 [00:06<20:04,  5.17it/s, loss=1.028606, lr=0.000002]
  0%|          | 27/6250 [00:06<20:04,  5.17it/s, loss=1.028606, lr=0.000002]
  0%|          | 27/6250 [00:06<20:04,  5.17it/s, loss=0.866698, lr=0.000002]
  0%|          | 28/6250 [00:06<20:02,  5.17it/s, loss=0.866698, lr=0.000002]
  0%|          | 28/6250 [00:06<20:02,  5.17it/s, loss=0.811086, lr=0.000002]
  0%|          | 29/6250 [00:06<20:03,  5.17it/s, loss=0.811086, lr=0.000002]
  0%|          | 29/6250 [00:07<20:03,  5.17it/s, loss=0.801112, lr=0.000002]
  0%|          | 30/6250 [00:07<20:02,  5.17it/s, loss=0.801112, lr=0.000002]
  0%|          | 30/6250 [00:07<20:02,  5.17it/s, loss=0.815460, lr=0.000002]
  0%|          | 31/6250 [00:07<20:03,  5.17it/s, loss=0.815460, lr=0.000002]
  0%|          | 31/6250 [00:07<20:03,  5.17it/s, loss=0.802514, lr=0.000003]
  1%|          | 32/6250 [00:07<20:05,  5.16it/s, loss=0.802514, lr=0.000003]
  1%|          | 32/6250 [00:07<20:05,  5.16it/s, loss=0.911699, lr=0.000003]
  1%|          | 33/6250 [00:07<20:04,  5.16it/s, loss=0.911699, lr=0.000003]
  1%|          | 33/6250 [00:07<20:04,  5.16it/s, loss=0.954362, lr=0.000003]
  1%|          | 34/6250 [00:07<20:02,  5.17it/s, loss=0.954362, lr=0.000003]
  1%|          | 34/6250 [00:08<20:02,  5.17it/s, loss=0.923066, lr=0.000003]
  1%|          | 35/6250 [00:08<20:03,  5.17it/s, loss=0.923066, lr=0.000003]
  1%|          | 35/6250 [00:08<20:03,  5.17it/s, loss=0.912976, lr=0.000003]
  1%|          | 36/6250 [00:08<20:03,  5.16it/s, loss=0.912976, lr=0.000003]
  1%|          | 36/6250 [00:08<20:03,  5.16it/s, loss=0.784984, lr=0.000003]
  1%|          | 37/6250 [00:08<20:02,  5.17it/s, loss=0.784984, lr=0.000003]
  1%|          | 37/6250 [00:08<20:02,  5.17it/s, loss=0.837331, lr=0.000003]
  1%|          | 38/6250 [00:08<20:01,  5.17it/s, loss=0.837331, lr=0.000003]
  1%|          | 38/6250 [00:08<20:01,  5.17it/s, loss=0.866465, lr=0.000003]
  1%|          | 39/6250 [00:08<20:01,  5.17it/s, loss=0.866465, lr=0.000003]
  1%|          | 39/6250 [00:09<20:01,  5.17it/s, loss=0.878664, lr=0.000003]
  1%|          | 40/6250 [00:09<20:00,  5.17it/s, loss=0.878664, lr=0.000003]
  1%|          | 40/6250 [00:09<20:00,  5.17it/s, loss=0.737771, lr=0.000003]
  1%|          | 41/6250 [00:09<20:00,  5.17it/s, loss=0.737771, lr=0.000003]
  1%|          | 41/6250 [00:09<20:00,  5.17it/s, loss=0.822203, lr=0.000003]
  1%|          | 42/6250 [00:09<20:01,  5.17it/s, loss=0.822203, lr=0.000003]
  1%|          | 42/6250 [00:09<20:01,  5.17it/s, loss=0.945029, lr=0.000003]
  1%|          | 43/6250 [00:09<20:01,  5.17it/s, loss=0.945029, lr=0.000003]
  1%|          | 43/6250 [00:09<20:01,  5.17it/s, loss=0.799055, lr=0.000004]
  1%|          | 44/6250 [00:09<20:01,  5.16it/s, loss=0.799055, lr=0.000004]
  1%|          | 44/6250 [00:10<20:01,  5.16it/s, loss=0.701656, lr=0.000004]
  1%|          | 45/6250 [00:10<20:01,  5.16it/s, loss=0.701656, lr=0.000004]
  1%|          | 45/6250 [00:10<20:01,  5.16it/s, loss=0.712336, lr=0.000004]
  1%|          | 46/6250 [00:10<19:59,  5.17it/s, loss=0.712336, lr=0.000004]
  1%|          | 46/6250 [00:10<19:59,  5.17it/s, loss=0.810680, lr=0.000004]
  1%|          | 47/6250 [00:10<20:00,  5.17it/s, loss=0.810680, lr=0.000004]
  1%|          | 47/6250 [00:10<20:00,  5.17it/s, loss=0.802423, lr=0.000004]
  1%|          | 48/6250 [00:10<20:01,  5.16it/s, loss=0.802423, lr=0.000004]
  1%|          | 48/6250 [00:10<20:01,  5.16it/s, loss=0.800479, lr=0.000004]
  1%|          | 49/6250 [00:10<20:00,  5.17it/s, loss=0.800479, lr=0.000004]
  1%|          | 49/6250 [00:11<20:00,  5.17it/s, loss=0.840923, lr=0.000004]
  1%|          | 50/6250 [00:11<19:58,  5.17it/s, loss=0.840923, lr=0.000004]
  1%|          | 50/6250 [00:11<19:58,  5.17it/s, loss=0.900103, lr=0.000004]
  1%|          | 51/6250 [00:11<19:59,  5.17it/s, loss=0.900103, lr=0.000004]
  1%|          | 51/6250 [00:11<19:59,  5.17it/s, loss=0.877634, lr=0.000004]
  1%|          | 52/6250 [00:11<20:01,  5.16it/s, loss=0.877634, lr=0.000004]
  1%|          | 52/6250 [00:11<20:01,  5.16it/s, loss=0.795312, lr=0.000004]
  1%|          | 53/6250 [00:11<20:01,  5.16it/s, loss=0.795312, lr=0.000004]
  1%|          | 53/6250 [00:11<20:01,  5.16it/s, loss=0.766127, lr=0.000004]
  1%|          | 54/6250 [00:11<20:01,  5.16it/s, loss=0.766127, lr=0.000004]
  1%|          | 54/6250 [00:12<20:01,  5.16it/s, loss=0.718718, lr=0.000004]
  1%|          | 55/6250 [00:12<20:01,  5.16it/s, loss=0.718718, lr=0.000004]
  1%|          | 55/6250 [00:12<20:01,  5.16it/s, loss=0.837317, lr=0.000004]
  1%|          | 56/6250 [00:12<19:59,  5.16it/s, loss=0.837317, lr=0.000004]
  1%|          | 56/6250 [00:12<19:59,  5.16it/s, loss=0.790366, lr=0.000005]
  1%|          | 57/6250 [00:12<19:59,  5.16it/s, loss=0.790366, lr=0.000005]
  1%|          | 57/6250 [00:12<19:59,  5.16it/s, loss=0.789274, lr=0.000005]
  1%|          | 58/6250 [00:12<19:59,  5.16it/s, loss=0.789274, lr=0.000005]
  1%|          | 58/6250 [00:12<19:59,  5.16it/s, loss=0.756576, lr=0.000005]
  1%|          | 59/6250 [00:12<19:59,  5.16it/s, loss=0.756576, lr=0.000005]
  1%|          | 59/6250 [00:12<19:59,  5.16it/s, loss=0.847762, lr=0.000005]
  1%|          | 60/6250 [00:12<19:58,  5.16it/s, loss=0.847762, lr=0.000005]
  1%|          | 60/6250 [00:13<19:58,  5.16it/s, loss=0.812435, lr=0.000005]
  1%|          | 61/6250 [00:13<19:59,  5.16it/s, loss=0.812435, lr=0.000005]
  1%|          | 61/6250 [00:13<19:59,  5.16it/s, loss=0.767064, lr=0.000005]
  1%|          | 62/6250 [00:13<19:58,  5.16it/s, loss=0.767064, lr=0.000005]
  1%|          | 62/6250 [00:13<19:58,  5.16it/s, loss=0.705353, lr=0.000005]
  1%|          | 63/6250 [00:13<19:59,  5.16it/s, loss=0.705353, lr=0.000005]
  1%|          | 63/6250 [00:13<19:59,  5.16it/s, loss=0.710384, lr=0.000005]
  1%|          | 64/6250 [00:13<19:59,  5.16it/s, loss=0.710384, lr=0.000005]
  1%|          | 64/6250 [00:13<19:59,  5.16it/s, loss=0.706931, lr=0.000005]
  1%|          | 65/6250 [00:13<19:58,  5.16it/s, loss=0.706931, lr=0.000005]
  1%|          | 65/6250 [00:14<19:58,  5.16it/s, loss=0.726124, lr=0.000005]
  1%|          | 66/6250 [00:14<19:56,  5.17it/s, loss=0.726124, lr=0.000005]
  1%|          | 66/6250 [00:14<19:56,  5.17it/s, loss=0.740971, lr=0.000005]
  1%|          | 67/6250 [00:14<19:56,  5.17it/s, loss=0.740971, lr=0.000005]
  1%|          | 67/6250 [00:14<19:56,  5.17it/s, loss=0.760285, lr=0.000005]
  1%|          | 68/6250 [00:14<19:58,  5.16it/s, loss=0.760285, lr=0.000005]
  1%|          | 68/6250 [00:14<19:58,  5.16it/s, loss=0.813552, lr=0.000006]
  1%|          | 69/6250 [00:14<19:57,  5.16it/s, loss=0.813552, lr=0.000006]
  1%|          | 69/6250 [00:14<19:57,  5.16it/s, loss=0.881469, lr=0.000006]
  1%|          | 70/6250 [00:14<19:58,  5.16it/s, loss=0.881469, lr=0.000006]
  1%|          | 70/6250 [00:15<19:58,  5.16it/s, loss=0.835882, lr=0.000006]
  1%|          | 71/6250 [00:15<19:57,  5.16it/s, loss=0.835882, lr=0.000006]
  1%|          | 71/6250 [00:15<19:57,  5.16it/s, loss=0.802067, lr=0.000006]
  1%|          | 72/6250 [00:15<19:55,  5.17it/s, loss=0.802067, lr=0.000006]
  1%|          | 72/6250 [00:15<19:55,  5.17it/s, loss=0.702761, lr=0.000006]
  1%|          | 73/6250 [00:15<19:55,  5.17it/s, loss=0.702761, lr=0.000006]
  1%|          | 73/6250 [00:15<19:55,  5.17it/s, loss=0.774882, lr=0.000006]
  1%|          | 74/6250 [00:15<19:56,  5.16it/s, loss=0.774882, lr=0.000006]
  1%|          | 74/6250 [00:15<19:56,  5.16it/s, loss=0.781906, lr=0.000006]
  1%|          | 75/6250 [00:15<19:56,  5.16it/s, loss=0.781906, lr=0.000006]
  1%|          | 75/6250 [00:16<19:56,  5.16it/s, loss=0.791485, lr=0.000006]
  1%|          | 76/6250 [00:16<19:55,  5.17it/s, loss=0.791485, lr=0.000006]
  1%|          | 76/6250 [00:16<19:55,  5.17it/s, loss=0.689228, lr=0.000006]
  1%|          | 77/6250 [00:16<19:57,  5.16it/s, loss=0.689228, lr=0.000006]
  1%|          | 77/6250 [00:16<19:57,  5.16it/s, loss=0.726950, lr=0.000006]
  1%|          | 78/6250 [00:16<20:00,  5.14it/s, loss=0.726950, lr=0.000006]
  1%|          | 78/6250 [00:16<20:00,  5.14it/s, loss=0.725661, lr=0.000006]
  1%|▏         | 79/6250 [00:16<19:58,  5.15it/s, loss=0.725661, lr=0.000006]
  1%|▏         | 79/6250 [00:16<19:58,  5.15it/s, loss=0.744859, lr=0.000006]
  1%|▏         | 80/6250 [00:16<19:58,  5.15it/s, loss=0.744859, lr=0.000006]
  1%|▏         | 80/6250 [00:17<19:58,  5.15it/s, loss=0.762712, lr=0.000006]
  1%|▏         | 81/6250 [00:17<19:58,  5.15it/s, loss=0.762712, lr=0.000006]
  1%|▏         | 81/6250 [00:17<19:58,  5.15it/s, loss=0.678409, lr=0.000007]
  1%|▏         | 82/6250 [00:17<19:55,  5.16it/s, loss=0.678409, lr=0.000007]
  1%|▏         | 82/6250 [00:17<19:55,  5.16it/s, loss=0.636000, lr=0.000007]
  1%|▏         | 83/6250 [00:17<19:55,  5.16it/s, loss=0.636000, lr=0.000007]
  1%|▏         | 83/6250 [00:17<19:55,  5.16it/s, loss=0.734580, lr=0.000007]
  1%|▏         | 84/6250 [00:17<19:56,  5.15it/s, loss=0.734580, lr=0.000007]
  1%|▏         | 84/6250 [00:17<19:56,  5.15it/s, loss=0.726054, lr=0.000007]
  1%|▏         | 85/6250 [00:17<19:57,  5.15it/s, loss=0.726054, lr=0.000007]
  1%|▏         | 85/6250 [00:18<19:57,  5.15it/s, loss=0.722032, lr=0.000007]
  1%|▏         | 86/6250 [00:18<19:55,  5.15it/s, loss=0.722032, lr=0.000007]
  1%|▏         | 86/6250 [00:18<19:55,  5.15it/s, loss=0.719719, lr=0.000007]
  1%|▏         | 87/6250 [00:18<19:55,  5.15it/s, loss=0.719719, lr=0.000007]
  1%|▏         | 87/6250 [00:18<19:55,  5.15it/s, loss=0.765236, lr=0.000007]
  1%|▏         | 88/6250 [00:18<19:55,  5.16it/s, loss=0.765236, lr=0.000007]
  1%|▏         | 88/6250 [00:18<19:55,  5.16it/s, loss=0.698547, lr=0.000007]
  1%|▏         | 89/6250 [00:18<19:54,  5.16it/s, loss=0.698547, lr=0.000007]
  1%|▏         | 89/6250 [00:18<19:54,  5.16it/s, loss=0.773449, lr=0.000007]
  1%|▏         | 90/6250 [00:18<19:55,  5.15it/s, loss=0.773449, lr=0.000007]
  1%|▏         | 90/6250 [00:18<19:55,  5.15it/s, loss=0.731217, lr=0.000007]
  1%|▏         | 91/6250 [00:18<19:54,  5.16it/s, loss=0.731217, lr=0.000007]
  1%|▏         | 91/6250 [00:19<19:54,  5.16it/s, loss=0.717018, lr=0.000007]
  1%|▏         | 92/6250 [00:19<19:54,  5.16it/s, loss=0.717018, lr=0.000007]
  1%|▏         | 92/6250 [00:19<19:54,  5.16it/s, loss=0.706252, lr=0.000007]
  1%|▏         | 93/6250 [00:19<19:53,  5.16it/s, loss=0.706252, lr=0.000007]
  1%|▏         | 93/6250 [00:19<19:53,  5.16it/s, loss=0.698506, lr=0.000008]
  2%|▏         | 94/6250 [00:19<19:54,  5.15it/s, loss=0.698506, lr=0.000008]
  2%|▏         | 94/6250 [00:19<19:54,  5.15it/s, loss=0.768697, lr=0.000008]
  2%|▏         | 95/6250 [00:19<19:55,  5.15it/s, loss=0.768697, lr=0.000008]
  2%|▏         | 95/6250 [00:19<19:55,  5.15it/s, loss=0.673988, lr=0.000008]
  2%|▏         | 96/6250 [00:19<19:55,  5.15it/s, loss=0.673988, lr=0.000008]
  2%|▏         | 96/6250 [00:20<19:55,  5.15it/s, loss=0.725384, lr=0.000008]
  2%|▏         | 97/6250 [00:20<19:56,  5.14it/s, loss=0.725384, lr=0.000008]
  2%|▏         | 97/6250 [00:20<19:56,  5.14it/s, loss=0.715547, lr=0.000008]
  2%|▏         | 98/6250 [00:20<20:00,  5.12it/s, loss=0.715547, lr=0.000008]
  2%|▏         | 98/6250 [00:20<20:00,  5.12it/s, loss=0.685432, lr=0.000008]
  2%|▏         | 99/6250 [00:20<19:58,  5.13it/s, loss=0.685432, lr=0.000008]
  2%|▏         | 99/6250 [00:20<19:58,  5.13it/s, loss=0.668844, lr=0.000008]
  2%|▏         | 100/6250 [00:20<19:57,  5.13it/s, loss=0.668844, lr=0.000008]
  2%|▏         | 100/6250 [00:20<19:57,  5.13it/s, loss=0.717807, lr=0.000008]
  2%|▏         | 101/6250 [00:20<19:57,  5.14it/s, loss=0.717807, lr=0.000008]
  2%|▏         | 101/6250 [00:21<19:57,  5.14it/s, loss=0.692082, lr=0.000008]
  2%|▏         | 102/6250 [00:21<19:56,  5.14it/s, loss=0.692082, lr=0.000008]
  2%|▏         | 102/6250 [00:21<19:56,  5.14it/s, loss=0.675909, lr=0.000008]
  2%|▏         | 103/6250 [00:21<20:00,  5.12it/s, loss=0.675909, lr=0.000008]
  2%|▏         | 103/6250 [00:21<20:00,  5.12it/s, loss=0.670101, lr=0.000008]
  2%|▏         | 104/6250 [00:21<19:56,  5.14it/s, loss=0.670101, lr=0.000008]
  2%|▏         | 104/6250 [00:21<19:56,  5.14it/s, loss=0.690542, lr=0.000008]
  2%|▏         | 105/6250 [00:21<19:59,  5.12it/s, loss=0.690542, lr=0.000008]
  2%|▏         | 105/6250 [00:21<19:59,  5.12it/s, loss=0.681370, lr=0.000008]
  2%|▏         | 106/6250 [00:21<19:58,  5.13it/s, loss=0.681370, lr=0.000008]
  2%|▏         | 106/6250 [00:22<19:58,  5.13it/s, loss=0.709508, lr=0.000009]
  2%|▏         | 107/6250 [00:22<19:54,  5.14it/s, loss=0.709508, lr=0.000009]
  2%|▏         | 107/6250 [00:22<19:54,  5.14it/s, loss=0.697953, lr=0.000009]
  2%|▏         | 108/6250 [00:22<19:52,  5.15it/s, loss=0.697953, lr=0.000009]
  2%|▏         | 108/6250 [00:22<19:52,  5.15it/s, loss=0.655729, lr=0.000009]
  2%|▏         | 109/6250 [00:22<19:54,  5.14it/s, loss=0.655729, lr=0.000009]
  2%|▏         | 109/6250 [00:22<19:54,  5.14it/s, loss=0.704290, lr=0.000009]
  2%|▏         | 110/6250 [00:22<19:52,  5.15it/s, loss=0.704290, lr=0.000009]
  2%|▏         | 110/6250 [00:22<19:52,  5.15it/s, loss=0.707371, lr=0.000009]
  2%|▏         | 111/6250 [00:22<19:52,  5.15it/s, loss=0.707371, lr=0.000009]
  2%|▏         | 111/6250 [00:23<19:52,  5.15it/s, loss=0.685824, lr=0.000009]
  2%|▏         | 112/6250 [00:23<19:52,  5.15it/s, loss=0.685824, lr=0.000009]
  2%|▏         | 112/6250 [00:23<19:52,  5.15it/s, loss=0.699671, lr=0.000009]
  2%|▏         | 113/6250 [00:23<19:52,  5.15it/s, loss=0.699671, lr=0.000009]
  2%|▏         | 113/6250 [00:23<19:52,  5.15it/s, loss=0.688371, lr=0.000009]
  2%|▏         | 114/6250 [00:23<19:51,  5.15it/s, loss=0.688371, lr=0.000009]
  2%|▏         | 114/6250 [00:23<19:51,  5.15it/s, loss=0.710979, lr=0.000009]
  2%|▏         | 115/6250 [00:23<19:50,  5.15it/s, loss=0.710979, lr=0.000009]
  2%|▏         | 115/6250 [00:23<19:50,  5.15it/s, loss=0.673401, lr=0.000009]
  2%|▏         | 116/6250 [00:23<19:55,  5.13it/s, loss=0.673401, lr=0.000009]
  2%|▏         | 116/6250 [00:24<19:55,  5.13it/s, loss=0.668736, lr=0.000009]
  2%|▏         | 117/6250 [00:24<19:59,  5.11it/s, loss=0.668736, lr=0.000009]
  2%|▏         | 117/6250 [00:24<19:59,  5.11it/s, loss=0.690574, lr=0.000009]
  2%|▏         | 118/6250 [00:24<19:58,  5.12it/s, loss=0.690574, lr=0.000009]
  2%|▏         | 118/6250 [00:24<19:58,  5.12it/s, loss=0.705823, lr=0.000010]
  2%|▏         | 119/6250 [00:24<20:01,  5.10it/s, loss=0.705823, lr=0.000010]
  2%|▏         | 119/6250 [00:24<20:01,  5.10it/s, loss=0.713374, lr=0.000010]
  2%|▏         | 120/6250 [00:24<19:56,  5.12it/s, loss=0.713374, lr=0.000010]
  2%|▏         | 120/6250 [00:24<19:56,  5.12it/s, loss=0.692334, lr=0.000010]
  2%|▏         | 121/6250 [00:24<19:55,  5.13it/s, loss=0.692334, lr=0.000010]
  2%|▏         | 121/6250 [00:25<19:55,  5.13it/s, loss=0.679536, lr=0.000010]
  2%|▏         | 122/6250 [00:25<19:54,  5.13it/s, loss=0.679536, lr=0.000010]
  2%|▏         | 122/6250 [00:25<19:54,  5.13it/s, loss=0.680811, lr=0.000010]
  2%|▏         | 123/6250 [00:25<19:51,  5.14it/s, loss=0.680811, lr=0.000010]
  2%|▏         | 123/6250 [00:25<19:51,  5.14it/s, loss=0.676481, lr=0.000010]
  2%|▏         | 124/6250 [00:25<19:55,  5.12it/s, loss=0.676481, lr=0.000010]
  2%|▏         | 124/6250 [00:25<19:55,  5.12it/s, loss=0.692512, lr=0.000010]
  2%|▏         | 125/6250 [00:25<19:52,  5.14it/s, loss=0.692512, lr=0.000010]
  2%|▏         | 125/6250 [00:25<19:52,  5.14it/s, loss=0.688734, lr=0.000010]
  2%|▏         | 126/6250 [00:25<19:53,  5.13it/s, loss=0.688734, lr=0.000010]
  2%|▏         | 126/6250 [00:26<19:53,  5.13it/s, loss=0.702413, lr=0.000010]
  2%|▏         | 127/6250 [00:26<19:58,  5.11it/s, loss=0.702413, lr=0.000010]
  2%|▏         | 127/6250 [00:26<19:58,  5.11it/s, loss=0.683830, lr=0.000010]
  2%|▏         | 128/6250 [00:26<19:53,  5.13it/s, loss=0.683830, lr=0.000010]
  2%|▏         | 128/6250 [00:26<19:53,  5.13it/s, loss=0.675213, lr=0.000010]
  2%|▏         | 129/6250 [00:26<19:56,  5.12it/s, loss=0.675213, lr=0.000010]
