energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy,hyperparam_l2_regularization,model_hrnet18,model_pcb,hyperparam_dropout,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_best_val_accuracy,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel,hyperparam_dropout_x_is_parallel,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
1.642012741994363,1.8034540166398187,1.6541149541711626,0.08779991055954353,0.8908625769058475,1.3381352723297373,0.4136539124248142,-0.274001214492421,0.010079933744918534,1.0655324351316626,0.7720054094864554,False,2025-11-23T04:06:31.337579,,,,,,3.5824798387788976,-0.7698310860544334,0.41832991588041873,,,,,,,,0.45556231119945456,,,0.0,,,,,
0.2664602025396101,0.36696986772203755,0.27345041612525267,0.08179892873020203,0.8880245152907528,0.9656756857780819,-0.2698061677421988,-0.2802336888177422,0.010079933744918534,1.062273161112871,0.7720054094864554,False,2025-11-23T04:32:18.924804,,,,,,1.2668753514950115,-0.7698310860544334,0.420286752494532,,,,,,,,0.5503465971284633,,,0.0,,,,,
1.0869830705292192,1.2228011484565964,1.0969524347117359,0.08033566654836928,0.8943555758167333,0.48901802201562516,0.1358756257281802,-0.2813936372164553,0.010079933744918534,1.062745818990875,0.7720054094864554,False,2025-11-23T05:14:39.684302,,,,,4.078511252158863,,-0.7698310860544334,0.42583112290118746,,,,,,,,0.8189020739273775,,0.0,,,,,,
1.0919912020079616,1.239459117834669,1.102752148735037,0.10507175588734118,0.8919541390654989,1.0218196807969457,0.1469682625209478,-0.2503873405668929,0.010079933744918534,1.0629559084125184,0.7720054094864554,False,2025-11-23T05:57:05.362359,,,,,1.5210066089579706,,-0.7698310860544334,0.40495819901730834,,,,,,,,-0.1921303093155843,,0.0,,,,,,
1.082427945174324,1.2221130278401604,1.092655586475133,0.09688446530080208,0.8855139223235533,0.47445617892715897,0.14058203897216687,-0.27938109566273883,0.09779680399325467,1.057931796423248,0.7720054094864554,False,2025-11-23T06:39:23.009354,,,,,,,-0.7698310860544334,0.4414858158140969,0.5494328439527043,,,,,,,1.5771763613596044,,,,0.0,,,,
1.0840513097195266,1.215361270108598,1.0937136408549748,0.11573860142925203,0.8918449828495338,1.1792493844089178,0.14739562041684579,-0.2562383026699953,0.010079933744918534,1.0657760672688044,0.7720054094864554,False,2025-11-23T07:21:40.148278,,,,,,,-0.7698310860544334,0.382128438519316,-0.7246184857777833,,,,,,,-1.2979469784875548,,,,-0.0,,,,
1.154545927441804,1.2987635327432314,1.1651320810817571,0.11068584634230771,0.8928273887932209,1.2928317604989537,0.17905380556938175,-0.2637544261813219,0.09779680399325467,1.0657500528837058,0.7720054094864554,False,2025-11-23T08:05:18.525426,,,,,,,0.9550315671871661,0.41213326660239175,,,,,,,,0.17120945341236105,,,,,,,,
1.155278589839981,1.2966685120545782,1.1656740113738713,0.09692886035028941,0.8876970466428569,0.9350958152923033,0.17434686020661075,-0.2644230060574975,0.09779680399325467,1.0630608451532921,0.7720054094864554,False,2025-11-23T08:48:57.677410,,,,,,,-0.21585593496702213,0.41506852152356233,,,,,,,,0.3133858823059078,,,,,,,,
0.9695849716569072,1.1110411626956302,0.9798511372013028,0.0932630310868609,0.8830033293563538,1.0435006471731063,0.07271680692548155,-0.24960508771666168,0.010079933744918534,1.0644601147720054,0.7720054094864554,True,2025-11-23T09:29:04.788813,,,,,,2.364643404725891,-0.7698310860544334,0.40626275676005097,,,,,,,,-0.1289407853628894,,,2.364643404725891,,,,,
1.2000976748649688,1.3398037957457536,1.2104114860093316,0.07102024453666854,0.8999225428309576,1.2353933794277816,0.18033490370597377,-0.2730717633826345,0.010079933744918534,1.0648791983170705,0.7720054094864554,True,2025-11-23T10:13:53.761133,,,,,,2.7591537988557384,-0.7698310860544334,0.4026752229675093,,,,,,,,-0.3027119762327724,,,2.7591537988557384,,,,,
1.148262983145202,1.2842891540341452,1.1582905567626258,0.06103298763329671,0.8908625769058475,1.2722833819185624,0.15250976967669003,-0.24879136781999997,0.010079933744918534,1.0654417433015808,0.7720054094864554,True,2025-11-23T10:57:44.246243,,,,,1.8692311404809836,,-0.7698310860544334,0.4098502905525927,,,,,,,,0.04483040550699362,,1.8692311404809836,,,,,,
1.1677985481311763,1.3083427167700497,1.1781457812937488,0.06047615038015804,0.884094891516006,1.2624136882697135,0.15947205614900709,-0.23142275632121392,0.010079933744918534,1.0662397807124948,0.7720054094864554,True,2025-11-23T11:41:52.605457,,,,,1.1369332791168127,,-0.7698310860544334,0.40756731450279315,,,,,,,,-0.06575126141021691,,1.1369332791168127,,,,,,
1.1661601204224115,1.2970074625562384,1.1758502963723259,0.05887917471792271,0.892063295281464,1.2925081639858764,0.15592650436874625,-0.211855050935742,0.010079933744918534,1.0674922957418094,0.7720054094864554,True,2025-11-23T12:25:53.465469,,,,,,,-0.7698310860544334,0.4447472101709528,1.2580865444838671,,,,,,,1.7351501712413082,,,,1.2580865444838671,,,,
1.1567895980012368,1.2898469203000604,1.1666225045913408,0.058208457574459235,0.8843132039479361,1.055959112926572,0.14977844831764647,-0.20283715809040134,0.010079933744918534,1.063594489037558,0.7720054094864554,True,2025-11-23T13:09:39.651688,,,,,,,-0.7698310860544334,0.38441141456911504,-0.7802601081036307,,,,,,,-1.1873653115703668,,,,-0.7802601081036307,,,,
1.2159260965234628,1.340388016962183,1.2252202151076816,0.04820509385373316,0.8988309806713055,1.1087053445581267,0.17504739458163904,-0.20984147751046997,0.09779680399325467,1.0666549416594935,0.7720054094864554,True,2025-11-23T13:54:37.471566,,,,,,,1.6169903405741997,0.40821959337416475,,,,,,,,-0.04995388042203756,,,,,,,,
1.2216234294694492,1.3372897709193694,1.2303267330069072,0.06206052770391813,0.8939189509528723,0.7653694441834039,0.18200251962203562,-0.1796034485103607,0.09779680399325467,1.0648596017215475,0.7720054094864554,True,2025-11-23T14:39:39.819979,,,,,,,-0.6902810211058951,0.4124594060380775,,,,,,,,0.17120945341236105,,,,,,,,
-0.6418164584320638,-0.6280780926768138,-0.6413494605357483,0.3742605655075752,-0.011750172910267146,-0.22726285968036847,-0.598147689123772,0.08337675549607484,0.18551367424159082,-0.27697496799587373,-0.12164044018928216,False,2025-11-27T04:35:43.422450,,,,,2.4279246208386933,1.0438912156824889,-0.7698310860544334,0.3958262948181112,-0.36568259514451357,,,,,,,-0.6344569769843815,,0.0,0.0,-0.0,,,,
-0.35108752419890155,-0.3743642742054852,-0.35291478137808424,0.5604910534433697,0.05854643017131193,-0.10931193066379297,-0.31616564188653346,0.4973178670921152,0.3609474147382631,-0.23759165802269425,-0.20541973859638255,False,2025-11-27T04:56:09.669198,,,,,2.4279246208386933,2.7591537988557384,-0.7698310860544334,0.41409010321650547,-0.36568259514451357,,,,,,,0.25019635835321286,,0.0,0.0,-0.0,,,,
-0.37300492105599703,-0.4011788357513953,-0.3751791994187078,0.636352284849037,0.12240281651094538,-0.09297030675340338,-0.3250607611439496,0.5790352586897957,0.4486642849865992,-0.21535986477445626,-0.17749330579401576,False,2025-11-27T05:15:52.572943,,,,,3.465693378283942,2.6562380438653435,-0.7698310860544334,0.4193083341874756,-0.36568259514451357,,,,,,,0.5029544541639701,,0.0,0.0,-0.0,,,,
-0.37234103064227975,-0.39886579664961375,-0.3744032851930724,0.6343461069161318,0.1202196921916415,-0.09782425444955871,-0.32437392882752397,0.5920949449004488,0.5363811552349353,-0.22025677675933175,-0.09371400738691536,False,2025-11-27T05:35:37.378238,,,,,3.7259747294800465,2.6562380438653435,-0.7698310860544334,0.40300136240319506,-0.36568259514451357,,,,,,,-0.28691459524459306,,0.0,0.0,-0.0,,,,
-0.36376811507857454,-0.391100593950776,-0.3658788276878858,0.684356812179234,0.15689618075594378,-0.09636807014071204,-0.3099271921575286,0.6170531123946487,0.5363811552349353,-0.0756593865135658,0.04591815662491861,False,2025-11-27T05:55:36.886113,,,,,2.4279246208386933,2.6562380438653435,1.8508483628325532,0.4091980116812216,-0.36568259514451357,,,,,,,0.01323564353065738,,0.0,0.0,-0.0,,,,
-0.3663719434094064,-0.3973277448757488,-0.3687296068286943,0.7013500748226827,0.17588936233388575,-0.0936174997795573,-0.3086485994135284,0.639171632045166,0.5363811552349353,-0.06454604965658287,0.04591815662491861,False,2025-11-27T06:15:30.881648,,,,,2.4279246208386933,2.6562380438653435,1.642868072545411,0.41865605531610406,-0.36568259514451357,,,,,,,0.4713596921876115,,0.0,0.0,-0.0,,,,
-0.37264747959278116,-0.40511509006966995,-0.3751119189572718,0.639062752786225,0.11945559867988527,-0.1008984213237904,-0.32359563859563273,0.5934891822755107,0.5363811552349353,-0.21843469781887273,-0.17749330579401576,False,2025-11-27T06:35:15.995527,,,,,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.38702053005459985,-0.6901293736130827,,,,,,,-1.0609862636649994,,0.0,0.0,-0.0,,,,
-0.36813643251158845,-0.3973720298659154,-0.3703790149903009,0.6076578794011095,0.0975151992708832,-0.09863324573225123,-0.32373186100353923,0.5798011338995306,0.4486642849865992,-0.24104354027352123,-0.12164044018928216,False,2025-11-27T06:55:10.989816,,,,,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.4362675848431272,1.4043245715595902,,,,,,,1.3244182655488697,,0.0,0.0,0.0,,,,
-0.0263558441267819,-0.138648897699197,-0.03397014105326819,0.7455037098435469,0.2597213361951482,0.08694935451742224,-0.04487124470658122,0.7046830000202233,0.6240980254832715,0.13728213222132019,0.32518248464858657,True,2025-12-04T17:21:53.238953,,,,,2.4279246208386933,3.8912271037500825,-0.7698310860544334,0.4297447961294149,-0.36568259514451357,,,,,,,1.0084706457854398,,2.4279246208386933,3.8912271037500825,-0.36568259514451357,,,,
-0.26882474820944313,-0.3395188000197374,-0.2737999863118711,0.7376346894563887,0.2552459313405753,0.12044159362089438,-0.2622421214435488,0.8477686940580985,0.6240980254832715,0.13985897149180038,0.32518248464858657,True,2025-12-04T17:43:32.381943,,,,,1.6430451088750497,2.6562380438653435,-0.7698310860544334,0.4232220074157026,-0.36568259514451357,,,,,,,0.6925230260220101,,1.6430451088750497,2.6562380438653435,-0.36568259514451357,,,,
-0.27389708333615537,-0.3468309332037932,-0.27902747079415785,0.7399206555846903,0.2581931491716351,0.11558764592473883,-0.2670814091814506,0.8519010303926279,0.6240980254832715,0.1494201609362643,0.35310891745095335,True,2025-12-04T18:05:02.282073,,,,,2.4279246208386933,2.6562380438653435,-0.7698310860544334,0.39354331876831217,-0.7179970155962584,,,,,,,-0.7450386439015696,,2.4279246208386933,2.6562380438653435,-0.7179970155962584,,,,
-0.2614078687148535,-0.33883238267215426,-0.26683300236516455,0.7186024513807681,0.2417105605608923,0.11785282151627802,-0.26250223884093904,0.8793541636494431,0.7118148957316076,0.3013785925584427,0.46481464866042055,True,2025-12-04T18:26:48.031617,,,,,2.4279246208386933,2.6562380438653435,1.6080449517446451,0.42420042572275946,-0.36568259514451357,,,,,,,0.7241177879983463,,2.4279246208386933,2.6562380438653435,-0.36568259514451357,,,,
-0.579962540509521,-0.5840996909036196,-0.5806600649888751,0.6104843194239894,0.17316045693475612,-0.16367614486073306,-0.5207222558584111,0.47774072135235934,0.4486642849865992,-0.0813660521394566,0.0738445894272854,False,2025-12-05T22:01:57.119834,,,,,3.2884797714486154,1.4040963581488715,1.6796080623810812,0.3958262948181112,-0.5899658352525777,,,,,,,-0.6344569769843815,,0.0,0.0,-0.0,,,,
0.1953929376648646,0.21438934064053028,0.19681854658107262,0.5837637545139307,0.15645955589208282,-0.09717706142340456,0.02847651799763403,0.7388023832622138,0.6240980254832715,-0.22721093446070584,-0.00993470897981498,False,2025-12-30T23:34:59.929627,,,,,2.389603504464005,4.320042749543395,-0.30083712884778996,0.38375913569774395,-0.7341461027064092,,,,,,,-1.218960073546703,,0.0,0.0,-0.0,,,,
-0.2852177915644091,-0.25708058755565505,-0.28352005448278056,0.5576405526906498,0.09096582631297186,-0.0028486778614519796,-0.35591737586793054,0.7996182861791186,0.6240980254832715,-0.19836010345611588,-0.03786114178218178,False,2025-12-30T23:53:07.238985,,,,,0.9939170257350398,2.2102697722402986,-0.6177594759520068,0.4369198637144983,1.6246020749936763,,,,,,,1.3876077895015422,,0.0,0.0,0.0,,,,
0.04836485525454603,0.06352059875584941,0.04942479734045824,0.5529797382080521,0.11858234895216366,0.011227770457398653,-0.1065233026663584,0.864925970505214,0.7118148957316076,-0.20141314938306834,-0.00993470897981498,False,2025-12-31T00:19:52.358648,,,,,1.487362263259703,3.6510903421058276,1.476100466508716,0.3729965343201188,-0.6134696702665744,,,,,,,-1.6928815031918365,,0.0,0.0,-0.0,,,,
-0.025517616115116232,-0.02017973592798255,-0.025174948814563555,0.4296395665583965,0.061057023138511385,0.020126674567016778,-0.19815196174460972,0.9024816266803167,0.7118148957316076,-0.21309149885211257,0.04591815662491861,False,2025-12-31T00:44:23.747487,,,,,1.8272985670612827,3.205122070480783,2.1192100277191885,0.3814761596479444,-0.7256256116270251,,,,,,,-1.3295417404639136,,0.0,0.0,-0.0,,,,
0.17184699058330735,0.1730220500183161,0.17205023547735213,0.4074040933866302,0.04381034101601203,0.023524437954325433,-0.06873863444496131,0.9080122988855617,0.7118148957316076,-0.23119597512225282,-0.00993470897981498,False,2025-12-31T01:13:46.504728,,,,,0.7656913911129153,3.94268498124528,1.0812254453183814,0.42159131023727464,0.09422098380490873,,,,,,,0.6293335020693376,,0.0,0.0,0.0,,,,
0.07071463898700658,0.0527900049846982,0.06955317593676055,0.43555848058942825,0.07088108257537809,0.16170014903821495,-0.16768572266125567,0.906049863776432,0.7118148957316076,0.06191036796015604,0.43688821585805376,True,2025-12-31T01:40:50.031016,,,,,1.2194909373898362,2.879222179677866,0.7345916281731443,0.43072321443647177,2.2335720416149853,,,,,,,1.0716601697381347,,1.2194909373898362,2.879222179677866,2.2335720416149853,,,,
-0.21213527295473825,-0.21217731079551874,-0.21229089815692154,0.4507236813747538,0.08070514201224449,0.15247764841551964,-0.3642894888785836,0.910627357926345,0.7118148957316076,0.050712610532281946,0.408961783055687,True,2025-12-31T02:00:45.113951,,,,,3.3937763363142373,1.850064629773916,2.4227142915790734,0.43170163274352863,1.357551215259082,,,,,,,1.119052312702628,,3.3937763363142373,1.850064629773916,1.357551215259082,,,,
-0.18340253539710757,-0.17489616215060483,-0.18295926671505497,0.4215991570925307,0.09511376251964913,0.1587877804205216,-0.35376240566342926,0.8984586632575094,0.7118148957316076,0.033683861498385655,0.3810353502533202,True,2025-12-31T02:21:13.333321,,,,,0.7313158050006316,1.9015225072691135,0.09467684868751293,0.38310685682637236,-0.6129287292901541,,,,,,,-1.2505548355230618,,0.7313158050006316,1.9015225072691135,-0.6129287292901541,,,,
0.1329176025111075,0.1268481346941672,0.13260280232856175,0.4287277829485221,0.0776487679652193,0.1549046222635974,-0.14821381142590445,0.9151691871248482,0.7118148957316076,0.0012280606628134877,0.3810353502533202,True,2025-12-31T02:49:03.336118,,,,,2.2851359137381237,2.8963748055095984,0.4512144891797569,0.426483401772559,-0.025133164628727948,,,,,,,0.8346994549155569,,2.2851359137381237,2.8963748055095984,-0.025133164628727948,,,,
0.5395875832133311,0.4973772408808709,0.5371211620174405,0.3763361673774384,0.0214333167431493,0.16089115775552243,0.08521572279805154,0.9033623956968247,0.7118148957316076,-0.029149808068700305,0.46481464866042055,True,2025-12-31T03:25:54.269288,,,,,2.8258667158279307,4.062753362067408,1.8466951465902601,0.43528916653607036,0.23173119440673545,,,,,,,1.2612287415961747,,2.8258667158279307,4.062753362067408,0.23173119440673545,,,,
-0.5059725280295096,-0.5150713141157711,-0.5069523609792272,0.6129947743906969,0.13419168783518517,-0.1151366678991794,-0.4522244897825628,0.5214047458812923,0.3609474147382631,-0.08352749137890182,0.04591815662491861,False,2026-01-07T12:06:42.519258,,,,,1.4214760884911215,1.8329120039421836,2.345720052010408,0.42517884402981637,0.2675374994989942,,,,,,,0.8031046929392206,,0.0,0.0,0.0,,,,
-0.18129517412105664,-0.23955395106277474,-0.1853662713054334,0.752483708895875,0.22315400384681097,-0.02064648608068823,-0.1232266663996152,0.8150974308854642,0.6240980254832715,-0.0472128071108352,0.0738445894272854,False,2026-01-07T12:31:21.186424,,,,,3.6132903714849136,3.73685347126449,1.5137988908618387,0.42224358910864573,-0.14038833354458172,,,,,,,0.6451308830574944,,0.0,0.0,-0.0,,,,
-0.46287175486758736,-0.47959392718572214,-0.46433617938558175,0.6694936480536184,0.1587518364273518,0.04973575551356448,-0.40954461700804157,0.8912624584361689,0.6240980254832715,-0.037365688734765354,0.0738445894272854,False,2026-01-07T12:47:06.532376,,,,,2.5077456710125543,2.090201391418171,1.5990995629150906,0.42876637782235805,0.13519662130189875,,,,,,,0.9768758838091036,,0.0,0.0,0.0,,,,
-0.26216757072631014,-0.30925511904738584,-0.2655413096706103,0.6169073322860092,0.12229366029497998,0.02336263969778707,-0.2295956586852176,0.8887153319447284,0.6240980254832715,-0.04147800116868884,0.0738445894272854,False,2026-01-07T13:09:09.927479,,,,,0.936088293372278,3.239427322144248,0.6106340972493176,0.36321235124955015,-0.7497729593207323,,,,,,,-2.1826003138251493,,0.0,0.0,-0.0,,,,
-0.5152037779220116,-0.5384197235467141,-0.517145120474232,0.7627424245907491,0.2683446772563974,0.10895391740665988,-0.4795681450016117,0.6399101717463749,0.6240980254832715,0.2859847059293613,0.43688821585805376,True,2026-01-10T05:11:30.768188,,,,,1.0721404405738275,1.421248983980604,1.461084992401964,0.4173514975733619,-0.1123773813043654,,,,,,,0.3923727872467596,,1.0721404405738275,1.421248983980604,-0.1123773813043654,,,,
-0.02126288975158703,-0.1268282118624051,-0.02841846612837746,0.734715070664299,0.284063172355384,0.1141314616158924,-0.04903545108446852,0.8482648078436938,0.7118148957316076,0.3395567113643023,0.49274108146278733,True,2026-01-10T05:40:09.879676,,,,,0.9996115801022476,3.87407447791835,1.9054791303273326,0.38180229908363017,-0.6838999761703085,,,,,,,-1.313744359475734,,0.9996115801022476,3.87407447791835,-0.6838999761703085,,,,
-0.33608029189165034,-0.3903273098917121,-0.33999151808771466,0.7307336487576889,0.27478489399834366,0.11736742674666245,-0.3273055929075714,0.8762340729766617,0.7118148957316076,0.31625314364049817,0.5206675142651541,True,2026-01-10T05:59:44.904812,,,,,2.715162074247654,2.296032901398961,0.046435644642415404,0.43268005105058555,-0.2406868129923838,,,,,,,1.1664444556671434,,2.715162074247654,2.296032901398961,-0.2406868129923838,,,,
-0.2528843405726634,-0.3242149293794527,-0.257891152545282,0.7130112080362558,0.27260176967903943,0.13370905065705227,-0.2582972810330811,0.8956691133684385,0.7118148957316076,0.32344318662656646,0.5206675142651541,True,2026-01-10T06:21:41.210119,,,,,2.0763235801418927,2.707695921360541,1.5818477416009498,0.382128438519316,-0.7093558176635852,,,,,,,-1.2979469784875548,,2.0763235801418927,2.707695921360541,-0.7093558176635852,,,,
-0.5252567110399716,-0.549542069153955,-0.5272776270902453,0.704211507297824,0.20361504118904264,0.12432475177781858,-0.49612923347583215,0.8686169451859674,0.6240980254832715,0.31497640098333946,0.46481464866042055,True,2026-01-10T06:35:50.039674,,,,,1.3847033394286983,1.3697911064854065,2.0010031039000755,0.39028192441145626,1.7864441863959082,,,,,,,-0.9030124537832732,,1.3847033394286983,1.3697911064854065,1.7864441863959082,,,,
-0.4477982199469522,-0.48742896390751506,-0.450801286010001,0.7252645434615221,0.25786568052373987,0.11995619885127883,-0.42639081029073717,0.8735782443959261,0.7118148957316076,0.3175577329749141,0.46481464866042055,True,2026-01-10T06:52:12.011145,,,,,2.509519074925129,1.747148874783521,-0.4420464810857575,0.4020229440961382,-0.08103607374329937,,,,,,,-0.3343067382091086,,2.509519074925129,1.747148874783521,-0.08103607374329937,,,,
-0.47195694146095835,-0.5083502152235548,-0.47475842976959404,0.7255030392520213,0.2467317464952912,0.1406663756882084,-0.447257293992707,0.8765193694128859,0.7118148957316076,0.3123545977322691,0.46481464866042055,True,2026-01-10T07:07:52.724549,,,,,2.776380865048379,1.6270804939613939,1.7770489049887286,0.3932171793326264,-0.7081426917148463,,,,,,,-0.7766334058779059,,2.776380865048379,1.6270804939613939,-0.7081426917148463,,,,
-0.4611088708566045,-0.4990299280623263,-0.46400588301068996,0.7134452488235195,0.2443303097440568,0.1070123383281979,-0.43991412133135477,0.8567255623753253,0.6240980254832715,0.30743706944209215,0.49274108146278733,True,2026-01-10T07:23:51.304894,,,,,0.826418971001594,1.6785383714565913,0.9454472220126434,0.36321235124955015,-0.6883400966559005,,,,,,,-2.214195075801508,,0.826418971001594,1.6785383714565913,-0.6883400966559005,,,,
-0.5830980244329633,-0.5983015465962955,-0.5845463180806874,0.7374615727816011,0.25721074322794873,0.13985738440551565,-0.5437981854250744,0.8679333558820841,0.6240980254832715,0.3122112369202638,0.46481464866042055,True,2026-01-10T07:36:19.863697,,,,,1.713409162503305,1.0781964673459539,0.9093461885219413,0.37006127939894823,-0.6713580794049777,,,,,,,-1.8982474560380782,,1.713409162503305,1.0781964673459539,-0.6713580794049777,,,,
0.04761305523053185,-0.07971068559393589,0.03903538074327692,0.7127046876349811,0.2556825562044363,0.13694501578782256,0.004502083697833359,0.8962273828079356,0.7118148957316076,0.32443341748383936,0.46481464866042055,True,2026-01-10T08:06:53.986744,,,,,1.1802408262231345,4.182821742889535,-0.6388450353359567,0.3984354103035965,-0.4776979166574661,,,,,,,-0.49228054809083477,,1.1802408262231345,4.182821742889535,-0.4776979166574661,,,,
-0.4273082430401979,-0.47095154102781406,-0.4305679545021095,0.7533033812728259,0.26485167834551154,0.1275607169085889,-0.4048095136931141,0.870489290485047,0.7118148957316076,0.31987899562687533,0.49274108146278733,True,2026-01-10T08:23:50.919819,,,,,2.0176937732220974,1.850064629773916,0.32917382729083466,0.4310493538721576,2.203107344010395,,,,,,,1.0716601697381347,,2.0176937732220974,1.850064629773916,2.203107344010395,,,,
-0.47163209569594255,-0.5082446125546959,-0.4744481792856095,0.7622397562222551,0.2693270832000844,0.13112027855243613,-0.4421369366804187,0.8650349322966325,0.7118148957316076,0.2989645335107474,0.46481464866042055,True,2026-01-10T08:39:32.208212,,,,,1.2375204139945266,1.6270804939613939,0.5211802089537725,0.3801716019052022,-0.46546656856794283,,,,,,,-1.376933883428429,,1.2375204139945266,1.6270804939613939,-0.46546656856794283,,,,
