energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy,hyperparam_l2_regularization,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,model_hrnet18,model_pcb,hyperparam_dropout,perf_map,perf_rank1,perf_rank5,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,perf_accuracy,perf_precision,perf_recall,perf_best_val_accuracy,hyperparam_batch_size_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel,hyperparam_l2_regularization_x_is_parallel,hyperparam_dropout_x_is_parallel,hyperparam_alpha_x_is_parallel,hyperparam_kfold_x_is_parallel,hyperparam_max_iter_x_is_parallel
-0.16395463308432282,-0.4904812216913092,-0.1861584296150797,-1.435273051354907,-1.542775258037951,-0.18648969903266321,-0.7238056102989479,-0.8044183176403916,-0.8670887687384429,-1.6574670930199156,-1.6296678115170893,True,2025-12-15T07:02:27.959127,,,,,,,-0.7698310860544334,,,,,,,,,,,,,,-0.5292088859698211,-1.0066992856382715,-1.2795210356878304,-1.8193726793665788,-1.5094852854310556,,,,,,,,,,,,-0.5292088859698211
-0.16237547028137625,-0.4883095539042905,-0.18453805343340784,-1.4436927931725834,-1.5706100931090732,-0.15251206515957574,-0.7250097951000883,-0.9641442695894085,-1.1302393794834513,-1.6566181579108994,-1.6296678115170893,True,2025-12-15T07:20:24.259053,,,,,,,-0.7698310860544334,,,,,,,,,,,,,,-0.748290294787312,-0.7386432628351821,-0.4987963359460872,-0.4238311355342501,-0.6037941141724122,,,,,,,,,,,,-0.748290294787312
-0.15716917177380413,-0.4854497655008361,-0.179486719337312,-1.451545139483593,-1.5875293065836769,-0.23551457076383242,-0.7244103854650383,-1.0041423083890675,-1.2179562497317875,-1.6576382977463922,-1.6296678115170893,True,2025-12-15T07:38:26.044387,,,,,,,-0.7698310860544334,,,,,,,,,,,,,,0.692998245089594,-0.7386432628351821,-0.4987963359460872,0.04134937907652606,-0.1509485285430905,,,,,,,,,,,,0.692998245089594
-0.1565089854167006,-0.4900775469732516,-0.1791837268483111,-1.4531867570265617,-1.5865469006399904,-0.5646122245631663,-0.7246091318296985,-1.0038069646870638,-1.2179562497317875,-1.658560706884961,-1.6296678115170893,True,2025-12-15T07:56:29.357353,,,,,,,-0.7698310860544334,,,,,,,,,,,,,,-0.6717939358890432,0.06552480557408621,0.28192836379565595,0.5065298936873023,0.754742642715553,,,,,,,,,,,,-0.6717939358890432
-0.16678774251953868,-0.5035350741773573,-0.18968489352698717,-1.4534701744733989,-1.5780327157947058,-0.5115423964185343,-0.7265662203625579,-1.0176635874662063,-1.2179562497317875,-1.6566023973011184,-1.6296678115170893,True,2025-12-15T08:14:20.078398,,,,,,,-0.20563263344753124,,,,,,,,,,,,,,,-4.491427582078434,-2.4506080853004453,-1.3541921647558026,-1.056639699801734,,,,,,,,,,,,
-0.15954680571409674,-0.4985836716229547,-0.18259360201540156,-1.4502210152529578,-1.5756312790434719,-0.24328088707768109,-0.7248283869390385,-1.0079049545999146,-1.2179562497317875,-1.6582775126606442,-1.6296678115170893,True,2025-12-15T08:32:18.870694,,,,,,,1.571943918253943,,,,,,,,,,,,,,,-0.4705872400320926,-0.8891586858169588,-0.4238311355342501,-0.6037941141724122,,,,,,,,,,,,
-0.1736429635629473,-0.5038365527642611,-0.1961017675364392,-1.44780843777792,-1.583490526592965,-0.12710973888302946,-0.7264687539391929,-0.9828915011967888,-1.2179562497317875,-1.6558392929981078,-1.6296678115170893,True,2025-12-15T08:50:02.526708,,,,,,,0.3703865115412822,,,,,,,,,,,,,,,0.3335808283771756,1.0626530635373992,0.5065298936873023,0.30189705708623127,,,,,,,,,,,,
-0.16189554801280287,-0.49572217995064766,-0.18459162434876344,-1.4494224567302705,-1.579451746602253,-0.23988312369037243,-0.7264680887907168,-0.9704526943655598,-1.2179562497317875,-1.6604765247903486,-1.6296678115170893,True,2025-12-15T09:07:57.247614,,,,,,,1.2243516665912535,,,,,,,,,,,,,,,1.137748896786444,1.4530154134082707,0.9717104082980784,0.30189705708623127,,,,,,,,,,,,
-0.2751949847735731,-0.5424070759305657,-0.2934669637984972,-1.6264837803320384,-1.675509216651616,-0.6027966131062551,-0.8198194380788503,-1.306494985907059,-1.1302393794834513,-1.7539949786031273,-1.936858572343124,False,2025-12-18T17:25:21.519509,,,,,,,-0.7698310860544334,,,,,,,,,,,,-1.6175301783810927,,,-1.274755308441361,-0.4987963359460872,-0.4238311355342501,0.754742642715553,,,,,,,,,,-0.0,,
-0.2849554208876099,-0.5440405107601742,-0.3026847326340288,-1.6535599575374846,-1.7194991716855854,-0.645673151088961,-0.821101622624622,-1.8559786436238541,-2.0074080819668128,-1.752973875167762,-1.936858572343124,False,2025-12-18T17:40:24.817993,,,,,,,-0.7698310860544334,,,,,,,,,,,,-1.3457450034312999,,,-0.4705872400320926,-0.10843398607521562,-0.4238311355342501,-0.1509485285430905,,,,,,,,,,-0.0,,
