timestamp,gpu_temp_c,memory_temp_c
1763835723,72,N/A
1763835724,69,N/A
1763835725,69,N/A
1763835726,69,N/A
1763835727,69,N/A
1763835728,69,N/A
1763835729,69,N/A
1763835730,69,N/A
1763835731,69,N/A
1763835732,69,N/A
1763835733,69,N/A
1763835734,69,N/A
1763835735,69,N/A
1763835736,69,N/A
1763835737,69,N/A
1763835738,69,N/A
1763835739,69,N/A
1763835740,69,N/A
1763835741,69,N/A
1763835742,69,N/A
1763835743,69,N/A
1763835744,69,N/A
1763835745,69,N/A
1763835746,69,N/A
1763835747,69,N/A
1763835748,69,N/A
1763835750,69,N/A
1763835751,69,N/A
1763835752,69,N/A
1763835753,69,N/A
1763835754,69,N/A
1763835755,69,N/A
1763835756,69,N/A
1763835757,69,N/A
1763835758,69,N/A
1763835759,69,N/A
1763835760,69,N/A
1763835761,69,N/A
1763835762,69,N/A
1763835763,69,N/A
1763835764,69,N/A
1763835765,69,N/A
1763835766,69,N/A
1763835767,69,N/A
1763835768,69,N/A
1763835769,69,N/A
1763835770,69,N/A
1763835771,69,N/A
1763835772,69,N/A
1763835773,69,N/A
1763835774,69,N/A
1763835775,69,N/A
1763835776,69,N/A
1763835778,69,N/A
1763835779,69,N/A
1763835780,69,N/A
1763835781,69,N/A
1763835782,69,N/A
1763835783,69,N/A
1763835784,69,N/A
1763835785,69,N/A
1763835786,69,N/A
1763835787,69,N/A
1763835788,69,N/A
1763835789,69,N/A
1763835790,69,N/A
1763835791,69,N/A
1763835792,69,N/A
1763835793,69,N/A
1763835794,69,N/A
1763835795,69,N/A
1763835796,69,N/A
1763835797,69,N/A
1763835798,69,N/A
1763835799,69,N/A
1763835800,69,N/A
1763835801,69,N/A
1763835802,69,N/A
1763835803,69,N/A
1763835805,69,N/A
1763835806,69,N/A
1763835807,69,N/A
1763835808,69,N/A
1763835809,69,N/A
1763835810,69,N/A
1763835811,69,N/A
1763835812,69,N/A
1763835813,69,N/A
1763835814,69,N/A
1763835815,69,N/A
1763835816,69,N/A
1763835817,69,N/A
1763835818,69,N/A
1763835819,69,N/A
1763835820,69,N/A
1763835821,69,N/A
1763835822,69,N/A
1763835823,69,N/A
1763835824,69,N/A
1763835825,69,N/A
1763835826,69,N/A
1763835827,69,N/A
1763835828,69,N/A
1763835829,69,N/A
1763835830,69,N/A
1763835831,69,N/A
1763835833,69,N/A
1763835834,69,N/A
1763835835,69,N/A
1763835836,69,N/A
1763835837,69,N/A
1763835838,69,N/A
1763835839,69,N/A
1763835840,69,N/A
1763835841,69,N/A
1763835842,69,N/A
1763835843,69,N/A
1763835844,69,N/A
1763835845,69,N/A
1763835846,69,N/A
1763835847,69,N/A
1763835848,69,N/A
1763835849,69,N/A
1763835850,69,N/A
1763835851,69,N/A
1763835852,69,N/A
1763835853,69,N/A
1763835854,69,N/A
1763835855,69,N/A
1763835856,69,N/A
1763835857,69,N/A
1763835858,69,N/A
1763835860,69,N/A
1763835861,69,N/A
1763835862,69,N/A
1763835863,69,N/A
1763835864,69,N/A
1763835865,69,N/A
1763835866,69,N/A
1763835867,69,N/A
1763835868,69,N/A
1763835869,69,N/A
1763835870,69,N/A
1763835871,69,N/A
1763835872,74,N/A
1763835873,75,N/A
1763835874,75,N/A
1763835875,75,N/A
1763835876,75,N/A
1763835877,74,N/A
1763835878,74,N/A
1763835879,73,N/A
1763835880,72,N/A
1763835881,71,N/A
1763835882,71,N/A
1763835883,71,N/A
1763835884,71,N/A
1763835885,71,N/A
1763835886,71,N/A
1763835888,71,N/A
1763835889,71,N/A
1763835890,71,N/A
1763835891,71,N/A
1763835892,71,N/A
1763835893,70,N/A
