energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy
367.41,26.45,393.86,92.95090909090908,111.23,81.59,1022.46,50.54545454545455,52.0,12.636363636363637,31.0,True,2025-12-04T15:52:17.868419,True,False,False,32.0,0.01,13.0,1.0,11.34999990463257
626.88,41.89,668.77,178.83833333333334,319.06,82.89,3219.09,56.94444444444444,65.0,45.888888888888886,100.0,True,2025-12-04T15:54:09.586551,True,False,False,32.0,0.0092235883240427,10.0,1.0,87.59999871253967
631.01,42.77,673.78,179.8638888888889,318.72,84.46,3237.55,58.888888888888886,67.0,46.77777777777778,100.0,True,2025-12-04T15:56:01.207609,True,False,False,32.0,0.01,10.0,1516.0,8.9199997484684
5331.68,409.83,5741.51,90.17506024096384,93.16,69.42,14969.059999999998,52.59638554216868,57.0,9.301204819277109,11.0,False,2025-12-05T21:20:19.281059,False,False,False,62.0,0.0121966422280414,13.0,7527.0,96.0
205.31,16.97,222.28,77.98166666666667,83.37,71.95,467.89,51.833333333333336,52.0,0.5,3.0,False,2025-12-05T21:21:30.485896,True,False,False,127.0,0.0104135363989588,5.0,9646.0,7.31000006198883
3159.02,215.67,3374.69,17.41325301204819,81.71,3.95,1445.3,45.57831325301205,51.0,0.0,0.0,False,2025-12-05T21:24:02.291306,False,True,False,76.0,0.0085606210723768,5.0,5072.0,42.0
3418.9,256.84,3675.74,168.29519230769236,178.66,68.89,17502.700000000004,61.02884615384615,68.0,50.73076923076923,55.0,False,2025-12-05T21:26:54.431573,False,False,True,58.0,0.015450238252847,6.0,9643.0,98.0
8339.3,580.55,8919.85,272.5398058252426,282.39,253.1,56143.199999999975,81.18932038834951,83.0,83.04368932038835,94.0,True,2025-12-10T12:24:23.946890,False,False,False,29.0,0.01,10.0,1.0,99.0
7429.06,528.32,7957.38,268.3668783068783,282.67,251.1,50721.34,82.34920634920636,84.0,78.82539682539682,84.0,True,2025-12-10T12:29:11.405740,False,False,False,64.0,0.01,10.0,1.0,99.0
7281.81,520.01,7801.82,264.29698924731184,278.58,242.14,49159.24,82.55913978494624,84.0,78.63440860215054,83.0,True,2025-12-10T12:33:56.364903,False,False,False,80.0,0.01,10.0,1.0,99.0
8771.08,596.54,9367.62,260.6776056338028,279.1,232.37,55524.32999999999,82.87323943661971,84.0,86.20657276995306,93.0,True,2025-12-10T12:39:08.477637,False,False,False,23.0,0.01,10.0,1.0,99.0
7235.74,509.36,7745.1,259.9932432432432,279.75,238.82,48098.74999999999,82.94594594594595,85.0,79.16216216216216,84.0,True,2025-12-10T12:43:51.760215,False,False,False,84.0,0.01,10.0,1.0,99.0
1161.51,89.49,1251.0,260.27666666666664,270.57,245.76,8589.13,82.15151515151516,83.0,72.66666666666667,97.0,True,2025-12-10T11:43:33.237717,True,False,False,32.0,0.01,9.0,1.0,11.34999990463257
500.3,36.73,537.03,266.5207142857143,274.8,252.16,3731.29,81.42857142857143,82.0,73.14285714285714,97.0,True,2025-12-10T11:45:21.008339,True,False,False,32.0,0.01,7.0,1.0,11.34999990463257
490.92,36.32,527.24,262.3928571428572,271.81,254.45,3673.5,80.64285714285714,82.0,74.85714285714286,97.0,True,2025-12-10T11:47:08.640865,True,False,False,32.0,0.01,13.0,1.0,11.34999990463257
481.11,36.0,517.11,257.2738461538462,269.31,249.88,3344.5600000000004,80.38461538461539,81.0,71.92307692307692,97.0,True,2025-12-10T11:48:56.074413,True,False,False,32.0,0.01,8.0,1.0,11.34999990463257
508.28,37.5,545.78,264.14642857142854,273.44,253.2,3698.05,80.0,81.0,77.71428571428571,97.0,True,2025-12-10T11:50:44.049412,True,False,False,32.0,0.01,15.0,1.0,11.34999990463257
931.96,67.53,999.49,282.9291999999999,315.89,252.72,7073.229999999998,81.4,83.0,87.68,100.0,True,2025-12-10T11:52:43.728509,True,False,False,32.0,0.0170777844910995,10.0,1.0,90.24999737739564
950.18,68.94,1019.12,286.16269230769234,316.97,255.3,7440.23,81.23076923076923,83.0,86.65384615384616,100.0,True,2025-12-10T11:54:43.775030,True,False,False,32.0,0.0098250773423092,10.0,1.0,87.8600001335144
943.8,67.9,1011.7,287.7688461538461,318.59,254.52,7481.989999999998,81.1923076923077,83.0,86.53846153846153,100.0,True,2025-12-10T11:56:43.635975,True,False,False,32.0,0.0116374578975137,10.0,1.0,89.50999975204468
943.12,67.43,1010.55,286.4544,316.77,254.69,7161.360000000001,80.84,83.0,87.48,100.0,True,2025-12-10T11:58:43.366585,True,False,False,32.0,0.0110451349466112,10.0,1.0,88.23999762535095
949.69,68.65,1018.34,287.4957692307692,318.14,260.3,7474.889999999999,80.6923076923077,83.0,86.76923076923077,100.0,True,2025-12-10T12:00:43.331950,True,False,False,32.0,0.0159906612347298,10.0,1.0,90.12999534606934
331.36,24.36,355.72,266.28,272.84,257.55,2396.52,78.55555555555556,79.0,79.11111111111111,98.0,True,2025-12-10T12:02:26.504466,True,False,False,98.0,0.01,10.0,1.0,7.53000006079674
341.75,25.01,366.76,258.259,272.19,241.44,2582.59,78.2,79.0,76.7,98.0,True,2025-12-10T12:04:10.015710,True,False,False,128.0,0.01,10.0,1.0,9.99999940395355
328.86,24.09,352.95,265.4455555555556,274.48,255.58,2389.01,78.66666666666667,79.0,77.22222222222223,98.0,True,2025-12-10T12:05:53.177773,True,False,False,114.0,0.01,10.0,1.0,5.33999986946583
339.24,24.59,363.83,265.708,270.16,259.42,2657.08,78.5,79.0,77.2,97.0,True,2025-12-10T12:07:36.628761,True,False,False,127.0,0.01,10.0,1.0,9.39999967813492
330.69,23.92,354.61,264.34666666666664,269.7,254.3,2379.12,78.22222222222223,79.0,79.0,98.0,True,2025-12-10T12:09:19.744333,True,False,False,81.0,0.01,10.0,1.0,4.6399999409914
942.92,66.11,1009.03,288.26115384615383,319.16,254.78,7494.79,80.15384615384616,83.0,85.5,100.0,True,2025-12-10T12:11:19.616917,True,False,False,32.0,0.01,10.0,5242.0,91.81999564170836
934.98,65.7,1000.68,286.24,316.45,246.31,7156.0,79.8,83.0,85.64,100.0,True,2025-12-10T12:13:19.230038,True,False,False,32.0,0.01,10.0,4927.0,91.93999767303468
944.86,67.76,1012.62,288.5126923076923,316.02,253.7,7501.33,79.88461538461539,82.0,86.61538461538461,100.0,True,2025-12-10T12:15:19.074376,True,False,False,32.0,0.01,10.0,2419.0,91.8999969959259
945.48,67.23,1012.71,290.3724,319.05,259.81,7259.310000000001,80.08,83.0,87.2,100.0,True,2025-12-10T12:17:18.818758,True,False,False,32.0,0.01,10.0,6378.0,92.20999479293825
937.92,66.86,1004.78,291.1032,318.67,257.05,7277.58,80.16,83.0,88.16,100.0,True,2025-12-10T12:19:18.458253,True,False,False,32.0,0.01,10.0,1228.0,91.7099952697754
11300.05,753.76,12053.81,249.68848837209308,268.81,224.64,64419.63000000001,82.40310077519379,84.0,64.37596899224806,75.0,True,2025-12-10T12:49:50.916300,False,True,False,65.0,0.01,10.0,1.0,94.0
19044.0,1096.45,20140.45,241.98154822335053,268.16,191.35,95340.73000000013,82.32233502538071,84.0,60.51269035532995,73.0,True,2025-12-10T12:58:10.524843,False,True,False,19.0,0.01,10.0,1.0,96.0
10909.19,734.25,11643.44,248.75734126984108,270.51,221.84,62686.84999999996,82.7063492063492,84.0,64.78174603174604,74.0,True,2025-12-10T13:04:02.995428,False,True,False,75.0,0.01,10.0,1.0,94.0
10887.14,726.37,11613.51,248.10585657370535,267.9,226.26,62274.57000000005,82.68525896414343,84.0,64.84860557768924,74.0,True,2025-12-10T13:09:54.419582,False,True,False,73.0,0.01,10.0,1.0,93.0
10951.13,721.81,11672.94,248.6858167330677,267.73,224.17,62420.13999999999,82.69322709163346,84.0,65.1593625498008,74.0,True,2025-12-10T13:15:45.946737,False,True,False,71.0,0.01,10.0,1.0,94.0
5493.03,338.15,5831.18,249.4452100840336,270.63,220.99,29683.979999999992,82.34453781512605,84.0,63.445378151260506,74.0,True,2025-12-10T13:19:22.342658,False,True,False,32.0,0.01,5.0,1.0,94.0
13052.64,793.03,13845.67,247.4173665480426,268.67,220.78,69524.27999999997,82.42348754448399,84.0,63.87544483985765,74.0,True,2025-12-10T13:25:45.394699,False,True,False,32.0,0.01,12.0,1.0,95.0
9798.98,590.46,10389.44,247.03990521327023,267.26,212.44,52125.42000000003,82.41232227488152,84.0,63.3696682464455,73.0,True,2025-12-10T13:30:56.315012,False,True,False,32.0,0.01,9.0,1.0,95.0
7555.61,523.41,8079.02,257.60906735751297,286.8,223.28,49718.55,83.29015544041451,85.0,97.81865284974091,100.0,True,2025-12-10T13:35:47.929265,False,False,True,115.0,0.01,10.0,1.0,99.0
17818.39,1243.21,19061.6,244.91617903930128,285.82,222.78,112171.61,82.66157205240175,84.0,98.146288209607,100.0,True,2025-12-10T13:45:11.276830,False,False,True,43.0,0.01,10.0,1.0,100.0
21791.11,1520.5,23311.61,242.03514285714292,279.29,223.77,135539.68000000005,82.89285714285714,84.0,98.13035714285714,100.0,True,2025-12-10T13:56:18.996063,False,False,True,34.0,0.01,10.0,1.0,100.0
7192.8,498.91,7691.71,255.51853260869552,281.85,228.68,47015.40999999997,83.51086956521739,85.0,97.66847826086956,100.0,True,2025-12-10T14:01:00.958778,False,False,True,125.0,0.01,10.0,1.0,100.0
16129.87,1129.24,17259.11,239.53417874396152,282.81,223.15,99167.15000000008,82.54589371980677,84.0,98.05797101449276,100.0,True,2025-12-10T14:09:39.769715,False,False,True,49.0,0.01,10.0,1.0,100.0
195.26,15.51,210.77,74.14599999999999,78.19,68.88,370.73,46.6,48.0,1.2,3.0,False,2025-12-10T22:47:21.216386,True,False,False,32.0,0.01,10.0,1.0,10.06999984383583
212.43,14.59,227.02,86.27500000000002,88.5,81.31,517.6500000000001,49.5,50.0,10.5,13.0,True,2025-12-10T22:49:01.372578,True,False,False,32.0,0.01,10.0,1.0,8.9199997484684
196.9,16.23,213.13,73.606,77.36,68.42,368.03,44.6,45.0,0.6,3.0,False,2025-12-12T22:49:45.365408,True,False,False,112.0,0.0072251915476177,8.0,4791.0,9.55999940633774
4156.27,304.2,4460.47,96.45666666666668,101.02,77.06,10996.06,67.29824561403508,68.0,12.078947368421051,24.0,True,2025-12-15T14:59:36.917368,False,False,False,,,8.0,,99.0
5585.48,408.59,5994.07,95.8905844155844,100.11,76.5,14767.15,65.70779220779221,67.0,12.493506493506494,29.0,True,2025-12-15T15:03:49.231799,False,False,False,,,11.0,,99.0
7102.87,511.34,7614.21,95.4758461538462,100.02,77.94,18617.790000000008,64.64102564102564,66.0,13.076923076923077,29.0,True,2025-12-15T15:08:44.342487,False,False,False,,,14.0,,99.0
3135.83,228.61,3364.44,94.2875581395349,98.76,75.42,8108.730000000001,63.08139534883721,65.0,12.44186046511628,29.0,True,2025-12-15T15:11:47.496282,False,False,False,,,6.0,,99.0
6650.75,494.87,7145.62,94.14939890710384,98.82,76.89,17229.34,63.0655737704918,64.0,12.754098360655735,29.0,True,2025-12-15T15:16:30.147740,False,False,False,,,13.0,,99.0
7065.02,521.45,7586.47,94.73144329896904,99.33,74.03,18377.9,62.88659793814433,65.0,12.762886597938143,29.0,True,2025-12-15T15:21:24.306216,False,False,False,,0.0177041288204654,,,98.0
7120.92,524.81,7645.73,94.53311224489792,99.27,74.29,18528.48999999999,62.65816326530612,64.0,12.908163265306122,29.0,True,2025-12-15T15:26:19.932803,False,False,False,,0.0111644565363892,,,97.0
7116.73,523.87,7640.6,94.39438775510204,99.39,73.89,18501.3,62.36734693877551,65.0,12.551020408163266,29.0,True,2025-12-15T15:31:15.458408,False,False,False,,0.0144502050707501,,,97.0
8339.3,580.55,8919.85,272.5398058252426,282.39,253.1,56143.199999999975,81.18932038834951,83.0,83.04368932038835,94.0,True,2025-12-15T15:36:10.234432,False,False,False,29.0,0.0186342195022677,,,99.0
7429.06,528.32,7957.38,268.3668783068783,282.67,251.1,50721.34,82.34920634920636,84.0,78.82539682539682,84.0,True,2025-12-15T15:41:04.974514,False,False,False,64.0,0.0067288877042379,,,99.0
7281.81,520.01,7801.82,264.29698924731184,278.58,242.14,49159.24,82.55913978494624,84.0,78.63440860215054,83.0,True,2025-12-15T15:45:55.831634,False,False,False,80.0,,,,99.0
8771.08,596.54,9367.62,260.6776056338028,279.1,232.37,55524.32999999999,82.87323943661971,84.0,86.20657276995306,93.0,True,2025-12-15T15:50:42.192572,False,False,False,23.0,,,,99.0
7235.74,509.36,7745.1,259.9932432432432,279.75,238.82,48098.74999999999,82.94594594594595,85.0,79.16216216216216,84.0,True,2025-12-15T15:55:19.597002,False,False,False,84.0,,,,99.0
6371.39,487.18,6858.57,93.14572222222226,98.04,73.18,16766.230000000007,61.41111111111111,64.0,10.383333333333333,27.0,True,2025-12-15T15:59:59.450199,False,False,False,73.0,,,,99.0
6355.95,476.65,6832.6,93.13966666666668,98.26,75.68,16765.14,61.31111111111111,64.0,10.266666666666667,27.0,True,2025-12-15T16:04:39.093165,False,False,False,77.0,,,,99.0
7115.09,526.5,7641.59,93.59433673469388,98.81,73.29,18344.49,61.57142857142857,64.0,12.933673469387756,29.0,True,2025-12-15T16:09:34.456171,False,False,False,,,,5408.0,99.0
7073.26,526.36,7599.62,93.73338461538468,98.72,73.38,18278.01000000001,61.70769230769231,64.0,12.712820512820512,29.0,True,2025-12-15T16:14:29.182758,False,False,False,,,,8578.0,99.0
7085.67,514.09,7599.76,93.74728205128204,98.79,73.8,18280.72,61.687179487179485,64.0,12.702564102564102,29.0,True,2025-12-15T16:19:24.028992,False,False,False,,,,1032.0,99.0
7069.9,521.51,7591.41,93.65551546391752,98.61,73.07,18169.17,61.68556701030928,64.0,13.06701030927835,29.0,True,2025-12-15T16:24:17.871879,False,False,False,,,,5976.0,99.0
7091.89,517.29,7609.18,93.91077319587627,99.07,76.26,18218.69,61.64948453608248,64.0,12.706185567010309,29.0,True,2025-12-15T16:29:12.060394,False,False,False,,,,1153.0,99.0
373.67,26.4,400.07,99.00545454545454,122.29,87.24,1089.06,60.45454545454545,62.0,13.0,26.0,True,2025-12-15T16:30:56.734272,True,False,False,,,6.0,,11.34999990463257
377.39,27.03,404.42,94.57272727272728,105.13,86.75,1040.3000000000002,58.81818181818182,59.0,13.0,26.0,True,2025-12-15T16:32:41.439432,True,False,False,,,5.0,,11.24999970197678
382.13,27.45,409.58,98.00818181818182,120.36,86.28,1078.09,58.27272727272727,60.0,16.09090909090909,47.0,True,2025-12-15T16:34:26.266739,True,False,False,,,8.0,,11.34999990463257
376.75,27.25,404.0,94.22636363636364,106.58,85.35,1036.49,57.36363636363637,58.0,13.545454545454543,22.0,True,2025-12-15T16:36:11.093584,True,False,False,,,7.0,,11.34999990463257
381.14,27.27,408.41,97.66181818181818,118.67,84.67,1074.28,57.27272727272727,59.0,15.454545454545457,38.0,True,2025-12-15T16:37:55.926124,True,False,False,,,13.0,,11.34999990463257
634.8,43.57,678.37,181.5761111111111,318.89,85.72,3268.3699999999994,61.833333333333336,70.0,46.61111111111112,100.0,True,2025-12-15T16:39:47.678517,True,False,False,,0.0172428667325408,,,91.10999703407288
639.56,44.13,683.69,183.33166666666665,319.04,84.68,3299.97,62.55555555555556,71.0,46.27777777777778,100.0,True,2025-12-15T16:41:39.640236,True,False,False,,0.0197572750535685,,,91.01999998092651
635.32,45.29,680.61,183.245,318.53,85.63,3298.41,63.22222222222222,71.0,45.888888888888886,100.0,True,2025-12-15T16:43:31.440428,True,False,False,,0.0066112188767239,,,83.26999545097351
634.08,44.6,678.68,183.25833333333333,318.57,84.97,3298.65,63.388888888888886,71.0,47.05555555555556,100.0,True,2025-12-15T16:45:23.188962,True,False,False,,0.0082936456620611,,,86.72999739646912
641.81,45.03,686.84,182.42888888888888,319.13,85.18,3283.72,63.333333333333336,71.0,44.11111111111112,100.0,True,2025-12-15T16:47:15.156007,True,False,False,,0.0196573219827628,,,90.77000021934508
311.08,22.44,333.52,108.82777777777778,138.59,85.52,979.45,59.0,60.0,20.77777777777778,47.0,True,2025-12-15T16:48:57.966114,True,False,False,73.0,,,,7.44999945163727
313.82,22.73,336.55,108.59,139.58,84.37,977.31,58.0,59.0,22.33333333333333,47.0,True,2025-12-15T16:50:40.946584,True,False,False,117.0,,,,6.3000001013279
310.5,22.8,333.3,105.4388888888889,132.74,84.68,948.95,57.0,58.0,21.22222222222222,46.0,True,2025-12-15T16:52:23.869152,True,False,False,56.0,,,,6.92000016570091
313.14,22.73,335.87,107.00444444444445,137.73,84.81,963.04,56.888888888888886,58.0,22.77777777777778,47.0,True,2025-12-15T16:54:06.753854,True,False,False,124.0,,,,10.67999973893166
315.12,23.25,338.37,105.51666666666664,130.63,84.22,949.65,56.66666666666666,58.0,21.33333333333333,46.0,True,2025-12-15T16:55:49.790868,True,False,False,33.0,,,,6.05999976396561
640.6,45.36,685.96,180.9705555555555,318.73,84.31,3257.47,61.11111111111112,69.0,47.16666666666666,100.0,True,2025-12-15T16:57:41.790880,True,False,False,,,,44.0,91.6700005531311
627.18,44.34,671.52,181.67666666666665,318.44,84.72,3270.18,62.27777777777778,70.0,46.44444444444444,100.0,True,2025-12-15T16:59:33.434096,True,False,False,,,,2251.0,91.839998960495
633.86,44.58,678.44,182.94055555555556,319.48,85.07,3292.93,62.72222222222222,71.0,46.66666666666666,100.0,True,2025-12-15T17:01:25.222600,True,False,False,,,,486.0,92.03999638557434
634.4,44.86,679.26,182.39666666666665,318.89,84.75,3283.14,63.05555555555556,71.0,46.55555555555556,100.0,True,2025-12-15T17:03:17.033951,True,False,False,,,,3122.0,92.26999878883362
632.07,45.8,677.87,181.96944444444443,318.66,84.55,3275.45,63.16666666666666,71.0,46.27777777777778,100.0,True,2025-12-15T17:05:08.805400,True,False,False,,,,2980.0,91.61999821662904
4835.65,404.41,5240.06,86.94424528301886,91.0,69.0,9216.089999999998,51.31132075471698,55.0,8.18867924528302,11.0,False,2025-12-30T20:44:40.055138,False,False,False,58.0,0.0081047201583389,7.0,3332.0,94.0
8813.31,738.34,9551.65,90.85825000000004,93.62,72.13,18171.65000000001,57.835,61.0,8.06,10.0,False,2025-12-30T20:48:10.662475,False,False,False,102.0,0.0146837003973589,15.0,7436.0,96.0
3932.0,326.78,4258.78,92.14068965517238,94.63,74.57,8016.239999999997,60.63218390804597,62.0,8.804597701149426,11.0,False,2025-12-30T20:49:46.089836,False,False,False,51.0,0.0111049630737647,6.0,6938.0,95.0
3752.98,313.53,4066.51,92.48380952380953,94.93,75.34,7768.639999999999,61.535714285714285,62.0,8.44047619047619,11.0,False,2025-12-30T20:51:18.040708,False,False,False,85.0,0.0132001184643702,6.0,6305.0,95.0
7562.57,629.84,8192.41,92.61267441860468,94.35,75.86,15929.380000000005,62.63953488372093,63.0,7.360465116279069,9.0,False,2025-12-30T20:54:19.769737,False,False,False,125.0,0.0106055378329052,13.0,6077.0,95.0
5009.92,386.34,5396.26,181.5903846153846,187.71,165.14,18885.4,70.5673076923077,72.0,55.38461538461539,62.0,True,2025-12-30T20:57:40.466394,False,False,False,62.0,0.0148943935928297,7.0,3829.0,97.0
8383.55,633.93,9017.48,186.9377647058824,195.08,163.61,31779.42000000001,73.00588235294117,75.0,69.15294117647059,79.0,True,2025-12-30T21:02:08.239759,False,False,False,21.0,0.0181445629856669,10.0,7415.0,98.0
3540.58,276.02,3816.6,181.92567567567568,187.02,164.18,13462.5,72.78378378378379,74.0,52.729729729729726,59.0,True,2025-12-30T21:04:57.808572,False,False,False,89.0,0.0087200852516585,5.0,214.0,94.0
4253.9,328.07,4581.97,182.1076404494382,188.09,165.14,16207.58,72.96629213483146,74.0,52.93258426966292,59.0,True,2025-12-30T21:08:02.604090,False,False,False,85.0,0.0079889968683699,6.0,5161.0,94.0
4360.89,326.97,4687.86,187.4255681818182,195.57,167.22,16493.45,73.68181818181819,75.0,68.23863636363636,78.0,True,2025-12-30T21:11:06.867158,False,False,False,21.0,0.0140514836827774,5.0,710.0,97.0
337.4,28.37,365.77,81.75833333333334,85.19,78.33,490.55,62.5,63.0,0.0,0.0,False,2025-12-30T21:12:19.175916,True,False,False,19.0,0.0066123924246972,11.0,8898.0,9.07000005245209
306.33,25.62,331.95,81.19666666666666,87.89,75.56,487.18,62.5,63.0,0.0,0.0,False,2025-12-30T21:12:30.729953,True,False,False,102.0,0.0059593217089678,6.0,2224.0,8.54000002145767
304.75,25.5,330.25,81.79833333333333,87.93,75.98,490.79,62.333333333333336,63.0,0.0,0.0,False,2025-12-30T21:12:42.128791,True,False,False,34.0,0.0084472569865486,6.0,3167.0,9.65999960899353
314.24,26.29,340.53,81.24,87.71,75.92,487.44,62.0,62.0,0.0,0.0,False,2025-12-30T21:12:53.730471,True,False,False,71.0,0.0067961846324972,14.0,5514.0,9.52999964356422
308.42,26.0,334.42,81.11500000000001,87.62,75.75,486.69000000000005,61.833333333333336,62.0,0.0,0.0,False,2025-12-30T21:13:05.287949,True,False,False,43.0,0.0106813371857222,10.0,5351.0,8.9199997484684
303.03,23.59,326.62,165.16285714285712,170.83,160.63,1156.14,68.28571428571429,69.0,42.85714285714285,45.0,True,2025-12-30T21:14:46.010464,True,False,False,51.0,0.0118733948146031,9.0,3574.0,10.30000001192093
307.54,23.94,331.48,166.22857142857143,171.27,161.07,1163.6,68.57142857142857,69.0,44.142857142857146,53.0,True,2025-12-30T21:16:26.798870,True,False,False,123.0,0.0126487055111699,13.0,4703.0,10.27999967336655
304.71,24.09,328.8,165.82285714285717,170.65,163.5,1160.7600000000002,68.57142857142857,69.0,41.285714285714285,44.0,True,2025-12-30T21:18:07.573551,True,False,False,77.0,0.0090842240515643,14.0,6554.0,10.30000001192093
298.63,23.7,322.33,165.49,171.76,162.32,1158.43,68.28571428571429,69.0,41.85714285714285,46.0,True,2025-12-30T21:19:48.356930,True,False,False,111.0,0.0181418674923598,8.0,1625.0,10.20999997854233
298.14,23.39,321.53,164.8442857142857,170.14,160.04,1153.91,68.14285714285714,69.0,42.71428571428572,45.0,True,2025-12-30T21:21:29.058245,True,False,False,66.0,0.0155760445288444,11.0,1779.0,9.82000008225441
7153.05,569.89,7722.94,11.979605263157891,84.62,4.09,1820.9,51.7828947368421,60.0,0.0,0.0,False,2025-12-30T21:25:11.573051,False,True,False,71.0,0.0150240158216353,8.0,4595.0,58.0
6654.48,542.52,7197.0,11.834755244755248,81.0,3.8,1692.3700000000006,45.23076923076923,51.0,0.0,0.0,False,2025-12-30T21:27:44.569587,False,True,False,96.0,0.0063327758895018,8.0,7945.0,44.0
6325.26,520.32,6845.58,11.492481751824815,78.5,3.79,1574.47,42.4014598540146,47.0,0.0,0.0,False,2025-12-30T21:30:10.886713,False,True,False,120.0,0.0082983355414993,8.0,9711.0,40.0
5707.57,464.53,6172.1,12.533089430894314,78.59,3.92,1541.5700000000006,40.99186991869919,45.0,0.0,0.0,False,2025-12-30T21:32:22.767672,False,True,False,106.0,0.0109726122303626,7.0,4858.0,48.0
13190.08,1040.15,14230.23,8.103956834532372,77.63,4.23,2252.9,38.66546762589928,44.0,0.0,0.0,False,2025-12-30T21:37:14.535105,False,True,False,61.0,0.0054216059177484,14.0,3011.0,43.0
5710.15,435.8,6145.95,145.2402586206897,164.14,106.21,16847.870000000006,61.32758620689656,67.0,38.48275862068966,46.0,True,2025-12-30T21:40:47.034658,False,True,False,86.0,0.0080880160875094,6.0,2856.0,48.0
7512.84,540.85,8053.69,147.73142857142855,168.26,116.35,21716.52,67.35374149659864,69.0,37.87755102040816,46.0,True,2025-12-30T21:44:52.283377,False,True,False,38.0,0.005191400584484,6.0,6309.0,45.0
14117.64,1066.26,15183.9,159.03296819787985,170.54,121.79,45006.33,70.58303886925795,73.0,38.41696113074205,45.0,True,2025-12-30T21:51:17.134783,False,True,False,88.0,0.005782357933004,15.0,5587.0,42.0
13430.94,1000.69,14431.63,158.06828996282516,170.72,128.99,42520.369999999966,71.60594795539033,73.0,38.27509293680298,45.0,True,2025-12-30T21:57:27.231778,False,True,False,79.0,0.0090017383995899,14.0,3256.0,49.0
10579.77,755.96,11335.73,149.09239024390237,172.35,117.65,30563.939999999984,70.85365853658537,72.0,37.71219512195122,45.0,True,2025-12-30T22:02:32.124171,False,True,False,33.0,0.0186750398326939,8.0,2418.0,70.0
7814.36,626.51,8440.87,189.9507100591715,199.98,75.96,32101.669999999984,74.30177514792899,77.0,50.83431952662722,56.0,False,2025-12-30T22:06:31.113578,False,False,True,103.0,0.0133474401275682,15.0,7113.0,98.0
13139.05,1070.46,14209.51,188.8399324324324,198.98,80.25,55896.62,76.85810810810811,78.0,47.645270270270274,55.0,False,2025-12-30T22:11:40.355526,False,False,True,52.0,0.0147065856568735,14.0,4240.0,99.0
22800.82,1891.75,24692.57,171.37721611721585,174.88,82.25,93571.95999999986,75.62820512820512,76.0,41.73076923076923,44.0,False,2025-12-30T22:21:06.685599,False,False,True,21.0,0.0077676602556573,11.0,2611.0,98.0
7335.72,608.89,7944.61,181.97777142857143,187.51,80.95,31846.110000000004,76.8,78.0,45.25142857142857,49.0,False,2025-12-30T22:24:11.743610,False,False,True,37.0,0.017561600010809,6.0,2123.0,99.0
12031.31,997.48,13028.79,175.13010489510484,179.16,81.58,50087.20999999999,76.58391608391608,77.0,42.38111888111888,46.0,False,2025-12-30T22:29:11.351357,False,False,True,22.0,0.0171912398911418,6.0,8508.0,99.0
5017.74,383.63,5401.37,198.3323364485982,211.31,88.65,21221.56000000001,76.11214953271028,79.0,66.59813084112149,78.0,True,2025-12-30T22:32:35.308281,False,False,True,89.0,0.0076704526504136,8.0,2380.0,95.0
33534.17,2530.26,36064.43,186.0159388038944,193.73,89.27,133745.46000000005,76.99304589707927,78.0,61.31432545201669,71.0,True,2025-12-30T22:46:27.978269,False,False,True,20.0,0.0133891961166934,13.0,9568.0,99.0
11557.43,872.49,12429.92,198.5710526315789,212.03,89.39,49047.05,77.68016194331983,80.0,66.46963562753037,76.0,True,2025-12-30T22:52:15.188591,False,False,True,71.0,0.011137495057817,15.0,685.0,98.0
6909.45,515.59,7425.04,210.59000000000003,227.24,88.87,30746.140000000007,77.89041095890411,81.0,70.91780821917808,81.0,True,2025-12-30T22:56:18.914878,False,False,True,125.0,0.0112978908905308,15.0,9862.0,96.0
13185.47,989.96,14175.43,200.85467857142868,213.8,89.17,56239.31000000003,77.89642857142857,80.0,67.275,78.0,True,2025-12-30T23:02:40.228132,False,False,True,53.0,0.0137204897279509,13.0,6659.0,98.0
3753.4,288.02,4041.42,96.148275862069,98.28,76.52,11153.200000000004,67.43103448275862,68.0,9.5,11.0,False,2026-01-07T11:12:23.625811,False,False,False,63.0,0.0182649914040473,9.0,6665.0,97.0
5013.8,388.72,5402.52,95.72100628930824,97.52,77.58,15219.640000000009,66.94339622641509,68.0,8.654088050314465,10.0,False,2026-01-07T11:15:11.908213,False,False,False,114.0,0.0185476970496167,13.0,4386.0,96.0
4275.21,327.24,4602.45,95.40644444444445,97.17,77.3,12879.87,65.97037037037038,66.0,8.666666666666666,11.0,False,2026-01-07T11:17:35.817359,False,False,False,104.0,0.0050460643271961,11.0,2488.0,92.0
4387.08,333.78,4720.86,95.65773722627748,97.52,76.75,13105.110000000011,65.91970802919708,66.0,9.394160583941606,11.0,False,2026-01-07T11:20:02.307821,False,False,False,81.0,0.0086850919881261,11.0,6434.0,94.0
