timestamp,gpu_temp_c,memory_temp_c
1764320808,64,N/A
1764320810,64,N/A
1764320812,64,N/A
1764320813,67,N/A
1764320814,68,N/A
1764320815,69,N/A
1764320816,69,N/A
1764320817,69,N/A
1764320818,70,N/A
1764320819,70,N/A
1764320820,70,N/A
1764320821,70,N/A
1764320822,71,N/A
1764320823,71,N/A
1764320825,71,N/A
1764320826,71,N/A
1764320827,71,N/A
1764320828,71,N/A
1764320829,72,N/A
1764320830,72,N/A
1764320831,72,N/A
1764320832,72,N/A
1764320833,72,N/A
1764320834,72,N/A
1764320835,73,N/A
1764320836,73,N/A
1764320837,73,N/A
1764320838,73,N/A
1764320839,73,N/A
1764320840,73,N/A
1764320841,73,N/A
1764320842,74,N/A
1764320843,74,N/A
1764320844,74,N/A
1764320845,74,N/A
1764320846,74,N/A
1764320847,74,N/A
1764320848,74,N/A
1764320849,74,N/A
1764320850,74,N/A
1764320851,74,N/A
1764320852,74,N/A
1764320853,74,N/A
1764320854,74,N/A
1764320855,75,N/A
1764320856,74,N/A
1764320857,75,N/A
1764320858,75,N/A
1764320859,75,N/A
1764320860,75,N/A
1764320861,75,N/A
1764320862,75,N/A
1764320863,75,N/A
1764320865,75,N/A
1764320866,75,N/A
1764320867,75,N/A
1764320868,75,N/A
1764320869,75,N/A
1764320870,75,N/A
1764320871,75,N/A
1764320872,75,N/A
1764320873,75,N/A
1764320874,75,N/A
1764320875,75,N/A
1764320876,76,N/A
1764320877,75,N/A
1764320878,76,N/A
1764320879,76,N/A
1764320880,76,N/A
1764320881,76,N/A
1764320882,76,N/A
1764320883,76,N/A
1764320884,76,N/A
1764320885,76,N/A
1764320886,76,N/A
1764320887,76,N/A
1764320888,76,N/A
1764320889,76,N/A
1764320890,76,N/A
1764320891,76,N/A
1764320892,76,N/A
1764320893,76,N/A
1764320894,76,N/A
1764320895,76,N/A
1764320896,76,N/A
1764320897,76,N/A
1764320898,76,N/A
1764320899,76,N/A
1764320900,76,N/A
1764320901,76,N/A
1764320902,76,N/A
1764320903,76,N/A
1764320905,76,N/A
1764320906,76,N/A
1764320907,76,N/A
1764320908,76,N/A
1764320909,76,N/A
1764320910,76,N/A
1764320911,76,N/A
1764320912,76,N/A
1764320913,76,N/A
1764320914,76,N/A
1764320915,76,N/A
1764320916,76,N/A
1764320917,77,N/A
1764320918,77,N/A
1764320919,76,N/A
1764320920,77,N/A
1764320921,77,N/A
1764320922,77,N/A
1764320923,77,N/A
1764320924,77,N/A
1764320925,77,N/A
1764320926,77,N/A
1764320927,77,N/A
1764320928,77,N/A
1764320929,77,N/A
1764320930,77,N/A
1764320931,77,N/A
1764320932,77,N/A
1764320933,77,N/A
1764320934,77,N/A
1764320935,77,N/A
1764320936,77,N/A
1764320937,77,N/A
1764320938,77,N/A
1764320939,77,N/A
1764320940,77,N/A
1764320941,77,N/A
1764320942,77,N/A
1764320944,77,N/A
1764320945,77,N/A
1764320946,77,N/A
1764320947,77,N/A
1764320948,77,N/A
1764320949,77,N/A
1764320950,77,N/A
1764320951,77,N/A
1764320952,77,N/A
1764320953,77,N/A
1764320954,77,N/A
1764320955,77,N/A
1764320956,77,N/A
1764320957,77,N/A
1764320958,77,N/A
1764320959,77,N/A
1764320960,77,N/A
1764320961,77,N/A
1764320962,77,N/A
1764320963,77,N/A
1764320964,77,N/A
1764320965,77,N/A
1764320966,77,N/A
1764320967,77,N/A
1764320968,77,N/A
1764320969,77,N/A
1764320970,77,N/A
1764320971,77,N/A
1764320972,77,N/A
1764320973,77,N/A
1764320974,77,N/A
1764320975,77,N/A
1764320976,77,N/A
1764320977,77,N/A
1764320978,77,N/A
1764320979,77,N/A
1764320980,77,N/A
1764320981,77,N/A
1764320982,77,N/A
1764320984,77,N/A
1764320985,77,N/A
1764320986,77,N/A
1764320987,77,N/A
1764320988,77,N/A
1764320989,77,N/A
1764320990,77,N/A
1764320991,77,N/A
1764320992,77,N/A
1764320993,77,N/A
1764320994,77,N/A
1764320995,77,N/A
1764320996,77,N/A
1764320997,77,N/A
1764320998,77,N/A
1764320999,77,N/A
1764321000,77,N/A
1764321001,77,N/A
1764321002,77,N/A
1764321003,77,N/A
1764321004,77,N/A
1764321005,77,N/A
1764321006,77,N/A
1764321007,77,N/A
1764321008,77,N/A
1764321009,77,N/A
1764321010,77,N/A
1764321011,77,N/A
1764321012,77,N/A
1764321013,77,N/A
1764321014,77,N/A
1764321015,77,N/A
1764321016,77,N/A
1764321017,77,N/A
1764321018,77,N/A
1764321019,77,N/A
1764321020,77,N/A
1764321021,77,N/A
1764321023,77,N/A
1764321024,77,N/A
1764321025,77,N/A
1764321026,77,N/A
1764321027,77,N/A
1764321028,77,N/A
1764321029,77,N/A
1764321030,77,N/A
1764321031,77,N/A
1764321032,77,N/A
1764321033,77,N/A
1764321034,77,N/A
1764321035,77,N/A
1764321036,77,N/A
1764321037,77,N/A
1764321038,77,N/A
1764321039,77,N/A
1764321040,77,N/A
1764321041,77,N/A
1764321042,77,N/A
1764321043,77,N/A
1764321044,77,N/A
1764321045,77,N/A
1764321046,77,N/A
1764321047,77,N/A
1764321048,77,N/A
1764321049,77,N/A
1764321050,77,N/A
1764321051,77,N/A
1764321052,77,N/A
1764321053,77,N/A
1764321054,77,N/A
1764321055,77,N/A
1764321056,77,N/A
1764321057,78,N/A
1764321058,77,N/A
1764321059,77,N/A
1764321060,77,N/A
1764321061,77,N/A
1764321063,77,N/A
1764321064,78,N/A
1764321065,77,N/A
1764321066,78,N/A
1764321067,78,N/A
1764321068,78,N/A
1764321069,78,N/A
1764321070,77,N/A
1764321071,78,N/A
1764321072,78,N/A
1764321073,78,N/A
1764321074,77,N/A
1764321075,77,N/A
1764321076,77,N/A
1764321077,78,N/A
1764321078,78,N/A
1764321079,78,N/A
1764321080,78,N/A
1764321081,77,N/A
1764321082,78,N/A
1764321083,77,N/A
1764321084,78,N/A
1764321085,78,N/A
1764321086,78,N/A
1764321087,78,N/A
1764321088,78,N/A
1764321089,78,N/A
1764321090,78,N/A
1764321091,78,N/A
1764321092,78,N/A
1764321093,78,N/A
1764321094,78,N/A
1764321095,78,N/A
1764321096,78,N/A
1764321097,78,N/A
1764321098,78,N/A
1764321099,78,N/A
1764321100,78,N/A
1764321101,78,N/A
1764321103,78,N/A
1764321104,78,N/A
1764321105,78,N/A
1764321106,78,N/A
1764321107,78,N/A
1764321108,78,N/A
1764321109,78,N/A
1764321110,78,N/A
1764321111,78,N/A
1764321112,78,N/A
1764321113,78,N/A
1764321114,78,N/A
1764321115,78,N/A
1764321116,78,N/A
1764321117,78,N/A
1764321118,78,N/A
1764321119,78,N/A
1764321120,77,N/A
1764321121,78,N/A
1764321122,78,N/A
1764321123,78,N/A
1764321124,78,N/A
1764321125,78,N/A
1764321126,78,N/A
1764321127,77,N/A
1764321128,78,N/A
1764321129,77,N/A
1764321130,78,N/A
1764321131,78,N/A
1764321132,78,N/A
1764321133,78,N/A
1764321134,77,N/A
1764321135,78,N/A
1764321136,78,N/A
1764321137,77,N/A
1764321138,77,N/A
1764321139,78,N/A
1764321140,78,N/A
1764321142,77,N/A
1764321143,78,N/A
1764321144,78,N/A
1764321145,78,N/A
1764321146,77,N/A
1764321147,78,N/A
1764321148,77,N/A
1764321149,78,N/A
1764321150,78,N/A
1764321151,77,N/A
1764321152,77,N/A
1764321153,77,N/A
1764321154,78,N/A
1764321155,77,N/A
1764321156,78,N/A
1764321157,78,N/A
1764321158,78,N/A
1764321159,78,N/A
1764321160,78,N/A
1764321161,78,N/A
1764321162,77,N/A
1764321163,78,N/A
1764321164,77,N/A
1764321165,78,N/A
1764321166,78,N/A
1764321167,78,N/A
1764321168,78,N/A
1764321169,78,N/A
1764321170,78,N/A
1764321171,78,N/A
1764321172,78,N/A
1764321173,77,N/A
1764321174,78,N/A
1764321175,78,N/A
1764321176,78,N/A
1764321177,78,N/A
1764321178,77,N/A
1764321179,78,N/A
1764321180,77,N/A
1764321182,78,N/A
1764321183,77,N/A
1764321184,78,N/A
1764321185,78,N/A
1764321186,78,N/A
1764321187,78,N/A
1764321188,77,N/A
1764321189,78,N/A
1764321190,78,N/A
1764321191,78,N/A
1764321192,78,N/A
1764321193,77,N/A
1764321194,78,N/A
1764321195,78,N/A
1764321196,77,N/A
1764321197,78,N/A
1764321198,78,N/A
1764321199,77,N/A
1764321200,78,N/A
1764321201,77,N/A
1764321202,78,N/A
1764321203,78,N/A
1764321204,77,N/A
1764321205,77,N/A
1764321206,77,N/A
1764321207,78,N/A
1764321208,78,N/A
1764321209,78,N/A
1764321210,78,N/A
1764321211,78,N/A
1764321212,78,N/A
1764321213,78,N/A
1764321214,78,N/A
1764321215,77,N/A
1764321216,78,N/A
1764321217,78,N/A
1764321218,78,N/A
1764321219,78,N/A
1764321220,78,N/A
1764321222,78,N/A
1764321223,78,N/A
1764321224,78,N/A
1764321225,78,N/A
1764321226,78,N/A
1764321227,78,N/A
1764321228,78,N/A
1764321229,78,N/A
1764321230,78,N/A
1764321231,78,N/A
1764321232,78,N/A
1764321233,78,N/A
1764321234,78,N/A
1764321235,76,N/A
