experiment_id,repository,model,timestamp,hyperparam_learning_rate,training_duration,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation,energy_cpu_total_joules,energy_gpu_total_joules,perf_top1_accuracy,perf_top5_accuracy
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_103,bug-localization-by-dnn-and-rvsm,default,2025-11-23T18:02:08.850618,,,2.814976511722972,1.2340429247676576,-3.0626847866014635,2.3096376572743043,0.9863303643267777,2.7905872392324698,2.743762489796739,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_104,bug-localization-by-dnn-and-rvsm,default,2025-11-23T18:39:59.353790,,,2.807524961855404,1.2340429247676576,-3.0489003039857865,2.3465561601746816,1.0216720203544247,2.787226841633287,2.759453578473432,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_105,bug-localization-by-dnn-and-rvsm,default,2025-11-23T19:17:55.103264,,,2.815147646789421,1.2340429247676576,-3.0730847026372983,2.1501432478143374,1.1180413025327418,2.8022879569840677,2.758981054375622,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_106,bug-localization-by-dnn-and-rvsm,default,2025-11-23T19:55:48.003645,,,2.811499646125132,1.2340429247676576,-3.0852907642254275,2.2921499453741245,1.1613642164076752,2.7899008987660316,2.7706081978182038,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_107_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T20:34:22.599309,,1.3480651685353666,2.8138319947993025,1.1520316995214555,-3.0504018974804654,2.298141105932519,0.7879982216778434,2.814200514615183,2.786670014535932,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_108_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T21:12:48.621107,,-1.2490658071381708,2.815341639355351,1.2340429247676576,-3.0240813300069385,2.3212961318744227,1.2081822542457012,2.7955295647446623,2.777443137733072,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_109_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T21:51:23.442615,,,2.810623846726524,1.1520316995214555,-3.0702551074426254,2.295388410540824,0.9289467717465982,2.815884602763847,2.806795127416198,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_110_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T22:29:54.952930,,,2.81574882024377,1.2340429247676576,-3.0645911917945754,2.1454474733226223,1.4426180866483609,2.810988171570717,2.7622841795593853,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_111_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T23:06:56.327013,,,2.807459948844879,1.1520316995214555,-3.023775166198377,2.0868312538053555,1.044691097602341,2.6097029482790615,2.679643522738119,,
mutation_2x_safe__bug-localization-by-dnn-and-rvsm_default_112_parallel,bug-localization-by-dnn-and-rvsm,default,2025-11-23T23:44:50.275519,,,2.8099446292136308,1.2340429247676576,-2.9786941015729087,2.2163698604733484,1.4259394999417507,2.7214322791028103,2.745397933778135,,
bug-localization-by-dnn-and-rvsm_default_011,bug-localization-by-dnn-and-rvsm,default,2025-11-27T02:49:52.311834,,-1.3909682529591587,-0.47223951076836607,0.331919447059433,0.3989303185425548,-0.22689018454333368,2.338207761565294,-0.2986734644648442,-0.5369695086865827,,
bug-localization-by-dnn-and-rvsm_default_012,bug-localization-by-dnn-and-rvsm,default,2025-11-27T03:05:01.755890,,0.44407939251141404,-0.47211134793497056,-0.8162377063873985,0.341565597878074,-0.37003034491146575,-0.37032145148123674,-0.3145433051328976,-0.5507158707821408,,
bug-localization-by-dnn-and-rvsm_default_013,bug-localization-by-dnn-and-rvsm,default,2025-11-27T03:12:40.898275,,0.34644734761507984,-0.47278149090081306,-1.0622713821260052,0.1668861297766573,-0.31189989516920397,-0.876420210312923,-1.1143241566968722,-0.6914806697067976,,
bug-localization-by-dnn-and-rvsm_default_014,bug-localization-by-dnn-and-rvsm,default,2025-11-27T03:23:30.277986,,0.34644734761507984,-0.47469515469213014,-1.0622713821260052,0.3292078984028849,-0.24534943599352257,-0.67723500035145,-0.7733913363546796,-0.6337358017533516,,
bug-localization-by-dnn-and-rvsm_default_015,bug-localization-by-dnn-and-rvsm,default,2025-11-27T03:38:44.455018,,0.34644734761507984,-0.472018138601592,-1.0622713821260052,0.29602311592909486,-0.25862714317699187,-0.47917196058694317,-0.29874632493748077,-0.5569341927122184,,
bug-localization-by-dnn-and-rvsm_default_016,bug-localization-by-dnn-and-rvsm,default,2025-11-27T03:54:00.089619,,0.34644734761507984,-0.47299722823792156,-1.1442826073722074,0.3283267367276082,-0.37731689153654036,-0.876420210312923,-0.29949359853939794,-0.5557198879965666,,
bug-localization-by-dnn-and-rvsm_default_017,bug-localization-by-dnn-and-rvsm,default,2025-11-27T04:09:06.500714,,0.34644734761507984,-0.47278473240878227,-1.1442826073722074,0.3705890482204805,-0.39205190804502454,-0.876420210312923,-0.31499887755433,-0.5584575636704201,,
bug-localization-by-dnn-and-rvsm_default_018,bug-localization-by-dnn-and-rvsm,default,2025-11-27T04:24:18.651179,,0.34644734761507984,-0.4726949535644673,-1.1442826073722074,0.3834496635611671,-0.3763453519865304,-0.876420210312923,-0.30515363860055184,-0.5554035737882309,,
bug-localization-by-dnn-and-rvsm_default_001,bug-localization-by-dnn-and-rvsm,default,2025-12-01T22:26:51.444746,,0.34644734761507984,-0.47440607295195736,-1.1442826073722074,0.2881238971834982,-0.26607561306040134,-0.8422741743195263,-0.9645554361983029,-0.6657337316627805,,
bug-localization-by-dnn-and-rvsm_default_002,bug-localization-by-dnn-and-rvsm,default,2025-12-01T22:31:36.094047,,0.34644734761507984,-0.4797170467752635,-1.0622713821260052,0.11854756216280887,-0.29846026472739956,-0.872514617960738,-1.4247839270511071,-0.7475144768417602,,
bug-localization-by-dnn-and-rvsm_default_005_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-04T15:59:45.622155,,0.34644734761507984,-0.23849716210406469,-0.16014790441778048,-0.2061221891954025,-0.6929053220314384,-0.2889926419519677,-1.5797659310472971,-0.7125404456376937,,
bug-localization-by-dnn-and-rvsm_default_006_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-04T16:17:18.635019,,-1.2615168573982296,-0.359926417680604,0.24990822181323075,0.36431885305387557,-0.514142044829608,-0.015591465074023042,-0.08771465215850477,-0.0944769784815096,,
bug-localization-by-dnn-and-rvsm_default_007_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-04T16:35:07.935328,,0.34644734761507984,-0.3568881146519048,0.24990822181323075,0.37127623452580116,-0.5390782266131965,-0.530930819583289,-0.059159051263599265,-0.07520236570586432,,
bug-localization-by-dnn-and-rvsm_default_008_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-04T16:53:11.826791,,0.34644734761507984,-0.35999783682652126,0.24990822181323075,0.33783274073715597,-0.512522812246258,-0.6360071389379767,-0.028860762693993663,-0.06250209061256498,,
bug-localization-by-dnn-and-rvsm_default_006,bug-localization-by-dnn-and-rvsm,default,2025-12-05T21:48:39.829870,,0.7178048625142943,-0.47287873613988846,0.331919447059433,0.3488886689199901,-0.5708151852468549,1.0181027526160884,-1.1157907005873797,-0.6791039567876198,,
bug-localization-by-dnn-and-rvsm_default_059_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-10T14:24:52.775512,,0.34644734761507984,0.5441823376066492,1.972143951983478,0.4947869202564492,2.022547720246364,2.997121765171029,-0.28644924032800295,0.3144819184962375,,
bug-localization-by-dnn-and-rvsm_default_060_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-10T14:29:46.268613,,0.34644734761507984,0.9523442279278068,1.8901327267372756,0.22628913177920582,1.5834118436418678,0.8295954863062475,-1.4377948368604732,-0.4231406387306408,,
bug-localization-by-dnn-and-rvsm_default_061_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-10T14:41:02.122528,,0.34644734761507984,0.5940980082914861,1.8901327267372756,0.44418892633745044,1.9075822068285204,2.663361857775792,-0.7268319386002642,0.025680663748802537,,
bug-localization-by-dnn-and-rvsm_default_062_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-10T14:50:16.726506,,0.34644734761507984,0.6431832402816737,1.8901327267372756,0.4365689187332702,2.01267040148793,2.4292286368715215,-0.9521105563240463,-0.1094975762336971,,
bug-localization-by-dnn-and-rvsm_default_063_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-10T15:03:51.495705,,0.34644734761507984,0.5590180047029066,1.8901327267372756,0.4822805724988749,1.9746184357792067,2.9693347725580828,-0.46790033908633477,0.1753996212412947,,
bug-localization-by-dnn-and-rvsm_default_003,bug-localization-by-dnn-and-rvsm,default,2025-12-13T00:35:33.062755,,-1.083644710825961,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_015,bug-localization-by-dnn-and-rvsm,default,2025-12-14T09:05:15.151891,,,-0.47055926730721054,0.1678969965670285,0.3018469481560338,-0.3998242244451041,1.9370003473865247,-0.2921782515127205,-0.5412293653541063,,
bug-localization-by-dnn-and-rvsm_default_016,bug-localization-by-dnn-and-rvsm,default,2025-12-14T09:20:26.360751,,,-0.4720703567155295,-0.8982489316336008,0.2729067497918205,-0.20195400275974493,-0.2593366186675788,-0.3088954516988393,-0.5507851050821873,,
bug-localization-by-dnn-and-rvsm_default_017,bug-localization-by-dnn-and-rvsm,default,2025-12-14T09:35:39.066123,,-1.406383838995422,-0.47308991539016076,-1.1442826073722074,0.33282477467829713,-0.25668406407697186,-0.6688658738824813,-0.3086244937134113,-0.5547588293690516,,
bug-localization-by-dnn-and-rvsm_default_018,bug-localization-by-dnn-and-rvsm,default,2025-12-14T09:49:41.938863,,-1.3858297242804043,-0.4744025020021827,-1.1442826073722074,0.4054581480702065,-0.24664482206020247,-0.4836924308988009,-0.32483167059107404,-0.5586058765225504,,
bug-localization-by-dnn-and-rvsm_default_019,bug-localization-by-dnn-and-rvsm,default,2025-12-14T10:04:55.525510,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_020,bug-localization-by-dnn-and-rvsm,default,2025-12-14T10:18:57.412247,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_021,bug-localization-by-dnn-and-rvsm,default,2025-12-14T10:33:52.115173,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_022,bug-localization-by-dnn-and-rvsm,default,2025-12-14T10:48:08.305789,,,,,,,,,,,
bug-localization-by-dnn-and-rvsm_default_023_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-14T11:05:58.588897,,,-0.3569199113908434,0.1678969965670285,0.5921757073018735,-0.3622580285113861,0.271912704692236,-0.058025694943689594,-0.08683470172095278,,
bug-localization-by-dnn-and-rvsm_default_024_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-14T11:23:53.523276,,,-0.3593196341303282,0.24990822181323075,0.4941700165036601,-0.4215219410619928,-0.4095720645061084,-0.04898606982792537,-0.07189101894897258,,
bug-localization-by-dnn-and-rvsm_default_025_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-14T11:41:50.998932,,,-0.35903269747175104,0.24990822181323075,0.5460350833520038,-0.4655650673291106,-0.5069316458343898,-0.04480113022523979,-0.06755597815874158,,
bug-localization-by-dnn-and-rvsm_default_013_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T07:02:27.959127,,-0.8757319350548202,-0.3592595598094874,0.4959418975518375,0.3363760193962211,-0.41213039207856345,0.16276323357698552,-0.05328794919274324,-0.07055869138746065,-0.9580477426622117,-1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_014_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T07:20:24.259053,,-1.1253458474112372,-0.35826857905206916,0.24990822181323075,0.31760623632994356,-0.48742470720433434,-0.31991033165950605,-0.049641036211840364,-0.07643408717512172,-0.6813552538067018,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_015_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T07:38:26.044387,,0.5168093368876305,-0.35945941087903993,0.1678969965670285,0.3160789489214175,-0.42945618072040753,-0.5398744863479824,-0.03827220958114884,-0.07350947889114341,-0.6813552538067018,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_016_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T07:56:29.357353,,-1.0381884955908256,-0.3605361594986698,0.1678969965670285,0.3852902191491886,-0.09864696394202062,-0.5413702451211572,-0.03759027704366032,-0.07447919180616418,0.14872221275982772,0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_017_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T08:14:20.078398,,,-0.3582501813431604,0.1678969965670285,0.4993912529734844,-0.1391277785257684,-0.479564506815539,-0.061224814201306606,-0.08402811628283323,-4.55505009778384,-2.4494897427831783
bug-localization-by-dnn-and-rvsm_default_018_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T08:32:18.870694,,,-0.36020558060762187,0.1678969965670285,0.4819922326034435,-0.4040342291618139,-0.5230916720395576,-0.045264740634756766,-0.07554896992046922,-0.404662764951192,-0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_019_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T08:50:02.526708,,,-0.35735939278682094,0.1678969965670285,0.4537305713913377,-0.5319536032464569,-0.6346610623444178,-0.07566700446958348,-0.08355256318439218,0.42541470161533756,1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_020_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-15T09:07:57.247614,,,-0.36277253617669,0.1678969965670285,0.4249677321336811,-0.41310193162857334,-0.6901428093832622,-0.049761606033107184,-0.08354931782657811,1.2554921681818672,1.6329931618554523
bug-localization-by-dnn-and-rvsm_default_021,bug-localization-by-dnn-and-rvsm,default,2025-12-18T17:25:21.519509,,,-0.47193869882882616,0.24990822181323075,0.22805988549710773,-0.1924005305179804,1.207102355249984,-0.29480278426726725,-0.539024361076232,-1.2347402315177216,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_022,bug-localization-by-dnn-and-rvsm,default,2025-12-18T17:40:24.817993,,,-0.47074674217037993,-0.5702040306487918,0.1685963754782089,-0.2147459401682091,-0.3256984966517395,-0.31554883151327023,-0.5452803291569597,-0.404662764951192,0.0
bug-localization-by-dnn-and-rvsm_default_023,bug-localization-by-dnn-and-rvsm,default,2025-12-18T17:55:39.784238,,,-0.4719513734892,-0.8162377063873985,0.13170430134761457,-0.4713943046291702,-0.876420210312923,-0.2908330553132947,-0.5439101390876098,0.42541470161533756,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_024,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:10:57.551941,,,-0.47626967852937513,-0.8162377063873985,0.06655677940257948,-0.2490736709352273,-0.5002431285472452,-0.28676972269162876,-0.5456836189547282,0.7021071904708475,0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_025,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:25:51.818810,,,-0.4723753962770776,-0.8982489316336008,0.10399880768165441,-0.22640441476832857,-0.876420210312923,-0.3279784132811728,-0.5543200569925094,0.42541470161533756,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_026,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:36:23.542829,,,-0.4730327010986551,-0.8162377063873985,0.06119842682050972,-0.2234897961182986,-0.5059193259401404,-0.8007982828233215,-0.6339030458594007,0.9787996793263573,1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_027,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:48:42.003704,,,-0.47181863792313256,-0.8162377063873985,0.01257313344105404,-0.2068117005097946,-0.8051328720109235,-0.6084590809797369,-0.6009195007816596,0.9787996793263573,0.0
bug-localization-by-dnn-and-rvsm_default_028,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:54:46.595001,,,-0.4764369514432429,-0.8162377063873985,-0.18431893479378442,-0.24113943127681273,-0.634447066359726,-1.2802966833039076,-0.7187759679641891,-3.72497263121731,-4.08248290463863
bug-localization-by-dnn-and-rvsm_default_029,bug-localization-by-dnn-and-rvsm,default,2025-12-18T18:57:48.810922,,,-0.48133907193944947,-0.8982489316336008,-0.6020417928687897,-0.5743774969302247,-0.876420210312923,-1.6038871554189607,-0.7798962244020694,0.14872221275982772,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_030,bug-localization-by-dnn-and-rvsm,default,2025-12-18T19:02:29.861416,,,-0.47331742021838424,-0.8982489316336008,-0.1573145678486492,-0.2952217995606997,-0.876420210312923,-1.4284899581379218,-0.7468781703528989,-1.2347402315177216,-1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_031,bug-localization-by-dnn-and-rvsm,default,2025-12-18T19:17:53.007898,,2.261142187606346,-0.472539697752353,-0.8982489316336008,0.16492746730708735,-0.23320519161839823,-0.8742131719753993,-0.2770310519024543,-0.5444725595968906,0.7021071904708475,0.0
bug-localization-by-dnn-and-rvsm_default_032,bug-localization-by-dnn-and-rvsm,default,2025-12-18T19:33:01.163684,,1.073944427095659,-0.4722045572683491,-0.8982489316336008,0.14804194856709735,-0.21377440061819913,-0.8696871891311257,-0.30393990239979773,-0.5489402273431464,0.42541470161533756,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_033,bug-localization-by-dnn-and-rvsm,default,2025-12-18T19:48:18.314928,,2.280115216574055,-0.4739240997603135,-0.8982489316336008,0.05671233515617714,-0.33100683965273286,-0.743630070338604,-0.29363157161637937,-0.5482468025567471,-0.404662764951192,0.0
bug-localization-by-dnn-and-rvsm_default_034,bug-localization-by-dnn-and-rvsm,default,2025-12-18T20:03:07.299406,,-1.4131034534214855,-0.4735927297969612,-0.8982489316336008,0.03336919504910609,-0.4809477768709347,-0.5943371095004333,-0.3414072984709309,-0.5555776331456902,0.9787996793263573,1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_035,bug-localization-by-dnn-and-rvsm,default,2025-12-18T20:18:11.746037,,-0.3328266165725732,-0.4714309724619472,-0.8982489316336008,0.1641889570848914,-0.22089902398493882,-0.4893031920827161,-0.3161511620397286,-0.5484543972782918,0.7021071904708475,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_036,bug-localization-by-dnn-and-rvsm,default,2025-12-18T20:33:14.814882,,,-0.472018138601592,-0.980260156879803,0.2747000766825674,-0.3782884310865503,-0.876420210312923,-0.3195320435440298,-0.5502954887665488,1.2554921681818672,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_037,bug-localization-by-dnn-and-rvsm,default,2025-12-18T20:48:06.757274,,,-0.4732547510643134,-0.980260156879803,0.23612490971793587,-0.16714050221772173,-0.876420210312923,-0.3436475635370526,-0.553027539153524,1.532184657037377,0.0
bug-localization-by-dnn-and-rvsm_default_038,bug-localization-by-dnn-and-rvsm,default,2025-12-18T21:03:00.700753,,,-0.47408016274314363,-0.980260156879803,0.2823520751772923,-0.3531903260446265,-0.876420210312923,-0.3294164352784773,-0.5544723724526106,0.7021071904708475,0.0
bug-localization-by-dnn-and-rvsm_default_039,bug-localization-by-dnn-and-rvsm,default,2025-12-18T21:18:01.056464,,,-0.47320695255697126,-0.8982489316336008,0.28873250365055636,-0.24810213138521733,-0.4904285322519886,-0.3223463765333451,-0.5536754207519241,1.2554921681818672,2.041241452319315
bug-localization-by-dnn-and-rvsm_default_040,bug-localization-by-dnn-and-rvsm,default,2025-12-18T21:32:58.258404,,,-0.4715171720115313,-0.8982489316336008,0.267008859950374,-0.22510902870164867,-0.7972053429507235,-0.32747124216203677,-0.5557214024968797,-0.6813552538067018,-1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_041_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T21:54:56.080102,,,-0.48133907193944947,-1.0622713821260052,0.3546653795505304,-0.826653933416141,2.886814875471278,0.3777424202982745,-0.7801505522761449,0.42541470161533756,0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_042_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T22:16:04.671699,,,-0.48133907193944947,-1.636349958849421,0.37228481527648727,-0.8213104658910862,0.688486375966667,0.2826283887149292,-0.7844673108840189,-0.12797027609568215,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_043_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T22:37:27.100063,,,-0.48133907193944947,-1.636349958849421,0.3662965951681466,-0.8237393147661112,0.788361898334892,0.3098232360141164,-0.783739701661972,0.42541470161533756,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_044_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T22:58:18.495504,,,-0.48133907193944947,-1.636349958849421,0.30723005093998723,-0.8201770030827413,0.8595194139765732,0.24895855307879805,-0.7857486863278409,1.2554921681818672,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_045_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T23:19:49.106193,,,-0.48133907193944947,-1.7183611840956232,0.32684975110851383,-0.8248727775744561,0.8657316673294874,0.3218122841770027,-0.7857760555120777,0.7021071904708475,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_046_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T23:31:37.068682,,,-0.48133907193944947,-1.8003724093418254,0.2938801145394222,-0.8279493194828209,0.5006916530677696,-0.7135975208641624,-0.8040249188611027,-0.12797027609568215,-0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_047_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-18T23:45:40.173795,,,-0.48133907193944947,-1.8003724093418254,0.3203345680051918,-0.8298923985828407,0.761684130052049,-0.47381966908569745,-0.8000306406414122,-0.9580477426622117,0.0
bug-localization-by-dnn-and-rvsm_default_048_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-19T00:04:57.033762,,,-0.48130059599369435,-1.8823836345880276,0.2858765113980589,-0.8316735544245257,0.5299200162987808,0.07881301420623482,-0.7904132391148526,-1.2347402315177216,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_049_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-19T00:22:30.619979,,,-0.48133907193944947,-1.8823836345880276,0.2736589779435294,-0.8308639381328508,0.5333938811385259,-0.10193359378998446,-0.7935398168334968,0.42541470161533756,1.6329931618554523
bug-localization-by-dnn-and-rvsm_default_050_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-19T00:31:57.048780,,,-0.48133907193944947,-1.8823836345880276,0.20968491815570134,-0.8324831707162006,0.34093508305567277,-0.9690548944960357,-0.8086969359710883,0.14872221275982772,0.0
bug-localization-by-dnn-and-rvsm_default_051_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-19T00:53:18.146259,,0.18240970133176532,-0.48133907193944947,-1.8823836345880276,0.18800372794005168,-0.8332927870078756,0.5478790525496601,0.30626655593171,-0.7867522591427277,-0.12797027609568215,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_052_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-19T01:13:59.707341,,,-0.48133907193944947,-1.8823836345880276,0.19541518886740628,-0.8305400916161807,0.5680493987914667,0.22709315116954884,-0.7880559193768769,-0.404662764951192,-1.6329931618554523
bug-localization-by-dnn-and-rvsm_default_001_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-22T22:06:06.154204,,,-0.35576828917786296,0.24990822181323075,0.3207843645813424,-0.5267720589797373,0.6871202531043971,-0.07870640112526393,-0.08830863506177707,0.42541470161533756,0.8164965809277261
bug-localization-by-dnn-and-rvsm_default_002_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-22T22:23:56.485661,,,-0.35768077010165045,0.24990822181323075,0.39717739780499844,-0.532115526504792,-0.6639559863540192,-0.053964955221405736,-0.06719833972756661,0.14872221275982772,0.0
bug-localization-by-dnn-and-rvsm_default_003_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-22T22:41:52.254798,,,-0.35966517724890057,0.331919447059433,0.448265429925522,-0.3886515196199898,-0.45402745351020174,-0.03989303098489024,-0.06504764110379005,0.9787996793263573,1.2247448713915892
bug-localization-by-dnn-and-rvsm_default_004_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-22T22:59:46.163538,,,-0.35748220605644127,0.331919447059433,0.413850046475766,-0.5238574403297074,-0.5294685288010831,-0.04508920134658948,-0.06093815268167944,-0.12797027609568215,-0.4082482904638631
bug-localization-by-dnn-and-rvsm_default_005_parallel,bug-localization-by-dnn-and-rvsm,default,2025-12-22T23:17:38.584341,,,-0.35894195190522926,0.331919447059433,0.4577083664056653,-0.5026454934878235,-0.5417689885388605,-0.048279764036245565,-0.06410562190878848,0.42541470161533756,0.4082482904638631
