experiment_id,timestamp,repository,model,is_parallel,training_success,duration_seconds,retries,error_message,hyperparam_alpha,hyperparam_batch_size,hyperparam_dropout,hyperparam_epochs,hyperparam_kfold,hyperparam_learning_rate,hyperparam_max_iter,hyperparam_seed,hyperparam_weight_decay,perf_accuracy,perf_best_val_accuracy,perf_map,perf_precision,perf_rank1,perf_rank5,perf_recall,perf_test_accuracy,perf_test_loss,perf_eval_loss,perf_final_training_loss,perf_eval_samples_per_second,perf_top1_accuracy,perf_top5_accuracy,perf_top10_accuracy,perf_top20_accuracy,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,experiment_source,num_mutated_params,mutated_param,mode,bg_repository,bg_model,bg_note,bg_log_directory,fg_duration_seconds,fg_retries,fg_error_message,training_duration,l2_regularization,gpu_util_avg,gpu_temp_max,cpu_pkg_ratio,gpu_power_fluctuation,gpu_temp_fluctuation
mutation_2x_safe__examples_mnist_rnn_026,2025-11-22T22:18:09.088781,examples,mnist_rnn,False,True,487.66228342056274,0,Training completed successfully,,,,13.0,,,,,,,,,,,,,95.0,0.1581,,,,,,,,30612.99,2263.13,32876.12,182.5347252747252,317.94,123.49,83053.29999999996,68.7054945054945,73.0,99.810989010989,100.0,mutation_2x_safe,1.0,epochs,,,,,,,,,13.0,,99.810989010989,73.0,0.9311618889333656,194.45,4.294505494505501
mutation_2x_safe__examples_mnist_rnn_027,2025-11-22T22:28:06.434898,examples,mnist_rnn,False,True,537.3316898345947,0,Training completed successfully,,,,,,0.0093908695351179,,,,,,,,,,,59.0,1.3358,,,,,,,,34124.36,2544.62,36668.98,184.26742514970053,319.21,136.64,92317.97999999997,69.03393213572855,73.0,99.7245508982036,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.7245508982036,73.0,0.9306056508798444,182.57,3.966067864271452
mutation_2x_safe__examples_mnist_rnn_028,2025-11-22T22:38:04.606839,examples,mnist_rnn,False,True,538.157674074173,0,Training completed successfully,,,,,,0.0104460786715675,,,,,,,,,,,61.0,1.2663,,,,,,,,34139.53,2533.7,36673.23,185.9015568862276,318.67,133.45,93136.68000000002,68.9441117764471,73.0,99.34730538922156,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.34730538922156,73.0,0.930911457758152,185.22000000000003,4.055888223552898
mutation_2x_safe__examples_mnist_rnn_029,2025-11-22T22:48:01.850854,examples,mnist_rnn,False,True,537.2295589447021,0,Training completed successfully,,,,,,,,8534.0,,,,,,,,,96.0,0.1507,,,,,,,,34081.42,2525.24,36606.66,184.4912399999997,292.57,143.81,92245.6199999999,68.66,73.0,99.6,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.6,73.0,0.931016924242747,148.76,4.340000000000003
mutation_2x_safe__examples_mnist_rnn_030,2025-11-22T22:58:01.004087,examples,mnist_rnn,False,True,539.1388156414032,0,Training completed successfully,,,,,,,,3946.0,,,,,,,,,96.0,0.1323,,,,,,,,34187.64,2542.17,36729.81,186.0845418326693,316.5,133.3,93414.43999999996,68.97211155378486,74.0,99.29083665338644,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.29083665338644,74.0,0.9307872815024092,183.2,5.027888446215144
mutation_2x_safe__examples_mnist_rnn_031_parallel,2025-11-22T23:07:12.933431,examples,mnist_rnn,True,True,461.9126091003418,0,Training completed successfully,,,,12.0,,,,,,,,,,,,,95.0,0.1593,,,,,,,,29290.18,2169.5,31459.68,187.43069767441847,298.57,145.04,80595.19999999998,69.02093023255814,73.0,99.76744186046513,100.0,mutation_2x_safe,1.0,epochs,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_031_parallel/background_logs,461.9126091003418,0.0,Training completed successfully,12.0,,99.76744186046513,73.0,0.9310387136804952,153.53,3.9790697674418567
mutation_2x_safe__examples_mnist_rnn_032_parallel,2025-11-22T23:17:41.937257,examples,mnist_rnn,True,True,538.9853663444519,0,Training completed successfully,,,,14.0,,,,,,,,,,,,,95.0,0.1572,,,,,,,,34198.56,2540.74,36739.3,185.8996414342629,319.65,133.92,93321.62,68.85458167330677,74.0,99.56573705179282,100.0,mutation_2x_safe,1.0,epochs,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_032_parallel/background_logs,538.9853663444519,0.0,Training completed successfully,14.0,,99.56573705179282,74.0,0.930844082494767,185.73,5.145418326693232
mutation_2x_safe__examples_mnist_rnn_033_parallel,2025-11-22T23:28:09.655174,examples,mnist_rnn,True,True,537.6991934776306,0,Training completed successfully,,,,,,0.0094110622771299,,,,,,,,,,,59.0,1.3345,,,,,,,,34125.63,2545.47,36671.1,184.78137724550896,314.94,126.56,92575.47,68.750499001996,73.0,99.69261477045907,100.0,mutation_2x_safe,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_033_parallel/background_logs,537.6991934776306,0.0,Training completed successfully,,,99.69261477045907,73.0,0.9305864836342514,188.38,4.249500998003995
mutation_2x_safe__examples_mnist_rnn_034_parallel,2025-11-22T23:38:32.187455,examples,mnist_rnn,True,True,532.513679265976,0,Training completed successfully,,,,,,0.0054038452683524,,,,,,,,,,,48.0,1.6428,,,,,,,,33692.34,2504.4,36196.74,186.5295362903225,312.43,136.16,92518.64999999998,68.96975806451613,74.0,99.70766129032258,100.0,mutation_2x_safe,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_034_parallel/background_logs,532.513679265976,0.0,Training completed successfully,,,99.70766129032258,74.0,0.930811448765828,176.27,5.030241935483872
mutation_2x_safe__examples_mnist_rnn_035_parallel,2025-11-22T23:48:42.337982,examples,mnist_rnn,True,True,520.1318695545197,0,Training completed successfully,,,,,,,,2878.0,,,,,,,,,96.0,0.1559,,,,,,,,32547.98,2416.31,34964.29,187.37358762886595,313.37,135.46,90876.19,69.0659793814433,73.0,99.50103092783505,100.0,mutation_2x_safe,1.0,seed,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_035_parallel/background_logs,520.1318695545197,0.0,Training completed successfully,,,99.50103092783505,73.0,0.930892061586264,177.91,3.934020618556701
mutation_2x_safe__examples_mnist_rnn_036_parallel,2025-11-22T23:58:55.798056,examples,mnist_rnn,True,True,523.4416875839233,0,Training completed successfully,,,,,,,,6402.0,,,,,,,,,96.0,0.1412,,,,,,,,32786.13,2413.83,35199.96,186.30739754098343,318.3,123.76,90918.00999999992,68.91188524590164,73.0,99.63319672131148,100.0,mutation_2x_safe,1.0,seed,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_mnist_rnn_036_parallel/background_logs,523.4416875839233,0.0,Training completed successfully,,,99.63319672131148,73.0,0.9314252061650068,194.54,4.088114754098356
mutation_2x_safe__examples_siamese_037,2025-11-23T00:10:17.984959,examples,siamese,False,True,622.1741964817047,0,Training completed successfully,,,,9.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,41647.64,3041.92,44689.56,192.7204841402335,318.05,160.62,115439.56999999988,69.62103505843072,76.0,99.65275459098496,100.0,mutation_2x_safe,1.0,epochs,,,,,,,,,9.0,,99.65275459098496,76.0,0.9319322007198102,157.43,6.378964941569279
mutation_2x_safe__examples_siamese_038,2025-11-23T00:18:17.633775,examples,siamese,False,True,419.6398825645447,0,Training completed successfully,,,,6.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,28058.37,2040.23,30098.6,194.16554455445527,316.97,161.43,78442.87999999998,70.18811881188118,76.0,99.20049504950497,100.0,mutation_2x_safe,1.0,epochs,,,,,,,,,6.0,,99.20049504950497,76.0,0.9322151196401162,155.54000000000002,5.811881188118818
mutation_2x_safe__examples_siamese_039,2025-11-23T00:35:29.133767,examples,siamese,False,True,971.4817655086516,0,Training completed successfully,,,,,,0.0179184878026796,,,,,,,,,,,99.0,0.0,,,,,,,,65135.48,4745.08,69880.56,192.1443055555556,318.86,152.16,179847.07000000004,69.72863247863248,76.0,99.48931623931624,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.48931623931624,76.0,0.9320972814184662,166.70000000000002,6.271367521367523
mutation_2x_safe__examples_siamese_040,2025-11-23T00:52:43.493050,examples,siamese,False,True,974.3411440849304,0,Training completed successfully,,,,,,0.0052665243715974,,,,,,,,,,,97.0,0.0001,,,,,,,,65289.0,4751.43,70040.43,190.51083155650343,319.02,169.25,178699.1600000002,69.4051172707889,76.0,99.81343283582088,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.81343283582088,76.0,0.9321616100872026,149.76999999999998,6.594882729211093
mutation_2x_safe__examples_siamese_041,2025-11-23T01:09:41.533078,examples,siamese,False,True,958.0220112800598,0,Training completed successfully,,,,,,,,313.0,,,,,,,,,100.0,0.0,,,,,,,,63991.72,4659.34,68651.06,191.33814734561204,318.96,157.71,176605.10999999993,69.67822318526544,76.0,99.87865655471288,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.87865655471288,76.0,0.932130108406192,161.24999999999997,6.321776814734562
mutation_2x_safe__examples_siamese_042,2025-11-23T01:26:47.368120,examples,siamese,False,True,965.8166971206664,0,Training completed successfully,,,,,,,,7426.0,,,,,,,,,100.0,0.0,,,,,,,,64699.32,4701.33,69400.65,191.93413978494607,317.51,159.21,178498.74999999985,69.70430107526882,76.0,99.5989247311828,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.5989247311828,76.0,0.9322581272653788,158.29999999999998,6.295698924731184
mutation_2x_safe__examples_siamese_043_parallel,2025-11-23T01:44:15.186755,examples,siamese,True,True,957.7960288524628,0,Training completed successfully,,,,14.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,64213.38,4670.19,68883.57,191.83517876489697,318.31,160.73,177063.8699999999,69.6673889490791,76.0,99.76598049837486,100.0,mutation_2x_safe,1.0,epochs,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_043_parallel/background_logs,957.7960288524628,0.0,Training completed successfully,14.0,,99.76598049837486,76.0,0.9322016846687824,157.58,6.332611050920903
mutation_2x_safe__examples_siamese_044_parallel,2025-11-23T02:02:54.284030,examples,siamese,True,True,1029.073748588562,0,Training completed successfully,,,,15.0,,,,,,,,,,,,,100.0,0.0,,,,,,,,68863.85,5018.85,73882.7,192.4670332996972,317.9,169.67,190734.8299999999,69.71241170534813,76.0,99.7547931382442,100.0,mutation_2x_safe,1.0,epochs,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_044_parallel/background_logs,1029.073748588562,0.0,Training completed successfully,15.0,,99.7547931382442,76.0,0.9320700245118276,148.23,6.287588294651869
mutation_2x_safe__examples_siamese_045_parallel,2025-11-23T02:20:33.021874,examples,siamese,True,True,968.7151687145232,0,Training completed successfully,,,,,,0.0176593753086172,,,,,,,,,,,99.0,0.0,,,,,,,,64791.58,4738.59,69530.17,190.72289389067527,318.62,120.1,177944.4600000001,69.30975348338693,76.0,99.73633440514467,100.0,mutation_2x_safe,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_045_parallel/background_logs,968.7151687145232,0.0,Training completed successfully,,,99.73633440514467,76.0,0.9318484335648828,198.52,6.6902465166130725
mutation_2x_safe__examples_siamese_046_parallel,2025-11-23T02:38:04.885414,examples,siamese,True,True,961.84108376503,0,Training completed successfully,,,,,,0.0067572797572047,,,,,,,,,,,98.0,0.0001,,,,,,,,64458.15,4718.23,69176.38,193.0293196544276,317.38,161.1,178745.14999999994,69.65766738660908,76.0,99.60907127429806,100.0,mutation_2x_safe,1.0,learning_rate,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_046_parallel/background_logs,961.84108376503,0.0,Training completed successfully,,,99.60907127429806,76.0,0.9317942049005744,156.28,6.342332613390923
mutation_2x_safe__examples_siamese_047_parallel,2025-11-23T02:55:27.690305,examples,siamese,True,True,952.7823159694672,0,Training completed successfully,,,,,,,,4314.0,,,,,,,,,100.0,0.0,,,,,,,,63869.72,4666.65,68536.37,192.87967320261424,319.21,157.61,177063.53999999986,69.640522875817,76.0,99.73856209150328,100.0,mutation_2x_safe,1.0,seed,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_047_parallel/background_logs,952.7823159694672,0.0,Training completed successfully,,,99.73856209150328,76.0,0.9319098750050522,161.59999999999997,6.359477124183002
mutation_2x_safe__examples_siamese_048_parallel,2025-11-23T03:12:59.611049,examples,siamese,True,True,961.8982775211334,0,Training completed successfully,,,,,,,,1868.0,,,,,,,,,100.0,0.0,,,,,,,,64447.77,4704.81,69152.58,192.5708198489755,317.34,162.02,178513.15000000029,69.68392664509169,76.0,99.70010787486515,100.0,mutation_2x_safe,1.0,seed,parallel,Person_reID_baseline_pytorch,pcb,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/examples_siamese_048_parallel/background_logs,961.8982775211334,0.0,Training completed successfully,,,99.70010787486515,76.0,0.9319647943720972,155.31999999999996,6.316073354908312
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_049,2025-11-23T04:06:31.337579,pytorch_resnet_cifar10,resnet20,False,True,3151.684698581696,0,Training completed successfully,,,,254.0,,,,,,,91.9,,,,,,91.9,,,,,,,,,210862.51,15933.22,226795.73,192.0547725774551,320.42,165.02,582694.1799999988,69.33025708635465,76.0,99.751153592617,100.0,mutation_2x_safe,1.0,epochs,,,,,,,,,254.0,,99.751153592617,76.0,0.9297463845549472,155.4,6.669742913645351
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_050,2025-11-23T04:32:18.924804,pytorch_resnet_cifar10,resnet20,False,True,1487.5671219825745,0,Training completed successfully,,,,119.0,,,,,,,91.96,,,,,,91.96,,,,,,,,,99453.37,7499.53,106952.9,191.6446578212292,320.16,142.0,274435.1500000002,69.2604748603352,76.0,99.63617318435756,100.0,mutation_2x_safe,1.0,epochs,,,,,,,,,119.0,,99.63617318435756,76.0,0.9298800687031394,178.16000000000005,6.739525139664806
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_051,2025-11-23T05:14:39.684302,pytorch_resnet_cifar10,resnet20,False,True,2480.7268114089966,0,Training completed successfully,,,,,,0.1481245342295328,,,,,92.13,,,,,,92.13,,,,,,,,,165909.39,12524.17,178433.56,191.5446566164159,320.74,112.54,457408.6400000011,69.24748743718592,76.0,99.65284757118928,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.65284757118928,76.0,0.9298104571808128,208.2,6.752512562814076
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_052,2025-11-23T05:57:05.362359,pytorch_resnet_cifar10,resnet20,False,True,2485.645272254944,0,Training completed successfully,,,,,,0.0735578817385516,,,,,91.49,,,,,,91.49,,,,,,,,,166315.01,12621.97,178936.98,193.23515252820704,320.52,145.47,462411.71999999945,69.59465106560802,76.0,99.6602590890096,100.0,mutation_2x_safe,1.0,learning_rate,,,,,,,,,,,99.6602590890096,76.0,0.9294613667895816,175.04999999999998,6.405348934391981
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_053,2025-11-23T06:39:23.009354,pytorch_resnet_cifar10,resnet20,False,True,2477.6136877536774,0,Training completed successfully,,,,,,,,,0.0002971181180336,,92.61,,,,,,92.61,,,,,,,,,165540.46,12520.13,178060.59,192.67562264150888,319.93,111.64,459531.3599999987,69.27002096436058,77.0,99.48301886792451,100.0,mutation_2x_safe,1.0,weight_decay,,,,,,,,,,0.0002971181180336,99.48301886792451,77.0,0.9296861253801304,208.29,7.729979035639417
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_054,2025-11-23T07:21:40.148278,pytorch_resnet_cifar10,resnet20,False,True,2477.1059532165527,0,Training completed successfully,,,,,,,,,2.2684325677923867e-05,,90.79,,,,,,90.79,,,,,,,,,165671.94,12480.49,178152.43,193.96413836477976,320.51,155.2,462604.4699999997,69.52914046121593,76.0,99.75974842767296,100.0,mutation_2x_safe,1.0,weight_decay,,,,,,,,,,2.2684325677923867e-05,99.75974842767296,76.0,0.9299448792250546,165.31,6.470859538784069
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_055,2025-11-23T08:05:18.525426,pytorch_resnet_cifar10,resnet20,False,True,2558.3432331085205,0,Training completed successfully,,,,,,,,5398.0,,,91.72,,,,,,91.71,,,,,,,,,171381.46,12970.15,184351.61,193.61882663418604,320.6,162.22,476883.1700000002,69.44498578968738,77.0,99.75883069427528,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.75883069427528,77.0,0.9296444983583274,158.38000000000002,7.5550142103126205
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_056,2025-11-23T08:48:57.677410,pytorch_resnet_cifar10,resnet20,False,True,2559.118467092514,0,Training completed successfully,,,,,,,,1733.0,,,91.81,,,,,,91.8,,,,,,,,,171440.8,12957.85,184398.65,192.6786566558445,320.13,140.11,474760.21000000107,69.4375,77.0,99.66396103896103,100.0,mutation_2x_safe,1.0,seed,,,,,,,,,,,99.66396103896103,77.0,0.9297291493186094,180.01999999999998,7.5625
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_057_parallel,2025-11-23T09:29:04.788813,pytorch_resnet_cifar10,resnet20,True,True,2317.076539039612,0,Training completed successfully,,,,183.0,,,,,,,91.53,,,,,,91.53,,,,,,,,,156401.05,11868.02,168269.07,192.42812920592192,319.7,146.81,428922.3,69.60340960071781,76.0,99.71332436069989,100.0,mutation_2x_safe,1.0,epochs,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_057_parallel/background_logs,2317.076539039612,0.0,Training completed successfully,183.0,,99.71332436069989,76.0,0.9294699851850372,172.89,6.396590399282189
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_058_parallel,2025-11-23T10:13:53.761133,pytorch_resnet_cifar10,resnet20,True,True,2598.932372570038,0,Training completed successfully,,,,206.0,,,,,,,91.42,,,,,,91.42,,,,,,,,,175070.8,13211.1,188281.9,190.9080287884844,321.25,158.67,477460.9799999993,69.3406637345062,76.0,99.7281087564974,100.0,mutation_2x_safe,1.0,epochs,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_058_parallel/background_logs,2598.932372570038,0.0,Training completed successfully,206.0,,99.7281087564974,76.0,0.9298334040606132,162.58,6.659336265493806
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_059_parallel,2025-11-23T10:57:44.246243,pytorch_resnet_cifar10,resnet20,True,True,2540.445773601532,0,Training completed successfully,,,,,,0.0837107225945561,,,,,91.64,,,,,,91.64,,,,,,,,,170872.59,12885.17,183757.76,190.22548690671013,320.42,160.95,464911.0899999996,69.61252045826514,76.0,99.7479541734861,100.0,mutation_2x_safe,1.0,learning_rate,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_059_parallel/background_logs,2540.445773601532,0.0,Training completed successfully,,,99.7479541734861,76.0,0.9298795871260076,159.47000000000003,6.387479541734862
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_060_parallel,2025-11-23T11:41:52.605457,pytorch_resnet_cifar10,resnet20,True,True,2558.304764032364,0,Training completed successfully,,,,,,0.0623598326583842,,,,,91.57,,,,,,91.57,,,,,,,,,172454.82,13026.39,185481.21,190.18743193823616,319.8,160.34,468051.2699999992,69.80698902885005,76.0,99.77610727346608,100.0,mutation_2x_safe,1.0,learning_rate,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_060_parallel/background_logs,2558.304764032364,0.0,Training completed successfully,,,99.77610727346608,76.0,0.9297697594273836,159.46,6.1930109711499455
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_061_parallel,2025-11-23T12:25:53.465469,pytorch_resnet_cifar10,resnet20,True,True,2550.820518016815,0,Training completed successfully,,,,,,,,,0.0004497638693981,,92.71,,,,,,92.71,,,,,,,,,172322.12,12959.84,185281.96,190.0782925835369,320.53,162.2,466452.12999999966,70.02607986960065,76.0,99.820293398533,100.0,mutation_2x_safe,1.0,weight_decay,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_061_parallel/background_logs,2550.820518016815,0.0,Training completed successfully,,0.0004497638693981,99.820293398533,76.0,0.9300534169651486,158.32999999999998,5.97392013039935
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_062_parallel,2025-11-23T13:09:39.651688,pytorch_resnet_cifar10,resnet20,True,True,2536.14670419693,0,Training completed successfully,,,,,,,,,1.0698983273442616e-05,,90.86,,,,,,90.86,,,,,,,,,171563.18,12917.8,184480.98,190.03245491803304,319.82,147.58,463679.19000000064,70.12704918032787,76.0,99.6827868852459,100.0,mutation_2x_safe,1.0,weight_decay,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_062_parallel/background_logs,2536.14670419693,0.0,Training completed successfully,,1.0698983273442616e-05,99.6827868852459,76.0,0.9299776052794168,172.23999999999998,5.872950819672127
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_063_parallel,2025-11-23T13:54:37.471566,pytorch_resnet_cifar10,resnet20,True,True,2607.779836654663,0,Training completed successfully,,,,,,,,7470.0,,,91.58,,,,,,91.59,,,,,,,,,176352.78,13214.53,189567.31,189.34881227580647,321.15,150.84,475076.1699999986,70.04862495017936,77.0,99.79075328816262,100.0,mutation_2x_safe,1.0,seed,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_063_parallel/background_logs,2607.779836654663,0.0,Training completed successfully,,,99.79075328816262,77.0,0.9302910929104812,170.30999999999997,6.951375049820641
mutation_2x_safe__pytorch_resnet_cifar10_resnet20_064_parallel,2025-11-23T14:39:39.819979,pytorch_resnet_cifar10,resnet20,True,True,2612.308449268341,0,Training completed successfully,,,,,,,,248.0,,,91.72,,,,,,91.72,,,,,,,,,176814.22,13196.34,190010.56,190.29571030640696,320.7,129.62,478213.1200000007,70.38718662952647,77.0,99.72741742936728,100.0,mutation_2x_safe,1.0,seed,parallel,examples,mnist_ff,Background training served as GPU load only (not monitored),/home/green/energy_dl/nightly/results/run_20251122_175401/pytorch_resnet_cifar10_resnet20_064_parallel/background_logs,2612.308449268341,0.0,Training completed successfully,,,99.72741742936728,77.0,0.9305494389364464,191.08,6.612813370473532
examples_mnist_059,2025-11-28T15:18:25.275123,examples,mnist,False,True,161.76530075073242,0,Training completed successfully,,32.0,,11.0,,0.01,,1.0,,,,,,,,,99.0,0.0283,,,,,,,,5081.27,388.67,5469.94,96.22805194805196,98.48,76.42,14819.120000000004,68.11688311688312,69.0,11.571428571428571,14.0,,1.0,epochs,,,,,,,,,11.0,,11.571428571428571,69.0,0.9289443759894992,22.06,0.8831168831168839
examples_mnist_060,2025-11-28T15:20:42.280777,examples,mnist,False,True,73.96998119354248,0,Training completed successfully,,32.0,,5.0,,0.01,,1.0,,,,,,,,,99.0,0.0314,,,,,,,,2352.47,174.07,2526.54,94.993,97.41,76.01,6649.51,65.77142857142857,67.0,11.685714285714283,14.0,,1.0,epochs,,,,,,,,,5.0,,11.685714285714283,67.0,0.9311034062393628,21.39999999999999,1.2285714285714278
examples_mnist_061,2025-11-28T15:25:02.526119,examples,mnist,False,True,197.20736479759216,0,Training completed successfully,,32.0,,10.0,,0.0183745588189432,,1.0,,,,,,,,,98.0,0.0784,,,,,,,,6321.45,483.39,6804.84,95.8517368421053,97.8,75.77,18211.830000000005,65.6,66.0,12.08421052631579,14.0,,1.0,learning_rate,,,,,,,,,10.0,,12.08421052631579,66.0,0.9289637963567108,22.03,0.4000000000000057
examples_mnist_062,2025-11-28T15:29:23.250269,examples,mnist,False,True,197.6861772537232,0,Training completed successfully,,32.0,,10.0,,0.0059209333993748,,1.0,,,,,,,,,95.0,0.1671,,,,,,,,6321.34,479.95,6801.29,95.3342105263158,97.26,77.75,18113.500000000004,64.7421052631579,66.0,11.978947368421052,14.0,,1.0,learning_rate,,,,,,,,,10.0,,11.978947368421052,66.0,0.9294325047160172,19.510000000000005,1.257894736842104
examples_mnist_063,2025-11-28T15:33:26.024170,examples,mnist,False,True,179.73777294158936,0,Training completed successfully,,86.0,,10.0,,0.01,,1.0,,,,,,,,,99.0,0.0256,,,,,,,,5508.31,424.53,5932.84,94.0734104046243,96.19,74.79,16274.700000000004,64.41618497109826,65.0,9.635838150289016,11.0,,1.0,batch_size,,,,,,,,,10.0,,9.635838150289016,65.0,0.928444050404191,21.39999999999999,0.5838150289017392
examples_mnist_064,2025-11-28T15:37:24.902768,examples,mnist,False,True,175.8431203365326,0,Training completed successfully,,123.0,,10.0,,0.01,,1.0,,,,,,,,,99.0,0.0253,,,,,,,,5329.27,416.65,5745.92,93.53236686390532,95.44,74.97,15806.969999999998,63.5621301775148,65.0,8.21301775147929,10.0,,1.0,batch_size,,,,,,,,,10.0,,8.21301775147929,65.0,0.9274876782134106,20.47,1.4378698224851971
examples_mnist_065,2025-11-28T15:41:47.859369,examples,mnist,False,True,199.91833519935608,0,Training completed successfully,,32.0,,10.0,,0.01,,118.0,,,,,,,,,99.0,0.0307,,,,,,,,6403.23,483.0,6886.23,94.01088082901556,95.97,74.24,18144.1,63.424870466321245,64.0,11.637305699481866,14.0,,1.0,seed,,,,,,,,,10.0,,11.637305699481866,64.0,0.9298600250064258,21.730000000000004,0.575129533678755
examples_mnist_066,2025-11-28T15:46:08.596740,examples,mnist,False,True,197.6991684436798,0,Training completed successfully,,32.0,,10.0,,0.01,,1158.0,,,,,,,,,99.0,0.0284,,,,,,,,6345.3,478.48,6823.78,94.0886842105263,96.16,73.68,17876.849999999995,63.29473684210527,64.0,11.921052631578949,14.0,,1.0,seed,,,,,,,,,10.0,,11.921052631578949,64.0,0.929880506112448,22.47999999999999,0.705263157894727
examples_mnist_ff_083,2025-11-28T17:23:30.661525,examples,mnist_ff,False,True,18.120202779769897,0,Training completed successfully,,10000.0,,10.0,,0.01,,1.0,,,,,,,,,91.38000011444092,,,,,,,,,502.48,41.45,543.93,179.41800000000003,319.37,76.48,2691.2700000000004,70.0,78.0,40.4,100.0,,1.0,batch_size,,,,,,,,,10.0,,40.4,78.0,0.9237953413123012,242.89,8.0
