duration_seconds,retries,hyperparam_dropout,hyperparam_epochs,hyperparam_learning_rate,perf_map,perf_rank1,perf_rank5,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,num_mutated_params
-1.296672880607269,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-0.9974476980479319,0.00461004342394678,-0.1795631958652879,-0.23013825781619193,-0.9324134325297366,-1.147271342833061,-0.9471233006740292,1.01801396871338,0.6530769494710126,-0.7470382753334632,-1.2220787325826454,0.9908052887727812,0.6688316766183275,-0.8426521946516468,0.6673619232670797,-0.13218114590203156
-1.3046481212086076,-0.08304547985373996,1.1767581381396204,6.738383214630304e-16,0.0,-0.13811059026609523,-0.28445937235291663,0.09955947588007809,-0.9359015305161231,-1.1652935454570266,-0.9515561461706767,1.0935449080837119,0.6161243005030095,-0.7486291790806908,-1.2225718199129838,0.8909164110788811,0.15488733563793072,-0.8636549619794923,0.6673619232670797,-0.13218114590203156
-0.6405308773860258,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,-0.12672714335503685,0.017155781008771305,0.13254035392244573,-0.36998297001029234,-0.624941563995252,-0.3868165147005978,0.31638803695897977,0.355883304579413,-0.7495837213290275,-0.5950713931756062,-0.1282690026353486,0.15488733563793072,-0.1486446409357829,0.6673619232670797,-0.13218114590203156
0.09860873544959495,-0.08304547985373996,-9.47954490543653e-16,0.8502386675611048,0.0,0.042180762571709406,-0.19268073877764003,0.03359771979534284,-0.3907496860220568,-0.2530312166435456,-0.38215548559013884,1.0529206562187305,-1.3179930710137484,-0.5912887984798768,0.34196464043309943,0.8401204965177845,-0.35905700534246615,-1.097657413596227,-1.674821749737576,-0.13218114590203156
-0.29422171805720326,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-1.834550678566198,0.6765006282399733,0.09586103848285461,-0.03225298956198617,-0.6400418445103699,-0.5474328308280073,-0.6345811772746214,1.1420663101788795,-1.2578467381190188,-0.6254932290452713,-0.08228372230764755,0.8233475493727195,-0.35905700534246615,-1.1311354565753304,-1.5811344028173897,-0.13218114590203156
-0.2909769339801295,-0.08304547985373996,-1.4472303461436107,6.738383214630304e-16,0.0,0.36382994207498925,0.305653391458112,0.49521896566108337,-0.63348264989687,-0.5649210681147406,-0.6295747066675361,1.0726945680396185,-1.4288510179177574,-0.609425101198272,-0.09163675845678457,0.7643392474033333,-0.35905700534246615,-1.1424108463141094,-1.674821749737576,-0.13218114590203156
-0.19347223295833652,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,0.32241129721081496,0.16140458623344164,0.16552123196481333,-0.5805593548484956,-0.4743127343376864,-0.5741647598672084,0.8323090268905596,-1.34629722767009,-0.6544476772448142,-0.024747354102074005,0.2986603687541936,-0.35905700534246615,-0.9570344722098179,-1.3937597089770173,-0.13218114590203156
1.0435414871862452,-0.08304547985373996,-9.47954490543653e-16,1.703747483843598,0.0,0.6589711888651997,0.17452212914578888,0.3634065002190191,1.1467214000247254,0.6229563689333941,1.113749798961056,0.05176383355098522,-1.3337176024894934,-0.7471973657081861,1.123726641800498,-0.026295265004839363,-0.873001346322863,-1.7498724938877825,-1.9558837904981345,-0.13218114590203156
0.11309316110321448,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.4794010217326402,-2.560940984582201,-2.4351180746217835,-2.307267294120927,0.32105025266919063,-0.10783103458117312,0.2935300040721643,0.11466681994337836,-1.2719988164471907,-0.7500609924531958,0.1635186057308243,-0.0834198884039877,-0.873001346322863,-1.7270727699276323,-1.8621964435779483,-0.13218114590203156
0.11907406009278401,-0.08304547985373996,-0.20505401307335985,6.738383214630304e-16,0.0,-0.415187963554249,-0.5729569828022573,-0.4279124793429914,0.3294400494259182,-0.09594070841156613,0.3021537164066111,0.0578443525942752,-1.518873960616403,-0.7500609924531958,0.1577799265036249,-0.1036954044870957,-0.873001346322863,-1.7239300796722583,-0.9253229743760861,-0.13218114590203156
0.22589859148006497,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,0.28401220516576875,0.017155781008771305,0.13254035392244573,0.42254152208018464,-0.04869175600557089,0.39236256890624266,-0.08069375740735017,-1.5691924613387902,-0.7478337272070771,0.24038289746266037,-0.09172140658755802,-0.873001346322863,-1.549411594492803,-1.5811344028173897,-0.13218114590203156
-0.16329283679841758,-0.08304547985373996,-9.47954490543653e-16,0.3760671029597198,0.0,0.6791995205827331,0.8302226075185585,0.7590659900000244,-0.46279705963045953,-0.4262994786058492,-0.4608227475816889,0.6375119312954757,1.1169506280055201,-0.6450613451361712,-0.028583508670764965,-0.6383838039203237,-0.35905700534246615,0.857128202256622,0.6673619232670797,-0.13218114590203156
-0.34860004652890936,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-1.360993148637112,0.8437785100785141,1.0531325034061632,0.9898210895691915,-0.5864297482596275,-0.5540707528634027,-0.584827990458499,0.5958514316040487,1.1126263818496893,-0.6743339740851598,-0.23803589556617455,-0.6738395130078382,-0.35905700534246615,0.8443036187984723,0.6673619232670797,-0.13218114590203156
-0.3477223075046914,-0.08304547985373996,-0.7447522503480125,6.738383214630304e-16,0.0,0.7641211034074762,0.9744714127432288,0.9238593334844563,-0.5858494253946369,-0.5386538124893964,-0.5832857722678303,0.4968210344583445,1.1134126084234781,-0.6538113157459232,-0.25427796944288183,-0.6356193461779845,0.15488733563793072,0.8463531703527452,0.6673619232670797,-0.13218114590203156
-0.1863587075162819,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,0.7739012479366968,0.9613538698308816,1.1217446017386743,-0.4849756852271551,-0.4348324540929901,-0.48213586601579156,0.8514091342626781,0.9942992824947011,-0.6223114215508159,-0.015138820600182706,0.11042065027995321,0.15488733563793072,0.858679398309925,0.6673619232670797,-0.13218114590203156
-0.41525470602000236,-0.08304547985373996,-9.47954490543653e-16,-0.3826074004024963,0.0,0.8087730747416966,0.9088836981814927,0.6931042339152891,-0.05812792363836092,-0.45357359043898066,-0.0838016790855698,-0.02457435371617219,1.1169506280055201,-0.7510155347015323,-0.41664289924080106,-0.618998022719568,0.15488733563793072,0.7980935563613055,0.5736745763468933,-0.13218114590203156
-0.29673500974850126,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-2.362305201833032,0.7226490151305723,0.8826486123567934,1.1217446017386743,0.05027769218111069,-0.35896400660220973,0.023801481390359633,-0.17988660362001707,1.104764116111817,-0.7500609924531958,-0.3202114019696701,-0.6606355063368204,0.15488733563793072,0.8170675749422283,0.5736745763468933,-0.13218114590203156
-0.28455962065332835,-0.08304547985373996,-1.2727132070666454,6.738383214630304e-16,0.0,0.8048449839061906,1.2104988515431807,1.0557828456539267,0.06315532714709357,-0.35389482586802895,0.03618400427500842,-0.2991908638569084,1.1118401552759027,-0.7471973657081861,-0.32900358476875413,-0.6182152258427708,0.15488733563793072,0.8075376596336774,0.5736745763468933,-0.13218114590203156
-0.12399616782411982,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,0.7796196930985878,0.8957661552691406,0.9568402115268239,0.20352931571182306,-0.2587495317092637,0.17374570575430004,0.005999396522985731,1.0174929664214276,-0.7505382635773641,-0.10736758382267134,0.02281533844966745,0.15488733563793072,0.8331128355792977,0.6673619232670797,-0.13218114590203156
-0.0433097883853796,-0.08304547985373996,-9.47954490543653e-16,-0.8567789650038813,0.0,-0.2591064766822162,-0.02219684772827035,-0.16417650173145668,1.459127535678523,1.5323726275997323,1.465105638462134,-2.4544862015673106,1.1228473273089261,1.9287027371287122,-0.5163368100605568,-3.2898131945403,-3.956667392205244,1.0403713478425514,0.6673619232670797,-0.13218114590203156
1.3726394609883783,-0.08304547985373996,-9.47954490543653e-16,1.893416109684152,0.0,0.4965299358785367,-0.009079304815923131,0.49521896566108337,3.365337268059402,3.5682271548220283,3.3813255919498597,-2.3459499860478905,1.127564686751648,1.6638172632153094,0.733044709087325,-3.5132172362176344,-3.956667392205244,1.0438683400499993,0.6673619232670797,-0.13218114590203156
0.32601735002621923,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-1.298491250520593,-0.06272865661329315,-0.12709302421589905,-0.06523386760435379,1.9500202794953505,2.0462462102799366,1.9579019616548727,-2.2803983124523652,1.159799976276929,1.678294487315081,-0.1604769386808801,-3.492346590354277,-3.956667392205244,1.0404744388467302,0.6673619232670797,-0.13218114590203156
0.3177135481238939,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,-1.487763200750441,-0.33523661811320765,-0.31069445817761104,-0.26311913585855956,1.9383638110244112,2.0616666406234674,1.9479902217956873,-2.2752901520733184,1.1401443119322467,1.9352254424923456,-0.16699178276898163,-3.482833983315718,-3.956667392205244,1.0415483061254256,0.6673619232670797,-0.13218114590203156
0.30547822112548795,-0.08304547985373996,0.7607680576674727,6.738383214630304e-16,0.0,-0.05807907970595965,-0.03531439064061757,0.0007278884803814606,1.9176368381897038,2.055009523755688,1.9281574699978652,-2.2748509292465173,1.149185917530799,1.9606799024479877,-0.1777848538873185,-3.573255790246484,-3.956667392205244,1.0420631835384944,0.6673619232670797,-0.13218114590203156
0.3172196551417871,-0.08304547985373996,0.8673780713368564,6.738383214630304e-16,0.0,-0.22516990959995611,-0.23198920070352774,-0.7576102130392615,1.937821540137454,2.05469368151373,1.9470307877207678,-2.2794514895140354,1.1185230811530955,1.864589316115438,-0.1684347788002083,-3.5057386534524473,-3.956667392205244,1.0419181009946852,0.6673619232670797,-0.13218114590203156
0.38330452464517883,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,0.13252685178833995,-0.02219684772827035,0.3634065002190191,2.0358057459730103,2.1213573343839234,2.0430681598227305,-0.537624131945995,1.1448616713749706,-0.6880157463113176,0.2734919139072709,-0.7311497855242195,0.15488733563793072,-0.6655734390115051,0.6673619232670797,-0.13218114590203156
-0.07776741592479665,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,-0.9040883031897079,-0.7959110455010159,-0.7247403817243124,1.4058883488125073,1.5460480731810662,1.4161575395203096,0.3235882962449515,-1.5526817032892575,-0.7446519197126218,-0.02509368555782979,0.7805316460488763,0.15488733563793072,-1.5007372048881222,-2.049571137418321,-0.13218114590203156
0.00279494404913961,12.041594578792294,-9.47954490543653e-16,1.703747483843598,0.0,0.22797678692049292,0.29253584854576475,0.29744474413428384,1.637495397510103,1.7445104251399632,1.645812360962339,-0.4064129121878423,0.013088518408151282,-0.7338337742314738,-0.08593428878820576,0.6902302198652046,0.15488733563793072,-2.1168806119579364,0.4799872294267072,-0.13218114590203156
-0.8798339072084304,-0.08304547985373996,-9.47954490543653e-16,-0.7619446520836043,0.0,-0.04950141196312022,-0.12709302421589905,-0.16417650173145668,0.4030429637363367,0.4401238454894915,0.40578605232049764,-0.38068630423354416,-0.0946245222007092,-0.7487882694554137,-0.9657821468860813,0.5119703732865174,0.6688316766183275,-2.1162520490105363,0.4799872294267072,-0.13218114590203156
-0.6493256804497028,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,1.9196077789690926,-0.6495907717791206,-0.4418257204899342,-0.5268551134700943,0.7237753553835432,0.7906895392300102,0.7287224029329714,-0.431005622854535,-0.06632036554436532,-0.7471973657081861,-0.7422792668282904,0.5373821361872523,0.15488733563793072,-2.095381729814619,0.3862998825065209,-0.13218114590203156
-0.64137102761195,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,1.4796764476891566,-0.14198523768887167,-0.3369295440023104,-0.6257977475971972,0.7372653251960367,0.7995104372029135,0.7419212080317441,-0.6692064691221573,-0.5577119741614279,-0.7435382870895624,-0.7694562889957091,0.5906716260286274,0.15488733563793072,-2.1850685050796086,0.2926125355863347,-0.13218114590203156
-0.6620929715090749,-0.08304547985373996,1.7408640061051759,6.738383214630304e-16,0.0,0.06818098286386631,-0.02219684772827035,-0.6917595036819447,0.7089885983196607,0.763801069029324,0.7131389773031473,-0.5646933562606417,-0.2137378481294841,-0.7430610159653941,-0.7750268645010762,0.6620563013071419,0.15488733563793072,-2.108266069746508,0.3862998825065209,-0.13218114590203156
-0.6528826480611667,-0.08304547985373996,-0.48237329258113665,6.738383214630304e-16,0.0,-0.7122531732026622,-0.7827935025886686,-0.5598359915124619,0.7159037903276502,0.7696886476169746,0.7199934185745114,-0.3436376361500667,-0.10681103409441244,-0.7457655523356811,-0.7325251900772104,0.3224419269536119,0.15488733563793072,-2.0961418695231946,0.3862998825065209,-0.13218114590203156
-0.03836896526205478,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,-0.15414361408448413,-0.08774039547885738,-0.23013825781619193,1.5790934632244438,1.6962075019376013,1.5880155321481668,0.39139111629522005,-0.053347627076875494,-0.7446519197126218,0.026679130499450684,0.8994697617373899,0.15488733563793072,-1.3220887855734353,0.6673619232670797,-0.13218114590203156
-0.04109363181395199,-0.08304547985373996,-9.47954490543653e-16,6.738383214630304e-16,0.0,-0.716769141578178,-0.6254271544516511,-0.1971573797738243,1.569916050922392,1.665877921785864,1.5774597219895428,0.4679181398965381,-0.10405924108615716,-0.7414701122181664,0.03727798414887322,0.8552856854446306,0.6688316766183275,-1.3282680345580353,0.3862998825065209,-0.13218114590203156
0.17499144686262758,-0.08304547985373996,-9.47954490543653e-16,-2.2792936588080366,0.0,-4.404284454688938,-4.3497051712795445,-3.988847887372051,1.730506995016252,1.8461784723398194,1.7394634164211555,-6.35231358308625,-5.042741464331083,-0.7424246544665031,-1.1309005259696518,-3.6062913280206423,-5.4985004151464345,-2.8632748230894696,-4.860191545023907,-0.13218114590203156
-1.7662479565435447,-0.08304547985373996,0.37569763339247797,-1.6154534683660975,0.29447564635638096,-0.11758831977855246,-0.1008579383912046,-0.23013825781619193,-1.5492218628578,-1.5891520891793234,-1.553117240475956,1.2137025539629887,-0.5211524384803204,-0.6019478535863021,-1.735432389308191,0.9522724234592421,0.6688316766183275,-0.7573003737041185,-0.9253229743760861,-0.13218114590203156
-1.7486374093240615,-0.08304547985373996,0.37569763339247797,-1.5206191554458204,0.29447564635638096,-0.2611106046595133,-0.2975769152652638,-0.4608933573853591,-1.5380886996847662,-1.5868993138513277,-1.542550122903367,1.2058658803347462,-0.605278681875561,-0.6149932643135687,-1.7157620542082925,0.9801324984209211,0.6688316766183275,-0.7397181598496839,-1.300072362056831,-0.13218114590203156
-1.4388532625870323,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,-0.21629288461092522,-0.052013252361335784,-0.2975769152652638,-0.13119562368908905,-1.3270739318996334,-1.3480475445866302,-1.3295533837143831,1.3145970302884502,-0.5349114035215968,-0.5987660460918467,-1.3549492566632027,1.038734074424956,0.6688316766183275,-0.6971167197510426,-1.3937597089770173,-0.13218114590203156
-1.4303805974375177,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,-0.27127479385077985,-0.17340996437291617,-0.2057541148788333,-0.6257977475971972,-1.3225335457207132,-1.3327161084659718,-1.324309909710594,1.3113419248413543,-0.5537808412924927,-0.5947887867237776,-1.3461293244827692,1.0344885925785283,0.6688316766183275,-0.6978366313660956,-1.0190103212962724,-0.13218114590203156
-0.7713631979372167,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,-0.04966174220130577,0.004038238096424087,-0.09821474564672142,-0.9108302297893147,-0.8036855881413285,-0.9046562721944493,0.08549653156019263,-0.07339640470845128,-0.6054478418302028,-0.7684010228875382,-0.47751414423323635,0.15488733563793072,0.05663939617037223,0.5736745763468933,-0.13218114590203156
-0.7887426351919469,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,-0.12378775565499711,-0.1664456529529407,-0.16417650173145668,-0.9172107613059536,-0.8135691818344095,-0.9112691871035238,-0.2698382006107957,-0.031726396297724294,-0.6022660343357475,-0.8361091749952781,-0.5732325126677648,0.15488733563793072,0.08861175328399692,0.6673619232670797,-0.13218114590203156
-1.427798254803524,-0.08304547985373996,1.359084620187921,-0.09810446164166527,0.29447564635638096,-0.40375107323046405,-0.4418257204899342,-0.06523386760435379,-1.3179298603783345,-1.3261898654553566,-1.319577756966296,1.1513598827040834,-0.47044082447103874,-0.5793570203756695,-1.3583558034314596,1.0712056041128044,0.6688316766183275,-0.695901903024072,-0.9253229743760861,-0.13218114590203156
-1.4408790811010466,-0.08304547985373996,0.04727909564122409,-0.09810446164166527,0.29447564635638096,-0.3272735496167397,-0.4680608063146335,-0.5268551134700943,-1.3275753724101613,-1.3486408394057772,-1.3300611996755451,1.173575188846853,-0.5903403769736025,-0.6105387338213313,-1.37087900899668,0.9905044630522791,0.15488733563793072,-0.6834991498855584,-1.2063850151366449,-0.13218114590203156
0.764869261186868,-0.08304547985373996,0.37569763339247797,2.367587674285537,0.29447564635638096,0.5357574008208665,0.08274349557050739,0.528199843703451,0.02505237154321508,0.26460280819919224,0.04059627027823992,0.8658686408578702,-1.304627219259363,-0.6223114215508159,1.0415681685538183,0.9520080214286841,0.15488733563793072,-1.1240718818578554,-1.5811344028173897,-0.13218114590203156
-0.04615888432623376,-0.08304547985373996,0.37569763339247797,0.4709014158799968,0.29447564635638096,0.028819909389715685,-0.28445937235291663,-0.29610001390092716,-0.4895578681819469,-0.3257063420195062,-0.4793536768097353,0.8559186671810941,-1.264136550709318,-0.6024251247104704,0.14181768708953862,0.9624120512595274,0.15488733563793072,-1.1207371772279489,-1.5811344028173897,-0.13218114590203156
-0.2687304565108933,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.9264608580509486,-0.22752141975998613,-0.2975769152652638,0.26446386609191624,-0.6339885600048176,-0.4880509993704595,-0.6250671191645806,0.8268435175936705,-1.3624148724327307,-0.6132432701916183,-0.10944712358970901,0.9953147278920444,0.15488733563793072,-1.1317440582224128,-1.5811344028173897,-0.13218114590203156
-0.27073576663845583,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,-1.534630268638478,1.0822430176707125,0.7121647213074286,0.49521896566108337,-0.6335709546458933,-0.5020196023918428,-0.6255813803517029,0.8248011226221819,-1.4453617759672903,-0.6008342209632427,-0.11184891150794965,0.8982644532917912,0.15488733563793072,-1.1444071425885731,-1.5811344028173897,-0.13218114590203156
-0.1752642554581498,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,-0.9882082348235319,-0.927042307813339,-1.3511549710744848,-0.5740545202036145,-0.4399068697814576,-0.5658464607839524,0.7872525548725082,-1.447327342401759,-0.6030614862093614,-0.013257361783016616,0.8430961877541912,0.15488733563793072,-0.9618828536172103,-1.300072362056831,-0.13218114590203156
-0.1677997813544023,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,-0.14968108912169797,-0.1664456529529407,-0.26311913585855956,-0.5687042912922013,-0.43435607325291054,-0.5604787183006892,0.7884474157280217,-1.4363201703687367,-0.6014705824621337,-0.005571177954979603,0.8445795718322926,0.15488733563793072,-0.9678564969778686,-1.3937597089770173,-0.13218114590203156
-0.28617844738335035,-0.08304547985373996,0.4460127689272278,-0.09810446164166527,0.29447564635638096,-1.9195398667274797,-1.9630190302107307,-1.41711672715922,-0.638621720530181,-0.5051169503447417,-0.6305098298024306,0.8612543804646555,-1.4504722486969086,-0.626925042417776,-0.12247131265069285,0.9007275242987599,0.15488733563793072,-1.130750669397155,-1.674821749737576,-0.13218114590203156
-0.28890721131413716,-0.08304547985373996,0.9793707203276958,-0.09810446164166527,0.29447564635638096,-5.145464424106775,-4.874230220528837,-5.439562334326614,-0.6399087229872187,-0.49654733017759445,-0.631159214586433,0.8631876882429051,-1.2759299493161282,-0.6043342092071435,-0.1248610025154759,0.9115957390947147,0.15488733563793072,-1.1274727840896033,-1.674821749737576,-0.13218114590203156
0.07381536884243806,-0.08304547985373996,0.37569763339247797,0.8502386675611048,0.29447564635638096,0.7544478457037145,0.8695310694444461,0.7919358213149857,-0.29473306945064853,-0.19433341921277922,-0.2884760485222701,-0.19729905862205901,1.0937569440787958,-0.6138796316905094,0.06191864517870504,-0.6802190159826149,0.15488733563793072,0.8664692535003525,0.6673619232670797,-0.13218114590203156
-0.349784693230417,-0.08304547985373996,0.37569763339247797,-0.19293877456194228,0.29447564635638096,0.812086566330828,0.92200124109384,1.1217446017386743,-0.588476703077959,-0.5255577018491115,-0.5848964003129863,-0.22172404406237636,1.1043710028249236,-0.6324932055330729,-0.37826054151796706,-0.5960687381328524,0.15488733563793072,0.8545130081917235,0.6673619232670797,-0.13218114590203156
-0.305973746628429,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,-0.7049850526207594,0.8740274816825451,0.8957661552691406,1.0887637236962944,-0.5628121538936216,-0.47355366596613085,-0.5575033984641135,-0.3642604303739088,1.1031916629642438,-0.6491976948789631,-0.35798437312566916,-0.6760574315025647,0.15488733563793072,0.8485700224650986,0.6673619232670797,-0.13218114590203156
-0.2917342123288169,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,-0.08463092658698167,0.7408197754580821,0.8432959836197518,0.9898210895691915,-0.5544056867465175,-0.4547968247572805,-0.548419135158877,-0.5957453894421288,1.092970717505007,-0.6673339975973582,-0.38400237921134,-0.636695741475159,0.15488733563793072,0.8505503582784347,0.6673619232670797,-0.13218114590203156
-0.1197396955224163,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,0.7737943611112408,0.8957661552691406,1.1546144330536234,-0.45390050716627234,-0.3549749714358287,-0.44787338403498117,-0.37492146496408457,1.0347899510447482,-0.6210386985530338,-0.17087345309123259,-0.021225659878550397,0.15488733563793072,0.8604378240062919,0.6673619232670797,-0.13218114590203156
-0.11852595953700819,-0.08304547985373996,0.37569763339247797,-0.09810446164166527,0.29447564635638096,0.851634691749526,0.8432959836197518,0.9568402115268239,-0.4479001330301758,-0.3504641858255506,-0.4419644687193594,-0.4586208356232187,0.9542017272315495,-0.5960615097215597,-0.1852787096860224,-0.020081169714473206,0.6688316766183275,0.8690182354487264,0.6673619232670797,-0.13218114590203156
-0.27191180278355076,-0.08304547985373996,1.2601417173566658,-0.09810446164166527,0.29447564635638096,0.8093609522817032,0.92200124109384,1.1217446017386743,-0.5440078327490036,-0.4501621452288866,-0.538385953673709,-0.9628010370200969,1.0748875063078998,-0.643788622138389,-0.42890702597823505,-0.6590363494211391,0.6688316766183275,0.8559328453461774,0.6673619232670797,-0.13218114590203156
-0.27098387376935584,-0.08304547985373996,-0.708972431220191,-0.09810446164166527,0.29447564635638096,0.818686827802732,1.0268974175814687,0.6271424778305539,-0.5369810216054498,-0.4418019232332031,-0.5312668058414273,-0.9755271996905348,1.0784255258899416,-0.6231068734244297,-0.4305482439622812,-0.6337886917303398,0.15488733563793072,0.8494072326843354,0.6673619232670797,-0.13218114590203156
