energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_test_accuracy,hyperparam_l2_regularization,model_hrnet18,model_pcb,hyperparam_dropout,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter
-0.6316709238987628,-0.5748526443030514,-0.628282765439749,0.0134073441563032,0.8767814250463384,0.8475629585049679,-0.7219900653618034,-0.2738844017161514,-0.1653538067517537,1.0506310633706686,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.6318838948211892,-0.5341503608369003,-0.7698310860544334,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7006320621829953,-0.6446066136220918,-0.6973471959601608,0.0059293043586975,0.8736158947833478,1.364670186402053,-0.7550767233816212,-0.2834170477627576,-0.0776369365034176,1.059744856766792,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.6318838948211892,-0.5856082383320977,-0.7698310860544334,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6308850465539032,-0.5735240945980516,-0.627459616643585,-0.0392857447020065,0.6146973505139294,1.0404264802988747,-0.7245935673553577,-0.2999533588281551,-0.1653538067517537,1.0655372301622514,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.463454766904659,-0.6052727549760086,-0.7698310860544334,0.58466102808008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6309230748684699,-0.573265197732462,-0.6274775888216398,-0.0123310767979281,0.8728518012715916,0.8650371702111274,-0.7230497133990863,-0.3006621937961481,-0.1653538067517537,1.0620126849464722,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.7788609561048754,-0.6052727549760086,-0.7698310860544334,0.5194331409429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6299771822779011,-0.5719332414897571,-0.6265049022875584,-0.0022013986368223,0.8620453358910382,0.7412615039591655,-0.7224695265549957,-0.2883757210176008,-0.0776369365034176,1.046189726637336,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,2.416644206301876,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6308073848335707,-0.5737421130111797,-0.6274018983025245,-0.026496677632053,0.8486191213273209,0.8907630930007508,-0.7238610615102392,-0.2886119993402642,-0.0776369365034176,1.052488913831494,0.7720054094864554,False,False,False,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,0.148668659837324,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.599834557304567,-0.5408775405009635,-0.5962788093686566,0.0201383864388371,0.6523562450219181,1.0148623557657894,-0.6995806589114293,-0.3016281874967158,-0.2530706770000899,1.0659941479487602,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.6318838948211892,-0.5684556125003652,-0.7698310860544334,0.5194331409429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5392314993004489,-0.4776453876183893,-0.5354542768675636,-0.0022647105904546,0.8824575482765278,0.8349426944949639,-0.6713641293471886,-0.316485310631471,-0.1653538067517537,1.060276554383711,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.6318838948211892,-0.5341503608369003,-0.7698310860544334,0.5194331409429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5401319554632237,-0.4768397414511267,-0.5362399836261135,-0.0186276504145931,0.8310449705569259,0.7158591776826192,-0.6730184644653412,-0.3257812676918594,-0.2530706770000899,1.06387307363662,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.6791161421471279,-0.6052727549760086,-0.7698310860544334,-0.6546688275252405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5454817244302972,-0.4838350666286057,-0.5417049082300089,0.0069521915771111,0.8036467603496645,0.8711855039595908,-0.6731444435867154,-0.3061985378808374,-0.1653538067517537,1.0642995874402037,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.8165566167279279,-0.6052727549760086,-0.7698310860544334,-1.013422206779412,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.559610971851563,-0.4988391619508392,-0.555903504924652,0.0193027268083781,0.813907444650392,0.8598596260018951,-0.6767860428069268,-0.2976047035836916,-0.2530706770000899,1.0584423724403278,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,0.1499465725272604,0.552047084511519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5566705682431055,-0.499261572626275,-0.5531884387694113,0.0037017584284873,0.8677214591212282,0.6705556658518358,-0.676693321109358,-0.3113673448496519,-0.2530706770000899,1.062188789272304,0.7720054094864554,False,True,False,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,1.275787652361192,0.552047084511519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.168642857540201,-0.1149428018092157,-0.1651321333536546,0.0845867160597305,0.8678306153371933,1.268723820274715,-0.485694029436843,-0.2438908869988267,0.0100799337449185,1.0659527236786177,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.6318838948211892,-0.5341503608369003,-0.7698310860544334,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1112241770068251,-0.0555566299957302,-0.1075390215080696,0.0938322931197144,0.8633552104826204,1.413371461620145,-0.4553833020672017,-0.239869760294962,0.0100799337449185,1.0656356029380958,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.6318838948211892,-0.5169977350051678,-0.7698310860544334,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1615039057601878,-0.10329244285768,-0.1576828959624776,0.06831126822976,0.8712144580321141,0.6113375039587402,-0.4837416191149315,-0.2758324570073456,0.0100799337449185,1.0651123653698715,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.3962135553754521,-0.6052727549760086,-0.7698310860544334,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1656207177491359,-0.1067602982414998,-0.1617587785740218,0.1020599175745761,0.857679087252431,1.2747103557666402,-0.4819663600038235,-0.2447591509100339,0.0100799337449185,1.061504921091343,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.770136201248949,-0.6052727549760086,-0.7698310860544334,0.6172749716486411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.172885977859674,-0.1155457589830232,-0.1691320950335445,0.0998702240204559,0.8776546747740597,1.2182427642346998,-0.4856947611001668,-0.2462903821336128,0.0100799337449185,1.065175512130094,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,0.608717228214413,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1657488781079677,-0.1090460850416401,-0.1620329694956272,0.0953509441482235,0.85724246238857,1.2895957953681836,-0.4824807414920106,-0.2424138523486321,0.0100799337449185,1.0640854757395568,0.7720054094864554,False,False,True,1.5931451474441708e-17,-0.6318838948211892,-0.6052727549760086,-0.17272638168167,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8670513748399101,-0.8230257291969902,-0.8646980120742088,0.0869150488641941,-0.4520863481138232,1.4156366372116844,-0.7931367630721238,0.2046946082849073,0.0100799337449185,0.1802434626693282,0.0738445894272854,False,False,False,-0.1242077815613573,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9268079324392589,-0.8783717472921946,-0.924199285362882,0.1145845683327081,-0.4259980124981439,1.4944323881459398,-0.8464624924080169,0.1961736456615562,0.0100799337449185,0.1371570222612848,0.0459181566249186,False,False,False,-0.1231438522655064,-0.6589166171519751,-0.6885239933224927,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8675908089514092,-0.8240102185937721,-0.8652679374898313,0.1304288756587106,-0.4163922654932077,1.5154661614959462,-0.7922503640412503,0.257963876708224,0.0977968039932546,0.1810297531713529,0.0738445894272854,False,False,False,-0.1231438522655064,-0.717097239009536,-0.6027608641638302,-0.7691921297094653,0.552047084511519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8681541959623431,-0.8262227648332523,-0.8659432766421215,0.1236157792229884,-0.4255613876342832,1.511259406825945,-0.792887044162578,0.2729786139379666,0.0977968039932546,0.184400926217473,0.0738445894272854,False,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.6298996465064022,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9577191491599224,-0.9067107344611492,-0.9549587833099488,-1.0800366264260786,-1.069473905612909,0.102967381914735,-0.8760334859857659,-0.5714371515695427,-0.7793718984901067,-1.2045698500944575,-0.6801690962366181,True,False,False,-0.1273995694489101,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.956817211374502,-0.905876132723393,-0.9540607504385564,-1.2512983161064106,-1.248162631147917,0.0947156708312708,-0.875821214935425,-0.7500635635038235,-0.954805638986779,-1.3832377050560418,-1.1549184538768535,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5169977350051678,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.95365826842584,-0.9030759587297782,-0.950923798924106,-0.0146157512287879,0.8776546747740597,0.0848459771824216,-0.8708878752030018,-0.4473910321707368,-0.0776369365034176,-0.4565413707881458,0.7720054094864554,True,False,False,-0.1231438522655064,-0.7927305252220657,-0.6027608641638302,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9535961637432848,-0.9030095312445284,-0.9508613571259926,-0.0450187213745047,0.8766722688303733,0.0731965027116487,-0.8709707970463563,-0.5367042381378773,-0.1653538067517537,-0.443942996399829,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.0518667735746449,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8045172686545501,-0.7807437832009493,-0.8034886906327118,-0.1987098503126197,-0.6220425763716162,1.120516617285438,-0.7669938338821405,0.1111489998769188,-0.0776369365034176,-0.5276669870190943,-0.5963897978295177,False,True,False,-0.1135684886028482,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.5194331409429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.822472312683486,-0.7969708255593236,-0.8213397868981852,-0.2553903197269349,-0.6396167271420108,0.9693970456784676,-0.7840718535803743,0.0771468441442148,-0.1653538067517537,-0.5690268563981175,-0.5963897978295177,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.5856082383320977,-0.7691921297094653,0.5194331409429579,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7841300175845474,-0.763939332701556,-0.7833290911373528,-0.2440656248536302,-0.6368878217428812,0.9844442835365492,-0.757352262833224,0.0759449065897915,-0.1653538067517537,-0.5630504536409268,-0.5963897978295177,False,True,False,-0.1231438522655064,-0.5091150680295382,-0.6027608641638302,-0.7691921297094653,-0.2959154482710687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7835662601679521,-0.7661859443180876,-0.7829550163800197,-0.2272905712342696,-0.6336131352639258,1.1417121888919832,-0.7565337976333768,0.0995213740034783,-0.1653538067517537,-0.5487892503348973,-0.5963897978295177,False,True,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.0981911085848379,0.552047084511519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8872467557773266,-0.8413954837718896,-0.8847844555883833,0.347347666039687,-0.1977523649149422,0.1202797953643557,-0.8066410508663249,0.3158953492728258,0.1855136742415908,0.2882761592016629,0.2134767534391194,False,False,True,-0.053988448035197,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7693581163408157,-0.7313575028208653,-0.7673419171074479,0.123103204216846,-0.4003463017463255,0.1206033918774327,-0.7027887808697629,0.314014411274221,0.0977968039932546,0.1662694819964494,0.0738445894272854,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328,-0.7691921297094653,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7542290205709761,-0.716973397360965,-0.7522523151238569,0.1296645317497407,-0.3929236790606928,0.1123516807939687,-0.6885550247418174,0.3395982386829743,0.0977968039932546,0.1644702405393726,0.0459181566249186,False,False,True,-0.1231438522655064,-0.6037438539538894,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7547472180912237,-0.717738165075766,-0.7527875634523353,0.1398172391844815,-0.3892123677178765,0.104908960993197,-0.6883133763004488,0.3418821395875844,0.0977968039932546,0.1576078080834156,0.0738445894272854,False,False,True,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,1.439040998500562,0.6825028587857632,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.957626053870366,-0.9065829892972068,-0.9548632773124652,-1.2310759807863485,-1.1983873966677925,-0.0282510041379985,-0.8762394602971998,-2.069914273907121,-2.182841822463485,-1.1384283845557943,-0.7360219618413517,True,False,False,-0.0827145390231717,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.4490880044753367,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9569398156484132,-0.9058965719496238,-0.9541765327394864,-1.3623319731922954,-1.3925763048698565,-0.0117475819710701,-0.8760062814130932,-1.9517321528798943,-2.0951249522151487,-1.4038532267823782,-1.1549184538768535,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.95373617708328,-0.9032667248412654,-0.9510093971824056,-0.1055889167102619,0.8760173315345822,0.0092861913789364,-0.8711359977562048,-1.3802178500497588,-0.954805638986779,-0.4612657611837647,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6855461680297801,-0.6027608641638302,-0.7691921297094653,0.2780899165464475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9536851845705658,-0.9031168371822396,-0.9509516788413448,-0.090582530911066,0.8723060201917662,0.0346885176554827,-0.8710950689533086,-1.2065532828914305,-0.7793718984901067,-0.436069012407131,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,-0.2851826983960696,-2.287975129642216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8585120427228351,-0.81151844482907,-0.8559517825000765,1.2654927751095524,0.4757414875902487,2.7632543159209524,-0.7537946940371607,0.7851697487760028,0.6240980254832715,0.5919369326744938,0.6044468126722545,False,False,False,-0.1263356401530591,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.86975064436282,-0.8204146180460102,-0.8670400403285428,1.2044326405186645,0.4787978616372743,2.73089466461325,-0.7658158337593428,0.8887628824964043,0.7118148957316076,0.4723637693790004,0.3251824846485865,False,False,False,-0.0890981147982772,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.871568718817346,-0.8218300344624905,-0.8688321890581615,1.1448802105630824,0.4341529693075133,2.5859234267547424,-0.7692792618744214,0.90751271068203,0.7118148957316076,0.4669499518135142,0.2972560518462198,False,False,False,-0.0720752460646625,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8531809175073836,-0.8087949179338206,-0.8507931913669999,1.0919197770055051,0.4398290925377033,2.427846530116617,-0.7551668288285176,0.93556595756615,0.7118148957316076,0.6815931098240048,0.5765203798698878,False,False,False,-0.1327192159281646,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8721375384446465,-0.823644015790471,-0.8694856390192311,1.0819058816065052,0.4469242465754401,2.5322064055839566,-0.7716305395658367,0.9420596090087562,0.7995317659799438,0.4819098349145493,0.3251824846485865,False,False,False,-0.0678195288812589,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,0.6498889152172022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9471351777921206,-0.8951591651030623,-0.9443017425485282,1.0860530594101656,0.3467188403194002,2.644494395621684,-0.8592297513474618,0.8711064478391196,0.6240980254832715,0.2977862957123245,0.6882261110793549,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6199134899955627,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9552990420371268,-0.9041456115691884,-0.9525271245778798,1.1774187460493648,0.3928919196726737,2.748045279806332,-0.8700003675913349,0.8065380262091953,0.5363811552349353,0.3112845539855208,0.6882261110793549,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6542187416590277,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9554148555405796,-0.9042154455921434,-0.9526399115158006,1.117018101272863,0.3602542110990833,2.7850970805536512,-0.8701284973594486,0.7363633643778702,0.5363811552349353,0.3598782837690288,0.6882261110793549,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5513029866686328,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9555359781918455,-0.9042699501954254,-0.9527566154668872,1.04211445183594,0.332965157107787,2.711155277315551,-0.8708578104918818,0.7132989650347081,0.4486642849865992,0.276708246254948,0.6882261110793549,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6370661158272952,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.955200514131204,-0.9040144598675408,-0.9524263190919956,1.1426771396750617,0.3780466743014083,2.764872298486337,-0.8700740660424874,0.6789477319704231,0.4486642849865992,0.4408678334082082,0.6882261110793549,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.5169977350051678,-0.7691921297094653,-2.208723241677484,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9499693984443204,-0.8988995435032922,-0.947199295434787,1.4175150194060782,0.8414148110736184,2.7571059821724893,-0.8625907465972205,0.8039862203244202,0.6240980254832715,0.7233593825496671,0.7720054094864554,True,False,False,-0.1231438522655064,-0.4161610944771226,-0.6027608641638302,-0.7691921297094653,0.3645168234588223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9497444387393192,-0.8986593825950807,-0.9469731455275976,1.4648289194528472,0.8532036823978588,2.798849932359425,-0.8617770482947854,0.7888716777761341,0.6240980254832715,0.6942716742984879,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6649161557432962,-0.6027608641638302,-0.7691921297094653,0.2865695882178631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9498232116766356,-0.8988365225557473,-0.9470586285796272,1.4883308781109412,0.8708869893842182,2.7862296683494217,-0.8616844596269115,0.7854365544697061,0.6240980254832715,0.6910009424861361,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6027546997795442,-0.6027608641638302,-0.7691921297094653,0.3403825826647567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9498316075382934,-0.8989165761918178,-0.9470718773006293,1.4690973163696686,0.8510205580785546,2.788980238710576,-0.8623953481465567,0.7539708249828214,0.6240980254832715,0.7176901140749244,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6230703321245904,-0.6027608641638302,-0.7691921297094653,0.298962804972815,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9497504886984548,-0.898708777391805,-0.9469821316166248,1.4843350949099727,0.865974959665785,2.879749060628681,-0.8617002014741793,0.7407799514861358,0.6240980254832715,0.6975424061108393,0.7720054094864554,True,False,False,-0.1231438522655064,-0.453447504460908,-0.6027608641638302,-0.7691921297094653,0.3606030839810334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9573849197848184,-0.9062525551398096,-0.9546159294516724,1.1738965073766388,0.371497301343497,2.8352545400805904,-0.8729597683628371,0.5499397677956649,0.2732305444899269,0.4804627243429185,0.7161525438817218,True,False,False,-0.0529245187393461,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.333308501016257,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9572566359574328,-0.9061418426643928,-0.954488741730054,1.056529661823211,0.3644021473057602,2.5745975487970467,-0.8725472211063409,0.5181839612295707,0.2732305444899269,0.4121165432862997,0.7161525438817218,True,False,False,-0.0210066398638187,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.2527520818241578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9574157869232656,-0.9062985433988288,-0.9546478415883468,1.1616865444999376,0.3893989207617878,2.803380283542504,-0.8729764192463556,0.5598634573475697,0.2732305444899269,0.426919633192572,0.7161525438817218,True,False,False,-0.0359016500057315,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.4047330436714613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9572876265644336,-0.9062133799562004,-0.9545224971670414,1.1655267485365248,0.342243435464828,2.865510814053292,-0.872382064739724,0.5449779230197125,0.2732305444899269,0.4262897144731561,0.6882261110793549,True,False,False,-0.0220705691596696,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.272320439023159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9573931921779224,-0.9063274989693224,-0.954628717347596,1.145607112695598,0.3372222495304291,2.7826701067055737,-0.8729983469744512,0.5201686991399519,0.2732305444899269,0.4773131307458392,0.7161525438817218,True,False,False,-0.0710113167688116,-0.6589166171519751,-0.6027608641638302,-0.7691921297094653,-2.4275628018367232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.9498340769093692,-0.8991414076803562,-0.9470893886536056,1.4955345436000134,0.8771088936942343,2.7904364230194227,-0.8616560799585977,0.6926882251961377,0.6240980254832715,0.6615643561749729,0.7720054094864554,True,False,False,-0.1231438522655064,-0.6589166171519751,-0.6027608641638302,0.905192972279648,0.415720658253856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
