experiment_id,timestamp,repository,model,training_success,duration_seconds,retries,hyperparam_dropout,hyperparam_epochs,hyperparam_learning_rate,perf_map,perf_rank1,perf_rank5,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent
Person_reID_baseline_pytorch_densenet121_001,2025-11-20T16:23:44.237643,Person_reID_baseline_pytorch,densenet121,True,2173.5490877628326,0,0.6,60,0.05,0.746151,0.898753,0.960808,73113.59,5782.52,78896.11,256.1085930838469,276.4,14.43,540645.2400000009,80.23543344386546,84.0,71.63334912363808,99.0
Person_reID_baseline_pytorch_hrnet18_002,2025-11-20T17:32:27.478146,Person_reID_baseline_pytorch,hrnet18,True,4062.7791514396667,0,0.6,60,0.05,0.629106,0.837292,0.937352,128019.84,10406.83,138426.67,246.93958755060748,258.56,13.95,975905.2500000008,82.1050101214575,83.0,64.90587044534414,76.0
Person_reID_baseline_pytorch_pcb_003,2025-11-20T18:40:19.812090,Person_reID_baseline_pytorch,pcb,True,4011.980714082718,0,0.6,60,0.05,0.778235,0.930226,0.971496,134154.26,10425.69,144579.95,233.64319661625177,319.72,10.75,911442.1099999981,77.77005895924123,84.0,96.67828761855934,100.0
