source,target,weight
energy_cpu_ram_joules,energy_cpu_pkg_joules,0.3499999940395355
energy_cpu_ram_joules,energy_cpu_total_joules,0.3499999940395355
energy_cpu_ram_joules,energy_gpu_min_watts,0.3499999940395355
energy_cpu_total_joules,perf_test_accuracy,0.30000001192092896
energy_gpu_avg_watts,energy_gpu_min_watts,0.3499999940395355
energy_gpu_avg_watts,energy_gpu_temp_avg_celsius,0.45000001788139343
energy_gpu_max_watts,hyperparam_seed,0.5
energy_gpu_max_watts,perf_test_accuracy,0.45000001788139343
energy_gpu_total_joules,hyperparam_epochs,0.30000001192092896
energy_gpu_temp_avg_celsius,energy_gpu_min_watts,0.6000000238418579
energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,0.30000001192092896
energy_gpu_temp_max_celsius,energy_gpu_avg_watts,0.30000001192092896
energy_gpu_temp_max_celsius,energy_gpu_temp_avg_celsius,0.3499999940395355
energy_gpu_temp_max_celsius,perf_test_accuracy,0.30000001192092896
energy_gpu_util_avg_percent,energy_gpu_avg_watts,0.3499999940395355
energy_gpu_util_avg_percent,energy_gpu_min_watts,0.30000001192092896
energy_gpu_util_max_percent,energy_gpu_avg_watts,0.3499999940395355
energy_gpu_util_max_percent,energy_gpu_max_watts,0.699999988079071
energy_gpu_util_max_percent,energy_gpu_min_watts,0.4000000059604645
model_mnist_ff,energy_gpu_avg_watts,0.3499999940395355
model_mnist_ff,energy_gpu_temp_avg_celsius,0.45000001788139343
model_mnist_ff,energy_gpu_temp_max_celsius,0.3499999940395355
model_mnist_ff,hyperparam_seed,0.5
model_mnist_ff,perf_test_accuracy,1.0
model_mnist_rnn,energy_gpu_min_watts,0.45000001788139343
model_mnist_rnn,model_mnist_ff,0.4000000059604645
model_mnist_rnn,model_siamese,0.30000001192092896
model_mnist_rnn,perf_test_accuracy,0.699999988079071
model_siamese,energy_gpu_max_watts,0.4000000059604645
model_siamese,energy_gpu_min_watts,0.5
model_siamese,energy_gpu_util_avg_percent,0.3499999940395355
model_siamese,energy_gpu_util_max_percent,0.30000001192092896
model_siamese,model_mnist_ff,0.30000001192092896
model_siamese,hyperparam_seed,0.3499999940395355
model_siamese,perf_test_accuracy,0.30000001192092896
hyperparam_batch_size,energy_cpu_total_joules,0.30000001192092896
hyperparam_batch_size,energy_gpu_avg_watts,0.75
hyperparam_batch_size,energy_gpu_max_watts,0.6500000357627869
hyperparam_batch_size,energy_gpu_temp_avg_celsius,0.4000000059604645
hyperparam_batch_size,energy_gpu_temp_max_celsius,0.4000000059604645
hyperparam_batch_size,energy_gpu_util_avg_percent,0.6500000357627869
hyperparam_batch_size,energy_gpu_util_max_percent,0.3499999940395355
hyperparam_batch_size,model_mnist_rnn,0.4000000059604645
hyperparam_epochs,energy_gpu_min_watts,0.3499999940395355
hyperparam_epochs,model_siamese,0.30000001192092896
hyperparam_epochs,perf_test_accuracy,0.4000000059604645
hyperparam_seed,energy_gpu_min_watts,0.45000001788139343
perf_test_accuracy,energy_gpu_min_watts,0.3499999940395355
