duration_seconds,hyperparam_batch_size,hyperparam_epochs,hyperparam_learning_rate,hyperparam_seed,perf_test_accuracy,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,num_mutated_params
-0.06946525599486918,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.7963039923071691,0.6711855104464862,-0.24033482643212287,-0.26503773642676476,-0.2420432584702895,1.295030713827474,0.7844490343303147,-1.5711319757947244,0.3169968000350772,0.7296570286578103,0.8504268918205773,1.1069513225260028,0.9521762402215554,0.2720129154309747
-0.04153696884993076,3.2692982542935074e-17,-0.4389534791231236,-6.613849453423779e-16,0.0,0.5566402450649633,-0.1553793508842383,-0.2564639917238858,-0.16228558543420493,-2.039584436711612,-1.322479441487872,-1.5888153942439764,-0.7553415103437385,-1.520099358225969,-1.0401820078186372,-1.3805767699734557,-1.6435931048530246,0.2720129154309747
0.454719230883059,3.2692982542935074e-17,0.0,0.43008470558057516,0.0,-0.30244924529645845,0.16462211353439196,0.016111258422845276,0.15451584266048493,-2.073629415123124,-1.3598050304957041,-1.5936252840621732,-0.7479063067272949,-2.4304131035081933,-2.0352393234182236,-1.3802968446947932,-1.5633115787166973,0.2720129154309747
0.44527720497065354,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.7621508581122373,0.585276561410344,0.15868946066771947,-0.00037671215961426145,0.14786308935929535,-2.0764006803173825,-1.3906438362286713,-1.5953228922333011,-0.7496427847980136,-2.8266068978813186,-2.632273712777976,-1.3802949970031848,-1.5633115787166973,0.2720129154309747
0.33927218062207026,3.2692982542935074e-17,1.0125858666135688,-6.613849453423779e-16,0.0,0.5566402450649633,0.18389844694896687,0.034422604575600334,0.17372837010616435,2.0159218824865275,1.1642980483929286,1.9282043342908646,1.1610155769405806,1.0074648768784364,1.1489440865004532,1.4178984464316473,1.0056972576457734,0.2720129154309747
0.5456794692197917,3.2692982542935074e-17,0.0,3.085551033529935,0.0,-0.04472239818803192,0.33232472451609285,0.16697618925234997,0.3210878804485338,1.7363718775426,1.1666375440002568,1.3846867848346534,1.3223703610594366,1.3269730026190771,1.3479555496203706,1.4171151692757578,1.0056972576457734,0.2720129154309747
0.54697276941411,3.2692982542935074e-17,0.0,-6.613849453423779e-16,-0.6597579622034228,0.5566402450649633,0.33561134184615304,0.1665203453597762,0.3241197324448824,1.5279059276215812,1.152919592484558,1.4284001952412044,1.2093010953524232,1.3317913747542696,1.3479555496203706,1.4076288126099783,1.0056972576457734,0.2720129154309747
0.9463491749332529,3.2692982542935074e-17,1.9802787637713635,-6.613849453423779e-16,0.0,0.699821826791867,0.2004152419620883,0.2522092983574408,0.20396623460877894,0.24681327173998302,-0.27045080315600284,-0.5753433160804433,0.8602341341003698,0.7066870271272427,0.5519096971407013,0.05712307609071508,-0.2520466518233528,0.2720129154309747
0.9479231108451394,3.2692982542935074e-17,0.0,-1.7940950248760614,0.0,0.6425491941011056,0.20285058780583892,0.23932928369067244,0.20535787186397172,0.28552315936249206,-0.2565201702214557,-0.5701090242194646,0.8867516997259749,0.6754935406351606,0.5519096971407013,0.05567600473491806,-0.2520466518233528,0.2720129154309747
0.9484854373540135,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.2217723792946499,0.699821826791867,0.20265550475689298,0.23820422216857523,0.20509937772298345,0.27213055495598637,-0.2641767012999854,-0.5776067936419476,0.8775773185004203,0.6611310720344897,0.45240396558074264,0.052437321224324984,-0.2520466518233528,0.2720129154309747
0.6126448165468417,3.2692982542935074e-17,-0.922799927702021,-6.613849453423779e-16,0.0,0.699821826791867,0.1738279052659246,0.13286548775910872,0.17105351769072027,1.690105740794592,1.0978351050029136,2.0314754980344967,1.3934962238837825,1.4182237219719342,1.3479555496203706,1.445275738914469,1.0324577663578827,0.2720129154309747
1.787670474160492,3.2692982542935074e-17,0.0,-0.5151327656476493,0.0,0.6425491941011056,0.8645935716176353,0.7956140135304072,0.8599800700446089,1.49434388515418,1.1285675700264564,1.9753129610396718,2.8353873925261692,1.4610883958694865,1.3479555496203706,1.446786547634978,1.0324577663578827,0.2720129154309747
1.791313056911457,3.2692982542935074e-17,0.0,-6.613849453423779e-16,2.878127261122678,0.699821826791867,0.8714477258682377,0.8076890272805026,0.8671908004685456,1.44111542376417,1.0819903392987338,1.850255825766561,2.788680654150646,1.470098466951988,1.3479555496203706,1.447531413407696,1.0324577663578827,0.2720129154309747
0.6421106935427248,3.2692982542935074e-17,1.4964323151924661,-6.613849453423779e-16,0.0,0.6711855104464862,0.9310452426247708,0.9713466835207509,0.933887577726204,0.31962670012740635,1.1175081362463577,0.4935839623399441,0.6243511689369904,0.19885020415598545,0.35289823402078396,1.460366438481942,1.0324577663578827,0.2720129154309747
-0.19716921865838472,3.2692982542935074e-17,-1.8904928248598158,-6.613849453423779e-16,0.0,0.6711855104464862,0.050680134484761316,0.07281047961405616,0.052193812780228346,0.31504022600962167,-0.25226654184449465,0.9448648011648564,-0.12236409639443657,0.1759489296180789,-0.1446304237790093,1.465330229760548,1.0324577663578827,0.2720129154309747
0.7735786739892048,3.2692982542935074e-17,0.0,3.4252731404164423,0.0,0.6425491941011056,1.070903472682191,1.1141810027959755,1.0739629743974508,0.31922566611912784,1.1059169989191393,0.6237339221264394,0.7442061743156124,0.26465606487911686,0.35289823402078396,1.462888700967211,1.0324577663578827,0.2720129154309747
0.7682549568415031,3.2692982542935074e-17,0.0,-0.15714098480990615,0.0,0.6139128777557248,1.0654666854562937,1.0999043600328102,1.067923070376814,0.3622594978497277,1.1644043891023523,0.17188721391115117,0.7666184169314321,0.2860720476111087,0.45240396558074264,1.4481935854610741,1.0324577663578827,0.2720129154309747
0.7611665845055143,3.2692982542935074e-17,0.0,-6.613849453423779e-16,1.858086986500715,0.6711855104464862,1.0572902228302905,1.0977318274384158,1.0601550239404651,0.3244914432500928,1.1143179149636369,0.895917098897327,0.7350153708981724,0.2330615771397667,0.35289823402078396,1.4648687313281585,1.0324577663578827,0.2720129154309747
0.7625797911042285,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.9640338291311674,0.6711855104464862,1.0573859908725003,1.0907680845688832,1.0597695966151555,0.33078820768501593,1.0658265514662824,0.4372799579975257,0.738879760106467,0.18120930504770788,0.35289823402078396,1.4590230845178942,1.0324577663578827,0.2720129154309747
0.7949435515863111,3.2692982542935074e-17,1.9802787637713635,-6.613849453423779e-16,0.0,0.6711855104464862,1.1484535956920876,1.1731012506127059,1.1502511403954112,0.3585941583150268,1.1765272299766911,0.26101164289538126,0.7853874075255767,0.20667930269125698,0.35289823402078396,1.4432876609562424,1.0324577663578827,0.2720129154309747
0.42713235362711693,3.2692982542935074e-17,0.5287394180346713,-6.613849453423779e-16,0.0,0.6711855104464862,0.7522349575325405,0.7759060392812556,0.7539254112128948,0.3516628147139883,1.173443349403394,0.7131412858058577,0.449677762237636,0.19678700997929757,0.45240396558074264,1.4524376980503437,1.0324577663578827,0.2720129154309747
0.7988928817936354,3.2692982542935074e-17,0.0,1.9183629547199088,0.0,0.6139128777557248,1.1529688815340546,1.180666319468187,1.1549747737390463,0.3097532970516329,0.9212031866496097,0.42964072122744895,0.7589712995512076,0.17962681871286923,0.35289823402078396,1.4582531065336963,1.0324577663578827,0.2720129154309747
0.7992026127462475,3.2692982542935074e-17,0.0,-1.5877223339473803,0.0,0.5566402450649633,1.1527503885192352,1.1821405380143835,1.154871640526785,0.33473739314522066,1.172698964437426,0.2762901164355352,0.7746358209944373,0.17889124089391142,0.35289823402078396,1.4547145449202703,1.0324577663578827,0.2720129154309747
0.8024929002831204,3.2692982542935074e-17,0.0,-6.613849453423779e-16,2.9160751880059355,0.6711855104464862,1.1581850475664164,1.189725004482315,1.1604533950852611,0.34412652208848155,1.1621712342044475,0.16806759552611258,0.780522614381479,0.19164125642251503,0.45240396558074264,1.438828661932337,1.0324577663578827,0.2720129154309747
0.7983473659125188,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.22215185856348246,0.6711855104464862,1.1534150896714617,1.1794248722713905,1.1553059900168856,0.32160739526423626,1.149091326945293,0.29878342470298386,0.7664035786677267,0.19139606381619664,0.45240396558074264,1.4451528997095233,1.0324577663578827,0.2720129154309747
1.109233349541568,3.2692982542935074e-17,1.0125858666135688,-6.613849453423779e-16,0.0,0.5566402450649633,1.337740904602073,1.3718685853873678,1.3402040062913676,0.3370443214023223,1.0540227327202156,0.6392953303617811,0.997112203618048,0.20756000238545622,0.35289823402078396,1.4624909257932959,1.0324577663578827,0.2720129154309747
1.223160596549301,3.2692982542935074e-17,1.4964323151924661,-6.613849453423779e-16,0.0,0.5566402450649633,1.4252097592132866,1.4573732610667582,1.4275479204216739,0.2984304464988241,1.1638726855552322,0.10242674624248899,1.0680594469854463,0.14865333424382268,0.2533925024608253,1.4599511527940174,1.0324577663578827,0.2720129154309747
1.4458576827554757,3.2692982542935074e-17,0.0,-0.48664820096875133,0.0,-0.4742671433687428,1.6743038557868557,1.730384957493613,1.6782978149456735,0.32193055763620876,1.1773779556520831,0.2884563083286204,1.2764791082398532,0.1790938551434446,0.2533925024608253,1.4574912044918198,1.0324577663578827,0.2720129154309747
1.449561054643454,3.2692982542935074e-17,0.0,-0.08433656646313285,0.0,-0.4169945106779814,1.6753800048241319,1.719793861095939,1.6785787868380522,0.34409381739985384,1.1716355573431863,0.2433282244461292,1.2948967089199623,0.1707690522821829,0.2533925024608253,1.4467551481455176,1.0324577663578827,0.2720129154309747
1.4453997700636845,3.2692982542935074e-17,0.0,-6.613849453423779e-16,2.3700045201558595,0.585276561410344,1.6712577226516778,1.7115886710296089,1.6741777753379012,0.3249660942182747,0.8940863057464834,0.38988839655353036,1.2748512865894148,0.14443677585391926,0.2533925024608253,1.4539466017616116,1.0324577663578827,0.2720129154309747
1.4539600878502652,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.6289536347520033,0.585276561410344,1.6787928940913281,1.728008749968494,1.6823193491135293,0.3465755897136592,1.1485596233981727,0.24120621423221927,1.3011452404515438,0.17336415019050508,0.35289823402078396,1.4451481004397246,1.0324577663578827,0.2720129154309747
1.1077097012019557,3.2692982542935074e-17,1.0125858666135688,-6.613849453423779e-16,0.0,0.5566402450649633,1.3313705563128562,1.366563338382306,1.3339056081297425,0.3648331150625295,0.9578907314008978,0.4072888803075942,1.0127616526385879,0.17788880228481957,0.2533925024608253,1.4587118413890738,1.0324577663578827,0.2720129154309747
1.4532720846350349,3.2692982542935074e-17,1.9802787637713635,-6.613849453423779e-16,0.0,0.5566402450649633,1.6795675511438697,1.7266218206783222,1.6829467428214526,0.34406783867457197,1.1820569468667401,0.24997718978304795,1.2990571475052546,0.1624711511743028,0.35289823402078396,1.4529715101202685,1.0324577663578827,0.2720129154309747
1.4475054171735606,3.2692982542935074e-17,0.0,-0.47894946641141806,0.0,-0.4742671433687428,1.6743939486858233,1.731209356022736,1.6784379703366952,0.3289011424127338,1.131970472728025,0.14585722195385212,1.2822716427447043,0.1528244772256874,0.2533925024608253,1.4565823319968942,1.0324577663578827,0.2720129154309747
1.4242557150170645,3.2692982542935074e-17,0.0,-2.006750893571436,0.0,-0.7892666231679308,1.6436566634939005,1.691376358856759,1.647077540485236,0.3526109218340126,1.1052789546625952,0.2816658756441077,1.2809934113160442,0.17314602220309785,0.35289823402078396,1.4570105419589061,1.0324577663578827,0.2720129154309747
1.3687407986173055,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.22366977563881277,0.585276561410344,1.5624765769877993,1.6059395748209435,1.565598997247125,0.3640585479046911,1.1152749813484533,0.27176316131252676,1.244044379420295,0.18206408377485933,0.2533925024608253,1.4511300340092976,1.0324577663578827,0.2720129154309747
1.3835806544608944,3.2692982542935074e-17,0.0,-6.613849453423779e-16,1.5609547190048085,0.585276561410344,1.5793707690265175,1.6035342708771494,1.581179384512268,0.3495981177282454,1.1677009510944971,0.10624636462752758,1.2449851685499405,0.1677822070297304,0.2533925024608253,1.4548913495770974,1.0324577663578827,0.2720129154309747
1.8262564106815184,3.2692982542935074e-17,-0.4389534791231236,-6.613849453423779e-16,0.0,0.699821826791867,2.2080000014137773,2.2127065910616794,2.2085466480218483,0.4365769707844876,1.1650424333588967,0.6276950078590718,1.7966259406683085,0.2335082009539687,0.5519096971407013,1.4554479483591338,1.0324577663578827,0.2720129154309747
0.91817626995779,3.2692982542935074e-17,-1.8904928248598158,-6.613849453423779e-16,0.0,0.699821826791867,1.2439868288502738,1.2411868703120386,1.2439232026524178,0.4561759104652166,1.1535576367411022,0.6391538630141872,0.964342732037867,0.2860671140006968,0.5519096971407013,1.4425770624111898,1.0324577663578827,0.2720129154309747
3.3924071547356505,3.2692982542935074e-17,0.0,2.764612544560794,0.0,0.6711855104464862,3.874210706997224,3.8645684720747253,3.873949692941533,0.42876242599778325,1.1736560308222426,0.508013631794534,3.245546932245269,0.2434806316893352,0.5519096971407013,1.450796644868744,1.0324577663578827,0.2720129154309747
3.405227426272412,3.2692982542935074e-17,0.0,-2.0591061969107947,0.0,0.6139128777557248,3.885101306878744,3.8707272140275855,3.8845188638673123,0.4066080869387465,1.1753574821730266,0.7497813288327079,3.2197233729479686,0.21349633470518653,0.5519096971407013,1.460020701775969,1.0324577663578827,0.2720129154309747
3.3320591807177484,3.2692982542935074e-17,0.0,-6.613849453423779e-16,-0.7496945489167431,0.699821826791867,3.7930731840654377,3.7814109075017797,3.7926661772522494,0.4178287335553697,1.1747194379164825,0.5865280097092131,3.1726153031981394,0.23880855697249767,0.5519096971407013,1.4618769081574032,1.0324577663578827,0.2720129154309747
3.367007329888809,3.2692982542935074e-17,0.0,-6.613849453423779e-16,1.9495414902893657,0.699821826791867,3.843269826041492,3.8221361948404544,3.8422223468541445,0.42591200796640405,1.1593000350499991,0.6077481118483156,3.2152149188716197,0.24122552897141325,0.5519096971407013,1.4539160006110774,1.0324577663578827,0.2720129154309747
3.331045968928178,3.2692982542935074e-17,1.9802787637713635,-6.613849453423779e-16,0.0,0.699821826791867,3.8087975872033857,3.7919341122558783,3.8080376536515304,0.4245698280522652,1.167807291803921,0.6292511486826058,3.1829356384711405,0.23780440957067067,0.5519096971407013,1.4586702523830555,1.0324577663578827,0.2720129154309747
3.650625799706371,3.2692982542935074e-17,2.464125212350261,-6.613849453423779e-16,0.0,0.699821826791867,4.1386986296148915,4.130092690095899,4.138535304556589,0.4331394897720579,1.163447322717536,0.7557229574316564,3.490479649945098,0.24197724491901207,0.5519096971407013,1.4583518705180114,1.0324577663578827,0.2720129154309747
3.380002878356264,3.2692982542935074e-17,0.0,2.6658226768405284,0.0,0.6711855104464862,3.849814684985402,3.858273946834716,3.8507850479131736,0.40948422751742786,1.1711038537960659,0.05446931540811744,3.202745526076979,0.20465775137535194,0.5519096971407013,1.45782655214067,1.0324577663578827,0.2720129154309747
3.3491823230263864,3.2692982542935074e-17,0.0,-1.4907371266337281,0.0,0.6425491941011056,3.8261613973453854,3.838527177360664,3.8273956253709116,0.4407656182309105,1.157917605827487,0.6344854405435845,3.2207579710367353,0.236903387890132,0.5519096971407013,1.4542047617918255,1.0324577663578827,0.2720129154309747
3.3085665529107953,3.2692982542935074e-17,0.0,-6.613849453423779e-16,0.768602005682391,0.699821826791867,3.78441859062129,3.788500734852237,3.7850839028200376,0.43873600635194643,1.1773779556520831,0.5851133362332731,3.1829282147405613,0.23531438653633413,0.5519096971407013,1.4578899500226816,1.0324577663578827,0.2720129154309747
3.349438756186212,3.2692982542935074e-17,0.0,-6.613849453423779e-16,-0.1596042858820884,0.699821826791867,3.8254250475097273,3.8255113794067466,3.8258221827735914,0.4345471169542557,1.1574922429897905,0.6475004365222342,3.2155388634786815,0.23933716962847565,0.5519096971407013,1.4567955787796842,1.0324577663578827,0.2720129154309747
-0.23802675566057038,-0.156065825966267,0.5287394180346713,-0.25440961954552294,-0.8680920807925067,0.6711855104464862,-0.385992343490027,-0.36062917058013017,-0.3843029636884042,-0.872122194710111,-1.1698805234643974,-0.5634600588825459,-0.46694712437721364,0.09409917958130139,-0.1446304237790093,-1.0512646742899496,-1.2689459828834975,0.2720129154309747
-0.6316646760526018,-0.156065825966267,-2.3743392734387134,-0.25440961954552294,-0.8680920807925067,0.6711855104464862,-0.5795714794768232,-0.5687655521681193,-0.5788941796947794,-0.888872849834431,-1.1812589793727681,-0.5692602201339005,-0.6507319230729715,-0.12328412713402212,-0.3436418868989266,-1.0480122091473965,-1.2689459828834975,0.2720129154309747
-0.07911919138296514,-0.156065825966267,0.044892969455773826,2.9384953035947055,-0.8680920807925067,0.6425491941011056,-0.2980148541657435,-0.2687620780171556,-0.2960513450681315,-0.8772260484935304,-1.1771116917052311,-0.572655436476157,-0.3906242002250099,-0.1391726080235148,-0.4431476184588853,-1.0366713767424411,-1.2689459828834975,0.2720129154309747
-0.07697239425938458,-0.156065825966267,0.044892969455773826,-1.8096045990700211,-0.8680920807925067,0.5566402450649633,-0.29802265748770135,-0.2720984673585474,-0.29628603923705954,-0.8842451093898944,-1.1828540900141284,-0.5446449016525418,-0.3928362469758039,-0.2186846987906654,-0.4431476184588853,-1.0396670683211087,-1.2689459828834975,0.2720129154309747
-0.15744561975042531,-0.09395059459211391,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.6711855104464862,-0.3556984288638904,-0.32584925145736554,-0.35370016628086487,-0.9013449796038288,-1.194232545922499,-0.5865192365403705,-0.43420217360409574,-0.24889190572667402,-0.542653350018844,-1.106349777571341,-1.3492275090198247,0.2720129154309747
-0.17490763207450258,-0.05139015828019419,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.6711855104464862,-0.3683993994396292,-0.3334919107626468,-0.3660576406628421,-0.9086829978727116,-1.2022080991293007,-0.5839728242836784,-0.44472429937190694,-0.32804809978084837,-0.542653350018844,-1.1468419228947102,-1.375988017731934,0.2720129154309747
-0.0669643207523097,-0.156065825966267,0.044892969455773826,-0.25440961954552294,-0.8236930063390954,0.6711855104464862,-0.29221343898654384,-0.2691403314599297,-0.29067056805149816,-0.9021930502924699,-1.1965720415298275,-0.5942999406580416,-0.3921478646858183,-0.34076971485365865,-0.6421590815788026,-1.0493898724914572,-1.2689459828834975,0.2720129154309747
-0.07691414713386877,-0.156065825966267,0.044892969455773826,-0.25440961954552294,-0.42903456675321694,0.6711855104464862,-0.29632295208670323,-0.2735241918736189,-0.29479920209362565,-0.901137825357804,-1.194551568050771,-0.6022221121233063,-0.3981599616465596,-0.3528308641953676,-0.6421590815788026,-1.0413146986893755,-1.2689459828834975,0.2720129154309747
-0.8820719954864404,11.309945772877402,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.4529767831718514,-0.7108084575566431,-0.6973911203237536,-0.7099665758238818,0.2561591960655779,1.1790794070028676,-0.5626112547969818,-0.7397770967825485,0.26863173480678276,0.7509211602606186,-0.23083034208091827,1.0324577663578827,0.2720129154309747
-0.883805463464705,11.309945772877402,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.4632858608795492,-0.7113561088795023,-0.6975850964482532,-0.7104901752092084,0.2664216489100868,1.1759955264295707,-0.5800117385510458,-0.7395217654429622,0.12651810018410367,0.5519096971407013,-0.22324125674829448,1.0324577663578827,0.2720129154309747
-0.9108446088639904,-0.156065825966267,1.4964323151924661,-0.25440961954552294,-0.8680920807925067,-1.8387876199571063,-0.7242748630771553,-0.7118423415989683,-0.723501487712509,-1.029167060181752,-1.1421255983047272,-0.5521426710750247,-0.7831818497814745,-0.49342688563367126,-0.7416648131387612,-1.3584419377533024,-1.5365510700045881,0.2720129154309747
-0.9107093980110634,-0.156065825966267,0.5287394180346713,-0.25440961954552294,-0.8680920807925067,-1.8387876199571063,-0.7242514531112818,-0.7113089072565946,-0.7234433100030283,-1.0497371749141378,-1.1700932048832455,-0.5938755386152595,-0.7834889222735759,-0.6684944065456678,-0.9406762762586786,-1.3584419377533024,-1.5365510700045881,0.2720129154309747
-0.8838990283016842,-0.156065825966267,0.044892969455773826,-1.4337502422315722,-0.8680920807925067,0.2571043067255936,-0.71145968024367,-0.698060337953277,-0.7106190917245352,0.2421443926215344,1.1656804776154408,-0.5777482609895417,-0.7401257871581949,-0.3121805110424288,0.15388677090086667,-0.23462488474723026,1.0324577663578827,0.2720129154309747
-0.8838543987894837,-0.156065825966267,0.044892969455773826,1.5214018771400166,-0.8680920807925067,0.3928404396483656,-0.7114029288112493,-0.6984191937836012,-0.7105906639801298,0.2349380711086939,1.1715292166337623,-0.6092954795030071,-0.7403050814997367,-0.29364395000468774,0.15388677090086667,-0.23083034208091827,1.0324577663578827,0.2720129154309747
-0.8834342763375802,-0.156065825966267,0.044892969455773826,-0.25440961954552294,1.0968515732225688,0.46643586632833167,-0.7112709817308714,-0.6982058200466517,-0.710453153030448,0.21287605794516795,1.1716355573431863,-0.6175005856634602,-0.740853987639464,-0.3121805110424288,0.15388677090086667,-0.20996035741620223,1.0324577663578827,0.2720129154309747
-0.8840053929896595,-0.156065825966267,0.044892969455773826,-0.25440961954552294,1.1628809659994368,0.45211755112475505,-0.7114703211372488,-0.6989526281259748,-0.710689830530381,0.22537183753205034,1.174825778625907,-0.6132565652356397,-0.7405430908013071,-0.36161134047640336,0.054381039340907995,-0.23083034208091827,1.0324577663578827,0.2720129154309747
-0.039199111448407126,-0.156065825966267,-0.4389534791231236,-0.25440961954552294,-0.8680920807925067,0.5566402450649633,-0.15065975988555708,-0.2533603737318934,-0.15767566306819134,-2.0390309127897677,-1.322798463616144,-1.5862689819872842,-0.7551606412714678,-1.5539732768736172,-1.0401820078186372,-1.3805767699734557,-1.6435931048530246,0.2720129154309747
-0.1441028643677542,-0.156065825966267,-0.922799927702021,-0.25440961954552294,-0.8680920807925067,0.5566402450649633,-0.2177626535797194,-0.3096425462554303,-0.22404783515136062,-2.0397856880957335,-1.3620381853936088,-1.593200882019391,-0.760422941443803,-2.134236191714071,-1.935733591858265,-1.3802515234592003,-1.5900720874288063,0.2720129154309747
0.45179379789294477,-0.156065825966267,0.044892969455773826,0.5431134448622912,-0.8680920807925067,-0.30244924529645845,0.16917641598614808,0.015733004980071217,0.15873438770817355,-2.075472023488329,-1.3822429201841735,-1.593200882019391,-0.7490072684682065,-2.4533159123140997,-2.234250786538141,-1.3802959238879557,-1.5633115787166973,0.2720129154309747
0.4751899361600353,-0.156065825966267,0.044892969455773826,0.23747732629590312,-0.8680920807925067,-0.3597218779872199,0.18442339769885777,0.03963086351841255,0.17457260800397012,-2.0753322684630096,-1.3827746237312937,-1.5905130024151048,-0.7480916750302189,-2.620432276771197,-2.4332622496580583,-1.3803925688731493,-1.5900720874288063,0.2720129154309747
0.059306722430228685,-0.08704890221720801,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.47073129602882113,-0.16845700909266909,-0.17104660530052043,-0.16865075573966595,-2.058600130178493,-1.3928769911265757,-1.592635012629015,-0.7570291717618669,-2.652561770549912,-2.632273712777976,-1.3801886917462192,-1.5633115787166973,0.2720129154309747
0.01827253059456482,-0.05369072240516282,0.044892969455773826,-0.25440961954552294,-0.8680920807925067,0.4420949796834404,-0.2066266037529797,-0.1770598651600056,-0.20463234683283368,-2.0549301862570184,-1.3872409335271023,-1.5907959371102927,-0.7575157635570431,-2.662516886161089,-2.632273712777976,-1.3805767699734557,-1.6435931048530246,0.2720129154309747
0.45945775410811435,-0.156065825966267,0.044892969455773826,-0.25440961954552294,2.853840587917393,0.5566402450649633,0.17347108063457992,0.018419574304389605,0.1629198772391119,-2.0775731971753064,-1.3897931105532788,-1.5956058269284894,-0.7497361438340738,-2.7484055935745224,-2.632273712777976,-1.3802977594832857,-1.5633115787166973,0.2720129154309747
