duration_seconds,perf_accuracy,perf_precision,perf_recall,energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,num_mutated_params
0.3698110713601614,0.0,0.9082364301602411,0.0908282346394115,0.9381668740689625,0.4288841903835378,0.9071491960800645,0.3473781883897533,0.5998292928714917,-1.9753532386472668,0.35549490308790366,0.6602348283567727,0.5472444059015824,-1.5427878212277082,-0.9836910734338677,-0.16622010446845617
0.36314555914204955,0.0,0.9058713416412094,-0.024965115103566544,0.9354927719261694,0.4551048214926653,0.9062886062739262,0.20305279863295914,0.5486642306457036,-1.9710118516391049,0.31948784357021603,0.5528803576845848,0.5472444059015824,-1.448342690780978,-1.8183380448322994,-0.16622010446845617
-1.6219459675093946,0.0,4.817937117623888e-15,0.0,-1.5032147456281026,-1.5547659140885013,-1.5080517433407585,-1.9574409033729288,-1.9565003198379733,1.5829302463278927,-1.6239449046896688,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6441433295249428,0.0,4.817937117623888e-15,0.0,-1.5460090163127085,-1.6008504540947892,-1.5510982919193521,-1.6334052208840457,-1.9355341853168797,1.7202007688716707,-1.6382095892112654,-1.8489379963851147,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6441656092621608,0.0,4.817937117623888e-15,0.0,-1.5462317445211002,-1.6011218189704335,-1.551324314019081,-1.6362099351474582,-1.9313024884410628,1.7193738380129735,-1.6382330660849056,-1.7572600924719701,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6440244950825906,0.0,4.817937117623888e-15,0.0,-1.5460062890285242,-1.600769044632096,-1.5510906156970972,-1.6473881441683076,-1.933033637162988,1.7135853220020913,-1.638326633334921,-1.7834537793042968,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6471337562290047,0.0,4.817937117623888e-15,0.0,-1.5520290416023825,-1.6066373100679032,-1.5571100533153541,-1.6028347121351176,-1.8124302762022033,1.576728264887662,-1.640490996937819,-1.6877526620541612,-1.810116111828311,1.6633452616580044,0.6856028693629959,-0.16622010446845617
-1.6441833723336612,0.0,4.817937117623888e-15,0.0,-1.5460781075120467,-1.6015220821620089,-1.5512053325741293,-1.7343017679078854,-1.9661178127375574,1.682988880230285,-1.6390541442221305,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6441286778929314,0.0,4.817937117623888e-15,0.0,-1.545969925239399,-1.6001109848086588,-1.5510151328449233,-1.9300952123138198,-1.9536150719680985,1.5829302463278927,-1.6406930341489427,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.646532541515978,0.0,4.817937117623888e-15,0.0,-1.5509608552968301,-1.6049141431075622,-1.5559995598291378,-1.5731554314309006,-1.5466027724576972,1.6412288718660637,-1.6402519411201437,-1.8556148185188466,-1.810116111828311,1.669730307109725,0.6856028693629959,-0.16622010446845617
-1.6445209633321827,0.0,4.817937117623888e-15,0.0,-1.5468303833995736,-1.5999685182489454,-1.5518134599594382,-1.4735039894432433,-1.85205434694849,1.7989659331626038,-1.6368711352181382,-1.6786790319749874,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6454445284593444,0.0,4.817937117623888e-15,0.0,-1.5486531183294732,-1.6012914220177112,-1.553606710769553,-1.6335026198241838,0.0856781224597231,1.3178989061153576,-1.6394742101380169,-1.6519816203958848,-0.9682016412104919,1.1258963396925004,0.6856028693629959,-0.16622010446845617
-1.643333024813298,0.0,4.817937117623888e-15,0.0,-1.542980367225945,-1.6051108826424043,-1.5485246251799838,-1.6883569576969417,-1.9645790138736243,1.711724727570022,-1.6449452743809083,-1.707601227852349,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6436133311711947,0.0,4.817937117623888e-15,0.0,-1.5433553688012986,-1.6057078853688218,-1.5489139802310268,-1.674700162804944,-1.9568850195539569,1.7216478978743912,-1.6460990436347325,-1.8608273294153928,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6437558688073575,0.0,4.817937117623888e-15,0.0,-1.5438290071546539,-1.6060742279509415,-1.5493813768749949,-1.68940720124449,-1.962270815577724,1.7075900732765343,-1.644953236103273,-1.8570325732187158,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6435598931373947,0.0,4.817937117623888e-15,0.0,-1.5433326414330952,-1.6061895580230905,-1.5489229358236576,-1.660404321739072,-1.9463057773644141,1.7317778008934352,-1.6447333700779647,-1.8618529391982783,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6433653193452262,0.0,4.817937117623888e-15,0.0,-1.543007640067789,-1.6053686792742665,-1.5485664179455942,-1.8066933738281434,-1.8591712916941818,1.650738576741084,-1.6458423631495998,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.643719672977512,0.0,4.817937117623888e-15,0.0,-1.5436349154301985,-1.6057011012469304,-1.549175824701279,-1.807905193306084,-1.8605177407001239,1.6534261020318513,-1.6458515497523287,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6442459999591599,0.0,4.817937117623888e-15,0.0,-1.5444726462221698,-1.6073632111102518,-1.550066266482853,-1.48501364929824,-1.8509002478005399,1.7869754357114904,-1.6434037624430209,-1.6786790319749874,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6434977476864239,0.0,4.817937117623888e-15,0.0,-1.543022185583439,-1.6055857711747816,-1.5485937111802786,-1.8409564475118847,-1.865711186865899,1.5027179530342394,-1.6461021058356422,-1.9052362330143209,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.643651451234573,0.0,4.817937117623888e-15,0.0,-1.5432867321493247,-1.605606123540455,-1.5488431884035643,-1.7895842780877158,-1.8710969828896662,1.641435604580738,-1.6457126619288514,-1.91005659899388,-1.9784990059518748,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-1.6437700531467707,0.0,4.817937117623888e-15,0.0,-1.5435371877469244,-1.6071325509659542,-1.5491741188741113,-1.4835684423652862,-1.8534007959544316,1.7859417721381188,-1.6446802919288652,-1.6786790319749874,-1.810116111828311,1.7208106707235349,0.6856028693629959,-0.16622010446845617
-0.11050502876246625,-0.9337340511717063,0.7550481279184043,-1.0850405287509324,-0.3235638809125681,-0.19286022857071952,-0.315691346775571,1.7072756019255475,0.5611669714151636,-0.673970799772143,0.08981903266097903,0.1681850209362947,0.3788615117780186,-1.1332281785879057,-1.8183380448322994,-0.16622010446845617
0.7057428217597272,-0.9336994821649337,-0.3169445168773281,0.10226115927933627,0.3903954820134216,0.6092400708586098,0.40456688157924714,0.6373122725200363,0.590019450113916,-0.4951470015788177,0.7528115242704436,0.5268149913384299,0.5472444059015824,-0.5829390155680225,0.6856028693629959,-0.16622010446845617
0.3133618211720823,-0.9337244152116303,-0.3581708305118167,-0.1647223916341865,0.052169515697011,0.23360324174803104,0.06363002886638147,0.48057163764255645,0.544047834053903,-0.48811808927988953,0.3238741401531161,0.43760586447498,0.5472444059015824,-0.6235216118133136,0.6856028693629959,-0.16622010446845617
0.3007693623604376,-0.9337029752004613,0.9380495643359182,1.1063561509609647,0.04062764902867846,0.22688017695394408,0.052378819324584276,0.6317641775212537,0.5482795309297206,-0.49390660529077174,0.34122722441429987,0.573493736059938,0.5472444059015824,-0.6032902195843995,-1.8183380448322994,-0.16622010446845617
0.30535339894651126,-0.9337222471206131,0.8673355874228666,-0.2594584903454359,0.03994082796157657,0.2378908067832103,0.05242658248528155,0.5496342628709152,0.5827101555102311,-0.49101234728533066,0.3296834755231476,0.5171215151094438,0.5472444059015824,-0.6520943076753902,-0.9836910734338677,-0.16622010446845617
0.2992814290624784,-0.9337121293625334,-0.5643023986842596,0.40154110748078653,0.038475821807195665,0.23190721127525438,0.05067597735436113,0.7195926179972066,0.5492412802196792,-0.4951470015788177,0.35709711465270666,0.5983991652529733,0.5472444059015824,-0.6084903671060579,-1.8183380448322994,-0.16622010446845617
0.30015610221336925,-0.9336926165433796,0.02805463406391668,1.0108664696463279,0.043535843063964665,0.22761286211818388,0.05515334721295677,0.6730368819828144,0.5661680677229471,-0.4930796744320742,0.34782531468974426,0.5580319449959106,0.5472444059015824,-0.6118474528590284,-1.8183380448322994,-0.16622010446845617
0.2982280150046146,-0.9336930983413835,0.07579036564069218,0.8752216010370383,0.04397675400710769,0.22726687190173728,0.055545261004751274,0.7349853481988758,0.5867495025280571,-0.49390660529077174,0.35852478076566724,0.6013081681095918,0.5472444059015824,-0.6258455576775729,-1.8183380448322994,-0.16622010446845617
0.31471818704848736,-0.9337310399341825,-0.2561899494159764,0.033362178398427395,0.06127273575713599,0.2512283904211263,0.07327861378406204,0.6138113058653298,0.585210703664124,-0.5011422503043744,0.3505988521269207,0.4510877069626933,0.5472444059015824,-0.5976244707724916,0.6856028693629959,-0.16622010446845617
0.30999435407773446,-0.9337274264491541,-0.2062844118584386,0.06781166883888302,0.05188269631028624,0.2553870571403745,0.06473028738959113,0.633230515957567,0.5921352985518237,-0.49990185401632814,0.35125028433375244,0.5347357061473849,0.5472444059015824,-0.6498187321227924,-1.8183380448322994,-0.16622010446845617
0.2984720816309729,-0.933670453835205,1.2436667367263226,3.253226864278573,0.03510126217637891,0.24553651215448755,0.048366713825996846,1.1584961686688335,0.6054074387532498,-0.6611533714623323,0.4393926072664783,0.23027785839789697,0.5472444059015824,-0.8252693453513136,-0.9836910734338677,-0.16622010446845617
0.6626169187922969,-0.9336994821649337,0.9626117680381506,1.3468781870299125,0.3500757671787841,0.5958007253923274,0.3658940738588077,1.5024561663493308,0.5996369430135001,-0.6654947584704941,0.9105603277855971,0.2282019927839443,0.5472444059015824,-0.6011345096109191,-1.8183380448322994,-0.16622010446845617
-0.49029673815724106,-0.9337598273649094,0.017205604160102753,0.26374314571896873,-0.4006414774370309,-0.4719386508051764,-0.4055487780352273,0.45327744516134516,0.526351647118669,-0.1904229801488047,-0.4719165461068975,0.8569082076299829,0.5472444059015824,-0.45262910315826377,0.6856028693629959,-0.16622010446845617
0.7198478966661758,-0.9337228493681179,-0.3690198604156306,0.0419745510085425,0.880847087818303,0.8120039059400074,0.8774550096571649,0.48623801153001867,0.527121046550635,-0.21502417319505404,0.7406427461491937,0.8070419282142554,0.5472444059015824,-0.051252276978895554,0.6856028693629959,-0.16622010446845617
0.7242050035401918,-0.9337032160994632,-0.08043566497421054,0.7632607571055611,0.8934621408131924,0.8196563954331756,0.8897715082652325,0.41707715744695073,0.5746314614745812,-0.22081268920593625,0.7286937660043379,0.671923856969719,0.5472444059015824,-0.02250666074298941,0.6856028693629959,-0.16622010446845617
0.7311959106432432,-0.9337244152116303,-0.22147305372377712,0.11948590449956409,0.9001371688544836,0.849615077704303,0.8979172594481107,0.46877871933686494,0.5007691160057743,-0.1986922887357794,0.7475946907519602,0.7591403045923171,0.7156273000251462,-0.11881771738596351,0.6856028693629959,-0.16622010446845617
0.722177421701056,-0.933805839074272,-7.488153283297531,-3.7453163042889415,0.8843607389425234,0.8070786334470638,0.8804419130279245,0.4647796291097876,0.5359691400182531,-0.22763486879019024,0.7370527579006061,0.7643114127411462,0.5472444059015824,-0.05158369322877367,0.6856028693629959,-0.16622010446845617
-0.5108003077431879,-0.9337454938742964,0.14663453091258838,-1.4680758005857368,-0.6602871136433803,-0.5696164377933309,-0.655288698704948,1.9120141651953713,0.5594358226932379,-0.5811478108833535,-0.33007444728997,0.4236654131794354,0.5472444059015824,-0.9356815617061449,-0.9836910734338677,2.8844076951879143
0.7821609881123397,-0.9336699720372011,-0.0023226496667603856,0.4187658527010143,0.44971709485542244,0.6812738770983807,0.46475059634201715,0.036619217266988725,0.5663604175809387,-0.49163254542935375,0.674769360671189,0.6101470674442503,0.7156273000251462,-0.883451834253339,-0.9836910734338677,2.8844076951879143
1.1703781419157773,-0.9336604565266262,-0.10430353076259828,1.0625407053070113,0.7946676348758069,1.0887350220001413,0.8139969596458667,-0.2052276881406317,0.5707844643147477,-0.38826618809217156,0.9816474165322737,0.6007234741556989,0.7156273000251462,-0.4889742779581034,0.6856028693629959,2.8844076951879143
1.3767691414539056,-0.9337055046399813,-0.9158109675677913,-0.5264420412589611,0.9777174947636023,1.2863022197129512,0.9981537961100435,-0.2277762504112224,0.560205222125205,-0.387439257233474,1.1683793392165065,0.5429763038786001,0.7156273000251462,-0.45307940848490896,-0.14904410203543594,2.8844076951879143
1.179640405426449,-0.9337323648786929,-1.458262462758425,-2.164945930333084,0.8078235992339337,1.0877852449353866,0.826280194624163,-0.21891440884487748,0.5678992164448718,-0.3795834140758482,0.9866711952956337,0.473132341300714,0.7156273000251462,-0.49532219313975834,0.6856028693629959,2.8844076951879143
-0.25663391271528413,-0.9337458552227992,-0.23449188960835093,0.7632607571055611,-0.4373143587697766,-0.316989306812299,-0.4302150388811343,-0.27678324332035775,0.5698227150247891,-0.38826618809217156,-0.3557070423215995,0.4500959548362934,0.7156273000251462,-0.7480409343797615,-0.14904410203543594,2.8844076951879143
-0.6792298569998391,-0.9338006597457312,-0.8897732957986388,-1.2391158747458646,-0.8006067940249028,-0.7354339450557611,-0.797360220199568,0.05398977099026939,0.5727079628946639,-0.3934345059590307,-0.7120156216076484,0.7331379801710974,0.7156273000251462,-0.8923159122381102,-1.8183380448322994,2.8844076951879143
0.3562588173630712,-0.9337328466766968,-0.6359059960494229,-0.5006049234286182,0.0961578823070149,0.28565102489660166,0.10817173495752276,-0.27297541217455656,0.5678992164448718,-0.3764824233557326,0.21117616422420546,0.5190507905578589,0.7156273000251462,-0.6146822854211956,-1.8183380448322994,2.121750745273822
0.10260553044260246,-0.9337363397122243,0.807145169516515,-1.2899288731455358,-0.13121125467182332,0.03939418437131913,-0.12062617203031782,1.1275580883381178,0.5725156130366724,-0.5976864280573025,0.22756138885123836,0.43200533488513,0.5472444059015824,-0.7092971951979783,0.6856028693629959,2.8844076951879143
0.30510027034100307,-0.9337063477864879,-0.11949217262793682,0.6082380501235155,-3.3072673545740645e-16,3.085061458071648e-16,-3.1028815424483257e-16,1.2246037718818596e-15,0.0,0.0,-1.9804839132701506e-16,0.0,0.0,0.0,0.0,-0.16622010446845617
0.3064438195273504,-0.9337354965657175,-0.5274156970112956,-0.37141933427691315,-3.3072673545740645e-16,3.085061458071648e-16,-3.1028815424483257e-16,1.2246037718818596e-15,0.0,0.0,-1.9804839132701506e-16,0.0,0.0,0.0,0.0,-0.16622010446845617
0.3110755441415678,-0.9337330875756986,-0.523076085049771,0.05919929622876793,-3.3072673545740645e-16,3.085061458071648e-16,-3.1028815424483257e-16,1.2246037718818596e-15,0.0,0.0,-1.9804839132701506e-16,0.0,0.0,0.0,0.0,-0.16622010446845617
0.3144269554938202,-0.9337246561106323,-0.3733594723771552,0.18838488538047296,-3.3072673545740645e-16,3.085061458071648e-16,-3.1028815424483257e-16,1.2246037718818596e-15,0.0,0.0,-1.9804839132701506e-16,0.0,0.0,0.0,0.0,-0.16622010446845617
0.712258266085159,-0.9337244152116303,0.8851279964651205,-0.45538996722552166,0.8776020741862446,0.7368968924835648,0.8696892314759069,0.6670201172306003,0.5486642306457036,-0.21998575834723896,0.7761910879706218,0.7438820254615096,0.5472444059015824,-0.0961387975949483,0.6856028693629959,-0.9288770543825489
0.7209969606078371,-0.9337489869098239,0.7072039060425923,-2.1735583029431966,0.8896989431861002,0.7777373062680272,0.8836057959673397,0.4991894977920525,0.5836719048001897,-0.226394472502144,0.7453729619186892,0.6435598281244945,0.5472444059015824,-0.08455154711244031,0.6856028693629959,-0.9288770543825489
0.7176716235128732,-0.9337276673481559,0.8026753691961434,-0.6340966988853819,0.8914594051271232,0.7538368448456582,0.8837550558445193,0.5429961136767226,0.5913658991198577,-0.2129568460483105,0.75114262477472,0.7291316310926909,0.5472444059015824,-0.07253882619406929,0.6856028693629959,-0.9288770543825489
0.7169528899200952,1.7698350965545915,0.056262111813829035,1.148664431408148,0.8771438904432672,0.7319173470154925,0.8689463437443443,0.5614890851723422,0.5854030535221154,-0.2232934817820287,0.7556054083314478,0.6877925762522742,0.5472444059015824,-0.06230938164836733,0.6856028693629959,-0.9288770543825489
-0.03916718531392644,1.713223831108397,-0.02402070947438583,0.3670916170403333,0.07937190269946699,-0.030821477201635375,0.07252932920062052,1.5670312297041948,0.4653767421353052,-0.30598656765177445,0.16316643397238448,0.6355348533029901,0.5472444059015824,-0.3511184390279712,0.6856028693629959,-0.9288770543825489
1.6861064605176104,1.659623803185936,-0.3733594723771552,-0.11304815597350545,1.8987809095363302,1.78515227060981,1.8936546346070817,0.5813066005708295,0.5188500026569925,-0.2189520947738669,1.7366154941730803,0.7023512521622353,0.5472444059015824,0.013084913773927238,0.6856028693629959,-0.9288770543825489
1.1999358188548777,1.6770889808235918,-0.3169445168773281,0.10226115927933627,1.3943765178441163,1.2764041858738264,1.3884415081567767,0.5584089769513468,0.5273133964086265,-0.1941441690129434,1.2410770095438046,0.722210924375698,0.5472444059015824,-0.02535271829683861,0.6856028693629959,-0.9288770543825489
1.434059477765338,1.666850773242897,-0.3212841288388527,-0.05276154770270929,1.6302570542150678,1.5098661725124818,1.624420521064123,0.5027341856180667,0.49480627040803216,-0.20530773560535892,1.458759685603814,0.675845319045201,0.5472444059015824,0.011049954810243949,0.6856028693629959,-0.9288770543825489
0.7208896868206615,1.727677771222319,-0.10430353076259828,0.6685246583943116,0.8825180039286048,0.8103960690518152,0.8789215945646524,0.4530195795994363,0.5344303411543189,-0.23135605765432896,0.7310225357716215,0.6729281566931584,0.5472444059015824,-0.007899669704696792,0.6856028693629959,-0.9288770543825489
0.7249667005204262,1.6909406734327672,-0.41675559199240614,0.4187658527010143,0.888538938313007,0.8017056089093072,0.8840241500802346,0.3890749911380496,0.5748238113325727,-0.2175049657711465,0.7187476013521702,0.5970122836164484,0.7156273000251462,-0.06221848480414702,0.6856028693629959,-0.9288770543825489
0.7153466341181712,1.683713703375806,-0.5252458910305333,0.4187658527010143,0.8814557267387857,0.79767584050599,0.8771253585569939,0.4706641132077697,0.5417396357580027,-0.20634139917873068,0.7320911077912523,0.6529765025939187,0.5472444059015824,-0.03703373830564629,0.6856028693629959,-0.9288770543825489
0.7194571116975046,1.730086761241306,-0.24534091951216486,0.8493844832066978,0.8854139251850618,0.7977165452373366,0.8808415030419737,0.461203727077358,0.5430860847639455,-0.226394472502144,0.731404222102783,0.6682587371518572,0.5472444059015824,-0.055489751951243484,0.6856028693629959,-0.9288770543825489
0.7229272436453453,1.71081484108941,-0.13902042645479995,0.44460297053135484,0.8911203127935305,0.8429598541291273,0.8890392819534688,0.5371692793140537,0.5636675195690554,-0.23342338480107247,0.7529497316048321,0.7259841661736468,0.5472444059015824,-0.1304268405802986,0.6856028693629959,-0.9288770543825489
0.7220730305436971,-0.9337186336355847,0.895977026368932,-0.029077523024896943,0.894652145812314,0.8338691307950443,0.8917813991256539,0.5808260300705139,0.4824958794965647,-0.2115097170455898,0.760271862273118,0.7804647431472751,0.5472444059015824,-0.08191581702763365,0.6856028693629959,-0.9288770543825489
0.7399154696084385,-0.9337395918487499,0.7766376974269933,-1.5147117982695024,0.8999594408351343,0.8754015250123994,0.8993714771086319,0.35813758081362596,0.5705921144567552,-0.2092356571841718,0.7286289153939675,0.6628559442440932,0.5472444059015824,-0.14431824815581704,0.6856028693629959,-0.9288770543825489
0.7390464147581242,-0.9337353761162166,0.8200338170422442,-1.2283504089832236,0.9097858457514862,0.8776199328707913,0.9087300714077923,0.323554603553024,0.5036543638756502,-0.18938931657543295,0.7202067741100462,0.6562537309180012,0.5472444059015824,-0.12763514301638157,0.6856028693629959,-0.9288770543825489
-0.6554788732199053,1.7126215836036502,-0.09562430683954908,0.427378225311127,-0.7939849480252072,-0.7136433455415264,-0.7897778184388449,0.2889457507752333,0.5680915663028634,-0.5137529458995106,-0.669123713711571,0.2826046412577748,0.5472444059015824,-1.7217817323775533,-1.8183380448322994,-1.6934386113700408e-16
0.7228066315564691,1.6656462782334036,-0.5013780252421456,0.11087353188945137,0.4082078295690275,0.6527805651557326,0.4240154435757477,0.4679176031011024,0.5919429486938322,-0.42733867116562646,0.7282373619709884,0.5681867975219197,0.5472444059015824,-0.5729572442696638,-0.9836910734338677,-1.6934386113700408e-16
1.3220215759548894,1.7379159788030136,0.37088397902439674,0.3670916170403333,0.9288572895055521,1.2407739777017337,0.9494511510999275,0.4409609905113038,0.5559735252493874,-0.4277521365949751,1.3185326595955196,0.5692149204469817,0.5472444059015824,-0.5055202562839031,0.6856028693629959,-1.6934386113700408e-16
-0.6887395601262757,1.5735024100071506,-0.7118492053761107,-1.1271550308143874,-0.8088922833770753,-0.7441515416858333,-0.805681671580726,0.4215509396659596,0.5303909941364939,-0.40563173612481795,-0.6822827395580773,0.5190485727681275,0.5472444059015824,-0.9818779393903211,0.6856028693629959,-1.6934386113700408e-16
0.516132533066303,1.5831383700830985,-0.9244901914908406,-0.7568230085795,0.23344118629658472,0.4563463157987378,0.2477011475153782,0.4620644045047709,0.5959822957116583,-0.3963287639644718,0.5211026751152424,0.5628325843312469,0.5472444059015824,-0.5693807250482932,-1.8183380448322994,-1.6934386113700408e-16
0.23814372322734814,1.8499340146859093,0.7571094436001301,1.6654067880149657,0.38663546621787775,0.2752984548907729,0.38004732186976814,0.5535360131217303,0.5396237873200951,-0.19972595230915116,0.27253130628456557,0.6239890088777991,0.5472444059015824,-0.1291484460719041,0.6856028693629959,-1.6934386113700408e-16
1.7043342526466188,1.4771428092476704,-1.451753044816138,-1.9345649630125425,1.9452338319542937,1.857959466745167,1.941813547207472,0.5355735707173213,0.5394314374621024,-0.23590417737716493,1.740485775878258,0.6857947531318318,0.7156273000251462,-0.04704320738974253,0.6856028693629959,-1.6934386113700408e-16
0.4870714512452469,1.6337271604818258,-0.7118492053761107,-0.17333476424429922,0.6474729256128051,0.5625924487353602,0.6428248795827302,0.6537027451717549,0.5382773383141534,-0.21171644976026427,0.5454789511870297,0.6970757554442719,0.5472444059015824,-0.17399882102271186,0.6856028693629959,-1.6934386113700408e-16
0.23330978927479135,1.623488952901131,-0.5838306525111203,-0.4661554329881649,0.3794036176556074,0.3235403456584326,0.3762949285574734,0.6490535485415718,0.5334685918643614,-0.2257742743581212,0.28619845333533833,0.637172619647225,0.5472444059015824,-0.17351669652548135,0.6856028693629959,-1.6934386113700408e-16
1.6931476183171306,1.7270755237175721,0.017205604160102753,0.5393390692426067,1.934591969066809,1.914118427759749,1.9353595501182268,0.6365649154725866,0.5729003127526554,-0.2212261546352849,1.7633421795652597,0.66496577221638,0.5472444059015824,-0.033640342597413046,0.6856028693629959,-1.6934386113700408e-16
