energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,model_mnist_ff,model_mnist_rnn,model_siamese,hyperparam_batch_size,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,hyperparam_l2_regularization,model_hrnet18,model_pcb,hyperparam_dropout,perf_map,perf_rank1,perf_rank5,hyperparam_alpha,hyperparam_kfold,hyperparam_max_iter
1.4915318614773674,1.1224700966963328,1.467643353494577,0.691011730736611,0.857569931036466,-1.2511222270560736,1.3049010775108418,0.6807462684563765,0.7118148957316076,0.9678035724163536,0.7440789766840885,0.0,0.0,0.0,0.0,0.7130128219549886,0.2548704274227943,-0.3433277257881738,0.0,False,True,0.6793394108172279,0.7428282023756873,0.8624165010797383,0.7605646329276776,0.0,0.0,0.0
1.7316819026513388,1.3344044334831264,1.7060578897313643,0.6575739633335032,0.1651920531692977,-1.2507986305429963,1.589268879302176,0.7588253999887729,0.6240980254832715,-0.1336217368519907,0.0738445894272854,0.0,0.0,0.0,0.0,0.7130128219549886,0.2548704274227943,-0.3433277257881738,0.0,True,False,0.6793394108172279,0.0601720031554051,-0.1956587263614149,-0.153649967471831,0.0,0.0,0.0
0.91531338109103,0.7865871822396265,0.9072657726699236,0.6478144709605862,0.5708165516959253,-1.2537109991606896,0.8743527747761257,0.5925231524200517,0.7118148957316076,0.5226821455065633,0.7720054094864554,0.0,0.0,0.0,0.0,0.7130128219549886,0.2548704274227943,-0.3433277257881738,0.0,False,False,0.6793394108172279,0.170208308264448,0.1867734471084695,-0.0905787162944451,0.0,0.0,0.0
-0.1678541404186042,-0.2027531242342839,-0.1703355397255988,0.9165299783985502,0.5564079311885203,-1.2491806479776113,-0.0930957730062989,0.8738813303874687,0.7118148957316076,0.1622188516492796,0.7720054094864554,0.0,0.0,0.0,0.0,0.6168264672151325,-0.1567925925387855,-0.7698310860544334,0.0,False,False,0.4548961200485988,-0.8939780675800905,-0.8203365855523167,-0.8472213693080181,0.0,0.0,0.0
0.3472609873836667,0.2614421426926021,0.3417064442520071,0.8521934080828552,0.752125026414097,-1.2499896392603038,0.3983726139618548,0.8983467402647557,0.7995317659799438,0.1921419511253557,0.7720054094864554,0.0,0.0,0.0,0.0,0.3031647122630593,0.2559424665372776,-0.7698310860544334,0.0,False,False,0.4548961200485988,0.0131916689703052,-0.1701975970397952,-0.2167212186492169,0.0,0.0,0.0
0.3436958328930427,0.2438507819833242,0.3371900128655809,0.8693946920232474,0.7418643421133696,-1.251607621825689,0.3979849432583658,0.8730754124883396,0.7118148957316076,0.1824023781268743,0.7720054094864554,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.7698310860544334,0.0,False,False,1.0033864089296975,-0.1255158848619843,-0.2721709227376712,0.0985288566801835,0.0,0.0,0.0
0.9221162514676328,0.7712850148681947,0.9125783945854312,0.692406346348121,0.6696029271444172,-1.25257841136492,0.8913327072457488,0.6152271990581938,0.7118148957316076,0.5139727425350005,0.7720054094864554,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.6030634800177387,0.0,False,False,0.4548961200485988,-0.1144525225829054,0.0210399577637131,0.1300644822688765,0.0,0.0,0.0
2.4723265428307943,1.989350482477472,2.441439439158404,0.6321412934007063,0.2004495109260526,-1.2501514375168423,2.242670700289473,0.6410259847462646,0.5363811552349353,-0.2285615777091407,-0.0099347089798149,0.0,0.0,0.0,0.0,0.6168264672151325,0.5807703182257117,-0.7698310860544334,0.0,True,False,0.4548961200485988,0.6491532076793658,0.1740214143790934,0.3508138613897272,0.0,0.0,0.0
1.6284152736342614,1.2760334099057693,1.6057535511197285,0.6464667094309376,0.2175870368325866,-1.2530638061345356,1.4877445402855212,0.6265737742964884,0.5363811552349353,-0.2179887054590776,0.0179917238225518,0.0,0.0,0.0,0.0,0.7716783115603155,0.2559424665372776,-0.7698310860544334,0.0,True,False,0.4548961200485988,-2.480220097260369,-2.3629031844355,-2.202828547391711,0.0,0.0,0.0
1.6369904116319347,1.287639483867138,1.614539872475675,0.6335260601656975,0.1490369332064504,-1.2530638061345356,1.4832327273140145,0.6214441820475657,0.5363811552349353,-0.2165313517363017,0.2972560518462198,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.7698310860544334,0.0,True,False,0.4444123028511049,-0.394802277988177,-0.5526297705096797,-0.4058287916238457,0.0,0.0,0.0
1.7321486137846571,1.333758894588005,1.7064497062542128,0.6019756334588466,0.1350649375629068,-1.2507986305429963,1.5481760951348789,0.6244735365933303,0.5363811552349353,-0.1356022294231586,0.1017710222296522,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.1535576913326246,0.0,True,False,0.4548961200485988,0.2847374811534943,0.0210399577637131,0.1300644822688765,0.0,0.0,0.0
1.2408605709609182,0.9385562358030638,1.2213068885425176,0.6147561682371099,0.8809293612530154,-1.2540345956737666,1.0316151592785885,0.4910754996672908,0.7118148957316076,0.9530018304209896,0.7440789766840885,0.0,0.0,0.0,0.0,0.6168264672151325,0.2034125499275968,-0.7698310860544334,0.0,False,True,0.4548961200485988,0.7947429000185925,0.8879205665384953,0.6660639367191278,0.0,0.0,0.0
1.3516610041930226,1.0309040664513616,1.330939017977136,0.5793856282664851,0.8775455185580946,-1.2530638061345356,1.107430667172384,0.4805414490245234,0.7118148957316076,0.961800615655278,0.7440789766840885,0.0,0.0,0.0,0.0,-0.129820936884021,0.2559424665372776,-0.7698310860544334,0.0,False,True,0.4548961200485988,0.7110405135738297,0.8624165010797383,1.075920888814619,0.0,0.0,0.0
1.3648231224324685,1.035852062468059,1.34355502614653,0.5522154848425931,0.879510330445468,-1.2501514375168423,1.1005181559776915,0.4912735429020593,0.7118148957316076,0.9573813263126816,0.7440789766840885,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.7698310860544334,0.0,False,True,0.0125201364411402,0.7909252609222908,1.1811314470398795,1.0128496376372214,0.0,0.0,0.0
1.508298150270434,1.1287227966540938,1.4837105958818415,0.6217189806073873,0.8533128386138239,-1.2535492009041511,1.2747708270943887,0.6534506929405006,0.7118148957316076,0.969241253587176,0.7720054094864554,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,1.674496411621336,0.0,False,True,0.4548961200485988,0.7664092656371966,0.8751685338091144,0.9182427608711424,0.0,0.0,0.0
2.973942359773225,3.0840924720857283,2.983534591444269,0.5277969232122672,0.5744187068227762,-1.2365603839676074,1.2916219203041803,0.8223029277488196,0.7118148957316076,-0.3987535481853578,0.7161525438817218,0.0,0.0,0.0,0.0,0.6168264672151325,0.5807703182257117,-0.7698310860544334,0.0,False,False,0.4548961200485988,0.2302776907797232,0.2887467728063455,0.2877426102123412,0.0,0.0,0.0
1.7122193075806535,1.81088878518126,1.7201263033413798,0.533655855881902,0.5445099036483154,-1.2517694200822276,0.5998758195109402,0.7772041828608416,0.7995317659799438,-0.3984620658956774,0.7161525438817218,0.0,0.0,0.0,0.0,0.6168264672151325,0.1348020466006668,-0.7698310860544334,0.0,False,False,0.4548961200485988,-0.0393982573562958,-0.119189466122291,-0.153649967471831,0.0,0.0,0.0
2.0400370841547004,2.153073794392451,2.049151953079705,0.5221962223264015,0.552369151197809,-1.2501514375168423,0.7755962515982311,0.7836332168480785,0.7118148957316076,-0.3887839128153093,0.6882261110793549,0.0,0.0,0.0,0.0,1.2285676615171168,0.2559424665372776,-0.7698310860544334,0.0,False,False,0.4548961200485988,-0.6226140477348229,-0.4251523793530515,-0.5004356683899246,0.0,0.0,0.0
2.0538250644932967,2.1616838184421603,2.062599635309213,0.4679487784888301,0.4159238812413278,-1.2464300776164567,0.7542293766976934,0.7971151599423458,0.7118148957316076,-0.4303741890420834,0.6602996782769881,0.0,0.0,0.0,0.0,1.089004408557653,0.2559424665372776,-0.7698310860544334,0.0,False,False,0.4548961200485988,-0.1292815832903076,-0.3231790536551802,-0.5950425451560034,0.0,0.0,0.0
2.024923668891192,2.126828124643297,2.0332746858309823,0.4917504118964418,0.5114355702108647,-1.245944682846841,0.7498497287283926,0.815175083818,0.7118148957316076,-0.3947587430529185,0.6882261110793549,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.7698310860544334,0.0,False,False,1.2315799249607593,0.0749750935288181,-0.0172161404244149,-0.6581137963334011,0.0,0.0,0.0
2.031991626252777,2.132574953751847,2.040258374686778,0.5420932547098521,0.5411260609533947,-1.2486952532079958,0.7832650144386437,0.7292545452153861,0.7118148957316076,-0.3891364109440153,0.6882261110793549,0.0,0.0,0.0,0.0,0.6168264672151325,0.2559424665372776,-0.7698310860544334,0.0,False,False,0.3322304145784156,-0.6835144809377263,-0.7566193580425689,-0.5319712939786175,0.0,0.0,0.0
