energy_cpu_pkg_joules,energy_cpu_ram_joules,energy_cpu_total_joules,energy_gpu_avg_watts,energy_gpu_max_watts,energy_gpu_min_watts,energy_gpu_total_joules,energy_gpu_temp_avg_celsius,energy_gpu_temp_max_celsius,energy_gpu_util_avg_percent,energy_gpu_util_max_percent,is_parallel,timestamp,model_hrnet18,model_pcb,hyperparam_dropout,hyperparam_learning_rate,hyperparam_epochs,hyperparam_seed,perf_map,perf_rank1,perf_rank5,hyperparam_dropout_x_is_parallel,hyperparam_learning_rate_x_is_parallel,hyperparam_epochs_x_is_parallel
-1.4958935415911765,-1.6709282352544632,-1.508521501437374,1.4928108849918378,-0.060738891576905894,-0.9291524676369328,-1.8978761749006146,0.9158357129788888,0.05688525104592679,-1.1038677240121808,0.6410469690899702,1,2025-11-21T17:43:21.299304,False,False,,,-1.7957728119360439,,-0.8961558492908498,-0.8223349724003505,-0.8492852490271683,,,-1.7957728119360439
-0.942709940323505,-1.1494375309278961,-0.9569217626820543,1.1916461496844635,0.6910840144238293,-0.9300381256952829,-1.2330755795379171,1.0218783181057542,0.6428033368189568,-1.0330245696043199,0.6410469690899702,1,2025-11-21T18:25:14.443866,False,False,,-0.7864735831073435,,,0.013223804630518627,-0.17061220812197958,-0.21724916393492777,,-0.7864735831073435,
-0.9465385698739771,-1.1692001863015213,-0.9617871105457325,1.2721667633795244,0.6516688704394071,-0.9318094418119829,-1.2335999748425144,0.9123425512468483,0.05688525104592679,-1.0560830791129923,0.6410469690899702,1,2025-11-21T19:06:54.321216,False,False,1.07320366119129,,,,-0.12582164873738022,-0.2728339466744252,0.09876887861119245,1.07320366119129,,
-0.325371236740114,-0.5766649555698465,-0.341947154114745,0.44366987558791365,0.37408562237890136,-0.9328722314820029,-0.5662571794229584,-0.20527192635996877,0.05688525104592679,-0.27108784352198095,0.6410469690899702,1,2025-11-21T20:06:59.359133,False,False,,,,521.0,-0.11473133547493317,0.021091212304372112,0.13038132678774855,,,
-0.3481653391131587,-0.16883822218138012,-0.33683135929575947,1.2288588193986782,-1.411336538106948,-0.7566262778703488,0.43027480594730566,0.8566409598064136,-0.5290328347271033,-1.3129895939275156,-1.9122336889249893,0,2025-11-21T21:27:04.445287,True,False,,,0.7416308496047558,,0.04982704511643266,-0.18339530553254238,0.03554398225808022,,,0.0
-0.6217950732589331,-0.49167099484311577,-0.613885635314037,1.323893553839413,-1.3471821016216639,-0.7947095743793996,-0.02091068537678448,0.8382481450062651,-0.5290328347271033,-1.3497444539093209,-1.810102462604391,0,2025-11-21T22:36:15.787193,True,False,,-1.4523408260233799,,,0.6678126231069145,0.0977897967677202,-0.027574474875591084,,-0.0,
-0.6145955259920401,-0.5108481184057097,-0.6083906950795598,1.2499390221373632,-1.5295819700602145,-0.7768192816007292,-0.030857581065570263,0.7735410449118437,-0.5290328347271033,-1.3621234741330475,-1.9122336889249893,0,2025-11-21T23:45:32.530204,True,False,-1.003706974353586,,,,0.3631934787785523,0.3022332738726114,0.47801181751042493,-0.0,,
-0.5565055032571936,-0.41148949328221224,-0.5475745293694361,0.9936732923833855,-1.4415268611588448,-0.8269475277033403,0.04027888384189283,0.2628886653832686,-0.5290328347271033,-1.158602537189663,-1.6058400099631942,0,2025-11-22T00:57:31.522162,True,False,,,,7466.0,0.322841400006743,0.16166224308849175,0.16199377496430467,,,
1.3394040055580596,0.7917458488416543,1.3050259050641666,0.16156424530433347,-1.428108939802446,-0.930215257306953,1.261673825160484,-0.09344995169472735,-1.1149509205001333,-2.0290432165691135,-2.2186273678867847,1,2025-11-22T02:44:19.099900,True,False,,,1.4132965247184968,,0.6507345820267161,0.17444534049904975,0.3516684640236414,,,1.4132965247184968
0.43312529261040345,-0.009615666639228538,0.4047791832176221,0.22862268665025245,-1.3622772631476132,-0.933403626317013,0.24049855950087753,-0.1560914546829426,-1.1149509205001333,-2.004011865056057,-2.116496141566186,1,2025-11-22T04:05:18.438362,True,False,,0.3882745758772722,,,-2.4862620552930674,-2.3686593517576897,-2.2081947637413295,,0.3882745758772722,
0.4423341577026766,0.003422940420790824,0.4142442909943553,0.1680464515238225,-1.6256039697669449,-0.933403626317013,0.23439550988638191,-0.17832510325219605,-1.1149509205001333,-2.000561569578076,-1.0951838783602024,1,2025-11-22T05:26:27.550334,True,False,-0.02051316354672911,,,,-0.3957640389211898,-0.5539760082426645,-0.40681741377482356,-0.02051316354672911,,
0.5445248217229463,0.05523485168644211,0.5132546102409575,0.02035632969453646,-1.6792756551925412,-0.9309237837536329,0.3222432550048628,-0.16519470202462394,-1.1149509205001333,-1.808961287237455,-1.810102462604391,1,2025-11-22T06:50:34.618045,True,False,,,,1928.0,0.28543111794539267,0.021091212304372112,0.13038132678774855,,,
-0.42724646146339396,-0.35883946785567344,-0.4231740020432801,0.7860076415376255,1.1858698644410453,-0.8164967626148102,0.03619915735175746,-0.7646516814920088,-0.5290328347271033,0.8331296296473306,0.6410469690899702,0,2025-11-22T08:03:23.729552,False,True,,,0.36848325231934403,,0.6704420166268816,0.8134280480988811,0.7309114029228738,,,0.0
-0.5629490039198687,-0.49894995892534544,-0.5592781464290603,0.7415949938205202,1.1812574539747824,-0.8490889791620909,-0.18655215152755988,-0.8035315685634034,-0.5290328347271033,0.8190497812636155,0.6410469690899702,0,2025-11-22T09:11:04.443245,False,True,,-1.0756530657901235,,,0.8307829541466132,1.0306546226143303,0.9520921009393257,,-0.0,
-0.5623120260372549,-0.48204416300881,-0.5575854576166552,0.6360225169108811,1.182096074059559,-0.8262390012566604,-0.2038254959309242,-0.7616202428999758,0.05688525104592679,0.8212999420764746,0.6410469690899702,0,2025-11-22T10:18:46.631755,False,True,-0.4476892032642718,,,,0.7531767949086979,0.9539990788830007,0.8888672045862135,-0.0,,
-0.45159031352253115,-0.3681964958162685,-0.44656659159328865,1.0140351782551325,1.0550451312161542,-0.7911669421459996,0.05049749937395562,0.056469468447596066,0.05688525104592679,0.8348326561288686,0.6410469690899702,0,2025-11-22T11:30:57.313960,False,True,,,,9463.0,0.7627050922186891,0.9412159814724428,1.078541893645562,,,
0.0169291948026221,-0.38874751428187,-0.009367869716651718,0.08018305584259384,1.1858698644410453,-0.934466415987033,-0.376499587473481,-0.7433936950273816,0.05688525104592679,0.7683166970242321,0.5389157427693717,1,2025-11-22T12:37:17.132682,False,True,,,-0.22855290333731468,,0.7966789391846331,0.8900835918302107,0.6676865065697616,,,-0.22855290333731468
0.13591809528174237,-0.2850012275809401,0.10873387945157605,-0.08538932788351576,1.1728712531270336,-0.933403626317013,-0.27394529075370694,-0.7890523689797209,0.05688525104592679,0.7891478846975764,0.5389157427693717,1,2025-11-22T13:46:54.274473,False,True,,-1.8721391752379375,,,0.7127726489384719,0.8645173970090899,1.078541893645562,,-1.8721391752379375,
0.15005293150577634,-0.2794425023814456,0.12232453613233188,-0.21257498624808133,1.1804188338900081,-0.930215257306953,-0.28329572239801265,-0.7425352985955237,0.05688525104592679,0.778685185219507,0.5389157427693717,1,2025-11-22T14:56:51.653972,False,True,-0.8655750791852953,,,,0.7928520001011128,1.184008750809008,1.0153169972924379,-0.8655750791852953,,
0.30413117209251184,-0.17510877036683425,0.27330781107894625,0.11277654869121644,1.0797844237170162,-0.9339350211520229,-0.04758721586201211,-0.03959643231915088,0.05688525104592679,0.8067636488106451,0.6410469690899702,1,2025-11-22T16:11:16.305577,False,True,,,,7650.0,0.7682762824491182,0.8773004944196479,0.9204796527627696,,,
1.682309327421462,1.7889868901389463,1.6906627120316615,-2.510252000903521,1.1921595150768587,2.0491384509825177,-0.48252344068212266,-3.672146072046525,-4.630459435138314,1.0343085385471242,0.6410469690899702,0,2025-11-24T01:00:59.445396,False,False,,,-0.6017005006227264,,-0.24370178594948244,-0.017258079927301932,-0.15402426758181556,,,-0.0
3.7746160628614387,4.021449383864668,3.793843764493269,-2.3945457386139264,1.197191235585506,1.7542143175519604,0.8461860231006455,-3.9171256292249925,-4.630459435138314,1.0381478149057344,0.6410469690899702,0,2025-11-24T02:56:25.177285,False,False,,,1.5625555636326616,,0.4924763324435933,-0.004474982516743918,0.47801181751042493,,,0.0
2.2211263194969884,2.3524866316530195,2.2315400198664346,-2.3246636342649993,1.2315746590612808,1.770333294213931,-0.10406868395962586,-3.8942393754972353,-4.630459435138314,1.034421720056161,0.6410469690899702,0,2025-11-24T04:22:49.028448,False,False,,-1.0259364030324554,,,-0.05238086537268261,-0.11947981847974752,-0.0591869230521472,,-0.0,
2.2083318682470052,2.3693962545748555,2.220661214731969,-2.3192180220165275,1.2106091569419073,2.0564008470609876,-0.11099718006931192,-3.883808076929751,-4.630459435138314,1.0356006970200213,0.6410469690899702,0,2025-11-24T05:48:59.062307,False,False,,-1.1764913462042772,,,-0.3178715100919912,-0.29840014149554117,-0.2488616121114839,,-0.0,
2.185581389047021,2.3620962419634717,2.1988934277284815,-2.3187497835455417,1.2202532879168175,2.084741904928188,-0.12247554397851684,-3.9829624792174667,-4.630459435138314,1.0361659704213655,0.6410469690899702,0,2025-11-24T07:14:48.736356,False,False,0.7439437472897336,,,,-0.04785101911055656,-0.03004117733785995,0.004037973300965031,0.0,,
2.207736657232215,2.3617498979837435,2.2196081709184003,-2.323654262943916,1.1875471046105959,1.9777544114795058,-0.11253179736075346,-3.908924793284951,-4.630459435138314,1.0360066872581637,0.6410469690899702,0,2025-11-24T08:40:57.948671,False,False,0.8283265380572055,,,,-0.21063911495580537,-0.2217015570321931,-0.7228354563209438,0.0,,
2.31528673965699,2.4348514397380616,2.325015684792484,-0.4667594731868658,1.2156408774505572,-0.8643222977657113,0.35745448777265454,-0.8663766499568653,0.05688525104592679,-0.8386134185890626,0.6410469690899702,0,2025-11-24T10:08:57.127763,False,False,,,,5042.0,0.13784664403739463,-0.017258079927301932,0.3516684640236414,,,
1.6238725733870665,1.8039830104103538,1.6369388615618412,0.45134579357997473,-1.661664633412268,-0.9273811515202328,0.03991056249583816,0.7912972440390361,0.05688525104592679,-1.7555226685064684,-2.320758594207383,0,2025-11-24T11:24:09.073274,False,False,,,,415.0,-0.8720747700238026,-0.7712456234901369,-0.6913294473638404,,,
1.8780906584873307,2.0216114073515334,1.8890005667873857,-0.3268802657166365,0.008447265417028194,-0.9153362019266725,-0.02479304009113473,0.6922748484146494,0.05688525104592679,-2.431973937468011,0.43678451644877336,1,2025-11-24T13:56:41.608944,False,False,,,1.4132965247184968,,0.23083866040701337,0.28945017646205334,0.28844356767052914,,,1.4132965247184968
0.5231226830908836,0.5912566951403628,0.5279877915354683,-0.29945412381979675,-0.10644368619713915,-0.9319865734236529,-0.9605057570048467,0.49679934157211136,0.6428033368189568,-2.431283851039247,0.43678451644877336,1,2025-11-24T14:50:08.643030,False,False,,,-0.527070981165644,,-0.03949423376491017,-0.11947981847974752,-0.15402426758181556,,,-0.527070981165644
0.8751671260069565,0.9756774641087884,0.8824322865544498,-0.3530976035627613,-0.07625336314524012,-0.930215257306953,-0.722811836161488,0.5246652762069808,0.05688525104592679,-2.4083707536308854,0.334653290128175,1,2025-11-24T15:49:59.307243,False,False,,1.533876162525973,,,-0.6241307711704315,-0.4261880748691028,-0.5016547583044919,,1.533876162525973,
0.8899740773198681,0.985350220006704,0.8969188681957417,-0.6070343145853921,-0.6003909161295784,-0.9261412302385428,-0.751714429963189,0.5831012629760198,0.05688525104592679,-2.506836033370861,0.23252206380757662,1,2025-11-24T16:50:03.244140,False,False,,1.1839361080175177,,,-0.1295965206224838,-0.323966336316662,-0.5964921028341602,,1.1839361080175177,
0.8589367863572718,0.9461923017683364,0.865328422534332,-0.49561692646674327,-0.2334946290405416,-0.9256098354035327,-0.7576387023165578,0.6613799995994021,0.05688525104592679,-2.4225162074272784,0.334653290128175,1,2025-11-24T17:49:32.651255,False,False,1.5196985615189373,,,,0.07515773714544685,-0.017258079927301932,-0.6597169991872843,1.5196985615189373,,
0.8665270858764677,0.9526484597108815,0.8728516356085434,-0.2599579714412411,-0.11944229751115083,-0.9286210728019229,-0.712438436290436,0.28896695632628583,0.05688525104592679,-2.4092052954997976,0.334653290128175,1,2025-11-24T18:49:17.395995,False,False,-0.240013883348354,,,,-0.6851795613122983,-0.7584625260795789,-0.533267206481048,-0.240013883348354,,
1.813987134938542,1.968643740485023,1.8255646365680562,0.5236277581128808,-0.06241613174645425,-0.9273811515202328,0.09497062990335889,0.9217219520892918,0.05688525104592679,-1.5593882157853005,0.6410469690899702,1,2025-11-24T20:06:04.898023,False,False,,,,8634.0,-0.14144180826195044,-0.08113052624807347,-0.21724916393492777,,,
1.8039137619789418,1.9353851509179265,1.8139789207014658,0.6052102586882004,-0.11650712721443883,-0.9238385192868328,0.10624244474406598,0.8732707451940586,0.6428033368189568,-1.5661722871052237,0.334653290128175,1,2025-11-24T21:22:47.873233,False,False,,,,5387.0,-0.6895792395783883,-0.6051083978849012,-0.18563671575837165,,,
1.9801826731435976,2.1330978122734465,1.9917889366848582,-6.665575044066916,-5.384299189728233,-0.9249013089568527,-1.1361081247127065,-4.019188464004057,-6.388213692457405,-3.251424905330539,-5.384695383825334,0,2025-11-24T22:45:00.092496,True,False,,,-1.7211432924789616,,-4.282137829432307,-4.234432044182924,-3.8200038638679277,,,-0.0
-1.6197353543316744,-1.6339918935932427,-1.6220411138182422,1.40026218317717,-0.5613950821875457,-0.768494095852239,-1.7790239960183658,0.9796240947244138,0.6428033368189568,-0.9393185477177757,-1.0951838783602024,0,2025-11-27T14:51:47.938987,False,False,0.43915702112809946,0.2411770828415083,-1.198736656279385,,-0.10582784454592549,-0.09391362365863148,-0.21724916393492777,0.0,0.0,-0.0
-1.6075152969591857,-1.6315215616715395,-1.6104429872997532,1.3919078084648386,-0.651127431258464,-0.7830188880091794,-1.7581047171572222,1.0101747901184064,0.6428033368189568,-0.9200153940419986,-1.5037087836425957,0,2025-11-27T15:20:41.956412,False,False,0.43915702112809946,0.2411770828415083,-1.1241071368223028,,-0.24565430589005227,-0.2856170440849832,-0.4384298619513797,0.0,0.0,-0.0
-1.3758998496061352,-1.3696032323835434,-1.3766646544507384,1.5078218828167465,-0.5760709336711058,-0.7649514636188389,-1.3743825543073396,1.074435884195494,0.6428033368189568,-0.8732441426033708,-1.6058400099631942,0,2025-11-27T15:58:11.532201,False,False,0.43915702112809946,-0.1651098870996447,-0.004664344966067646,,-0.04194139209042744,-0.2856170440849832,-0.12241181940525943,0.0,-0.0,-0.0
-1.370916200418809,-1.3527911980968792,-1.3709095869524732,1.5043517407739315,-0.5961978157057052,-0.7605231733270889,-1.3650026113688074,1.0697803898054272,0.6428033368189568,-0.874034518869602,-1.1973151046808006,0,2025-11-27T16:35:55.209508,False,False,0.43915702112809946,-0.2088448315065269,-0.004664344966067646,,-0.16021203329064362,-0.19613536221107708,-0.5964921028341602,0.0,-0.0,-0.0
-0.9190196403008797,-0.7726707725611844,-0.910311325560765,0.19752537021466976,-0.08380094390821488,-0.7723909913089791,-0.7505921610299234,-0.5882458398711415,0.05688525104592679,-0.045710689754477514,0.5389157427693717,0,2025-11-27T17:31:55.515990,False,False,0.43915702112809946,0.2411770828415083,-0.004664344966067646,5154.0,-0.039650435360157485,0.008308114893814098,-0.09079937122870331,0.0,0.0,-0.0
-0.9260230821788498,-0.7835088515732112,-0.9175694471104294,-0.18128324702353488,-0.03935407941514289,-0.7688483590755791,-0.8225993590731248,-0.6932083254953004,0.05688525104592679,-0.010608891548021294,0.6410469690899702,0,2025-11-27T18:27:26.898294,False,False,0.43915702112809946,0.2411770828415083,-0.004664344966067646,4800.0,-0.11186763956209357,-0.15782911071142156,-0.15402426758181556,0.0,0.0,-0.0
-1.3658630723783416,-1.3456346981842766,-1.365715729133048,1.3338010721277782,-0.5073040867195612,-0.7433414069950984,-1.3780053955775455,1.1100433911327494,0.6428033368189568,-0.8719104201175244,-1.0951838783602024,0,2025-11-27T19:05:14.876159,False,False,1.2175167220052885,0.2411770828415083,-0.004664344966067646,,-0.3846216584603289,-0.4261880748691028,-0.0591869230521472,0.0,0.0,-0.0
-1.376450244108785,-1.3702538232846893,-1.3772220168274896,1.3574839509447483,-0.6351936496477403,-0.7780592028824193,-1.391323746694788,1.0215484397774877,0.05688525104592679,-0.8582936906306932,-1.4015775573219975,0,2025-11-27T19:42:41.082627,False,False,0.17921077591734852,0.2411770828415083,-0.004664344966067646,,-0.31011349752812,-0.4517542696902236,-0.5016547583044919,0.0,0.0,-0.0
0.10823010933888379,0.39878511754436635,0.12716729660955517,1.0294498990897858,-1.3970799966657728,-0.7911669421459996,1.1742988005905188,0.9793341577479973,0.05688525104592679,-1.341989499419482,-1.810102462604391,0,2025-11-27T21:21:17.981261,True,False,0.43915702112809946,0.2411770828415083,1.9357031609180733,,0.5306936560803799,0.0850066993571622,0.509624265686981,0.0,0.0,0.0
-0.4566198399678476,-0.24853178056642422,-0.44351295069371943,1.0188426169166402,-1.3538910622998643,-0.7690254906872491,0.21741976769105306,0.9907429693419827,0.05688525104592679,-1.3383283952793925,-1.810102462604391,0,2025-11-27T22:37:25.180279,True,False,0.43915702112809946,0.2411770828415083,0.4431127717764264,,0.03681024551262126,-0.2728339466744252,-0.28047406028804,0.0,0.0,0.0
-0.6151508264442438,-0.42655449964903536,-0.6034433128068338,0.9878467242722196,-1.458718572896732,-0.7810704402808094,-0.04979879345174635,1.0268232617615003,0.05688525104592679,-1.3504126252339463,-1.810102462604391,0,2025-11-27T23:47:21.973265,True,False,0.43915702112809946,0.7438849458743612,-0.004664344966067646,,-0.2129300716860753,-0.2856170440849832,0.256831119493973,0.0,0.0,-0.0
-0.6146924516440365,-0.44187208836571534,-0.6040077492551672,0.9856694059721568,-1.5471929918404876,-0.767254174570549,-0.05235307994314732,0.9204002395229062,0.05688525104592679,-1.3643151670613323,-1.810102462604391,0,2025-11-28T00:57:15.430377,True,False,0.43915702112809946,-1.2137714013521455,-0.004664344966067646,,1.0631067934754141,0.6983801714038542,0.47801181751042493,0.0,-0.0,-0.0
-0.5493656229443338,-0.3737609615237144,-0.5384446333004749,0.9456403298904964,-1.5492895420524255,-0.7697340171339291,0.05249841910725785,0.8599040320226613,0.05688525104592679,-1.1639254761642719,-1.5037087836425957,0,2025-11-28T02:09:47.753136,True,False,0.43915702112809946,0.2411770828415083,-0.004664344966067646,8010.0,-0.9540285403293911,-0.8990335568636986,-1.2917530842795248,0.0,0.0,-0.0
-0.5434930687351421,-0.36767410959270164,-0.5325531727378475,0.9469141248435078,-1.5375488608655763,-0.7679627010172291,0.06067262773462112,0.8615306757120522,0.05688525104592679,-1.1704838172668055,-1.6058400099631942,0,2025-11-28T03:22:32.493755,True,False,0.43915702112809946,0.2411770828415083,-0.004664344966067646,7319.0,-0.13709419719427718,-0.15782911071142156,-0.2488616121114839,0.0,0.0,-0.0
-0.6202363072331202,-0.4452685555702258,-0.6094170559915464,1.0245308145171856,-1.5526440223915259,-0.7963037588844297,-0.06364993739633426,0.923101184591115,0.05688525104592679,-1.3493220039212657,-1.9122336889249893,0,2025-11-28T04:32:00.257836,True,False,0.4948120873399442,0.2411770828415083,-0.004664344966067646,,-1.8613775735125646,-1.9085969671736567,-1.354977980632637,0.0,0.0,-0.0
-0.6216489555181672,-0.4358713440539716,-0.6101297997300639,1.0265918391789184,-1.366470363571489,-0.7711510700272891,-0.06619135768323638,0.9350190103745848,0.05688525104592679,-1.3457232805553068,-1.9122336889249893,0,2025-11-28T05:41:23.475777,True,False,0.9169697334008982,0.2411770828415083,-0.004664344966067646,,-5.00423177065406,-4.7455837776771705,-5.210525826758644,0.0,0.0,-0.0
-0.24277493523792856,-0.104471820026268,-0.23401183866202177,-0.1039520728247335,1.1611305719401854,-0.7817789667274894,0.1324476342737868,-0.8105271797530916,0.05688525104592679,0.8433849791240154,0.6410469690899702,0,2025-11-28T07:00:50.188860,False,True,0.43915702112809946,0.2411770828415083,0.7416308496047558,,0.7437526319955402,0.8517342995985319,0.762417411879989,0.0,0.0,0.0
-0.5651957962223018,-0.4676833256173446,-0.5593532308730447,-0.12999060529292353,1.1724519430846463,-0.8025033652928799,-0.33568018910155045,-0.7182499870519203,0.05688525104592679,0.8302584614688145,0.6410469690899702,0,2025-11-28T08:08:31.990566,False,True,0.43915702112809946,0.2411770828415083,-0.07929386442314999,,0.7999071054863754,0.9028666892407687,1.078541893645562,0.0,0.0,-0.0
-0.5370257012908536,-0.41065711962927576,-0.5292875579038564,-0.2819431348835858,1.1711940129574852,-0.8211021845182302,-0.3141166103074012,-0.8059636852190224,0.05688525104592679,0.8237337787568558,0.6410469690899702,0,2025-11-28T09:17:26.668025,False,True,0.43915702112809946,-0.5538363808769157,-0.004664344966067646,,0.8602529884496394,0.8773004944196479,1.0469294454689941,0.0,-0.0,-0.0
-0.5277985383326769,-0.39008887963982036,-0.5193169642753063,-0.528720298265067,1.160291951855409,-0.8412951882486107,-0.34178659772514897,-0.7628005923747253,0.05688525104592679,0.825907949020678,0.6410469690899702,0,2025-11-28T10:26:45.039982,False,True,0.43915702112809946,-0.060380377079201984,-0.004664344966067646,,0.7304754963996538,0.8261681047774159,0.9520921009393257,0.0,-0.0,-0.0
-0.4174813677662988,-0.28062696052206093,-0.40896119938286396,-0.293308451599909,1.0982340655820648,-0.7897498892526394,-0.11512531227986134,-0.08789074332238407,0.05688525104592679,0.8367631958052384,0.6410469690899702,0,2025-11-28T11:40:49.620888,False,True,0.43915702112809946,0.2411770828415083,-0.004664344966067646,3637.0,0.7626009578218585,0.8773004944196479,1.1100479026026653,0.0,0.0,-0.0
-0.4108951967868684,-0.2756805561707033,-0.4024757650203857,-0.38253711402021384,1.0122755068926328,-0.761940226220449,-0.13044521294460842,-0.0866357226366093,0.6428033368189568,0.846183454371422,0.6410469690899702,0,2025-11-28T12:54:56.212098,False,True,0.43915702112809946,0.2411770828415083,-0.004664344966067646,6706.0,0.8384368323136538,0.8261681047774159,0.9204796527627696,0.0,0.0,-0.0
-0.5163855759584123,-0.3850066166002825,-0.5083048687394536,-0.9200241301729916,1.141003689905586,-0.8150797097214502,-0.3895424098710572,-0.7872987715509495,0.6428033368189568,0.8318172716968046,0.6410469690899702,0,2025-11-28T14:04:47.569899,False,True,1.1392025188627202,0.2411770828415083,-0.004664344966067646,,0.7972516783671999,0.9028666892407687,1.078541893645562,0.0,0.0,-0.0
-0.5086727602936014,-0.3758390254020798,-0.5004911223043036,-0.933591000077556,1.1447774802870723,-0.7920526002043495,-0.39128783497468766,-0.7596127907851277,0.05688525104592679,0.8246529347661421,0.6410469690899702,0,2025-11-28T15:14:40.471745,False,True,-0.4193691525744368,0.2411770828415083,-0.004664344966067646,,0.8063374044906575,1.0050884277932144,0.6044616102166493,-0.0,0.0,-0.0
-0.60711660478704,-0.45264128128232645,-0.5976152706754068,0.5799924267235074,-1.4453006515403333,-0.8253533431983104,-0.1096061304257311,1.0314270857359453,0.05688525104592679,-1.3625711786289283,-1.9122336889249893,0,2025-12-02T20:30:29.017080,True,False,0.43915702112809946,-1.2251901784789159,-0.004664344966067646,,0.9021410495746991,0.5322859865306419,0.3516684640236414,0.0,-0.0,-0.0
